지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%)
156,광주,2010-03-30 13:00,12.3,,3.4,160,48
156,광주,2010-03-30 14:00,13.3,,4.7,160,43
156,광주,2010-03-30 15:00,13.3,,3.3,140,44
156,광주,2010-03-30 16:00,12.8,,6,200,43
156,광주,2010-03-30 17:00,11.7,,4.3,160,47
156,광주,2010-03-30 18:00,10.9,,4.8,160,47
156,광주,2010-03-30 19:00,10.4,,4.2,160,52
156,광주,2010-03-30 20:00,10.2,,1.5,180,49
156,광주,2010-03-30 21:00,9.8,,2.4,180,53
156,광주,2010-03-30 22:00,10.3,,2.8,360,47
156,광주,2010-03-30 23:00,10,,3.9,200,50
156,광주,2010-03-31 00:00,9.9,0,3.6,180,54
156,광주,2010-03-31 01:00,9.4,,1,180,62
156,광주,2010-03-31 02:00,7.7,,2,20,77
156,광주,2010-03-31 03:00,7.4,.5,2.4,20,87
156,광주,2010-03-31 04:00,7.3,,2.3,20,92
156,광주,2010-03-31 05:00,7.1,,1.2,20,94
156,광주,2010-03-31 06:00,7.3,4,1.3,360,95
156,광주,2010-03-31 07:00,7.5,,2.1,20,95
156,광주,2010-03-31 08:00,8.1,,1.5,20,96
156,광주,2010-03-31 09:00,8.6,6,1.4,20,96
156,광주,2010-03-31 10:00,9.3,,.6,320,96
156,광주,2010-03-31 11:00,10,,.4,0,97
156,광주,2010-03-31 12:00,10.5,9,1.9,20,96
156,광주,2010-03-31 13:00,11.3,,1.4,360,97
156,광주,2010-03-31 14:00,12,,1.6,360,95
156,광주,2010-03-31 15:00,12.4,2.5,1,20,95
156,광주,2010-03-31 16:00,13.2,,.5,290,93
156,광주,2010-03-31 17:00,13.2,,.7,270,94
156,광주,2010-03-31 18:00,13.6,,1.1,160,94
156,광주,2010-03-31 19:00,13.3,,.8,230,95
156,광주,2010-03-31 20:00,13.2,,1,230,97
156,광주,2010-03-31 21:00,12.9,.5,1.9,250,96
159,부산,2010-03-27 14:00,10.7,,7,270,38
159,부산,2010-03-27 15:00,11.1,,5.7,250,36
159,부산,2010-03-27 16:00,10.9,,6.1,250,40
159,부산,2010-03-27 17:00,10.5,,5.4,230,43
159,부산,2010-03-27 18:00,10.1,,5.5,250,45
159,부산,2010-03-27 19:00,9.6,,5.6,250,49
159,부산,2010-03-27 20:00,9.3,,4.3,250,53
159,부산,2010-03-27 21:00,8.8,,3.3,270,58
159,부산,2010-03-27 22:00,8.7,,3.3,270,59
159,부산,2010-03-27 23:00,8.7,,4.2,270,59
159,부산,2010-03-28 00:00,8.6,,3.5,270,58
159,부산,2010-03-28 01:00,8.4,,3,270,58
159,부산,2010-03-28 02:00,8.2,,.8,320,57
159,부산,2010-03-28 03:00,7.8,,1.3,290,57
159,부산,2010-03-28 04:00,7.7,,3.3,270,59
159,부산,2010-03-28 05:00,7.4,,2.5,290,57
159,부산,2010-03-28 06:00,7,,2.4,290,53
159,부산,2010-03-28 07:00,7,,2.2,250,56
159,부산,2010-03-28 08:00,7.8,,2.5,250,48
159,부산,2010-03-28 09:00,9.3,,2.8,290,34
159,부산,2010-03-28 10:00,11.3,,4,230,32
159,부산,2010-03-28 11:00,12.1,,4,230,34
159,부산,2010-03-28 12:00,13.1,,5.7,230,28
159,부산,2010-03-28 13:00,14.2,,4.8,230,24
159,부산,2010-03-28 14:00,13.4,,6.5,200,35
159,부산,2010-03-28 15:00,14.3,,6.5,200,28
159,부산,2010-03-28 16:00,14.2,,5.9,200,33
159,부산,2010-03-28 17:00,13.4,,4.2,200,40
159,부산,2010-03-28 18:00,10.8,,2.3,90,62
159,부산,2010-03-28 19:00,9.3,,3.1,50,66
159,부산,2010-03-28 20:00,8.4,,3.6,50,64
159,부산,2010-03-28 21:00,7.3,,3,50,67
159,부산,2010-03-28 22:00,6.6,,3,50,68
159,부산,2010-03-28 23:00,5.8,,2.9,50,69
159,부산,2010-03-29 00:00,5.3,,3.3,20,71
159,부산,2010-03-29 01:00,4.8,,2.7,20,72
159,부산,2010-03-29 02:00,4.9,,1.4,50,68
159,부산,2010-03-29 03:00,5,,2.4,320,47
159,부산,2010-03-29 04:00,5.1,,2.9,340,41
159,부산,2010-03-29 05:00,5,,2.3,360,37
159,부산,2010-03-29 06:00,5.1,,5.1,340,36
159,부산,2010-03-29 07:00,5.2,,1.7,50,39
159,부산,2010-03-29 08:00,5.6,,3.6,340,38
159,부산,2010-03-29 09:00,8.2,,2.2,20,32
159,부산,2010-03-29 10:00,8.8,,2.8,340,32
159,부산,2010-03-29 11:00,10.2,,3.5,270,28
159,부산,2010-03-29 12:00,11.7,,2.2,110,34
159,부산,2010-03-29 13:00,11.5,,2.3,90,33
159,부산,2010-03-29 14:00,11.9,,3.2,110,38
159,부산,2010-03-29 15:00,10.8,,4.3,110,44
159,부산,2010-03-29 16:00,10.7,,2.4,70,48
159,부산,2010-03-29 17:00,8.8,,3,90,53
159,부산,2010-03-29 18:00,8,,3.5,50,58
159,부산,2010-03-29 19:00,7.4,,4.1,50,58
159,부산,2010-03-29 20:00,6.9,,3.7,50,59
159,부산,2010-03-29 21:00,6.4,,3.3,50,61
159,부산,2010-03-29 22:00,6,,4,50,60
159,부산,2010-03-29 23:00,5.6,,2.8,20,61
159,부산,2010-03-30 00:00,5.4,,2.7,20,61
159,부산,2010-03-30 01:00,5,,3.4,20,63
159,부산,2010-03-30 02:00,4.9,,3.5,50,62
159,부산,2010-03-30 03:00,4.8,,3.6,20,62
159,부산,2010-03-30 04:00,4.8,,3.4,20,62
159,부산,2010-03-30 05:00,4.7,,2.7,20,62
159,부산,2010-03-30 06:00,4.7,,3.3,20,62
159,부산,2010-03-30 07:00,5.4,,3.1,20,59
159,부산,2010-03-30 08:00,6.8,,2,20,54
159,부산,2010-03-30 09:00,8.7,,2.2,70,49
159,부산,2010-03-30 10:00,9.5,,2.8,90,46
159,부산,2010-03-30 11:00,10.4,,2.9,110,43
159,부산,2010-03-30 12:00,10.7,,3.5,140,44
159,부산,2010-03-30 13:00,10.5,,3.5,140,41
159,부산,2010-03-30 14:00,11.1,,2.7,110,43
159,부산,2010-03-30 15:00,11.6,,1.6,140,45
159,부산,2010-03-30 16:00,11.1,,2.6,110,45
159,부산,2010-03-30 17:00,9.6,,2.1,110,50
159,부산,2010-03-30 18:00,9,,2.4,110,53
159,부산,2010-03-30 19:00,8.7,,.7,110,53
159,부산,2010-03-30 20:00,8.7,,1.3,90,54
159,부산,2010-03-30 21:00,8.8,,1.9,140,58
159,부산,2010-03-30 22:00,8.9,,1.5,200,59
159,부산,2010-03-30 23:00,9,,2.3,140,56
159,부산,2010-03-31 00:00,9.1,,1.1,70,57
159,부산,2010-03-31 01:00,9.1,,2.1,200,58
159,부산,2010-03-31 02:00,9.3,,2.1,230,57
159,부산,2010-03-31 03:00,9,,1.3,230,61
159,부산,2010-03-31 04:00,8.9,,.2,0,66
159,부산,2010-03-31 05:00,8.2,,1.3,70,78
159,부산,2010-03-31 06:00,7.7,1.5,1.8,50,87
159,부산,2010-03-31 07:00,7.4,,1.7,70,88
159,부산,2010-03-31 08:00,7.4,,2.1,50,90
159,부산,2010-03-31 09:00,7.7,2,1.6,50,92
159,부산,2010-03-31 10:00,8.8,,1.8,20,93
159,부산,2010-03-31 11:00,10.4,,1.6,90,89
159,부산,2010-03-31 12:00,10.8,.5,1.2,70,84
159,부산,2010-03-31 13:00,10.5,,1.9,20,89
159,부산,2010-03-31 14:00,11,,1.5,250,92
159,부산,2010-03-31 15:00,12,10,6,230,93
159,부산,2010-03-31 16:00,11.9,,4.6,200,94
159,부산,2010-03-31 17:00,11.9,,4.4,200,95
159,부산,2010-03-31 18:00,11.9,6,1.9,230,95
159,부산,2010-03-31 19:00,12,,2.4,160,95
159,부산,2010-03-31 20:00,12.3,,1.5,180,95
159,부산,2010-03-31 21:00,13.2,10.5,6.4,200,96
