,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
2017년 08월 15일,34,29,9,6,2,0,1,4,4,2,0,2,1,1,3,0,0,184,광주
2017년 08월 15일,37,35,11,8,3,0,0,8,7,0,1,6,0,0,1,0,0,180,사직
2017년 08월 16일,39,33,7,6,0,0,1,2,2,4,1,2,0,0,1,0,0,84,잠실
2017년 08월 16일,40,34,12,8,4,0,0,8,7,5,1,5,0,0,0,1,0,193,대전
2017년 08월 16일,42,36,9,7,2,0,0,5,4,4,2,8,0,0,0,0,0,68,대구
2017년 08월 16일,40,31,7,5,1,0,1,4,4,6,3,7,3,0,0,0,1,153,광주
2017년 08월 16일,32,30,7,4,0,0,3,4,4,1,1,10,1,0,0,1,0,147,사직
2017년 08월 17일,35,29,8,5,3,0,0,4,4,4,1,6,0,1,1,2,0,105,잠실
2017년 08월 17일,39,35,8,5,2,1,0,3,3,3,1,10,0,0,0,0,1,25,고척
2017년 08월 17일,39,31,11,6,3,1,1,6,6,3,3,4,0,0,2,1,0,269,인천
2017년 08월 17일,35,33,8,6,0,0,2,4,4,0,1,9,0,0,1,1,2,74,수원
2017년 08월 17일,31,29,5,3,2,0,0,3,1,2,0,5,0,0,0,1,2,-34,마산
2017년 08월 18일,32,29,7,5,1,0,1,2,2,2,0,3,0,1,1,1,0,82,잠실
2017년 08월 18일,52,50,15,7,7,0,1,5,5,2,0,11,0,0,0,1,0,172,고척
2017년 08월 18일,36,34,13,9,1,0,3,8,7,1,0,6,0,1,1,0,2,266,인천
2017년 08월 18일,33,32,3,1,1,0,1,1,1,0,1,7,0,0,0,1,0,-44,수원
2017년 08월 18일,48,40,12,5,5,1,1,9,9,6,2,8,1,0,0,0,2,268,마산
2017년 08월 19일,39,35,11,8,3,0,0,6,5,4,0,13,1,0,0,0,0,115,잠실
2017년 08월 19일,31,29,8,6,2,0,0,4,2,2,0,7,0,2,0,2,1,34,고척
2017년 08월 19일,38,36,9,7,1,0,1,4,4,2,0,11,0,0,0,0,0,58,수원
2017년 08월 19일,30,27,5,4,0,0,1,2,1,3,0,4,0,1,0,0,0,25,대전
2017년 08월 19일,35,32,5,3,2,0,0,1,1,3,0,8,0,0,0,0,0,-37,광주
2017년 08월 20일,,,,,,,,,,,,,,,,,,,잠실
2017년 08월 20일,37,35,9,6,1,0,2,3,3,2,0,11,0,1,0,0,0,87,고척
2017년 08월 20일,20,19,5,3,1,0,1,2,2,0,0,2,0,0,1,1,0,88,수원
2017년 08월 20일,41,35,10,8,2,0,0,3,3,2,2,8,3,1,2,0,0,96,대전
2017년 08월 20일,,,,,,,,,,,,,,,,,,,광주
2017년 08월 22일,37,35,8,7,1,0,0,3,2,1,0,10,0,0,1,2,1,-35,잠실
2017년 08월 22일,45,40,14,12,0,0,2,11,11,5,0,6,1,0,0,1,0,315,고척
2017년 08월 22일,44,36,13,8,3,0,2,6,6,4,2,9,1,1,2,0,1,244,인천
2017년 08월 22일,36,32,7,5,1,0,1,2,2,3,0,7,2,0,1,0,0,61,수원
2017년 08월 22일,34,32,6,6,0,0,0,3,2,2,0,7,1,0,0,2,0,-26,광주
2017년 08월 23일,44,38,15,14,1,0,0,9,9,6,0,5,0,0,0,1,0,244,잠실
2017년 08월 23일,38,36,13,12,0,1,0,5,4,2,0,5,0,0,0,1,0,128,고척
2017년 08월 23일,32,29,5,3,2,0,0,1,1,1,1,5,0,0,1,2,0,-13,인천
2017년 08월 23일,53,49,20,16,4,0,0,9,9,3,1,11,0,1,0,1,2,211,수원
2017년 08월 23일,41,33,8,6,1,0,1,5,5,5,1,8,2,0,2,1,0,134,광주
2017년 08월 24일,37,32,10,5,3,0,2,6,6,3,0,8,0,0,2,0,0,237,잠실
2017년 08월 24일,,,,,,,,,,,,,,,,,,,대전
2017년 08월 24일,47,40,15,9,5,0,1,7,7,6,0,5,0,0,1,1,0,270,대구
2017년 08월 24일,45,40,15,10,3,0,2,11,11,3,1,6,2,0,1,0,0,383,사직
2017년 08월 24일,35,33,9,4,4,0,1,7,7,0,2,8,0,0,0,2,2,158,마산
2017년 08월 25일,38,33,10,5,3,0,2,4,4,3,2,10,1,1,0,0,1,191,잠실
2017년 08월 25일,38,32,10,7,2,0,1,6,5,4,1,6,0,1,1,0,1,171,대전
2017년 08월 25일,40,35,7,4,1,0,2,5,5,4,1,8,0,0,0,1,0,123,대구
2017년 08월 25일,35,32,9,7,1,0,1,8,7,2,0,8,3,0,1,1,0,195,사직
2017년 08월 25일,39,34,11,10,0,0,1,7,7,2,2,7,2,0,1,0,0,217,마산
2017년 08월 26일,36,28,7,6,1,0,0,5,4,5,2,4,0,1,1,1,1,59,잠실
2017년 08월 26일,29,25,5,5,0,0,0,2,2,0,1,6,0,0,3,1,0,17,인천
2017년 08월 26일,46,39,16,11,2,0,3,14,14,4,1,5,0,0,2,1,0,464,대구
2017년 08월 26일,37,32,12,7,3,0,2,6,6,5,0,5,0,0,0,2,0,250,사직
2017년 08월 26일,48,42,14,12,0,0,2,7,4,6,0,7,0,0,0,1,0,186,마산
2017년 08월 27일,45,39,7,7,0,0,0,1,1,4,0,10,1,0,2,1,0,-40,잠실
2017년 08월 27일,35,31,6,5,0,0,1,4,3,3,0,5,2,0,1,0,0,93,인천
2017년 08월 27일,32,31,4,3,1,0,0,2,2,1,0,8,1,0,0,0,0,-40,대구
2017년 08월 27일,40,39,13,8,0,0,5,8,8,1,0,8,1,0,0,1,1,320,사직
2017년 08월 27일,33,30,7,6,1,0,0,5,4,2,0,8,1,0,1,0,1,43,마산
2017년 08월 29일,40,32,10,7,2,0,1,7,6,6,1,5,0,1,1,0,0,195,잠실
2017년 08월 29일,41,39,16,11,3,1,1,8,8,2,0,10,0,0,0,1,0,281,고척
2017년 08월 29일,36,32,8,7,1,0,0,2,2,4,0,4,0,1,0,2,0,19,수원
2017년 08월 29일,41,38,16,14,1,0,1,8,7,2,0,6,0,1,1,1,0,244,대전
2017년 08월 29일,46,41,15,9,4,0,2,9,9,3,1,10,0,1,1,0,1,294,대구
2017년 08월 30일,38,34,7,3,4,0,0,2,2,4,0,8,1,0,0,0,0,21,잠실
2017년 08월 30일,44,37,12,7,4,0,1,10,10,6,1,4,1,0,0,1,0,304,고척
2017년 08월 30일,40,34,11,6,3,0,2,9,9,2,3,10,1,0,1,0,0,290,수원
2017년 08월 30일,42,36,11,7,2,1,1,5,5,6,0,11,0,0,0,0,1,132,대전
2017년 08월 30일,38,32,7,5,2,0,0,1,1,6,0,8,1,0,0,1,0,7,대구
2017년 08월 31일,36,30,6,3,1,0,2,3,3,1,2,11,1,0,3,0,0,91,잠실
2017년 08월 31일,38,33,11,7,3,0,1,5,3,2,1,5,1,0,2,2,0,168,인천
2017년 08월 31일,43,38,16,11,4,0,1,10,9,4,0,4,0,0,1,0,0,338,대전
2017년 08월 31일,42,34,12,8,3,0,1,9,9,6,0,4,0,0,2,0,0,297,광주
2017년 08월 31일,40,34,12,8,4,0,0,8,8,3,1,7,1,0,2,0,0,235,사직
2017년 09월 01일,35,33,8,6,1,0,1,6,5,1,1,6,0,0,0,0,0,100,잠실
2017년 09월 01일,43,33,11,5,4,1,1,8,6,7,1,6,0,1,2,0,1,248,인천
2017년 09월 01일,33,30,4,2,1,0,1,1,1,1,1,12,0,0,1,0,0,-39,대전
2017년 09월 01일,32,32,11,8,1,0,2,5,5,0,0,1,1,1,0,2,0,212,광주
2017년 09월 01일,35,30,8,7,0,0,1,6,5,4,1,8,0,2,0,0,0,125,사직
2017년 09월 02일,33,29,4,3,0,0,1,2,2,4,0,14,1,1,0,1,0,-36,잠실
2017년 09월 02일,40,35,10,6,2,1,1,4,4,3,1,9,1,0,1,1,1,133,고척
2017년 09월 02일,40,37,10,5,4,0,1,7,7,3,0,10,0,0,0,0,1,140,수원
2017년 09월 02일,41,38,15,11,2,0,2,9,9,3,0,10,0,0,0,1,0,289,사직
2017년 09월 02일,34,30,9,6,3,0,0,6,6,1,1,7,1,0,2,1,0,149,마산
2017년 09월 03일,42,32,10,6,4,0,0,7,7,7,1,5,0,0,2,0,1,215,잠실
2017년 09월 03일,41,34,9,7,2,0,0,8,8,7,0,7,0,0,0,1,2,142,고척
2017년 09월 03일,46,42,21,17,2,0,2,13,13,1,0,6,0,0,3,0,0,456,수원
2017년 09월 03일,34,32,11,7,3,0,1,7,6,2,0,5,2,1,0,3,0,209,사직
2017년 09월 03일,37,32,11,8,1,0,2,5,5,4,0,2,0,0,1,1,1,227,마산
2017년 09월 05일,42,37,9,7,1,0,1,4,4,4,1,9,0,0,0,1,1,95,잠실
2017년 09월 05일,32,32,10,6,0,0,4,6,6,0,0,9,0,1,0,2,1,222,인천
2017년 09월 05일,34,33,8,3,3,0,2,5,5,1,0,7,0,0,0,0,0,160,수원
2017년 09월 05일,38,34,10,6,4,0,0,6,5,2,1,12,1,0,1,0,0,108,대전
2017년 09월 05일,42,37,12,9,1,0,2,9,9,5,0,8,3,0,0,0,0,297,대구
2017년 09월 06일,41,36,15,14,0,0,1,6,6,3,1,5,0,1,1,1,0,226,잠실
2017년 09월 06일,,,,,,,,,,,,,,,,,,,인천
2017년 09월 06일,35,33,10,6,2,0,2,5,4,1,0,5,1,0,1,1,0,195,수원
2017년 09월 06일,43,34,11,7,2,0,2,9,8,6,1,9,1,1,2,1,1,251,대전
2017년 09월 06일,,,,,,,,,,,,,,,,,,,대구
2017년 09월 07일,43,30,6,5,1,0,0,3,2,9,1,7,1,0,3,2,2,38,잠실
2017년 09월 07일,45,44,8,6,1,1,0,1,1,1,0,11,1,1,0,1,0,-62,고척
2017년 09월 07일,38,35,11,11,0,0,0,2,2,1,1,2,1,0,1,2,1,53,광주
2017년 09월 07일,42,37,10,7,1,0,2,5,5,4,1,10,1,0,0,0,1,142,사직
2017년 09월 07일,42,35,12,7,3,0,2,4,4,6,0,5,0,0,1,1,0,252,마산
2017년 09월 08일,37,29,6,5,1,0,0,3,3,6,0,7,1,0,2,0,0,92,잠실
2017년 09월 08일,48,41,12,8,2,1,1,9,9,4,3,13,0,0,0,0,1,203,고척
2017년 09월 08일,38,33,11,6,3,0,2,9,9,3,0,2,0,0,2,0,1,313,광주
2017년 09월 08일,40,35,13,9,3,0,1,6,5,4,0,8,0,0,1,1,0,177,사직
2017년 09월 08일,36,28,10,7,2,0,1,4,4,5,2,5,3,0,1,2,0,206,마산
2017년 09월 09일,35,32,9,5,2,0,2,4,4,2,0,5,1,0,1,0,1,200,잠실
2017년 09월 09일,32,29,5,3,1,0,1,2,2,2,0,8,0,0,1,0,0,47,인천
2017년 09월 09일,35,31,9,8,0,0,1,3,2,1,0,13,2,0,3,0,0,90,수원
2017년 09월 09일,38,36,15,10,3,0,2,6,5,1,0,7,0,1,1,0,0,266,대전
2017년 09월 09일,48,40,10,9,0,1,0,6,5,5,3,7,0,2,0,0,0,124,광주
2017년 09월 10일,43,37,12,11,1,0,0,1,1,5,0,1,0,1,1,0,1,71,잠실
2017년 09월 10일,50,40,19,13,3,0,3,17,17,5,1,6,0,0,4,0,1,570,인천
2017년 09월 10일,38,31,6,5,0,0,1,5,5,5,1,6,1,0,1,0,0,102,수원
2017년 09월 10일,37,34,9,5,3,0,1,5,5,1,1,4,0,0,1,0,1,127,대전
2017년 09월 10일,42,39,12,7,4,0,1,6,4,1,0,7,0,1,2,0,1,142,광주
2017년 09월 12일,34,32,6,5,1,0,0,1,1,1,1,11,0,0,0,0,0,-56,잠실
2017년 09월 12일,37,33,3,2,1,0,0,2,0,4,0,7,0,1,0,0,0,-85,고척
2017년 09월 12일,37,35,9,7,1,0,1,2,2,1,0,12,0,0,1,0,1,22,인천
2017년 09월 12일,32,31,6,6,0,0,0,2,2,1,0,8,1,0,0,1,1,-43,대구
2017년 09월 12일,55,46,21,14,4,0,3,13,13,5,3,11,0,0,1,1,2,460,마산
2017년 09월 13일,31,27,6,5,1,0,0,3,3,2,0,8,1,0,2,1,1,36,잠실
2017년 09월 13일,36,32,10,4,6,0,0,8,8,2,1,5,0,0,1,2,0,209,고척
2017년 09월 13일,46,42,18,13,1,0,4,15,15,3,1,10,0,0,0,1,1,474,인천
2017년 09월 13일,45,41,18,12,3,1,2,13,13,2,0,9,0,0,2,0,0,430,대구
2017년 09월 13일,40,37,12,11,0,0,1,3,3,2,0,4,0,0,1,1,0,110,마산
2017년 09월 14일,45,36,11,6,3,0,2,6,6,6,1,11,0,0,2,0,0,221,잠실
2017년 09월 14일,46,37,15,11,3,1,0,12,11,2,4,8,1,0,3,1,3,311,수원
2017년 09월 14일,44,39,15,11,2,0,2,10,10,3,2,6,0,1,0,0,0,334,대전
2017년 09월 14일,35,33,6,3,2,0,1,2,2,1,1,4,0,0,0,0,0,40,사직
2017년 09월 14일,58,54,20,14,4,0,2,11,10,3,0,11,0,0,1,1,2,298,마산
2017년 09월 15일,29,29,3,2,1,0,0,0,0,0,0,6,0,0,0,1,1,-106,잠실
2017년 09월 15일,45,41,12,9,1,1,1,5,5,2,2,16,0,2,0,0,1,111,수원
2017년 09월 15일,41,30,8,7,0,0,1,6,5,9,0,7,0,1,2,0,1,154,대전
2017년 09월 15일,35,33,8,6,2,0,0,4,4,1,1,5,1,0,0,1,1,68,사직
2017년 09월 15일,41,35,8,5,2,0,1,3,2,6,0,6,0,0,0,0,0,74,마산
2017년 09월 16일,36,31,8,6,2,0,0,1,1,2,1,6,0,0,2,1,0,21,잠실
2017년 09월 16일,38,35,10,8,1,0,1,5,5,1,0,5,0,0,2,1,0,128,대구
2017년 09월 16일,51,42,20,14,3,0,3,17,16,7,2,1,1,0,0,1,2,586,광주
2017년 09월 16일,38,32,11,8,2,0,1,6,5,3,1,2,1,0,2,1,2,208,사직
2017년 09월 16일,59,50,24,17,3,0,4,15,15,5,2,9,1,0,2,0,1,614,마산
2017년 09월 17일,42,32,12,11,0,0,1,8,8,4,3,4,0,0,3,1,0,267,잠실
2017년 09월 17일,46,42,13,7,2,1,3,8,7,3,0,8,0,0,1,1,0,276,대구
2017년 09월 17일,33,30,10,8,1,0,1,4,4,2,0,4,0,1,1,1,0,153,광주
2017년 09월 17일,39,31,9,5,2,0,2,9,8,4,3,3,0,0,1,1,1,279,사직
2017년 09월 17일,39,36,8,5,0,0,3,6,6,2,1,7,0,1,0,0,1,159,마산
2017년 03월 14일,44,41,13,10,2,0,1,9,7,2,1,10,3,1,0,0,0,209,대전
2017년 03월 14일,35,31,7,7,0,0,0,1,1,1,2,8,2,1,1,0,0,-11,대구
2017년 03월 14일,32,31,7,2,2,0,3,7,7,1,0,7,0,0,0,1,3,180,광주
2017년 03월 14일,37,32,7,6,1,0,0,2,2,5,0,9,2,0,0,2,1,-5,사직
2017년 03월 14일,32,30,5,4,0,0,1,2,2,1,1,5,1,1,0,1,0,12,마산
2017년 03월 15일,37,33,6,3,2,0,1,5,4,3,0,11,0,0,1,0,2,42,대전
2017년 03월 15일,34,33,7,5,1,1,0,2,2,1,0,8,1,0,0,0,0,2,대구
2017년 03월 15일,39,35,9,8,1,0,0,2,1,3,1,9,0,0,0,1,1,-15,광주
2017년 03월 15일,37,35,13,10,2,0,1,7,7,2,0,7,3,2,0,1,1,222,사직
2017년 03월 15일,36,35,7,6,1,0,0,1,0,0,1,5,1,0,0,1,2,-49,마산
2017년 03월 16일,41,35,13,10,1,0,2,12,12,4,0,6,0,0,2,1,0,346,대전
2017년 03월 16일,34,32,6,4,2,0,0,3,2,0,2,5,0,0,0,1,0,14,대구
2017년 03월 16일,43,38,14,8,5,0,1,5,5,5,0,8,0,0,0,3,1,198,광주
2017년 03월 16일,37,35,9,5,4,0,0,5,5,2,0,7,0,0,0,1,0,82,사직
2017년 03월 16일,37,33,10,5,3,0,2,7,7,4,0,5,1,0,0,1,0,255,마산
2017년 03월 17일,45,37,13,9,3,0,1,8,7,7,0,8,1,0,1,1,1,250,대전
2017년 03월 17일,30,29,2,2,0,0,0,0,0,0,1,8,1,0,0,0,1,-114,대구
2017년 03월 17일,39,36,10,6,2,0,2,6,6,3,0,4,0,0,0,0,3,159,광주
2017년 03월 17일,38,35,12,10,1,0,1,6,5,3,0,8,2,1,0,0,0,178,사직
2017년 03월 17일,43,36,9,6,1,1,1,5,5,6,1,10,0,0,0,0,0,136,마산
2017년 03월 18일,36,35,7,4,0,2,1,5,5,1,0,9,0,0,0,0,1,54,고척
2017년 03월 18일,33,29,6,6,0,0,0,0,0,1,3,6,0,1,0,1,1,-64,대전
2017년 03월 18일,35,32,11,9,1,0,1,4,4,3,0,9,1,2,0,1,0,145,광주
2017년 03월 18일,47,42,18,14,3,0,1,11,9,3,1,7,2,0,1,0,0,350,사직
2017년 03월 18일,34,30,8,6,2,0,0,3,3,2,1,9,4,0,1,0,1,87,마산
2017년 03월 19일,35,33,9,8,0,0,1,5,5,1,1,7,0,0,0,0,1,105,고척
2017년 03월 19일,34,31,5,3,1,0,1,1,1,2,1,5,1,0,0,1,0,22,대전
2017년 03월 19일,38,31,6,4,0,2,0,4,4,5,0,10,0,0,2,0,3,34,광주
2017년 03월 19일,38,30,9,5,3,0,1,3,3,7,1,6,1,2,0,1,1,163,사직
2017년 03월 19일,36,30,6,6,0,0,0,0,0,5,1,6,0,2,0,1,1,-41,마산
2017년 03월 21일,37,29,8,5,3,0,0,7,7,6,0,6,1,0,2,1,1,170,고척
2017년 03월 21일,33,32,4,2,1,0,1,1,1,1,0,10,1,0,0,1,0,-44,잠실
2017년 03월 21일,37,34,7,4,2,0,1,4,4,2,0,1,1,0,1,0,1,103,인천
2017년 03월 21일,38,29,6,5,1,0,0,5,4,8,1,8,1,2,0,0,0,81,광주
2017년 03월 21일,38,36,10,5,1,0,4,10,9,1,1,7,0,1,0,1,3,274,마산
2017년 03월 22일,40,33,8,5,2,1,0,8,6,6,0,6,0,1,1,0,2,100,고척
2017년 03월 22일,35,32,10,8,1,1,0,7,7,3,0,10,1,0,0,1,1,143,잠실
2017년 03월 22일,38,33,8,5,1,0,2,7,7,4,0,8,1,1,1,1,0,171,인천
2017년 03월 22일,37,31,8,6,1,1,0,4,4,5,0,5,2,0,1,2,0,121,광주
2017년 03월 22일,39,35,8,7,1,0,0,4,3,3,1,8,1,0,0,1,0,44,마산
2017년 03월 23일,46,44,21,11,7,0,3,15,15,2,0,3,0,0,0,0,0,564,고척
2017년 03월 23일,42,32,10,9,1,0,0,9,7,8,2,4,2,0,0,1,1,202,잠실
2017년 03월 23일,29,26,4,2,1,0,1,3,3,1,0,7,0,0,2,0,0,64,인천
2017년 03월 23일,36,32,7,3,2,0,2,6,5,3,0,12,3,0,1,0,0,166,대전
2017년 03월 23일,39,35,8,7,1,0,0,2,2,4,0,5,0,0,0,0,1,-1,사직
2017년 03월 24일,34,32,10,9,1,0,0,4,2,2,0,6,1,0,0,1,1,55,고척
2017년 03월 24일,38,31,8,6,1,1,0,5,4,6,1,7,0,0,0,1,0,111,잠실
2017년 03월 24일,37,34,9,5,2,0,2,6,6,2,0,6,1,0,1,0,1,182,인천
2017년 03월 24일,33,32,10,9,1,0,0,3,2,1,0,5,2,2,0,0,1,54,대전
2017년 03월 24일,33,29,4,3,1,0,0,0,0,4,0,8,0,1,0,1,3,-109,사직
2017년 03월 25일,45,41,15,12,2,1,0,6,6,3,1,7,3,0,0,0,1,215,고척
2017년 03월 25일,36,31,7,5,2,0,0,2,2,3,2,6,3,1,0,0,0,74,잠실
2017년 03월 25일,34,31,8,8,0,0,0,4,4,2,1,3,0,0,0,2,1,59,인천
2017년 03월 25일,,,,,,,,,,,,,,,,,,,광주
2017년 03월 25일,38,37,9,7,2,0,0,3,3,1,0,5,1,0,0,0,4,6,사직
2017년 03월 26일,36,35,12,10,2,0,0,8,7,0,1,6,0,0,0,1,0,136,고척
2017년 03월 26일,38,32,10,7,2,0,1,5,5,6,0,5,1,2,0,0,0,193,잠실
2017년 03월 26일,34,33,6,4,0,1,1,4,4,1,0,7,1,0,0,0,0,79,인천
2017년 03월 26일,35,29,6,5,0,1,0,5,5,4,2,6,0,1,0,0,0,85,광주
2017년 03월 26일,,,,,,,,,,,,,,,,,,,사직
2017년 03월 06일,40,34,7,7,0,0,0,1,1,4,2,10,1,1,0,2,0,-25,고척
2017년 03월 07일,35,34,11,7,1,1,2,5,5,1,0,4,2,0,0,1,0,235,고척
2017년 03월 09일,46,43,13,8,4,0,1,8,8,2,1,12,0,0,0,0,1,189,고척
2017년 03월 09일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,대구
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2017년 07월 14일,25,20,5,3,0,1,1,3,3,4,1,4,2,0,0,0,0,126,대구
2017년 07월 15일,41,38,13,8,2,0,3,8,8,1,2,7,0,0,0,2,2,256,대구
2017년 07월 15일,32,29,6,4,2,0,0,3,3,2,0,9,0,0,1,0,0,32,잠실
2017년 07월 14일,15,11,3,3,0,0,0,0,0,1,3,1,1,0,0,1,0,15,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2017년 12월 27일,37,29,5,5,0,0,0,0,0,7,0,8,1,0,1,0,0,-35,광주
2017년 09월 19일,40,33,7,5,0,0,2,7,7,5,1,8,1,1,1,0,2,145,잠실
2017년 09월 19일,35,32,6,4,1,0,1,4,4,1,2,5,0,0,0,1,2,50,광주
2017년 09월 19일,38,35,8,6,1,0,1,3,3,3,0,6,0,0,0,0,1,53,사직
2017년 09월 20일,34,32,5,3,1,0,1,1,1,2,0,7,0,0,0,0,0,-11,잠실
2017년 09월 20일,36,31,8,7,0,0,1,3,3,3,1,2,1,0,1,3,0,96,광주
2017년 09월 20일,36,34,9,8,0,0,1,2,2,0,0,6,1,0,2,0,0,61,마산
2017년 09월 21일,33,33,6,2,1,1,2,3,3,0,0,7,0,0,0,0,1,69,수원
2017년 09월 21일,40,37,15,8,4,1,2,8,8,2,1,5,0,1,0,1,0,350,대구
2017년 09월 22일,29,29,2,2,0,0,0,0,0,0,0,11,1,0,0,0,0,-126,대전
2017년 09월 22일,43,37,11,7,3,1,0,4,4,4,0,5,0,0,2,1,1,123,대구
2017년 09월 22일,34,31,6,4,2,0,0,0,0,3,0,6,0,0,0,1,0,-36,광주
2017년 09월 23일,49,39,12,10,1,1,0,8,7,7,0,10,0,0,3,0,0,199,대전
2017년 09월 23일,43,38,14,7,2,0,5,8,8,4,0,6,1,0,1,0,0,433,광주
2017년 09월 23일,38,33,11,8,2,1,0,7,6,1,2,2,0,0,2,0,0,208,사직
2017년 09월 23일,43,40,13,9,2,0,2,9,9,3,0,7,1,0,0,1,0,283,마산
2017년 09월 24일,38,33,11,11,0,0,0,6,5,4,0,4,3,0,1,1,0,178,잠실
2017년 09월 24일,35,32,7,7,0,0,0,0,0,2,0,9,0,0,1,1,0,-55,광주
2017년 09월 24일,32,29,6,4,1,0,1,4,4,3,0,8,0,0,0,1,0,77,마산
2017년 09월 26일,38,30,10,7,1,0,2,6,6,5,1,5,0,0,2,1,0,243,광주
2017년 09월 26일,44,35,14,10,2,0,2,11,10,7,1,7,1,0,1,1,0,359,사직
2017년 09월 27일,30,27,5,4,1,0,0,3,3,2,1,9,0,0,0,2,0,5,수원
2017년 09월 27일,35,32,5,3,1,0,1,1,1,3,0,8,1,0,0,0,2,-22,대구
2017년 09월 28일,36,34,12,7,3,0,2,6,6,1,0,9,0,1,1,2,1,191,수원
2017년 09월 28일,39,35,8,5,3,0,0,4,4,2,0,3,1,0,2,1,1,64,대전
2017년 09월 29일,36,31,5,4,1,0,0,3,3,3,1,3,0,0,1,0,0,36,잠실
2017년 09월 29일,33,29,6,4,0,0,2,2,2,2,1,9,0,2,1,1,1,33,인천
2017년 09월 29일,36,34,8,5,0,1,2,2,2,1,1,10,0,0,0,1,1,61,대전
2017년 09월 29일,42,37,12,8,2,0,2,8,7,5,0,9,1,0,0,0,1,257,마산
2017년 09월 30일,38,33,9,7,1,0,1,4,4,4,0,6,0,1,1,0,1,118,잠실
2017년 09월 30일,37,32,8,7,1,0,0,1,0,4,1,9,0,0,0,3,2,-43,대전
2017년 09월 30일,44,40,15,14,0,0,1,11,9,1,3,6,0,0,0,0,0,249,마산
2017년 10월 01일,38,36,10,9,1,0,0,3,3,0,1,8,0,0,1,0,0,33,잠실
2017년 10월 01일,52,48,25,17,5,0,3,20,20,2,2,8,1,0,0,1,0,662,수원
2017년 10월 01일,39,35,9,7,0,0,2,4,4,3,0,4,0,0,1,0,0,139,대전
2017년 10월 02일,41,39,9,8,1,0,0,3,1,2,0,8,0,0,0,0,1,-29,수원
2017년 10월 03일,36,31,6,5,0,0,1,2,2,3,1,5,0,0,1,1,2,14,잠실
2017년 10월 03일,39,37,12,10,1,0,1,2,2,1,0,9,0,0,1,1,0,70,수원
2017년 10월 03일,55,52,15,11,2,0,2,8,8,3,0,6,0,0,0,0,2,213,대전
2017년 10월 03일,41,37,12,6,3,1,2,10,10,4,0,5,0,0,0,0,1,311,대구
2017년 10월 03일,32,28,6,3,3,0,0,4,3,2,0,4,0,0,2,0,0,82,사직
