,0,1,2,3,4,5,6,7,8,9,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,10,11
0,좌중홈,우희비, ,좌안, ,우홈,좌희비,유땅, ,,4,3,4,2,0.273,이택근,구장 : 잠실,"관중 : 7,237",2010.08.18(수),개시 : 18:50,경기시간 : 2:56,LG,한화,,
1,좌비,우희비, ,중안, ,3땅,삼진, , ,,4,1,1,0,0.295,이병규,구장 : 잠실,"관중 : 7,237",2010.08.18(수),개시 : 18:50,경기시간 : 2:56,LG,한화,,
2,중안,우안, ,3땅, ,우홈,좌중2, , ,,5,4,2,3,0.286,박용택,구장 : 잠실,"관중 : 7,237",2010.08.18(수),개시 : 18:50,경기시간 : 2:56,LG,한화,,
3,좌안,유비, , ,투땅,좌중안,좌안, , ,,5,3,1,0,0.321,조인성,구장 : 잠실,"관중 : 7,237",2010.08.18(수),개시 : 18:50,경기시간 : 2:56,LG,한화,,
4,우안, ,3땅, ,우안,2땅, , , ,,4,2,1,1,0.342,이진영,구장 : 잠실,"관중 : 7,237",2010.08.18(수),개시 : 18:50,경기시간 : 2:56,LG,한화,,
5, , , , , , ,중비, , ,,1,0,0,0,0.266,이대형,구장 : 잠실,"관중 : 7,237",2010.08.18(수),개시 : 18:50,경기시간 : 2:56,LG,한화,,
6,좌비, ,1안, ,좌안,우비, , , ,,4,2,0,1,0.295,이병규,구장 : 잠실,"관중 : 7,237",2010.08.18(수),개시 : 18:50,경기시간 : 2:56,LG,한화,,
7, , , , , , , ,우중3, ,,1,1,0,0,0.333,김준호,구장 : 잠실,"관중 : 7,237",2010.08.18(수),개시 : 18:50,경기시간 : 2:56,LG,한화,,
8,우비, ,삼진, ,3땅, ,4구, , ,,3,0,0,1,0.253,정성훈,구장 : 잠실,"관중 : 7,237",2010.08.18(수),개시 : 18:50,경기시간 : 2:56,LG,한화,,
9, , , , , , , ,삼진, ,,1,0,0,0,0.000,윤진호,구장 : 잠실,"관중 : 7,237",2010.08.18(수),개시 : 18:50,경기시간 : 2:56,LG,한화,,
10, ,우안, ,삼진,중3, ,중안,삼진, ,,5,3,2,2,0.252,오지환,구장 : 잠실,"관중 : 7,237",2010.08.18(수),개시 : 18:50,경기시간 : 2:56,LG,한화,,
11, ,좌중2, ,2비,2땅, ,중안,4구, ,,4,2,1,2,0.248,박경수,구장 : 잠실,"관중 : 7,237",2010.08.18(수),개시 : 18:50,경기시간 : 2:56,LG,한화,,
0,중안, ,유땅, ,우비, ,좌안, ,중비,,5,2,0,1,0.284,김주찬,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,롯데,SK,,
1,1땅, ,2땅, ,우홈, ,우안, ,삼진,,5,2,3,1,0.298,손아섭,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,롯데,SK,,
2,우비, ,중안, ,우비, ,유직, ,2땅,,5,1,0,0,0.339,조성환,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,롯데,SK,,
3, ,삼진,3땅, , ,삼진,1파, , ,,4,0,0,0,0.361,이대호,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,롯데,SK,,
4, ,우2, ,1땅, ,삼진,우안, , ,,4,2,2,1,0.257,가르시아,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,롯데,SK,,
5, ,좌안, ,삼진, ,우비,중비, , ,,4,1,0,1,0.307,강민호,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,롯데,SK,,
6, ,4구, ,삼진, , ,사구,삼진, ,,2,0,0,2,0.271,전준우,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,롯데,SK,,
7, ,우희비, , ,2땅, ,투희실,삼진, ,,2,0,1,1,0.259,문규현,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,롯데,SK,,
8, ,좌안, , ,4구, ,중안,삼진, ,,3,2,3,2,0.215,황재균,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,롯데,SK,,
0,좌비, ,유2병, ,좌비, ,유땅, ,유땅,,5,0,0,0,0.295,정근우,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,SK,롯데,,
1,좌비, , ,유땅, ,2땅, ,중안, ,,4,1,0,0,0.249,박재상,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,SK,롯데,,
2, , , , , , , , ,삼진,,1,0,0,0,0.242,이재원,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,SK,롯데,,
3,3비, , ,우2, ,우홈, ,중비, ,,4,2,1,2,0.322,박정권,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,SK,롯데,,
4, ,2땅, ,2땅, ,좌비, ,삼진, ,,4,0,1,0,0.264,이호준,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,SK,롯데,,
5, ,유비, ,우중2, ,좌안, ,우비, ,,4,2,0,1,0.294,최정,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,SK,롯데,,
6, ,4구, ,좌안, ,우비, , , ,,2,1,1,0,0.261,박경완,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,SK,롯데,,
7, , , , , , , , ,우안,,1,1,0,1,0.304,정상호,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,SK,롯데,,
8, ,3땅, ,삼진, , ,중비, , ,,3,0,0,0,0.328,김강민,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,SK,롯데,,
9, , , , , , , , ,우안,,1,1,0,1,0.202,최동수,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,SK,롯데,,
10, , ,유직, ,유땅, ,삼진, , ,,3,0,0,0,0.286,박정환,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,SK,롯데,,
11, , , , , , , , ,유안,,1,1,1,0,0.300,김재현,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,SK,롯데,,
12, , ,우안, ,포파, ,유실, ,2땅,,4,1,1,0,0.283,나주환,구장 : 문학,"관중 : 13,039",2010.08.18(수),개시 : 18:30,경기시간 : 3:04,SK,롯데,,
0,4구,삼진, , ,유땅,우비, , , ,,3,0,0,1,0.315,이종욱,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,두산,삼성,,
1, , , , , , , ,3직, ,,1,0,0,0,0.280,정수빈,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,두산,삼성,,
2,우안, ,1땅, ,중안, ,중안, ,좌2,,5,4,0,2,0.295,오재원,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,두산,삼성,,
3,유땅, ,유땅, ,유땅, ,삼진, , ,,4,0,1,0,0.229,고영민,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,두산,삼성,,
4, , , , , , , , ,유땅,,1,0,0,0,0.200,김재호,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,두산,삼성,,
5,1땅, ,2땅, , ,2땅,삼진, , ,,4,0,0,0,0.296,김현수,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,두산,삼성,,
6, , , , , , , , ,중안,,1,1,1,0,0.317,최준석,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,두산,삼성,,
7, , , , , , , , , ,,0,0,0,1,0.242,민병헌,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,두산,삼성,,
8,4구, , ,유땅, ,삼진,3직, ,1비,,4,0,0,0,0.304,김동주,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,두산,삼성,,
9,중안, , ,삼진, ,좌2, ,우홈,우홈,,5,4,4,3,0.269,이성열,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,두산,삼성,,
10, , , , , , , , , ,,0,0,0,0,0.279,임재철,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,두산,삼성,,
11,유땅, , ,중비, ,4구, ,4구,중안,,3,1,0,1,0.291,손시헌,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,두산,삼성,,
12, ,좌비, , ,중홈,좌중2, ,중비,유땅,,5,2,3,2,0.275,양의지,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,두산,삼성,,
13, , , , , , , , , ,,0,0,0,0,0.263,최승환,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,두산,삼성,,
14, ,삼진, , ,유땅,중안, ,2비, ,,4,1,1,0,0.268,이원석,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,두산,삼성,,
0,투땅, ,2비, , ,삼진, ,삼진, ,,4,0,0,0,0.305,조동찬,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,삼성,두산,,
1,삼진, , ,유비, ,투땅, , , ,,3,0,0,0,0.274,이영욱,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,삼성,두산,,
2, , , , , , , , ,중비,,1,0,0,0,0.210,강봉규,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,삼성,두산,,
3,중홈, , ,좌안, ,4구, , ,좌비,,3,2,1,1,0.308,박석민,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,삼성,두산,,
4,2땅, , ,4구, ,투땅, , ,중비,,3,0,0,0,0.292,채태인,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,삼성,두산,,
5, ,유땅, ,투땅, , ,좌파, , ,,3,0,0,0,0.261,최형우,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,삼성,두산,,
6, ,2땅, ,삼진, , ,유안, , ,,3,1,0,0,0.289,신명철,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,삼성,두산,,
7, ,유땅, , ,유땅, ,2유병, , ,,3,0,0,0,0.299,박한이,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,삼성,두산,,
8, , ,삼진, ,1파, , , , ,,2,0,0,0,0.116,현재윤,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,삼성,두산,,
9, , , , , , , ,삼진, ,,1,0,0,0,0.309,조영훈,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,삼성,두산,,
10, , , , , , , , , ,,0,0,0,0,0.083,채상병,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,삼성,두산,,
11, , ,삼진, ,2땅, , , , ,,2,0,0,0,0.237,김상수,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,삼성,두산,,
12, , , , , , , ,유땅, ,,1,0,0,0,0.280,오정복,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,삼성,두산,,
13, , , , , , , , , ,,0,0,0,0,0.209,임익준,구장 : 대구,"관중 : 8,150",2010.08.18(수),개시 : 18:31,경기시간 : 2:45,삼성,두산,,
0,유안, ,삼진, ,4구, ,1땅, ,우안,,4,2,0,0,0.308,이용규,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,KIA,넥센,,
1,1안, ,유땅, ,삼진, ,4구, ,2땅,,4,1,0,0,0.239,김원섭,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,KIA,넥센,,
2,3희번, , ,3땅,좌안, ,2땅, ,삼진,,4,1,1,0,0.276,안치홍,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,KIA,넥센,,
3,좌비, , ,4구,포파, , ,우중안, ,,3,1,0,0,0.234,김상현,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,KIA,넥센,,
4, , , , , , , , , ,,0,0,0,1,0.273,박기남,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,KIA,넥센,,
5, ,1땅, ,투땅,우비, , ,우안, ,,4,1,0,1,0.293,최희섭,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,KIA,넥센,,
6, ,좌홈, ,투땅, ,좌비, ,좌홈, ,,4,2,4,2,0.257,차일목,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,KIA,넥센,,
7, , , , , , , , , ,,0,0,0,0,0.254,김상훈,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,KIA,넥센,,
8, ,3땅, , ,좌2,우비, ,3직, ,,4,1,0,1,0.263,이영수,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,KIA,넥센,,
9, ,3땅, , ,좌중2,유땅, ,좌비, ,,4,1,1,1,0.260,이현곤,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,KIA,넥센,,
10, , ,삼진, ,사구, , , , ,,1,0,0,0,0.083,김다원,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,KIA,넥센,,
11, , , , , , ,삼진, , ,,1,0,0,0,0.210,나지완,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,KIA,넥센,,
12, , , , , , , ,우비, ,,1,0,0,0,0.247,이종범,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,KIA,넥센,,
0,삼진, ,중안, ,4구, ,1땅, ,우안,,4,2,0,1,0.290,장민석,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,넥센,KIA,,
1,우비, ,중안, , ,4구, ,좌중2,좌중안,,4,3,0,2,0.263,김민우,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,넥센,KIA,,
2,유비, ,중안, , ,중안, ,중안,삼진,,5,3,1,0,0.306,강정호,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,넥센,KIA,,
3, ,우비,3땅, , ,삼진, ,삼진, ,,4,0,0,0,0.274,유한준,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,넥센,KIA,,
4, ,중안, ,우비, ,좌중2, ,유안, ,,4,3,2,0,0.278,이숭용,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,넥센,KIA,,
5, ,중안, ,삼진, ,삼진, ,삼진, ,,4,1,0,0,0.210,장영석,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,넥센,KIA,,
6, ,3직, ,3땅, ,삼진, , , ,,3,0,0,0,0.167,오윤,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,넥센,KIA,,
7, , , , , , , ,2비, ,,1,0,0,0,0.257,김일경,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,넥센,KIA,,
8, ,유땅, , ,1파, ,3땅, , ,,3,0,0,0,0.225,강귀태,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,넥센,KIA,,
9, , , , , , , , ,삼진,,1,0,0,0,0.081,허준,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,넥센,KIA,,
10, , ,유직, ,우비, ,삼진, ,삼진,,4,0,0,0,0.219,김민성,구장 : 목동,"관중 : 12,807",2010.08.19(목),개시 : 18:31,경기시간 : 3:08,넥센,KIA,,
0,3실, ,4구,우안, ,우안, ,3땅, ,,4,2,0,1,0.296,정현석,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,한화,LG,,
1,중비, ,2비,중비, ,중비, , , ,,4,0,0,0,0.196,손지환,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,한화,LG,,
2, , , , , , , , ,좌안,,1,1,0,0,0.226,오선진,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,한화,LG,,
3,삼진, ,4구, ,중비,좌안, , ,삼진,,4,1,1,1,0.279,김태완,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,한화,LG,,
4,유땅, ,좌2, ,1파,1파, , ,삼진,,5,1,1,1,0.259,최진행,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,한화,LG,,
5, ,2땅,좌안, ,우안, ,삼진, , ,,4,2,1,0,0.234,장성호,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,한화,LG,,
6, , , , , , , , ,삼진,,1,0,0,0,0.279,정희상,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,한화,LG,,
7, ,4구,우희비, ,2실, ,2땅, , ,,2,0,1,0,0.299,정원석,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,한화,LG,,
8, , , , , , , , , ,,0,0,0,0,0.210,전현태,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,한화,LG,,
9, ,중안,유땅, , , , , , ,,2,1,0,0,0.255,신경현,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,한화,LG,,
10, , , , ,삼진, ,중비, , ,,2,0,0,0,0.187,이희근,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,한화,LG,,
11, ,3땅, ,중비, ,우비, ,3파, ,,4,0,0,0,0.213,이대수,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,한화,LG,,
12, ,투땅, ,2땅, , , , , ,,2,0,0,0,0.253,김경언,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,한화,LG,,
13, , , , , ,4구, ,유땅, ,,1,0,0,1,0.241,추승우,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,한화,LG,,
0,중비,3안,1직,우안, , , , , ,,4,2,1,1,0.289,박용택,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,LG,한화,,
1, , , , , ,삼진, ,투땅, ,,2,0,0,0,0.265,이대형,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,LG,한화,,
2,4구,포희번, ,좌안/ 우안, , ,좌2,좌중안, ,,4,4,1,3,0.268,박경수,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,LG,한화,,
3, , , , , , , , , ,,0,0,0,0,0.000,박동욱,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,LG,한화,,
4,좌중홈,우중2, ,3땅/ 3땅, , ,유땅,삼진, ,,6,2,4,3,0.275,이택근,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,LG,한화,,
5,좌중안,3땅, ,좌안,포파, ,좌2, , ,,5,3,2,3,0.324,조인성,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,LG,한화,,
6, , , , , , , , , ,,0,0,0,0,0.368,윤요섭,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,LG,한화,,
7,유안,유안, ,우희비,좌비, ,포비, , ,,4,2,1,1,0.344,이진영,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,LG,한화,,
8,중홈,삼진, ,4구,유땅, ,1안, , ,,4,2,3,3,0.299,이병규,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,LG,한화,,
9,1비, , , , , , , , ,,1,0,0,0,0.252,정성훈,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,LG,한화,,
10, , ,좌중안,4구, ,중안,중홈, , ,,3,3,3,2,0.259,오지환,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,LG,한화,,
11,2비, ,2땅,중안, ,우비,3땅, , ,,5,1,1,1,0.273,박용근,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,LG,한화,,
12, ,중안, , , , , , , ,,1,1,0,1,0.385,김준호,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,LG,한화,,
13, , ,4구,좌희비, ,1땅, , , ,,1,0,1,0,0.294,이병규,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,LG,한화,,
14, , , , , , , ,유땅, ,,1,0,0,0,0.000,윤진호,구장 : 잠실,"관중 : 9,143",2010.08.19(목),개시 : 18:30,경기시간 : 3:10,LG,한화,,
0,삼진, ,4구, ,2비, ,2비, ,2비,,4,0,0,0,0.281,김주찬,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,롯데,SK,,
1, , , , , , , , , ,,0,0,0,0,0.153,이승화,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,롯데,SK,,
2,중안, ,유땅, ,1땅, , ,우홈, ,,4,2,1,2,0.300,손아섭,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,롯데,SK,,
3, , , , , , , , , ,,0,0,0,0,0.247,박종윤,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,롯데,SK,,
4,삼진, ,4구, ,3땅, , ,중비, ,,3,0,0,1,0.336,조성환,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,롯데,SK,,
5,포파, ,중안, , ,좌비, ,유비, ,,4,1,2,1,0.360,이대호,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,롯데,SK,,
6, ,삼진,우홈, , ,삼진, ,삼진, ,,4,1,3,1,0.257,가르시아,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,롯데,SK,,
7, ,삼진,투직, , ,3땅, , ,2땅,,4,0,0,0,0.303,강민호,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,롯데,SK,,
8, ,유땅, ,좌2, , ,삼진, ,삼진,,4,1,0,0,0.270,전준우,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,롯데,SK,,
9, , ,유안,투땅, , ,2비, ,중안,,4,2,0,1,0.268,문규현,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,롯데,SK,,
10, , ,투희번,삼진, , ,4구, ,우안,,2,1,0,0,0.218,황재균,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,롯데,SK,,
0,유땅, ,4구, ,3땅, ,삼진, ,중비,,4,0,0,1,0.324,김강민,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,SK,롯데,,
1,4구, ,삼진, ,우중2, ,좌2, ,3땅,,4,2,0,1,0.297,정근우,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,SK,롯데,,
2,우안, ,우안, ,삼진, ,우비, , ,,4,2,2,0,0.324,박정권,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,SK,롯데,,
3,중비, ,좌안, , ,1비, ,2직, ,,4,1,1,0,0.263,이호준,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,SK,롯데,,
4,삼진, ,3병, , ,포파, ,삼진, ,,4,0,0,0,0.258,박경완,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,SK,롯데,,
5, ,우비, ,삼진, , , , , ,,2,0,0,0,0.198,최동수,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,SK,롯데,,
6, , , , , ,유안, ,우2, ,,2,2,0,0,0.302,박정환,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,SK,롯데,,
7, ,3땅, ,삼진, ,좌안, ,3직, ,,4,1,0,0,0.282,나주환,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,SK,롯데,,
8, ,투땅, ,우비, , , , , ,,2,0,0,0,0.255,김연훈,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,SK,롯데,,
9, , , , , ,1땅, , , ,,1,0,0,0,0.298,김재현,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,SK,롯데,,
10, , , , , , , , , ,,0,0,0,0,0.242,조동화,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,SK,롯데,,
11, , , , , , , , ,3땅,,1,0,0,0,0.292,정상호,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,SK,롯데,,
12, , ,중안, ,좌비, ,투땅, ,4구,,3,1,0,1,0.212,임훈,구장 : 문학,"관중 : 13,716",2010.08.19(목),개시 : 18:30,경기시간 : 3:08,SK,롯데,,
0,중비, ,우안, ,1직, ,우비, ,4구,,4,1,1,0,0.315,이종욱,구장 : 대구,"관중 : 10,000",2010.08.19(목),개시 : 18:30,경기시간 : 3:18,두산,삼성,,
1,삼진, ,우비, ,2땅, ,유땅, ,투땅,,5,0,0,0,0.290,오재원,구장 : 대구,"관중 : 10,000",2010.08.19(목),개시 : 18:30,경기시간 : 3:18,두산,삼성,,
2,중홈, ,삼진, ,1땅, , ,좌안, ,,4,2,1,1,0.298,김현수,구장 : 대구,"관중 : 10,000",2010.08.19(목),개시 : 18:30,경기시간 : 3:18,두산,삼성,,
3, , , , , , , , ,좌안,,1,1,0,1,0.265,민병헌,구장 : 대구,"관중 : 10,000",2010.08.19(목),개시 : 18:30,경기시간 : 3:18,두산,삼성,,
4,4구, ,4구, , ,삼진, ,유땅,유2병,,3,0,0,0,0.301,김동주,구장 : 대구,"관중 : 10,000",2010.08.19(목),개시 : 18:30,경기시간 : 3:18,두산,삼성,,
