,0,1,2,3,4,5,6,7,8,9,10,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,11
0,중안, ,좌비, ,삼진, ,1땅, , ,,,4,1,0,1,0.342,이택근,구장 : 목동,"관중 : 11,898",2015.06.03(수),개시 : 18:30,경기시간 : 3:26,넥센,한화,
1,우안, ,중안, , ,삼진, ,좌비, ,,,4,2,0,0,0.244,스나이더,구장 : 목동,"관중 : 11,898",2015.06.03(수),개시 : 18:30,경기시간 : 3:26,넥센,한화,
2,유2병, ,투2병, , ,3실, ,우파, ,,,4,0,0,0,0.288,윤석민,구장 : 목동,"관중 : 11,898",2015.06.03(수),개시 : 18:30,경기시간 : 3:26,넥센,한화,
3,삼진, , ,좌중2, ,3땅, ,삼진, ,,,4,1,0,0,0.335,박병호,구장 : 목동,"관중 : 11,898",2015.06.03(수),개시 : 18:30,경기시간 : 3:26,넥센,한화,
4, ,2땅, ,4구, ,4구, , ,삼진,,,2,0,0,0,0.387,유한준,구장 : 목동,"관중 : 11,898",2015.06.03(수),개시 : 18:30,경기시간 : 3:26,넥센,한화,
5, ,유땅, ,삼진, ,좌비, , ,투땅,,,4,0,0,0,0.350,김민성,구장 : 목동,"관중 : 11,898",2015.06.03(수),개시 : 18:30,경기시간 : 3:26,넥센,한화,
6, ,좌중2, ,유병, , ,2땅, ,4구,,,3,1,0,1,0.267,김하성,구장 : 목동,"관중 : 11,898",2015.06.03(수),개시 : 18:30,경기시간 : 3:26,넥센,한화,
7, ,우2, , ,투땅, ,4구, , ,,,2,1,1,0,0.265,박동원,구장 : 목동,"관중 : 11,898",2015.06.03(수),개시 : 18:30,경기시간 : 3:26,넥센,한화,
8, , , , , , , , ,삼진,,,1,0,0,0,0.243,박헌도,구장 : 목동,"관중 : 11,898",2015.06.03(수),개시 : 18:30,경기시간 : 3:26,넥센,한화,
9, ,1땅, , ,삼진, , , , ,,,2,0,0,0,0.242,김지수,구장 : 목동,"관중 : 11,898",2015.06.03(수),개시 : 18:30,경기시간 : 3:26,넥센,한화,
10, , , , , , ,삼진, , ,,,1,0,0,0,0.000,홍성갑,구장 : 목동,"관중 : 11,898",2015.06.03(수),개시 : 18:30,경기시간 : 3:26,넥센,한화,
11, , , , , , , , , ,,,0,0,0,0,0.169,서동욱,구장 : 목동,"관중 : 11,898",2015.06.03(수),개시 : 18:30,경기시간 : 3:26,넥센,한화,
0,중안, ,유땅, ,4구,삼진, ,우비, ,,,4,1,0,1,0.264,오지환,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,LG,NC,
1,중비, ,중비, ,1희번, ,투땅, ,4구,,,3,0,0,1,0.280,김용의,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,LG,NC,
2,유땅, ,우안, ,중안, ,좌비, ,중안,,,5,3,1,2,0.287,박용택,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,LG,NC,
3, ,좌2,2땅, ,사구, ,우비, ,우안,,,4,2,0,1,0.338,한나한,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,LG,NC,
4, , , , , , , , , ,,,0,0,0,1,0.100,김영관,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,LG,NC,
5, ,1땅, ,삼진,삼진, , ,좌안,좌중2,,,5,2,2,1,0.267,이병규,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,LG,NC,
6, ,좌안, ,좌중2,스낫, , ,1희번,2비,,,4,2,1,0,0.274,양석환,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,LG,NC,
7, ,3실, ,삼진,중비, , , , ,,,3,0,0,0,0.189,문선재,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,LG,NC,
8, , , , , , , ,4구,투안,,,1,1,1,0,0.353,정성훈,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,LG,NC,
9, ,2비, ,2땅, ,삼진, ,4구, ,,,3,0,0,0,0.236,최경철,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,LG,NC,
10, , , , , , , , ,삼진,,,1,0,0,0,0.250,유강남,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,LG,NC,
11, ,2땅, , ,2안,우비, , , ,,,3,1,0,1,0.326,황목치승,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,LG,NC,
12, , , , , , , ,유땅, ,,,1,0,0,0,0.333,나성용,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,LG,NC,
13, , , , , , , , ,유땅,,,1,0,0,0,0.000,백창수,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,LG,NC,
0,유비, ,유땅, ,좌비, ,2땅, ,1땅,,,5,0,1,0,0.297,박민우,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,NC,LG,
1,유비, , ,4구,좌비, ,우비, ,삼진,,,4,0,0,0,0.322,김종호,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,NC,LG,
2,좌비, , ,우비, ,중안, ,우안, ,,,4,2,0,1,0.309,나성범,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,NC,LG,
3, ,유직, ,우안, ,우안, ,중홈, ,,,4,3,2,2,0.354,테임즈,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,NC,LG,
4, ,2땅, ,3직, ,삼진, ,중비, ,,,4,0,0,0,0.326,이호준,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,NC,LG,
5, ,삼진, ,고4, ,우파, ,중비, ,,,3,0,0,0,0.265,이종욱,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,NC,LG,
6, , ,유땅, , , , , , ,,,1,0,0,0,0.312,지석훈,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,NC,LG,
7, , , ,유비, , , , , ,,,1,0,0,0,0.324,조영훈,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,NC,LG,
8, , , , , , ,삼진,4구, ,,,1,0,0,0,0.243,모창민,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,NC,LG,
9, , ,2땅, ,3땅, ,4구, , ,,,2,0,0,1,0.173,손시헌,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,NC,LG,
10, , , , , , , ,삼진, ,,,1,0,0,0,0.286,조평호,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,NC,LG,
11, , , , , , , , , ,,,0,0,0,0,0.000,이창섭,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,NC,LG,
12, , ,4구, ,좌안, ,우2, ,좌중안,,,3,3,0,0,0.255,김태군,구장 : 마산,"관중 : 6,028",2015.06.03(수),개시 : 18:31,경기시간 : 3:34,NC,LG,
0,4구, ,유땅, ,삼진, , ,중비, ,,,3,0,0,0,0.289,신종길,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KIA,두산,
1,투희번, ,3땅, ,삼진, , ,삼진, ,,,3,0,0,0,0.365,김민우,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KIA,두산,
2, , , , , , , , , ,,,0,0,0,0,0.256,강한울,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KIA,두산,
3,3비, , ,좌홈, ,우비, , , ,,,3,1,1,1,0.381,김주찬,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KIA,두산,
4, , , , , , , , ,1땅,,,1,0,0,0,0.250,김주형,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KIA,두산,
5,4구, , ,좌비, ,좌비, , , ,,,2,0,0,0,0.309,필,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KIA,두산,
6, , , , , , , , ,좌비,,,1,0,0,0,0.200,박기남,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KIA,두산,
7,유땅, , ,좌비, ,1비, , , ,,,3,0,0,0,0.235,이범호,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KIA,두산,
8, , , , , , , , ,4구,,,0,0,0,0,0.188,박준태,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KIA,두산,
9, ,삼진, ,좌안, , ,중비, ,좌비,,,4,1,0,0,0.272,김다원,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KIA,두산,
10, ,중비, ,삼진, , ,좌비, , ,,,3,0,0,0,0.300,이홍구,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KIA,두산,
11, ,유땅, , ,1파, ,삼진, , ,,,3,0,0,0,0.248,최용규,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KIA,두산,
12, , ,삼진, ,우중2, , ,유땅, ,,,3,1,0,0,0.280,김호령,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KIA,두산,
0,우안, ,3땅,4구,4구, ,우비, , ,,,3,1,0,1,0.342,민병헌,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,두산,KIA,
1,1땅, ,좌안,중안,1직, , ,삼진, ,,,5,2,2,1,0.291,정수빈,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,두산,KIA,
2,사구, ,2땅,2땅, ,2땅, ,중비, ,,,4,0,1,0,0.307,김현수,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,두산,KIA,
3,1실, ,4구,유땅, ,삼진, ,좌중안, ,,,4,1,0,0,0.233,홍성흔,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,두산,KIA,
4,유비, ,2땅, ,우안,2비, ,3땅, ,,,5,1,0,1,0.327,양의지,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,두산,KIA,
5, , , , , , , , , ,,,0,0,0,0,0.211,최재훈,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,두산,KIA,
6,1땅, , ,중안,좌안, , , , ,,,3,2,0,2,0.247,오재원,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,두산,KIA,
7, , , , , , ,좌안, , ,,,1,1,0,1,0.182,양종민,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,두산,KIA,
8, ,삼진, ,좌안,투희번, ,우안, , ,,,3,2,0,1,0.339,허경민,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,두산,KIA,
9, ,유땅, ,좌안,스낫, , , , ,,,3,1,1,1,0.263,박건우,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,두산,KIA,
10, , , , , , ,우안, , ,,,1,1,1,0,0.385,장민석,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,두산,KIA,
11, ,3땅, ,투희번,4구, ,투2병, , ,,,2,0,0,0,0.322,김재호,구장 : 잠실,"관중 : 13,691",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,두산,KIA,
0,2땅, ,2땅, ,좌2, ,우비, , ,,,4,1,1,0,0.287,이명기,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,SK,KT,
1,중안, ,2땅, ,좌비, , ,3땅, ,,,4,1,0,1,0.220,박계현,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,SK,KT,
2,좌중2, ,우비, , ,좌중안, ,삼진, ,,,4,2,1,0,0.303,이재원,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,SK,KT,
3,유땅, , ,우비, ,포파, ,우안, ,,,4,1,0,0,0.287,브라운,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,SK,KT,
4,1직, , ,2비, ,삼진, ,4구, ,,,3,0,0,0,0.270,박정권,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,SK,KT,
5, ,우비, ,삼진, ,3땅, ,삼진, ,,,4,0,0,0,0.333,김강민,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,SK,KT,
6, ,2땅, , ,유땅, , , , ,,,2,0,0,0,0.239,박진만,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,SK,KT,
7, , , , , , ,3땅, , ,,,1,0,0,0,0.281,김성현,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,SK,KT,
8, , , , , , , , ,삼진,,,1,0,0,0,0.294,조동화,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,SK,KT,
9, ,1비, , ,좌비, ,3땅, , ,,,3,0,0,0,0.259,정상호,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,SK,KT,
10, , , , , , , , ,유땅,,,1,0,0,0,0.268,박재상,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,SK,KT,
11, , ,유안, ,중안, ,중안, ,삼진,,,4,3,0,1,0.289,나주환,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,SK,KT,
0,2땅,4구, ,삼진, , ,투땅,우비, ,,,4,0,0,0,0.248,이대형,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KT,SK,
1,좌안,사구, , ,좌비, ,4구, , ,,,2,1,0,2,0.248,하준호,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KT,SK,
2,좌중안,유병, , ,유직, , , , ,,,3,1,0,1,0.313,장성호,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KT,SK,
3, , , , , , ,중2, , ,,,1,1,1,0,0.386,마르테,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KT,SK,
4, , , , , , , , , ,,,0,0,0,0,0.184,심우준,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KT,SK,
5,4구, ,3땅, ,4구, ,고4, , ,,,1,0,0,1,0.253,김상현,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KT,SK,
6, , , , , , , , , ,,,0,0,0,0,0.262,송민섭,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KT,SK,
7,중희비, ,1땅, ,2비, ,투땅, , ,,,3,0,1,0,0.220,신명철,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KT,SK,
8,중2, ,좌안, , ,2땅, ,우중2, ,,,4,3,2,0,0.308,장성우,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KT,SK,
9,삼진, ,삼진, , ,삼진, ,유땅, ,,,4,0,0,0,0.227,박경수,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KT,SK,
10, ,우비, ,3땅, ,중비, , , ,,,3,0,0,0,0.200,문상철,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KT,SK,
11, , , , , , , ,투희번, ,,,0,0,0,0,0.212,이지찬,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KT,SK,
12, ,좌안, ,유땅, , ,우비,4구, ,,,3,1,0,0,0.215,박기혁,구장 : 수원,"관중 : 2,208",2015.06.03(수),개시 : 18:29,경기시간 : 2:57,KT,SK,
0,우비, , ,2비, ,좌비, , , ,,,3,0,0,0,0.318,정훈,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,롯데,삼성,
1, , , , , , , , ,삼진,,,1,0,0,0,0.125,오윤석,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,롯데,삼성,
2,유땅, , ,좌비, , ,중안, ,삼진,,,4,1,0,0,0.298,아두치,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,롯데,삼성,
3,중비, , ,중비, , ,유비, , ,,,3,0,0,0,0.328,황재균,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,롯데,삼성,
4, ,우비, , ,삼진, ,3땅, , ,,,3,0,0,0,0.274,최준석,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,롯데,삼성,
5, ,삼진, , ,좌홈, , , , ,,,2,1,1,1,0.342,강민호,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,롯데,삼성,
6, , , , , , ,3땅, , ,,,1,0,0,0,0.214,안중열,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,롯데,삼성,
7, ,2비, , ,유땅, , ,유비, ,,,3,0,0,0,0.253,박종윤,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,롯데,삼성,
8, , ,2땅, ,좌비, , ,삼진, ,,,3,0,0,0,0.299,손아섭,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,롯데,삼성,
9, , ,1땅, , ,좌비, ,삼진, ,,,3,0,0,0,0.259,김문호,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,롯데,삼성,
10, , ,2비, , ,삼진, , ,1비,,,3,0,0,0,0.292,오승택,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,롯데,삼성,
0,4구,삼진, ,유땅, ,삼진, ,2비, ,,,4,0,0,1,0.271,나바로,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,삼성,롯데,
1, , , , , , , , , ,,,0,0,0,0,0.214,백상원,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,삼성,롯데,
2,4구,우중2, ,중비, , ,삼진, , ,,,3,1,0,1,0.339,박한이,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,삼성,롯데,
3,우안,우비, , ,좌중홈, , , , ,,,3,2,2,2,0.411,채태인,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,삼성,롯데,
4, , , , , , ,우중홈, , ,,,1,1,1,1,0.289,구자욱,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,삼성,롯데,
5,삼진, ,중비, ,좌비, ,우안, , ,,,4,1,0,0,0.305,최형우,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,삼성,롯데,
6, , , , , , , , , ,,,0,0,0,0,0.182,박찬도,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,삼성,롯데,
7,중홈, ,1땅, ,2땅, ,1유병, , ,,,4,1,3,1,0.267,박석민,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,삼성,롯데,
8,4구, ,우홈, ,삼진, ,1직, , ,,,3,1,1,2,0.291,이승엽,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,삼성,롯데,
9,우안, ,좌중3, , ,4구, ,중안, ,,,3,3,0,0,0.311,박해민,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,삼성,롯데,
10,중안, ,삼진, , ,중비, , , ,,,3,1,1,0,0.272,이지영,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,삼성,롯데,
11, , , , , , , ,유2병, ,,,1,0,0,0,0.333,진갑용,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,삼성,롯데,
12, , , , , , , , , ,,,0,0,0,0,0.381,이흥련,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,삼성,롯데,
13,우비, , ,우비, ,3땅, ,유실, ,,,4,0,0,0,0.274,김상수,구장 : 포항,"관중 : 11,049",2015.06.03(수),개시 : 18:30,경기시간 : 2:13,삼성,롯데,
0,중안,좌비, , ,유땅, , , , ,,,3,1,0,0,0.350,이용규,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,한화,넥센,
1, , , , , , , ,좌비, ,,,1,0,0,0,0.268,이성열,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,한화,넥센,
2,삼진, ,투땅, , , , , , ,,,2,0,0,0,0.233,강경학,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,한화,넥센,
3, , , , , ,유땅, ,중안, ,,,2,1,0,0,0.200,신성현,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,한화,넥센,
4,좌안, ,삼진, , ,3땅, , , ,,,3,1,0,0,0.226,정근우,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,한화,넥센,
5, , , , , , , ,유땅, ,,,1,0,0,0,0.246,주현상,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,한화,넥센,
6,유2병, ,유땅, , ,좌비, , ,중안,,,4,1,0,0,0.298,김태균,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,한화,넥센,
7, ,우비, ,2땅, , ,4구, ,4구,,,2,0,0,0,0.289,최진행,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,한화,넥센,
8, ,우홈, ,1비, , ,우비, ,삼진,,,4,1,1,1,0.217,김회성,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,한화,넥센,
9, ,중홈, ,삼진, , , , , ,,,2,1,1,1,0.197,조인성,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,한화,넥센,
10, , , , , , ,우중안, ,32병,,,2,1,0,0,0.176,허도환,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,한화,넥센,
11, ,1비, , ,삼진, ,2유병, , ,,,3,0,0,0,0.200,권용관,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,한화,넥센,
12, ,1안, , ,2직, , , , ,,,2,1,0,0,0.158,송주호,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,한화,넥센,
13, , , , , , , ,3직, ,,,1,0,0,0,0.250,이종환,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,한화,넥센,
0,4구,우비, ,4구/ 1땅, ,좌비, ,좌2, ,,,4,1,0,1,0.340,이택근,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,넥센,한화,
1, , , , , , , , , ,,,0,0,0,0,0.243,박헌도,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,넥센,한화,
2,삼진, ,좌비,야선,우비,좌2, ,사구, ,,,5,1,2,2,0.300,고종욱,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,넥센,한화,
3,삼진, ,1땅,우안,중홈,4구, ,삼진, ,,,5,2,3,2,0.250,스나이더,구장 : 목동,"관중 : 10,610",2015.06.04(목),개시 : 18:30,경기시간 : 3:22,넥센,한화,
