,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12,13,14
6, ,3땅, , ,삼진, ,1땅,유실, ,4,0,0,0,0.317,진갑용,구장 : 수원,"관중 : 2,457",2001.05.24(목),개시 : 18:30,경기시간 : 3:27,삼성,현대,,,,,,
7, ,유땅, , ,3땅, ,2비,투땅, ,4,0,0,0,0.304,김한수,구장 : 수원,"관중 : 2,457",2001.05.24(목),개시 : 18:30,경기시간 : 3:27,삼성,현대,,,,,,
8, , ,유땅, ,우비, ,1땅, ,4구,3,0,0,1,0.325,김종훈,구장 : 수원,"관중 : 2,457",2001.05.24(목),개시 : 18:30,경기시간 : 3:27,삼성,현대,,,,,,
9, , ,좌중홈, , ,우안, ,삼진,투희번,3,2,1,2,0.321,박정환,구장 : 수원,"관중 : 2,457",2001.05.24(목),개시 : 18:30,경기시간 : 3:27,삼성,현대,,,,,,
10, , ,3땅, , ,중안, ,우안,유땅,4,2,0,1,0.259,정경배,구장 : 수원,"관중 : 2,457",2001.05.24(목),개시 : 18:30,경기시간 : 3:27,삼성,현대,,,,,,
0,중안,좌안, , ,4구,중비, , ,유땅,4,2,0,2,0.290,전준호,구장 : 수원,"관중 : 2,457",2001.05.24(목),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,,,,
1,삼진,투비, , ,삼진, ,투땅, ,4구,4,0,0,0,0.221,박종호,구장 : 수원,"관중 : 2,457",2001.05.24(목),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,,,,
2,우안, ,좌안, ,삼진, ,3땅, ,삼진,5,2,0,0,0.283,박재홍,구장 : 수원,"관중 : 2,457",2001.05.24(목),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,,,,
3,좌2, ,중비, ,좌2, ,1파, , ,4,2,2,0,0.280,심정수,구장 : 수원,"관중 : 2,457",2001.05.24(목),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,,,,
4,삼진, ,삼진, ,4구, , ,유비, ,3,0,0,0,0.313,이숭용,구장 : 수원,"관중 : 2,457",2001.05.24(목),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,,,,
5,삼진, ,중비, ,2직, , ,3땅, ,4,0,0,0,0.288,박경완,구장 : 수원,"관중 : 2,457",2001.05.24(목),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,,,,
6, ,좌홈, ,삼진, ,사구, , , ,2,1,1,1,0.257,필립스,구장 : 수원,"관중 : 2,457",2001.05.24(목),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,,,,
7, , , , , , , , , ,0,0,0,0,0.167,채종국,구장 : 수원,"관중 : 2,457",2001.05.24(목),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,,,,
8, , , , , , , ,4구, ,0,0,0,0,0.302,이명수,구장 : 수원,"관중 : 2,457",2001.05.24(목),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,,,,
9, ,2직, ,좌비, ,삼진, ,삼진, ,4,0,0,0,0.270,퀸란,구장 : 수원,"관중 : 2,457",2001.05.24(목),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,,,,
10, ,4구, ,중비, ,좌안, , ,우비,3,1,0,0,0.271,박진만,구장 : 수원,"관중 : 2,457",2001.05.24(목),개시 : 18:30,경기시간 : 3:27,현대,삼성,,,,,,
0,중안,1파, ,좌안, , ,1희번, ,우비,4,2,0,0,0.271,정성훈,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,KIA,삼성,,,,,,
1,투땅,우중2, , ,삼진, ,삼진, ,삼진,5,1,0,1,0.286,김경언,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,KIA,삼성,,,,,,
2,우안,2땅, , ,유땅, ,삼진, ,3땅,5,1,0,1,0.248,장성호,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,KIA,삼성,,,,,,
3,중홈,삼진, , ,중안, , ,좌홈, ,4,3,4,2,0.375,산토스,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,KIA,삼성,,,,,,
4,중안, ,좌비, ,삼진, , ,3실, ,4,1,0,2,0.295,신동주,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,KIA,삼성,,,,,,
5,좌안, ,2땅, , ,삼진, , , ,3,1,0,0,0.267,장일현,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,KIA,삼성,,,,,,
6, , , , , , , , , ,0,0,0,0,0.192,김창희,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,KIA,삼성,,,,,,
7, , , , , , , ,우안, ,1,1,0,0,0.241,정영규,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,KIA,삼성,,,,,,
8,우안, ,1땅, , ,삼진, ,중비, ,4,1,1,0,0.271,홍세완,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,KIA,삼성,,,,,,
9,삼진, , ,삼진, ,삼진, ,삼진, ,4,0,0,0,0.310,김상훈,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,KIA,삼성,,,,,,
10,3땅, , ,투땅, , ,우안,중안, ,4,2,1,0,0.238,김종국,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,KIA,삼성,,,,,,
0,우비, ,중안, ,4구, ,4구, ,4구,2,1,0,2,0.270,마르티네,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,삼성,KIA,,,,,,
1,투땅, ,투땅, ,우비, ,삼진, ,1희번,4,0,0,0,0.314,김종훈,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,삼성,KIA,,,,,,
2,중홈, , ,스낫,1땅, ,고4, ,4구,3,1,1,3,0.302,이승엽,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,삼성,KIA,,,,,,
3,1땅, , ,우중2, ,우비,중안, ,고4,4,2,1,1,0.291,마해영,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,삼성,KIA,,,,,,
4, ,유비, ,투땅, ,우중2,2비, ,좌2,5,2,2,1,0.319,진갑용,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,삼성,KIA,,,,,,
5, ,유땅, ,중희비, ,우중2, ,투땅, ,3,1,2,0,0.304,김한수,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,삼성,KIA,,,,,,
6, ,삼진, ,중안, ,포파, ,4구, ,3,1,1,0,0.262,정경배,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,삼성,KIA,,,,,,
7, , ,3땅,우비, ,삼진, , , ,3,0,0,0,0.310,박정환,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,삼성,KIA,,,,,,
8, , , , , , , ,2땅, ,1,0,0,0,0.212,김기태,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,삼성,KIA,,,,,,
9, , , , , , , , , ,0,0,0,0,0.258,김수관,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,삼성,KIA,,,,,,
10, , ,1땅, , , , , , ,1,0,0,0,0.333,강동우,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,삼성,KIA,,,,,,
11, , , , ,삼진, , , , ,1,0,0,0,0.263,김동수,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,삼성,KIA,,,,,,
12, , , , , , ,우비,삼진, ,2,0,0,0,0.252,박한이,구장 : 시민,"관중 : 6,255",2001.05.25(금),개시 : 18:30,경기시간 : 3:36,삼성,KIA,,,,,,
0,중비, ,삼진,4구, , ,투땅, ,유병,4,0,0,0,0.258,조원우,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,SK,LG,,,,,,
1,중안, ,우홈,삼진, , , , , ,3,2,1,1,0.330,윤재국,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,SK,LG,,,,,,
2, , , , , , ,중비, , ,1,0,0,0,0.246,손차훈,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,SK,LG,,,,,,
3, , , , , , , , , ,0,0,0,0,0.250,이진영,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,SK,LG,,,,,,
4,우비, ,삼진, ,중안, ,중비, , ,4,1,0,0,0.327,에레라,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,SK,LG,,,,,,
5,좌안, ,중안, ,중비, , ,좌홈, ,4,3,1,2,0.331,브리또,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,SK,LG,,,,,,
6,2땅, ,중2, ,중비, , ,좌안, ,4,2,1,0,0.284,강혁,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,SK,LG,,,,,,
7, ,3파,4구, , ,유땅, ,유2병, ,3,0,0,0,0.202,안재만,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,SK,LG,,,,,,
8, ,3파,중비, , ,3땅, ,삼진, ,4,0,0,0,0.235,추성건,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,SK,LG,,,,,,
9, ,중안, ,3번, ,3땅, , , ,3,1,0,0,0.239,양용모,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,SK,LG,,,,,,
10, , , , , , , , ,좌안,1,1,0,0,0.336,채종범,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,SK,LG,,,,,,
11, , , , , , , , , ,0,0,0,0,0.122,송재익,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,SK,LG,,,,,,
12, ,유비, ,투땅, , ,3안, ,우땅,4,1,0,0,0.250,최태원,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,SK,LG,,,,,,
0,3땅, ,우비, ,유땅, , ,1희번, ,3,0,0,0,0.274,유지현,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,LG,SK,,,,,,
1,삼진, , ,좌안,유땅, , ,우비, ,4,1,0,1,0.225,이종열,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,LG,SK,,,,,,
2,좌비, , ,우안, ,3땅, ,4구, ,3,1,0,1,0.305,이병규,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,LG,SK,,,,,,
3, ,1파, ,좌비, ,우비, ,좌안, ,4,1,1,0,0.244,최동수,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,LG,SK,,,,,,
4, ,투땅, ,우안, ,2땅, , , ,3,1,1,1,0.292,양준혁,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,LG,SK,,,,,,
5, , , , , , , , , ,0,0,0,0,0.231,강민규,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,LG,SK,,,,,,
6, ,삼진, ,우중2, , ,중비, , ,3,1,2,0,0.297,김재현,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,LG,SK,,,,,,
7, , ,2땅,우비, , ,우비, , ,3,0,0,0,0.273,장재중,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,LG,SK,,,,,,
8, , ,2땅,유비, , ,2땅, , ,3,0,0,0,0.304,손지환,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,LG,SK,,,,,,
9, , , , , , , , , ,0,0,0,0,0.268,권용관,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,LG,SK,,,,,,
10, , ,중안, ,삼진, , , , ,2,1,0,0,0.258,서용빈,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,LG,SK,,,,,,
11, , , , , , , ,4구, ,0,0,0,1,0.143,박연수,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,LG,SK,,,,,,
12, , , , , , , , , ,0,0,0,0,0.208,허문회,구장 : 잠실,"관중 : 4,502",2001.05.25(금),개시 : 18:30,경기시간 : 3:01,LG,SK,,,,,,
0,4구, ,1비, ,유땅,유땅, ,좌비, ,4,0,0,1,0.307,정수근,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,두산,롯데,,,,,,
1,중안, , ,2땅,좌안, ,2땅, ,2땅,5,2,0,0,0.330,장원진,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,두산,롯데,,,,,,
2,유2병, , ,우홈,4구, ,4구, ,유땅,3,1,1,1,0.307,우즈,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,두산,롯데,,,,,,
3,우비, , ,4구,3땅, ,좌안, ,우중2,4,2,0,1,0.294,김동주,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,두산,롯데,,,,,,
4, , , , , , , , , ,0,0,0,1,0.165,홍원기,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,두산,롯데,,,,,,
5, ,삼진, ,2안, ,우2,좌비, ,고4,4,2,0,3,0.344,심재학,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,두산,롯데,,,,,,
6, ,투땅, ,좌홈, ,4구,유땅, , ,3,1,3,1,0.271,안경현,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,두산,롯데,,,,,,
7, , , , , , , , ,4구,0,0,0,0,0.152,이종민,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,두산,롯데,,,,,,
8, ,유땅, , , , , , , ,1,0,0,0,0.375,문희성,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,두산,롯데,,,,,,
9, , , ,삼진, ,2땅, ,4구,좌안,3,1,2,0,0.270,전상렬,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,두산,롯데,,,,,,
10, , ,우비,좌비, , , , , ,2,0,0,0,0.000,이대현,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,두산,롯데,,,,,,
11, , , , , ,4구, , , ,0,0,0,0,0.263,최훈재,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,두산,롯데,,,,,,
12, , , , , , , ,포희번,중안,1,1,1,0,0.279,홍성흔,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,두산,롯데,,,,,,
13, , ,삼진, ,3땅,삼진, ,2비,유땅,5,0,0,0,0.214,김민호,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,두산,롯데,,,,,,
0,유땅, ,좌안,2땅, , ,2땅,투비, ,5,1,0,1,0.275,박현승,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,롯데,두산,,,,,,
1,좌2, ,좌희비, ,3땅, ,4구, , ,2,1,1,1,0.286,이계성,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,롯데,두산,,,,,,
2, , , , , , , , ,1땅,1,0,0,0,0.219,임재철,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,롯데,두산,,,,,,
3,유땅, ,좌홈, ,3땅, ,4구, ,3땅,4,1,3,1,0.282,얀,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,롯데,두산,,,,,,
4,삼진, ,우중2, ,2땅, ,우중안, ,삼진,5,2,2,1,0.341,호세,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,롯데,두산,,,,,,
5, ,좌비,유직, , ,삼진,4구, , ,3,0,0,0,0.307,조경환,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,롯데,두산,,,,,,
6, ,좌안,좌2, , ,삼진,삼진, , ,4,2,1,0,0.246,박정태,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,롯데,두산,,,,,,
7, , , , , , , , , ,0,0,0,0,0.167,신명철,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,롯데,두산,,,,,,
8, ,2땅,중비, , ,좌2,삼진, , ,4,1,0,0,0.288,김대익,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,롯데,두산,,,,,,
9, , ,중안,좌비, ,좌안, ,1안, ,4,3,0,1,0.305,최기문,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,롯데,두산,,,,,,
10, , ,우안,유땅, , ,2실,투희번, ,3,1,0,2,0.314,김민재,구장 : 사직,"관중 : 5,750",2001.05.25(금),개시 : 18:30,경기시간 : 3:44,롯데,두산,,,,,,
0,중안, ,유땅, ,우안, ,유땅,삼진, ,5,2,0,2,0.293,김수연,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,한화,현대,,,,,,
1,우2, ,1땅, ,중안, ,중안, ,중홈,5,4,3,3,0.354,김종석,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,한화,현대,,,,,,
2,1땅, ,1땅, ,투안, ,유2병, ,중안,5,2,1,1,0.346,데이비스,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,한화,현대,,,,,,
3,좌홈, , ,삼진,우중안, , ,3안,4구,4,3,3,3,0.571,김태균,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,한화,현대,,,,,,
4,우안, , ,2땅,삼진, , ,좌비,좌홈,5,2,3,1,0.283,이영우,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,한화,현대,,,,,,
5,32병, , ,우안,1땅, , ,중안,유땅,5,2,0,1,0.276,강석천,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,한화,현대,,,,,,
6, ,우비, ,2직, ,삼진, , , ,3,0,0,0,0.063,방진호,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,한화,현대,,,,,,
7, , , , , , , ,중안, ,1,1,1,0,0.244,조정권,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,한화,현대,,,,,,
8, , , , , , , , ,우중안,1,1,0,0,0.188,이범호,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,한화,현대,,,,,,
9, ,유비, , ,2땅,2땅, ,좌안,유땅,5,1,1,0,0.197,강인권,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,한화,현대,,,,,,
10, ,1번, , ,4구,삼진, ,삼진,중비,4,0,0,1,0.178,황우구,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,한화,현대,,,,,,
0,우안,좌홈, ,2땅, , ,우비, , ,4,2,3,1,0.239,김인호,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,현대,한화,,,,,,
1, , , , , , , , ,4구,0,0,0,0,0.257,필립스,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,현대,한화,,,,,,
2,우비,4구, ,4구, , ,우비, ,1파,3,0,0,0,0.217,박종호,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,현대,한화,,,,,,
3,야선,3땅, ,3땅, , ,좌안, , ,4,1,0,0,0.282,박재홍,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,현대,한화,,,,,,
4,좌비, ,우비, ,삼진, ,유땅, , ,4,0,0,0,0.273,심정수,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,현대,한화,,,,,,
5,삼진, ,중비, ,1파, , ,2비, ,4,0,0,0,0.280,박경완,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,현대,한화,,,,,,
6, , , , , , , , , ,0,0,0,0,0.200,장광호,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,현대,한화,,,,,,
7, ,4구,중안, ,좌비, , ,2땅, ,3,1,0,1,0.304,이명수,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,현대,한화,,,,,,
8, ,좌비,2땅, , ,중비, , , ,3,0,0,0,0.307,이숭용,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,현대,한화,,,,,,
9, , , , , , , ,삼진, ,1,0,0,0,0.273,장교성,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,현대,한화,,,,,,
10, , , , , , , , , ,0,0,0,0,0.290,전준호,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,현대,한화,,,,,,
11, ,4구, ,삼진, ,삼진, , , ,2,0,0,1,0.265,퀸란,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,현대,한화,,,,,,
12, , , , , , , , ,2땅,1,0,0,0,0.316,전근표,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,현대,한화,,,,,,
13, ,삼진, ,좌중안, ,2직, , ,유땅,4,1,0,0,0.270,박진만,구장 : 수원,"관중 : 1,041",2001.05.25(금),개시 : 18:30,경기시간 : 3:07,현대,한화,,,,,,
0,삼진,삼진, ,우안, ,좌안, ,2땅,우중2,6,3,2,1,0.281,정성훈,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,KIA,삼성,,,,,,
1,중안, ,1땅,4구, ,좌안, ,삼진,4구,4,2,0,0,0.281,장일현,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,KIA,삼성,,,,,,
2,4구, ,1파,우중안, ,중비, , , ,3,1,1,0,0.250,장성호,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,KIA,삼성,,,,,,
3, , , , , , , , ,우중안/ 4구,1,1,1,1,0.298,김경언,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,KIA,삼성,,,,,,
4,2땅, ,유땅,유땅, , ,우안, ,2비/ 삼진,6,1,0,0,0.366,산토스,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,KIA,삼성,,,,,,
5,중비, , ,4구,포파, ,2땅, ,좌중홈,4,1,2,2,0.293,신동주,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,KIA,삼성,,,,,,
6, ,유땅, ,사구,삼진, ,4구, ,4구,2,0,0,2,0.143,최익성,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,KIA,삼성,,,,,,
7, ,4구, ,좌안,삼진, ,삼진, , ,3,1,1,1,0.273,홍세완,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,KIA,삼성,,,,,,
8, , , , , , , , ,중안,1,1,0,1,0.250,김민철,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,KIA,삼성,,,,,,
9, ,3땅, ,중안, ,우비, , , ,3,1,1,0,0.311,김상훈,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,KIA,삼성,,,,,,
10, , , , , , ,삼진, ,좌비,2,0,0,0,0.111,황성기,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,KIA,삼성,,,,,,
11, ,4구, ,유2병, , , , , ,1,0,0,0,0.233,김종국,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,KIA,삼성,,,,,,
12, , , , , ,삼진, , , ,1,0,0,0,0.233,정영규,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,KIA,삼성,,,,,,
13, , , , , , , ,우비,3실,2,0,0,1,0.245,김태룡,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,KIA,삼성,,,,,,
0,좌안,중안, ,좌안,삼진, ,중비, , ,5,3,0,2,0.350,강동우,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,삼성,KIA,,,,,,
1,중비,좌비, , , , , , , ,2,0,0,0,0.248,박한이,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,삼성,KIA,,,,,,
2, , , , , , , , , ,0,0,0,0,0.263,김동수,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,삼성,KIA,,,,,,
3, , , ,삼진, , , , , ,1,0,0,0,0.208,김기태,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,삼성,KIA,,,,,,
4, , , , , ,3안,유비, , ,2,1,0,1,0.125,김인철,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,삼성,KIA,,,,,,
5,우안,삼진, ,4구, ,우비, ,1비, ,4,1,0,2,0.301,이승엽,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,삼성,KIA,,,,,,
6,좌안, ,중안,중안, ,4구, ,3실, ,4,3,3,3,0.302,마해영,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,삼성,KIA,,,,,,
7, , , , , , , , , ,0,0,0,1,0.258,김수관,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,삼성,KIA,,,,,,
8,우희비, ,우안,우중3, ,중홈, ,중2, ,4,4,6,2,0.287,마르티네,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,삼성,KIA,,,,,,
9,4구, ,좌비,2안, ,2땅, ,우안, ,4,2,1,0,0.324,진갑용,구장 : 시민,"관중 : 8,083",2001.05.26(토),개시 : 17:00,경기시간 : 3:59,삼성,KIA,,,,,,
