,0,1,2,3,4,5,6,7,8,9,10,11,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2
9, ,우안, ,유땅,삼진, ,투땅, , ,,,,4,1,1,0,0.259,박경완,구장 : 사직,"관중 : 28,500",2009.05.05(화),개시 : 14:02,경기시간 : 2:39,SK,롯데
10, ,삼진, ,3안, ,우비, ,유땅, ,,,,4,1,0,0,0.276,나주환,구장 : 사직,"관중 : 28,500",2009.05.05(화),개시 : 14:02,경기시간 : 2:39,SK,롯데
11, ,삼진, ,1땅, ,중비, ,삼진, ,,,,4,0,0,0,0.135,조동화,구장 : 사직,"관중 : 28,500",2009.05.05(화),개시 : 14:02,경기시간 : 2:39,SK,롯데
0,삼진, ,중비, , ,4구, ,우비, ,,,,3,0,0,0,0.337,이인구,구장 : 사직,"관중 : 28,500",2009.05.05(화),개시 : 14:02,경기시간 : 2:39,롯데,SK
1,삼진, , ,좌비, ,좌안, , , ,,,,3,1,0,0,0.267,이승화,구장 : 사직,"관중 : 28,500",2009.05.05(화),개시 : 14:02,경기시간 : 2:39,롯데,SK
2, , , , , , , , ,유땅,,,,1,0,0,0,0.143,전준우,구장 : 사직,"관중 : 28,500",2009.05.05(화),개시 : 14:02,경기시간 : 2:39,롯데,SK
3,우비, , ,우비, ,유땅, , , ,,,,3,0,0,0,0.312,김주찬,구장 : 사직,"관중 : 28,500",2009.05.05(화),개시 : 14:02,경기시간 : 2:39,롯데,SK
4, , , , , , , , ,좌2,,,,1,1,0,0,0.500,박정준,구장 : 사직,"관중 : 28,500",2009.05.05(화),개시 : 14:02,경기시간 : 2:39,롯데,SK
5, ,우비, ,2땅, ,중비, , ,2땅,,,,4,0,0,0,0.253,이대호,구장 : 사직,"관중 : 28,500",2009.05.05(화),개시 : 14:02,경기시간 : 2:39,롯데,SK
6, ,2비, , ,좌안, ,좌비, ,우비,,,,4,1,0,0,0.232,강민호,구장 : 사직,"관중 : 28,500",2009.05.05(화),개시 : 14:02,경기시간 : 2:39,롯데,SK
7, ,4구, , ,2땅, ,삼진, , ,,,,2,0,0,0,0.219,가르시아,구장 : 사직,"관중 : 28,500",2009.05.05(화),개시 : 14:02,경기시간 : 2:39,롯데,SK
8, ,삼진, , ,우비, ,2땅, , ,,,,3,0,0,0,0.286,정보명,구장 : 사직,"관중 : 28,500",2009.05.05(화),개시 : 14:02,경기시간 : 2:39,롯데,SK
9, , ,우비, ,3땅, , ,좌비, ,,,,3,0,0,0,0.234,김민성,구장 : 사직,"관중 : 28,500",2009.05.05(화),개시 : 14:02,경기시간 : 2:39,롯데,SK
10, , ,유땅, , ,1파, ,2땅, ,,,,3,0,0,0,0.206,박기혁,구장 : 사직,"관중 : 28,500",2009.05.05(화),개시 : 14:02,경기시간 : 2:39,롯데,SK
0,삼진, ,우중안, ,좌2, ,투유병, ,좌비,,,,5,2,0,1,0.280,신명철,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,삼성,한화
1,좌비, ,좌안, ,좌안, , ,3좌안, ,,,,4,3,1,0,0.324,강봉규,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,삼성,한화
2, , , , , , , , , ,,,,0,0,0,1,0.253,김상수,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,삼성,한화
3,유땅, ,3파, ,2땅, , ,좌중3, ,,,,4,1,1,1,0.242,박한이,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,삼성,한화
4, ,1땅, ,우비, ,1땅, ,우2, ,,,,4,1,1,1,0.286,최형우,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,삼성,한화
5, ,좌비, ,중비, ,삼진, ,투희번, ,,,,3,0,0,0,0.227,우동균,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,삼성,한화
6, ,좌2, ,3안, ,삼진, ,좌희비, ,,,,3,2,1,0,0.289,박진만,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,삼성,한화
7, ,삼진, ,2땅, , , , , ,,,,2,0,0,0,0.194,채태인,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,삼성,한화
8, , , , , , ,우중안,삼진, ,,,,2,1,0,0,0.226,조동찬,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,삼성,한화
9, , ,투직, ,유땅, ,포땅, ,유안,,,,4,1,0,0,0.288,현재윤,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,삼성,한화
10, , ,3땅, ,2비, ,투안, ,삼진,,,,4,1,0,0,0.188,김재걸,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,삼성,한화
0,우중2, ,좌안,4구, , ,중안, ,유비,,,,4,3,0,1,0.297,강동우,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,한화,삼성
1,유땅, ,투희번,삼진, , ,1희번, , ,,,,2,0,0,0,0.360,이여상,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,한화,삼성
2,삼진, ,4구,삼진, , ,삼진, , ,,,,3,0,0,1,0.303,디아즈,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,한화,삼성
3,좌비, ,우중안, ,중안, ,좌비, , ,,,,4,2,1,0,0.329,김태완,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,한화,삼성
4, ,4구,4구, ,중비, , , , ,,,,1,0,0,0,0.444,이도형,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,한화,삼성
5, , , , , , , ,삼진, ,,,,1,0,0,0,0.250,추승우,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,한화,삼성
6, ,삼진,좌희비, ,삼진, , ,삼진, ,,,,3,0,1,0,0.286,연경흠,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,한화,삼성
7, ,4구,4구, , ,삼진, ,2땅, ,,,,2,0,0,0,0.222,신경현,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,한화,삼성
8, ,포파,포파, , , , , , ,,,,2,0,0,0,0.100,김민재,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,한화,삼성
9, , , , , ,우비, , ,삼진,,,,2,0,0,0,0.190,송광민,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,한화,삼성
10, ,2땅, ,2땅, ,우비, , ,중비,,,,4,0,0,0,0.253,오선진,구장 : 대전,"관중 : 10,500",2009.05.05(화),개시 : 14:01,경기시간 : 3:20,한화,삼성
0,좌안, ,좌비, , ,1땅, ,2땅, ,,,,4,1,0,1,0.313,김원섭,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,KIA,
1,삼진, , ,좌비, ,좌중홈, ,삼진, ,,,,4,1,1,1,0.258,이종범,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,KIA,
2,3땅, , ,좌비, ,투땅, ,4구, ,,,,3,0,0,0,0.143,홍세완,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,KIA,
3, , , , , , , , , ,,,,0,0,0,1,0.258,안치홍,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,KIA,
4,삼진, , ,3땅, , ,좌비,좌중홈, ,,,,4,1,3,1,0.314,최희섭,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,KIA,
5, ,삼진, , ,1땅, ,2땅,유비, ,,,,4,0,0,0,0.286,김상현,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,KIA,
6, ,2땅, , ,삼진, ,4구, ,2비,,,,3,0,0,0,0.205,김상훈,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,KIA,
7, ,2땅, , ,4구, ,우비, ,좌비,,,,3,0,0,0,0.270,장성호,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,KIA,
8, , ,유땅, , , , , , ,,,,1,0,0,0,0.167,박기남,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,KIA,
9, , , , ,3땅, , ,2안,우안,,,,3,2,0,1,0.600,최용규,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,KIA,
10, , ,1땅, , ,포파, ,우안,3땅,,,,4,1,0,1,0.211,이현곤,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,KIA,
0,2땅, ,유안, ,삼진,투땅, , ,유땅,,,,5,1,0,0,0.340,황재균,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,,KIA
1,삼진, ,삼진, ,삼진, ,투번, ,투땅,,,,5,0,0,0,0.257,정수성,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,,KIA
2,중안, , ,좌안,우안, ,좌홈, ,2땅,,,,5,4,1,3,0.308,이택근,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,,KIA
3,중안, , ,삼진,우중홈, ,삼진, , ,,,,4,2,2,1,0.296,브룸바,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,,KIA
4,좌비, , ,3좌안,1땅, ,4구, , ,,,,3,1,0,1,0.300,클락,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,,KIA
5, ,1직, ,중안, ,사구,삼진, , ,,,,3,1,1,0,0.250,강병식,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,,KIA
6, ,삼진, ,3땅, ,1땅, ,2땅, ,,,,4,0,0,0,0.288,강귀태,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,,KIA
7, ,1땅, ,4구, ,사구, , , ,,,,1,0,0,0,0.333,김민우,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,,KIA
8, , , , , , , ,삼진, ,,,,1,0,0,0,0.200,오윤,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,,KIA
9, , , , , , , , , ,,,,0,0,0,0,0.200,김일경,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,,KIA
10, , ,중비,중비, ,삼진, , , ,,,,3,0,0,0,0.163,강정호,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,,KIA
11, , , , , , , ,삼진, ,,,,1,0,0,0,0.222,장영석,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,,KIA
12, , , , , , , , , ,,,,0,0,0,0,0.000,김지수,구장 : 목동,"관중 : 5,162",2009.05.06(수),개시 : 18:31,경기시간 : 3:08,,KIA
0,4구,3직, , ,좌안, ,2안,좌안, ,,,,4,3,1,2,0.535,박용택,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,LG,두산
1,포희번, ,3땅, ,투희번, ,우안,1땅, ,,,,3,1,0,0,0.293,이대형,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,LG,두산
2,3땅, ,중비, ,1파, ,삼진, ,투땅,,,,5,0,0,0,0.283,정성훈,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,LG,두산
3,4구, ,4구, ,중안, ,사구, ,중안,,,,2,2,1,0,0.420,페타지니,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,LG,두산
4, , , , , , , , , ,,,,0,0,0,0,0.500,박용근,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,LG,두산
5, , , , , , , , , ,,,,0,0,0,0,0.000,우규민,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,LG,두산
6,4구, ,유땅, ,좌안, ,우희비, ,중비,,,,3,1,1,0,0.329,최동수,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,LG,두산
7,유땅, , ,유땅,우비, ,1땅, ,유땅,,,,5,0,0,0,0.301,이진영,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,LG,두산
8, ,4구, ,우비, ,사구, ,4구, ,,,,1,0,0,1,0.205,박경수,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,LG,두산
9, ,투희번, ,4구, ,중비, ,투희번, ,,,,1,0,0,0,0.250,김정민,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,LG,두산
10, ,우비, ,삼진, ,삼진, ,삼진, ,,,,4,0,0,0,0.211,권용관,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,LG,두산
0,중비, ,중안, ,삼진, ,2땅, , ,,,,4,1,0,0,0.207,정수빈,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,두산,LG
1,4구, ,2직, ,유땅, ,좌비, , ,,,,3,0,0,0,0.250,오재원,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,두산,LG
2,삼진, ,삼진, , ,2땅, ,삼진, ,,,,4,0,0,0,0.218,고영민,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,두산,LG
3,4구, , ,2안, ,좌중3, ,중안, ,,,,3,3,0,1,0.441,김현수,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,두산,LG
4,유땅, , ,우중안, , , , , ,,,,2,1,0,0,0.414,최준석,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,두산,LG
5, , , , , ,4구, ,삼진, ,,,,1,0,0,0,0.304,이종욱,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,두산,LG
6, ,좌2, ,삼진, ,4구, , ,삼진,,,,3,1,0,0,0.250,임재철,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,두산,LG
7, ,4구, ,좌비, ,우희비, , ,3땅,,,,2,0,1,0,0.237,손시헌,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,두산,LG
8, ,삼진, , ,유땅,삼진, , , ,,,,3,0,0,0,0.178,최승환,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,두산,LG
9, , , , , , , , ,2땅,,,,1,0,0,0,0.176,유재웅,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,두산,LG
10, ,2비, , ,좌중2, ,2땅, , ,,,,3,1,0,0,0.333,이원석,구장 : 잠실,"관중 : 13,116",2009.05.06(수),개시 : 18:31,경기시간 : 3:46,두산,LG
0,좌안,우비, , ,3땅, , , , ,,,,3,1,0,0,0.263,박재홍,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,SK,롯데
1, , , , , , ,4구, , ,,,,0,0,0,0,0.241,김재현,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,SK,롯데
2, , , , , , , ,중비, ,,,,1,0,0,1,0.290,모창민,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,SK,롯데
3,삼진, ,좌비, , ,유안,1희번, ,4구,,,,3,1,0,0,0.296,박재상,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,SK,롯데
4,좌안, ,삼진, , ,중안,우홈, ,2땅,,,,5,3,2,2,0.280,박정권,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,SK,롯데
5,중비, ,우비, , ,우안,좌안, , ,,,,4,2,0,1,0.333,이호준,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,SK,롯데
6, , , , , , , , ,좌비,,,,1,0,0,1,0.263,안경현,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,SK,롯데
7,1비, , ,유땅, ,우안,좌홈, , ,,,,4,2,2,1,0.271,박경완,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,SK,롯데
8, ,우안, ,중비, ,사구,유땅, , ,,,,3,1,0,0,0.235,최정,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,SK,롯데
9, ,우비, ,중비, ,삼진,1비, , ,,,,4,0,0,0,0.263,나주환,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,SK,롯데
10, ,4구, , ,삼진,3안, ,2땅, ,,,,3,1,1,0,0.364,박정환,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,SK,롯데
11, ,2땅, , ,3파,2땅, ,삼진, ,,,,4,0,0,0,0.125,조동화,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,SK,롯데
0,유실,삼진, , ,삼진, ,좌안, , ,,,,4,1,1,1,0.333,이인구,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,롯데,SK
1,4구,삼진, , ,우안, ,유병, , ,,,,3,1,0,1,0.240,김민성,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,롯데,SK
2,투희번, ,중비, ,좌비, , ,유땅, ,,,,3,0,0,0,0.304,김주찬,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,롯데,SK
3,중안, ,삼진, , ,중안, ,3땅, ,,,,4,2,2,0,0.262,이대호,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,롯데,SK
4,삼진, ,2비, , ,우비, , , ,,,,3,0,0,0,0.212,가르시아,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,롯데,SK
5, , , , , , , , , ,,,,0,0,0,0,0.000,최만호,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,롯데,SK
6, , , , , , , ,삼진, ,,,,1,0,0,0,0.333,박정준,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,롯데,SK
7,좌안, , ,삼진, ,2비, , ,유비,,,,4,1,0,0,0.232,강민호,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,롯데,SK
8, ,4구, ,우비, ,우비, , ,2땅,,,,3,0,0,0,0.263,정보명,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,롯데,SK
9, ,우비, ,유땅, , ,3땅, , ,,,,3,0,0,0,0.197,박기혁,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,롯데,SK
10, , , , , , , , ,우비,,,,1,0,0,0,0.200,최기문,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,롯데,SK
11, ,중안, , ,삼진, ,좌2, , ,,,,3,2,0,1,0.292,이승화,구장 : 사직,"관중 : 12,205",2009.05.06(수),개시 : 18:30,경기시간 : 3:04,롯데,SK
0,중홈,중홈, ,삼진, , ,2땅,좌중3, ,,,,5,3,6,2,0.309,신명철,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,삼성,한화
1,4구,3땅, ,3땅, , ,삼진,우비, ,,,,4,0,0,0,0.306,강봉규,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,삼성,한화
2,중비, ,우안, ,좌비, ,유땅, ,2땅,,,,5,1,0,0,0.237,박한이,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,삼성,한화
3,1땅, ,4구, ,삼진, , ,우안, ,,,,3,1,0,0,0.290,최형우,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,삼성,한화
4, , , , , , , , ,우비,,,,1,0,0,1,0.250,김상수,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,삼성,한화
5,4구, ,투희번, ,4구, , ,좌안, ,,,,1,1,0,0,0.339,진갑용,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,삼성,한화
6, , , , , , , , ,2안,,,,1,1,0,2,0.300,현재윤,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,삼성,한화
7,중비, ,우비, ,삼진, , ,3희번, ,,,,3,0,0,0,0.278,박진만,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,삼성,한화
8, , , , , , , , ,우안,,,,1,1,0,0,0.237,우동균,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,삼성,한화
9, ,1땅,사구, , ,2땅, ,2땅,좌안,,,,4,1,1,1,0.321,김창희,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,삼성,한화
10, ,좌비,삼진, , ,좌비, , , ,,,,3,0,0,0,0.186,채태인,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,삼성,한화
11, , , , , , , ,삼진, ,,,,1,0,0,0,0.176,김재걸,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,삼성,한화
12, , , , , , , , , ,,,,0,0,0,0,0.000,권혁,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,삼성,한화
13, , , , , , , , ,유땅,,,,1,0,0,0,0.222,조동찬,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,삼성,한화
14, , , , , , , , , ,,,,0,0,0,0,0.000,오승환,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,삼성,한화
15, ,좌안, ,유땅, ,우안, ,4구, ,,,,3,2,0,2,0.500,손주인,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,삼성,한화
0,2땅, , ,우안, ,삼진,4구, ,좌중2,,,,4,2,0,1,0.305,강동우,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,한화,삼성
1,삼진, , ,유땅, ,좌홈,좌안, ,중안,,,,5,3,3,2,0.400,이여상,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,한화,삼성
2,우비, , ,좌안, ,삼진,2비, , ,,,,4,1,0,0,0.326,김태완,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,한화,삼성
3, , , , , , , , , ,,,,0,0,0,0,0.000,양훈,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,한화,삼성
4, , , , , , , , , ,,,,0,0,0,0,0.000,최영필,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,한화,삼성
5, , , , , , , , ,삼진,,,,1,0,0,0,0.261,박노민,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,한화,삼성
6, ,삼진, ,삼진, ,삼진, ,삼진, ,,,,4,0,0,0,0.379,김태균,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,한화,삼성
7, ,삼진, ,우안, , ,우2, , ,,,,3,2,1,0,0.467,이도형,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,한화,삼성
8, , , , , , , ,4구, ,,,,0,0,0,1,0.250,추승우,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,한화,삼성
9, ,좌비, ,삼진, , ,4구,삼진, ,,,,3,0,0,1,0.271,연경흠,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,한화,삼성
10, , ,2땅, ,좌중안, ,중안,우비, ,,,,4,2,1,0,0.241,신경현,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,한화,삼성
11, , ,3땅, ,삼진, ,투희번, ,중비,,,,3,0,0,0,0.184,송광민,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,한화,삼성
12, , ,삼진, ,3땅, , , , ,,,,2,0,0,0,0.247,오선진,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,한화,삼성
13, , , , , , ,포땅, , ,,,,1,0,0,0,0.300,디아즈,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,한화,삼성
14, , , , , , , , ,중비,,,,1,0,0,0,0.095,김민재,구장 : 대전,"관중 : 5,436",2009.05.06(수),개시 : 18:30,경기시간 : 3:56,한화,삼성
0,1땅,중비, , ,2안,3땅, ,우중안,중안,,,,6,3,2,1,0.324,김원섭,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,KIA,
1,중비, ,사구, ,투희번,유땅, ,우안,4구,,,,3,1,0,0,0.260,이종범,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,KIA,
2,4구, ,유2병, ,좌안,삼진, ,삼진,유땅,,,,5,1,0,1,0.167,홍세완,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,KIA,
3,좌2, ,유땅, ,4구, ,좌홈, ,좌중2,,,,4,3,1,3,0.330,최희섭,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,KIA,
4,3직, , ,중안,좌홈, ,우비, ,3실,,,,5,2,4,2,0.295,김상현,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,KIA,
5, ,우중2, ,3직,3직, ,중비, ,우안,,,,5,2,1,2,0.214,차일목,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,KIA,
6, ,투비, , , , , , , ,,,,1,0,0,0,0.545,최용규,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,KIA,
7, , , ,4구,1안, ,중비, ,3비,,,,3,1,0,0,0.273,장성호,구장 : 목동,"관중 : 5,483",2009.05.07(목),개시 : 18:30,경기시간 : 3:28,KIA,
