,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9
12, , , , , , , , , ,0,0,0,0,0.267,유강남,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
13, , , , , , ,삼진, ,2땅,2,0,0,0,0.274,이병규,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
14, , ,중안, ,1희번, , , , ,1,1,1,0,0.321,손주인,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
15, , , , , , , ,투땅, ,1,0,0,0,0.322,정성훈,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
16, , , , , , , , , ,0,0,0,0,0.167,황목치승,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,LG,삼성,
0,우안,2비, , ,4구,우중안, ,2땅, ,4,2,0,2,0.266,배영섭,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,삼성,LG,
1,좌중안, ,좌비, ,4구,좌중2, , , ,3,2,1,0,0.300,박한이,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,삼성,LG,
2,유병, ,우안, ,3땅,삼진, , , ,4,1,0,1,0.349,구자욱,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,삼성,LG,
3,4구, ,투땅, ,중희비, ,중안, , ,2,1,1,0,0.375,최형우,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,삼성,LG,
4, , , , , , , , , ,0,0,0,0,0.178,이영욱,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,삼성,LG,
5,좌비, ,4구, ,우중홈, ,중비, , ,3,1,2,1,0.301,이승엽,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,삼성,LG,
6, ,중안,3땅, ,3땅, ,3땅, , ,4,1,0,0,0.296,이지영,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,삼성,LG,
7, ,유안, ,4구, ,중안,중비, , ,3,2,0,1,0.285,백상원,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,삼성,LG,
8, ,투희번, ,삼진, ,투희번, , , ,1,0,0,0,0.250,이성규,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,삼성,LG,
9, , , , , , , ,3땅, ,1,0,0,0,0.125,성의준,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,삼성,LG,
10, ,1비, ,3비, ,2땅, , , ,3,0,0,0,0.271,김상수,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,삼성,LG,
11, , , , , , , ,삼진, ,1,0,0,0,0.221,김재현,구장 : 대구,"관중 : 15,675",2016.10.04(화),개시 : 18:31,경기시간 : 3:27,삼성,LG,
0,좌안, ,1땅, ,유비, , , , ,3,1,0,0,0.324,서건창,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,넥센,NC,
1, , , , , , , ,포땅, ,1,0,0,0,0.385,김웅빈,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,넥센,NC,
2,유땅, , ,좌비, ,유비, ,삼진, ,4,0,0,0,0.337,고종욱,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,넥센,NC,
3,유땅, , ,좌안, ,우비, , ,4구,3,1,0,2,0.282,김하성,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,넥센,NC,
4,1땅, , ,우홈, ,유땅, , ,삼진,4,1,2,1,0.335,윤석민,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,넥센,NC,
5, ,1땅, ,좌비, , ,1땅, , ,3,0,0,0,0.295,대니돈,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,넥센,NC,
6, , , , , , , , ,삼진,1,0,0,0,0.083,김민준,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,넥센,NC,
7, ,우비, ,투땅, , ,우비, ,우홈,4,1,2,1,0.274,김지수,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,넥센,NC,
8, ,삼진, , ,삼진, ,중안, ,중안,4,2,0,0,0.200,강지광,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,넥센,NC,
9, , ,3실, , , , , , ,1,0,0,0,0.183,김재현,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,넥센,NC,
10, , , , ,중안, ,1땅, ,2땅,3,1,0,0,0.250,주효상,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,넥센,NC,
11, , ,투유병, , , , , , ,1,0,0,0,0.243,임병욱,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,넥센,NC,
12, , , , ,삼진, , ,삼진, ,2,0,0,0,0.230,홍성갑,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,넥센,NC,
0,삼진,삼진, , , , , , , ,2,0,0,0,0.300,이종욱,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,NC,넥센,
1, , , ,유안, ,4구, ,유비, ,2,1,0,1,0.270,김성욱,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,NC,넥센,
2,좌안, ,우안,우2, ,중안, , , ,4,4,0,2,0.345,박민우,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,NC,넥센,
3, , , , , , , ,삼진, ,1,0,0,0,0.182,이재율,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,NC,넥센,
4,삼진, ,1땅,4구, ,1땅, , , ,3,0,0,0,0.311,나성범,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,NC,넥센,
5, , , , , , , ,우중2, ,1,1,0,0,0.223,지석훈,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,NC,넥센,
6,우안, ,좌중홈,삼진, ,삼진, , , ,4,2,2,2,0.301,이호준,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,NC,넥센,
7, , , , , , , ,우비, ,1,0,0,0,0.325,모창민,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,NC,넥센,
8,우중홈, ,좌홈,사구, ,3땅, , , ,3,2,5,2,0.306,박석민,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,NC,넥센,
9, , , , , , , , , ,0,0,0,0,0.300,이상호,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,NC,넥센,
10,우비, ,2비,유직, , ,중비, , ,4,0,0,0,0.339,조영훈,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,NC,넥센,
11, ,3파,4구, ,3땅, ,좌안, , ,3,1,0,0,0.294,권희동,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,NC,넥센,
12, ,투땅,우비, ,1비, ,3비, , ,4,0,0,0,0.299,손시헌,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,NC,넥센,
13, ,유안, ,좌중홈,2비, ,중비, , ,4,2,1,1,0.232,김태군,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,NC,넥센,
14, , , , , , , , , ,0,0,0,0,0.188,용덕한,구장 : 마산,"관중 : 3,874",2016.10.05(수),개시 : 18:30,경기시간 : 2:59,NC,넥센,
0,삼진, ,3땅, ,4구, , ,1파,투땅,4,0,0,0,0.200,안치홍,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,KIA,삼성,
1,중안, ,우비, ,3병, , ,좌안,1땅,5,2,0,2,0.333,김선빈,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,KIA,삼성,
2,유땅, , ,중비, ,좌안, ,중안, ,4,2,1,0,0.348,김주찬,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,KIA,삼성,
3,삼진, , ,삼진, ,3직, ,중안, ,4,1,1,0,0.308,나지완,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,KIA,삼성,
4, ,2비, ,좌중2, ,좌안, ,중비, ,4,2,0,0,0.310,이범호,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,KIA,삼성,
5, ,삼진, ,3땅, ,삼진, , , ,3,0,0,0,0.316,필,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,KIA,삼성,
6, , , , , , , , , ,0,0,0,0,0.217,고영우,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,KIA,삼성,
7, , , , , , , ,삼진, ,1,0,0,0,0.301,신종길,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,KIA,삼성,
8, , , , , , , , , ,0,0,0,0,0.200,한승택,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,KIA,삼성,
9, ,유땅, , ,우2, ,4구, ,우안,3,2,0,2,0.270,김호령,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,KIA,삼성,
10, , ,좌안, , , , , , ,1,1,0,0,0.268,이홍구,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,KIA,삼성,
11, , , , ,포희번, ,유땅, , ,1,0,0,0,0.211,이성우,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,KIA,삼성,
12, , , , , , , , ,우중2,1,1,1,0,0.282,김주형,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,KIA,삼성,
13, , ,투희번, ,4구, ,중비, ,투희번,1,0,0,0,0.312,노수광,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,KIA,삼성,
0,삼진, ,2땅, ,삼진, ,중안, , ,4,1,0,0,0.299,박한이,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,삼성,KIA,
1,우안, ,삼진, ,2땅, ,유땅, , ,4,1,0,0,0.284,백상원,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,삼성,KIA,
2,우비, , ,스낫, ,4구, ,2땅, ,3,0,0,2,0.347,구자욱,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,삼성,KIA,
3,좌안, , ,유비, ,3땅, ,4구, ,3,1,0,0,0.374,최형우,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,삼성,KIA,
4, , , , , , , , , ,0,0,0,0,0.300,박해민,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,삼성,KIA,
5,유비, , ,우2, , , , , ,2,1,1,0,0.301,이승엽,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,삼성,KIA,
6, , , , , ,1땅, ,삼진, ,2,0,0,0,0.167,나성용,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,삼성,KIA,
7, ,중안, ,2땅, ,우안, ,삼진, ,4,2,1,0,0.298,이지영,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,삼성,KIA,
8, , , , , , , , , ,0,0,0,0,0.254,이흥련,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,삼성,KIA,
9, ,삼진, ,삼진, ,삼진, , , ,3,0,0,0,0.167,이영욱,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,삼성,KIA,
10, , , , , , , , ,1땅,1,0,0,0,0.234,우동균,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,삼성,KIA,
11, ,3병, , ,좌안, ,우비, ,삼진,4,1,0,0,0.222,김재현,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,삼성,KIA,
12, , ,3비, ,1희번, ,중비, ,1파,3,0,0,0,0.269,김상수,구장 : 대구,"관중 : 6,077",2016.10.05(수),개시 : 18:31,경기시간 : 2:57,삼성,KIA,
0,우중안,삼진, ,4구, ,유땅, ,좌2, ,4,2,0,3,0.308,정근우,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,한화,KT,
1,3땅,좌비, ,우2, ,삼진, ,투희번, ,4,1,2,0,0.273,양성우,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,한화,KT,
2,3땅, ,삼진,삼진, ,삼진, ,좌중안, ,5,1,1,0,0.327,송광민,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,한화,KT,
3, , , , , , , , , ,0,0,0,0,0.146,오선진,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,한화,KT,
4,4구, ,중비,삼진, , ,좌중홈,유2병, ,4,1,1,2,0.363,김태균,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,한화,KT,
5,우안, ,좌홈, ,삼진, ,삼진, ,중안,5,3,2,1,0.294,이성열,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,한화,KT,
6,좌중안, ,사구, ,좌안, ,삼진, , ,3,2,1,0,0.294,이양기,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,한화,KT,
7, , , , , , , , ,좌2,1,1,0,0,0.274,신성현,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,한화,KT,
8,유땅, ,삼진, ,2안, ,4구, ,삼진,4,1,0,0,0.283,하주석,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,한화,KT,
9, ,유땅, ,4구,삼진, ,좌2, ,삼진,4,1,0,1,0.247,장운호,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,한화,KT,
10, ,중안, ,투희번,삼진, ,삼진, ,삼진,4,1,0,0,0.218,허도환,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,한화,KT,
0,2땅,유2병, , ,삼진, ,삼진, ,유땅,5,0,0,0,0.318,이대형,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,KT,한화,
1,좌2, ,좌비, ,우홈, , , , ,3,2,1,2,0.275,유민상,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,KT,한화,
2, , , , , , ,우중안, , ,1,1,0,0,0.304,오정복,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,KT,한화,
3, , , , , , , , , ,0,0,0,0,0.203,문상철,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,KT,한화,
4,우비, ,유땅, ,4구, ,삼진, , ,3,0,0,0,0.338,유한준,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,KT,한화,
5,우2, ,3비, ,좌중2, , ,유땅, ,4,2,1,0,0.329,이진영,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,KT,한화,
6, , , , , , , , , ,0,0,0,0,0.260,배병옥,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,KT,한화,
7,4구, , ,중안,고4, , ,3파, ,2,1,0,0,0.316,박경수,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,KT,한화,
8,포파, , ,중안,2땅, , ,삼진, ,4,1,0,0,0.238,심우준,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,KT,한화,
9, ,좌중안, ,삼진, ,유땅, , , ,3,1,0,0,0.214,김연훈,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,KT,한화,
10, , , , , , , , ,2비,1,0,0,0,0.135,김동명,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,KT,한화,
11, ,우안, ,2유병, ,3땅, , , ,3,1,0,0,0.203,이해창,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,KT,한화,
12, , , , , , , , ,삼진,1,0,0,0,0.238,윤요섭,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,KT,한화,
13, ,우비, , ,2땅,유땅, , , ,3,0,0,0,0.230,박용근,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,KT,한화,
14, , , , , , , , ,4구,0,0,0,0,0.205,남태혁,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,KT,한화,
15, , , , , , , , , ,0,0,0,0,0.000,정주후,구장 : 수원,"관중 : 12,389",2016.10.05(수),개시 : 18:30,경기시간 : 3:15,KT,한화,
0,중안, ,삼진, ,좌안, , ,2땅, ,4,2,1,0,0.270,이명기,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,SK,NC,
1,4구, ,3파, ,삼진, , ,4구, ,2,0,0,0,0.276,박승욱,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,SK,NC,
2,삼진, , ,좌비, ,삼진, ,3땅, ,4,0,0,0,0.286,최정,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,SK,NC,
3,유비, , ,우파, ,삼진, , ,2땅,4,0,0,0,0.310,정의윤,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,SK,NC,
4,삼진, , ,1파, ,포파, , , ,3,0,0,0,0.415,나주환,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,SK,NC,
5, , , , , , , , ,포파,1,0,0,0,0.273,박정권,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,SK,NC,
6, ,우비, , ,우중안, ,삼진, ,유비,4,1,0,1,0.250,한동민,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,SK,NC,
7, ,삼진, , ,중안, ,1비, , ,3,1,0,1,0.291,이재원,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,SK,NC,
8, , , , , , , , , ,0,0,0,0,0.259,김민식,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,SK,NC,
9, ,삼진, , ,중비, ,중비, , ,3,0,0,0,0.272,최승준,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,SK,NC,
10, , ,투땅, ,삼진, , ,삼진, ,3,0,0,0,0.317,김재현,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,SK,NC,
0,4구,삼진, , ,4구, ,투땅, , ,2,0,0,1,0.260,김준완,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,NC,SK,
1,중안,좌안, , ,삼진, , ,삼진, ,4,2,1,1,0.289,김종호,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,NC,SK,
2, , , , , , , , , ,0,0,0,0,0.294,권희동,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,NC,SK,
3,좌2, ,삼진, ,1땅, , ,좌비, ,4,1,1,1,0.311,나성범,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,NC,SK,
4,2안, ,중비, , ,삼진, ,좌비, ,4,1,1,0,0.337,조영훈,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,NC,SK,
5,중희비, ,우안, , ,삼진, , , ,2,1,1,0,0.328,모창민,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,NC,SK,
6,삼진, ,삼진, , ,삼진, , , ,3,0,0,0,0.221,지석훈,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,NC,SK,
7, , , , , , , , , ,0,0,0,0,0.299,손시헌,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,NC,SK,
8,중비, , ,사구, , ,투땅, , ,2,0,0,0,0.273,이상호,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,NC,SK,
9, ,4구, ,2병, , ,좌안, , ,2,1,0,1,0.194,용덕한,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,NC,SK,
10, ,2땅, ,삼진, , , , , ,2,0,0,0,0.154,이재율,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,NC,SK,
11, , , , , , ,포파, , ,1,0,0,0,0.269,김성욱,구장 : 마산,"관중 : 4,427",2016.10.06(목),개시 : 18:31,경기시간 : 2:16,NC,SK,
0,3비, ,좌비, ,좌비, , , , ,3,0,0,0,0.321,김용의,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,LG,롯데,
1, , , , , ,2비, , , ,1,0,0,0,0.273,이병규,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,LG,롯데,
2, , , , , , , ,삼진, ,1,0,0,0,0.267,안익훈,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,LG,롯데,
3,4구, ,4구, ,우안,2비, , , ,2,1,0,1,0.297,이천웅,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,LG,롯데,
4, , , , , , , , ,4구,0,0,0,1,0.288,문선재,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,LG,롯데,
5,삼진, ,유비, ,우안, ,삼진, ,우안,5,2,1,1,0.346,박용택,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,LG,롯데,
6,우비, , ,3땅,우안, ,유비, ,중희비,4,1,2,0,0.308,히메네스,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,LG,롯데,
7, ,4구, ,4구,우안, ,중비, ,2땅,3,1,1,0,0.281,오지환,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,LG,롯데,
8, ,32병, ,중비,3땅, , ,4구, ,3,0,0,0,0.313,채은성,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,LG,롯데,
9, , , , , , , , ,1땅,1,0,0,0,0.259,서상우,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,LG,롯데,
10, , , , , , , , , ,0,0,0,0,0.285,이형종,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,LG,롯데,
11, ,유땅, ,삼진, ,3땅, ,삼진, ,4,0,0,0,0.280,양석환,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,LG,롯데,
12, , ,좌안, ,3비,4구, ,삼진, ,3,1,0,0,0.182,정상호,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,LG,롯데,
13, , ,투희번, ,4구,우안, ,4구, ,1,1,0,1,0.323,손주인,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,LG,롯데,
14, , , , , , , , , ,0,0,0,0,0.167,황목치승,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,LG,롯데,
0,1파, ,좌중안, , ,3땅,우비, , ,4,1,1,0,0.253,전준우,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,롯데,LG,
1,2땅, ,32병, , ,좌안, ,4구, ,3,1,0,0,0.326,김문호,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,롯데,LG,
2,투땅, , ,좌안, ,삼진, ,투땅, ,4,1,0,0,0.323,손아섭,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,롯데,LG,
3, ,우비, ,중안, ,우안, ,삼진, ,4,2,0,0,0.333,황재균,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,롯데,LG,
4, ,3땅, ,삼진, ,삼진, ,4구, ,3,0,0,0,0.254,박헌도,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,롯데,LG,
5, , , , , , , , , ,0,0,0,0,0.167,김재유,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,롯데,LG,
6, ,좌비, ,우비, , ,4구, , ,2,0,0,0,0.288,김상호,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,롯데,LG,
7, , , , , , , , , ,0,0,0,0,0.232,나경민,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,롯데,LG,
8, , , , , , , ,2땅, ,1,0,0,0,0.282,박종윤,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,롯데,LG,
9, , ,유땅, ,4구, ,1파, ,삼진,3,0,0,0,0.264,정훈,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,롯데,LG,
10, , ,좌2, ,삼진, ,4구, ,삼진,3,1,0,1,0.329,신본기,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,롯데,LG,
11, , ,3안, , , , , , ,1,1,0,0,0.321,김사훈,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,롯데,LG,
12, , , , ,32병, , , , ,1,0,0,0,0.258,오승택,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,롯데,LG,
13, , , , , , ,삼진, ,삼진,2,0,0,0,0.265,김준태,구장 : 사직,"관중 : 14,481",2016.10.06(목),개시 : 18:30,경기시간 : 3:51,롯데,LG,
