,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12,13,14,15,16,17
7, ,삼진, ,1땅, ,2땅, , ,삼진,4,0,0,0,0.237,김상현,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,LG,SK,,,,,,,,,
8, , ,삼진, ,3땅, , , , ,2,0,0,0,0.227,조인성,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,LG,SK,,,,,,,,,
9, , , , , , ,삼진, , ,1,0,0,0,0.154,김용우,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,LG,SK,,,,,,,,,
10, , , , , , , , ,4구,0,0,0,0,0.305,김정민,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,LG,SK,,,,,,,,,
11, , ,중안, ,2땅, ,삼진, ,3실,4,1,0,0,0.238,권용관,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,LG,SK,,,,,,,,,
0,좌안, ,중안, ,2땅,삼진, , ,4구,4,2,0,2,0.306,정근우,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,SK,LG,,,,,,,,,
1,유땅, ,우안, ,삼진, ,투땅, ,1희번,4,1,0,1,0.292,박재상,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,SK,LG,,,,,,,,,
2,2병, ,좌비, ,중안, , , , ,3,1,0,0,0.313,김재현,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,SK,LG,,,,,,,,,
3, , , , , , ,우안, , ,1,1,0,0,0.333,윤요섭,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,SK,LG,,,,,,,,,
4, , , , , , , , ,좌안,1,1,1,0,0.219,모창민,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,SK,LG,,,,,,,,,
5, ,유땅, , , , , , , ,1,0,0,0,0.312,박재홍,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,SK,LG,,,,,,,,,
6, , ,1땅, ,삼진, ,좌비, , ,3,0,0,0,0.279,조동화,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,SK,LG,,,,,,,,,
7, ,삼진,우2, , ,좌안,투땅, , ,4,2,2,0,0.325,최정,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,SK,LG,,,,,,,,,
8, ,중안,유땅, , ,좌비, ,중안, ,4,2,0,1,0.288,김강민,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,SK,LG,,,,,,,,,
9, ,좌안, ,유땅, ,삼진, , , ,3,1,0,0,0.288,이재원,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,SK,LG,,,,,,,,,
10, , , , , , , ,삼진, ,1,0,0,0,0.171,권영진,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,SK,LG,,,,,,,,,
11, ,좌안, ,유땅, ,4구, , , ,2,1,1,0,0.214,박정환,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,SK,LG,,,,,,,,,
12, , , , , , , ,투희번, ,0,0,0,0,0.277,박경완,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,SK,LG,,,,,,,,,
13, ,유비, ,중비, , , , , ,2,0,0,0,0.067,김연훈,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,SK,LG,,,,,,,,,
14, , , , , ,4구, ,2땅, ,1,0,0,0,0.250,나주환,구장 : 문학,"관중 : 1,878",2008.09.25(목),개시 : 18:31,경기시간 : 2:58,SK,LG,,,,,,,,,
0,삼진, ,우비, ,우안,1희번, , ,좌안,4,2,1,1,0.274,정수성,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
1,우2, ,삼진, ,우안, , , , ,3,2,1,0,0.322,전준호,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
2, , , , , ,삼진, , , ,1,0,0,0,0.182,오윤,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
3, , , , , , , , ,2파,1,0,0,0,0.220,권도영,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
4,유비, , ,중안, , , , , ,2,1,0,0,0.272,이숭용,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
5, , , , , , , , , ,0,0,0,1,0.236,황재균,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
6, , , , ,우희비, ,3땅, ,삼진,2,0,1,0,0.257,강병식,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
7,투땅, , ,좌중안,삼진, ,삼진, , ,4,1,0,0,0.286,조중근,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
8, , , , , , , , ,포땅,1,0,0,0,0.316,이택근,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
9, ,투좌안, ,우비,중비, ,삼진, , ,4,1,0,0,0.268,정성훈,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
10, ,중비, ,우희비, ,좌2, ,우비, ,3,1,1,1,0.258,강정호,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
11, ,삼진, ,4구, , , , , ,1,0,0,0,0.237,김동수,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
12, , , , , , , , , ,0,0,0,0,0.000,장민석,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
13, , , , , ,우안, ,사구, ,1,1,0,1,0.253,강귀태,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
14, , , , , , , , , ,0,0,0,0,0.286,허준,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
15, ,2땅, ,우비, ,3땅, , , ,3,0,1,0,0.278,송지만,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
16, , , , , , , ,투번, ,1,0,0,0,0.235,조재호,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
17, , ,투땅, ,1안,4구, ,삼진, ,3,1,0,1,0.269,김일경,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,우리,KIA,,,,,,,,,
0,삼진, ,4구,삼진, ,유안, ,중안, ,4,2,0,1,0.301,김원섭,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,KIA,우리,,,,,,,,,
1,좌안, ,투희번, ,좌중안,좌비, ,삼진, ,4,2,0,0,0.364,이호신,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,KIA,우리,,,,,,,,,
2,투땅, ,유땅, ,중안, ,좌중홈, ,우비,5,2,2,1,0.283,나지완,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,KIA,우리,,,,,,,,,
3,우비, ,유안, ,1파, ,삼진, ,유비,5,1,1,0,0.283,이재주,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,KIA,우리,,,,,,,,,
4, ,유직,좌비, ,삼진, ,4구, , ,3,0,0,0,0.254,차일목,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,KIA,우리,,,,,,,,,
5, , , , , , , , , ,0,0,0,0,0.118,류은재,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,KIA,우리,,,,,,,,,
6, , , , , , , , ,삼진,1,0,0,0,0.080,이성우,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,KIA,우리,,,,,,,,,
7, ,중비, ,삼진, ,유땅, , , ,3,0,0,0,0.233,김종국,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,KIA,우리,,,,,,,,,
8, , , , , , , , , ,0,0,0,0,0.091,최용규,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,KIA,우리,,,,,,,,,
9, , , , , , ,좌비, , ,1,0,0,0,0.295,최경환,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,KIA,우리,,,,,,,,,
10, , , , , , , , , ,0,0,0,0,0.120,김형철,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,KIA,우리,,,,,,,,,
11, ,좌중안, ,유땅, ,좌중안,4구, , ,3,2,0,1,0.308,박진영,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,KIA,우리,,,,,,,,,
12, ,삼진, ,우안, ,투번,중비, , ,4,1,0,0,0.254,김선빈,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,KIA,우리,,,,,,,,,
13, , ,4구,좌안, ,우안, ,유땅, ,3,2,1,1,0.190,이영수,구장 : 무등,"관중 : 2,865",2008.09.26(금),개시 : 18:31,경기시간 : 3:21,KIA,우리,,,,,,,,,
0,1땅, ,4구,2땅, , ,우비, ,좌비,4,0,0,0,0.317,박한이,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,삼성,두산,,,,,,,,,
1,삼진, ,2땅, ,우비, ,중비, , ,4,0,0,0,0.287,강봉규,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,삼성,두산,,,,,,,,,
2,4구, ,사구, ,삼진, , ,우비, ,2,0,0,0,0.203,심광호,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,삼성,두산,,,,,,,,,
3,삼진, ,삼진, ,2비, , ,삼진, ,4,0,0,0,0.281,박석민,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,삼성,두산,,,,,,,,,
4, ,2땅, ,좌안, ,3땅, ,4구, ,3,1,0,0,0.233,박진만,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,삼성,두산,,,,,,,,,
5, , , , , , , , , ,0,0,0,0,0.125,허승민,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,삼성,두산,,,,,,,,,
6, ,삼진, ,삼진, ,2땅, ,삼진, ,4,0,0,0,0.275,최형우,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,삼성,두산,,,,,,,,,
7, , , , , , , , , ,0,0,0,0,0.000,손주인,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,삼성,두산,,,,,,,,,
8, ,삼진, ,4구, , , , , ,1,0,0,0,0.284,김창희,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,삼성,두산,,,,,,,,,
9, , , , , ,좌2, , , ,1,1,0,0,0.183,신명철,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,삼성,두산,,,,,,,,,
10, , , , , , , , ,4구,0,0,0,0,0.270,양준혁,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,삼성,두산,,,,,,,,,
11, , , , , , , , , ,0,0,0,0,0.000,이영욱,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,삼성,두산,,,,,,,,,
12, , ,중안,중비, ,삼진, , ,삼진,4,1,0,0,0.252,현재윤,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,삼성,두산,,,,,,,,,
13, , ,삼진,사구, , ,1직, , ,2,0,0,0,0.221,조동찬,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,삼성,두산,,,,,,,,,
14, , , , , , , , ,삼진,1,0,0,0,0.238,우동균,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,삼성,두산,,,,,,,,,
0,2땅, ,투땅, ,삼진, , ,1희번, ,3,0,0,0,0.308,이종욱,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,두산,삼성,,,,,,,,,
1,2땅, ,스낫, ,삼진, , ,4구, ,3,0,0,1,0.267,고영민,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,두산,삼성,,,,,,,,,
2,우비, ,우안, , ,유땅, ,우안, ,4,2,1,0,0.356,김현수,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,두산,삼성,,,,,,,,,
3, ,유땅,삼진, , , , , , ,2,0,0,0,0.308,김동주,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,두산,삼성,,,,,,,,,
4, , , , , ,유비, ,삼진, ,2,0,0,0,0.253,김재호,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,두산,삼성,,,,,,,,,
5, ,좌비, ,유땅, ,유땅, ,좌비, ,4,0,0,0,0.337,홍성흔,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,두산,삼성,,,,,,,,,
6, ,우안, ,삼진, , ,중비, , ,3,1,0,0,0.229,최준석,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,두산,삼성,,,,,,,,,
7, , , , , , , , , ,0,0,0,0,0.228,정원석,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,두산,삼성,,,,,,,,,
8, ,우안, ,3비, , ,우안, , ,3,2,0,0,0.285,유재웅,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,두산,삼성,,,,,,,,,
9, , , , , , , , , ,0,0,0,0,0.194,민병헌,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,두산,삼성,,,,,,,,,
10, , , , , , , , , ,0,0,0,0,0.215,전상렬,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,두산,삼성,,,,,,,,,
11, ,2땅, , ,중비, ,유비, , ,3,0,0,0,0.207,채상병,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,두산,삼성,,,,,,,,,
12, , ,유땅, ,유안, , ,좌안, ,3,2,0,0,0.267,이대수,구장 : 잠실,"관중 : 17,561",2008.09.26(금),개시 : 18:32,경기시간 : 3:13,두산,삼성,,,,,,,,,
0,2안, ,1실, ,삼진, ,삼진, , ,4,1,0,1,0.264,이대형,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,LG,SK,,,,,,,,,
1,유땅, ,2땅, ,2땅, , , , ,3,0,1,0,0.160,김용의,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,LG,SK,,,,,,,,,
2, , , , , , ,좌비, , ,1,0,0,0,0.236,김상현,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,LG,SK,,,,,,,,,
3,좌비, ,4구, ,1비, , ,3땅, ,3,0,0,0,0.295,안치용,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,LG,SK,,,,,,,,,
4, ,우비,좌안, , ,3땅, ,삼진, ,4,1,1,0,0.263,최동수,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,LG,SK,,,,,,,,,
5, ,삼진,4구, , ,좌비, ,삼진, ,3,0,0,0,0.254,이병규,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,LG,SK,,,,,,,,,
6, ,우안,삼진, , ,4구, , ,삼진,3,1,0,0,0.283,서동욱,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,LG,SK,,,,,,,,,
7, ,중비, ,삼진, ,4구, , ,2비,3,0,0,0,0.207,박용근,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,LG,SK,,,,,,,,,
8, , ,삼진,3땅, ,삼진, , ,좌홈,4,1,1,1,0.227,조인성,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,LG,SK,,,,,,,,,
9, , ,유안,삼진, , ,삼진, ,2비,4,1,0,1,0.238,권용관,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,LG,SK,,,,,,,,,
0,3안, ,좌안, ,4구, , ,유땅, ,3,2,0,0,0.308,정근우,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,SK,LG,,,,,,,,,
1,투땅, ,좌비, ,좌비, , ,좌비, ,4,0,0,0,0.288,박재상,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,SK,LG,,,,,,,,,
2,2유병, , ,우비, ,우2, ,중비, ,4,1,0,1,0.312,김재현,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,SK,LG,,,,,,,,,
3, ,유땅, ,사구, , , , , ,1,0,0,0,0.311,박재홍,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,SK,LG,,,,,,,,,
4, , , , , ,투희번, , , ,0,0,0,0,0.000,김재현,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,SK,LG,,,,,,,,,
5, , , , , , , , , ,0,0,0,0,0.333,윤요섭,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,SK,LG,,,,,,,,,
6, , , , , , , , ,우비,1,0,0,0,0.207,박정환,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,SK,LG,,,,,,,,,
7, ,사구, , , , , , , ,0,0,0,0,0.325,최정,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,SK,LG,,,,,,,,,
8, , , ,2유병, ,2유병, , ,유땅,3,0,0,0,0.248,나주환,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,SK,LG,,,,,,,,,
9, ,삼진, , ,2직,삼진, , ,삼진,4,0,0,0,0.283,김강민,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,SK,LG,,,,,,,,,
10, ,유비, , ,좌2, ,중비, , ,3,1,0,0,0.221,정상호,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,SK,LG,,,,,,,,,
11, , ,삼진, ,삼진, , , , ,2,0,0,0,0.215,모창민,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,SK,LG,,,,,,,,,
12, , , , , , ,중비, , ,1,0,0,0,0.286,이재원,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,SK,LG,,,,,,,,,
13, , ,2땅, ,투안, ,1파, , ,3,1,0,0,0.111,김연훈,구장 : 문학,"관중 : 7,520",2008.09.26(금),개시 : 18:30,경기시간 : 2:48,SK,LG,,,,,,,,,
0,중비, , ,2안, ,우비, , ,2땅,5,1,0,0,0.264,이대형,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,LG,KIA, ,유땅,,,,,,,
1,좌비, , ,좌비, ,좌비, , ,중비,4,0,0,0,0.201,박용근,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,LG,KIA, , ,,,,,,,
2,삼진, , ,4구, , ,투번, , ,3,0,0,0,0.292,안치용,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,LG,KIA,삼진, ,,,,,,,
3, ,중비, ,3병, , ,중비, , ,4,1,0,0,0.263,최동수,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,LG,KIA,좌안, ,,,,,,,
4, , , , , , , , , ,0,0,0,0,0.500,임도현,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,LG,KIA, , ,,,,,,,
5, , , , , , , , , ,0,0,0,0,0.246,김태완,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,LG,KIA, , ,,,,,,,
6, ,투땅, , ,삼진, ,중비, , ,4,0,0,0,0.263,서동욱,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,LG,KIA,좌비, ,,,,,,,
7, ,삼진, , ,삼진, , ,4구, ,2,0,0,0,0.246,이병규,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,LG,KIA,사구, ,,,,,,,
8, , ,유비, ,좌2, , ,유병, ,3,1,0,0,0.238,김상현,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,LG,KIA, , ,,,,,,,
9, , , , , , , , , ,1,0,0,0,0.261,손인호,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,LG,KIA,1땅, ,,,,,,,
10, , ,유땅, ,중비, , ,유땅, ,4,0,0,0,0.224,조인성,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,LG,KIA, ,2비,,,,,,,
11, , ,중비, , ,삼진, , ,3땅,4,0,0,0,0.233,권용관,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,LG,KIA, ,2땅,,,,,,,
0,3땅, ,유비, , ,삼진, , ,중안,5,2,0,0,0.302,김원섭,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,KIA,LG, ,우안,,,,,,,
1,삼진, ,3땅, , ,2땅, , ,3땅,5,0,0,0,0.250,이호신,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,KIA,LG, ,포파,,,,,,,
2,중비, , ,우비, , ,3땅, ,투땅,5,1,1,0,0.281,나지완,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,KIA,LG, ,우중안,,,,,,,
3, ,좌비, ,투땅, , ,3땅, ,2땅,4,0,0,0,0.278,이재주,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,KIA,LG, , ,,,,,,,
4, ,3땅, ,포파, , ,좌비, , ,4,0,0,0,0.250,차일목,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,KIA,LG,유땅, ,,,,,,,
5, ,4구, , ,삼진, , ,4구, ,1,0,0,0,0.182,이영수,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,KIA,LG, , ,,,,,,,
6, , , , , , , , , ,0,0,0,0,0.118,류은재,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,KIA,LG, , ,,,,,,,
7, , , , , , , , , ,1,0,0,0,0.200,김주현,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,KIA,LG,2비, ,,,,,,,
8, ,삼진, , ,유땅, , ,1희번, ,3,1,0,0,0.255,김선빈,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,KIA,LG,우안, ,,,,,,,
9, , ,우안, ,삼진, , , , ,2,1,0,0,0.200,유용목,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,KIA,LG, , ,,,,,,,
10, , , , , , , ,중비, ,2,0,0,0,0.111,김형철,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,KIA,LG, ,삼진,,,,,,,
11, , ,투희번, , ,중안, , , ,1,1,0,0,0.130,최용규,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,KIA,LG, , ,,,,,,,
12, , , , , , , ,유땅, ,2,1,0,1,0.298,최경환,구장 : 무등,"관중 : 5,088",2008.09.27(토),개시 : 17:01,경기시간 : 3:11,KIA,LG, ,우안,,,,,,,
0,유땅, ,좌2,우비, , ,4구, ,2땅,4,1,1,2,0.282,김강민,구장 : 목동,"관중 : 2,007",2008.09.27(토),개시 : 17:00,경기시간 : 3:03,SK,우리,,,,,,,,,
1,중안, ,2땅, ,우안, ,삼진, ,2땅,5,2,1,0,0.290,박재상,구장 : 목동,"관중 : 2,007",2008.09.27(토),개시 : 17:00,경기시간 : 3:03,SK,우리,,,,,,,,,
