,0,1,2,3,4,5,6,7,8,9,10,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,11
4, ,좌2,삼진, ,포파,중안, ,유비, ,,,5,2,1,1,0.269,유한준,구장 : 수원,"관중 : 18,507",2017.04.22(토),개시 : 17:00,경기시간 : 3:32,KT,한화,
5, ,중비,우안, ,우비,삼진, , , ,,,4,1,0,0,0.313,장성우,구장 : 수원,"관중 : 18,507",2017.04.22(토),개시 : 17:00,경기시간 : 3:32,KT,한화,
6, , , , , , , ,좌비, ,,,1,0,0,0,0.226,이해창,구장 : 수원,"관중 : 18,507",2017.04.22(토),개시 : 17:00,경기시간 : 3:32,KT,한화,
7, ,좌중홈,유땅, ,1땅, , , , ,,,3,1,2,1,0.357,윤요섭,구장 : 수원,"관중 : 18,507",2017.04.22(토),개시 : 17:00,경기시간 : 3:32,KT,한화,
8, , , , , , ,1땅, , ,,,1,0,0,0,0.182,모넬,구장 : 수원,"관중 : 18,507",2017.04.22(토),개시 : 17:00,경기시간 : 3:32,KT,한화,
9, ,2땅, ,3실, ,우2,3실, , ,,,4,1,0,2,0.111,김사연,구장 : 수원,"관중 : 18,507",2017.04.22(토),개시 : 17:00,경기시간 : 3:32,KT,한화,
10, ,3땅, ,유땅, ,우중안,4구, , ,,,3,1,1,2,0.156,오태곤,구장 : 수원,"관중 : 18,507",2017.04.22(토),개시 : 17:00,경기시간 : 3:32,KT,한화,
11, , ,좌2,우비, ,좌중안,삼진, , ,,,4,2,0,0,0.217,박기혁,구장 : 수원,"관중 : 18,507",2017.04.22(토),개시 : 17:00,경기시간 : 3:32,KT,한화,
0,중안, ,우안, ,포안,우비, , ,삼진,,,5,3,1,1,0.455,나경민,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,롯데,넥센,
1,중비, ,유땅, ,중비,중비, , ,유땅,,,5,0,0,0,0.244,번즈,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,롯데,넥센,
2,유땅, ,삼진, ,중안, ,우안, , ,,,4,2,1,0,0.306,손아섭,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,롯데,넥센,
3,2땅, , ,1비,중안, ,3비, , ,,,4,1,1,0,0.426,이대호,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,롯데,넥센,
4, ,투번, ,우중안,1땅, ,1직, , ,,,4,1,0,0,0.211,김대우,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,롯데,넥센,
5, ,사구, ,좌안,삼진, , ,3땅, ,,,3,1,0,0,0.273,강민호,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,롯데,넥센,
6, ,2유병, ,사구, ,1땅, ,좌비, ,,,3,0,0,0,0.333,이우민,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,롯데,넥센,
7, , ,우중2,유2병, ,좌안, , , ,,,3,2,0,1,0.294,정훈,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,롯데,넥센,
8, , , , , , , ,우비, ,,,1,0,0,0,0.163,신본기,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,롯데,넥센,
9, , ,투땅, ,좌안,좌안, , ,1파,,,4,2,0,1,0.268,문규현,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,롯데,넥센,
0,중비, ,2땅, , ,좌중안, ,중비, ,,,4,1,0,0,0.303,이정후,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,넥센,롯데,
1,우비, ,좌비, , ,삼진, ,1땅, ,,,4,0,0,0,0.273,김하성,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,넥센,롯데,
2,투땅, , ,1땅, ,투땅, , ,중안,,,4,1,0,1,0.346,서건창,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,넥센,롯데,
3, ,2땅, ,3땅, , ,우비, ,삼진,,,4,0,0,0,0.338,윤석민,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,넥센,롯데,
4, ,스낫, ,삼진, , ,좌안, ,삼진,,,4,1,0,1,0.348,허정협,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,넥센,롯데,
5, ,우3, , ,중안, ,사구, , ,,,2,2,1,0,0.375,채태인,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,넥센,롯데,
6, , , , , , , , , ,,,0,0,0,0,0.000,김민준,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,넥센,롯데,
7, , , , , , , , ,좌안,,,1,1,1,0,0.262,김민성,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,넥센,롯데,
8, ,2직, , ,삼진, ,삼진, ,1땅,,,4,0,0,0,0.267,김웅빈,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,넥센,롯데,
9, ,삼진, , ,유비, , , , ,,,2,0,0,0,0.273,박정음,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,넥센,롯데,
10, , , , , , ,3땅, , ,,,1,0,0,0,0.235,이택근,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,넥센,롯데,
11, , ,삼진, , , , , , ,,,1,0,0,0,0.000,주효상,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,넥센,롯데,
12, , , , , ,2땅, ,삼진, ,,,2,0,0,0,0.167,김재현,구장 : 고척,"관중 : 12,276",2017.04.22(토),개시 : 17:01,경기시간 : 2:59,넥센,롯데,
0,1땅, ,중안, , ,1땅, ,사구, ,,,3,1,0,1,0.299,버나디나,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,KIA,LG,
1,1땅, ,1직, , ,우안, ,중안, ,,,4,2,0,0,0.415,이명기,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,KIA,LG,
2,중안, ,유땅, , ,우비, ,중안, ,,,4,2,1,0,0.320,안치홍,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,KIA,LG,
3, , , , , , , , , ,,,0,0,0,0,0.000,고장혁,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,KIA,LG,
4,4구, , ,2땅, ,우안, ,삼진, ,,,3,1,0,0,0.382,최형우,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,KIA,LG,
5,유땅, , ,삼진, , , , , ,,,2,0,0,0,0.317,나지완,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,KIA,LG,
6, , , , , ,포파, ,1파, ,,,2,0,0,0,0.222,신종길,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,KIA,LG,
7, ,중비, ,삼진, , ,중비, ,3땅,,,4,0,0,0,0.125,이범호,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,KIA,LG,
8, ,우중안, , ,삼진, ,1땅, ,2안,,,4,2,0,0,0.269,서동욱,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,KIA,LG,
9, ,우비, , ,중비, , , , ,,,2,0,0,0,0.158,김민식,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,KIA,LG,
10, , , , , , ,중비, ,삼진,,,2,0,0,0,0.000,이정훈,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,KIA,LG,
11, ,삼진, , ,우비, , , , ,,,2,0,0,0,0.313,김선빈,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,KIA,LG,
12, , , , , , , ,유땅,유비,,,2,0,0,0,0.250,김지성,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,KIA,LG,
0,좌안,4구, ,4구,좌안, , , , ,,,2,2,1,1,0.391,이형종,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,LG,KIA,
1, , , , , , ,삼진, , ,,,1,0,0,0,0.143,이병규,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,LG,KIA,
2,유땅,삼진, ,좌희비,중희비, ,2실, , ,,,3,0,2,1,0.350,손주인,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,LG,KIA,
3,삼진,중비, ,2실,좌안, ,투유병, , ,,,5,1,0,0,0.301,박용택,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,LG,KIA,
4,좌홈, ,좌안,중비,4구, , ,유땅, ,,,4,2,2,2,0.278,히메네스,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,LG,KIA,
5,4구, ,1땅,우안,3비, , ,3땅, ,,,4,1,0,0,0.271,오지환,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,LG,KIA,
6,중안, ,좌안,삼진, ,좌중안, ,중비, ,,,5,3,1,0,0.310,양석환,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,LG,KIA,
7,2땅, ,우안, ,좌안,우안, , , ,,,4,3,0,1,0.379,임훈,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,LG,KIA,
8, ,유땅,우파, ,중안,3병, , , ,,,4,1,0,1,0.222,정상호,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,LG,KIA,
9, , , , , , , , , ,,,0,0,0,0,0.111,유강남,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,LG,KIA,
10, ,좌중2, ,좌안,1희번,삼진, , , ,,,3,2,0,1,0.214,김용의,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,LG,KIA,
11, , , , , , , , , ,,,0,0,0,0,0.231,채은성,구장 : 잠실,"관중 : 25,000",2017.04.23(일),개시 : 14:00,경기시간 : 3:06,LG,KIA,
0,유안,투땅, ,사구, ,투땅, ,좌홈, ,,,4,2,1,1,0.333,민병헌,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,두산,SK,
1,삼진, ,4구,2땅, ,삼진, ,4구, ,,,3,0,0,1,0.345,최주환,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,두산,SK,
2, , , , , , , , , ,,,0,0,0,1,0.161,오재원,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,두산,SK,
3,우안, ,삼진,삼진, , , , , ,,,3,1,0,0,0.325,에반스,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,두산,SK,
4, , , , , ,삼진, ,삼진, ,,,2,0,0,0,0.162,신성현,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,두산,SK,
5,삼진, ,우안, ,우홈, ,좌중안,1땅, ,,,5,3,1,2,0.369,김재환,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,두산,SK,
6,유땅, ,삼진, ,중비, ,삼진,좌안, ,,,5,1,1,0,0.231,오재일,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,두산,SK,
7, ,좌2,좌홈, ,우홈, ,4구,중비, ,,,4,3,4,3,0.314,양의지,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,두산,SK,
8, ,3땅,유직, ,중비, ,유땅, ,우비,,,5,0,0,0,0.246,허경민,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,두산,SK,
9, ,중안, ,중비,중안, ,4구, , ,,,3,2,1,0,0.200,정진호,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,두산,SK,
10, , , , , , , , ,투땅,,,1,0,0,0,0.000,조수행,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,두산,SK,
11, ,우안, ,우중안,1땅, ,삼진, ,삼진,,,5,2,0,0,0.292,류지혁,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,두산,SK,
0,삼진, ,삼진, ,중안, ,포비, , ,,,4,1,0,0,0.271,김강민,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,SK,두산,
1,우비, , ,삼진,투희번, , ,삼진, ,,,3,0,0,0,0.323,정진기,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,SK,두산,
2,4구, , ,4구,고4, , ,1파, ,,,1,0,0,1,0.303,최정,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,SK,두산,
3, , , , , , , , , ,,,0,0,0,0,0.290,나주환,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,SK,두산,
4,유땅, , ,좌2,2유병, , ,좌안, ,,,4,2,1,1,0.289,김동엽,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,SK,두산,
5, ,4구, ,삼진, ,삼진, ,삼진, ,,,3,0,0,0,0.345,한동민,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,SK,두산,
6, ,삼진, ,중2, ,우파, , ,유땅,,,4,1,1,1,0.242,정의윤,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,SK,두산,
7, ,좌비, ,좌홈, ,삼진, , ,유땅,,,4,1,2,1,0.370,이홍구,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,SK,두산,
8, , ,3땅,유땅, , ,유땅, , ,,,3,0,0,0,0.214,김성현,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,SK,두산,
9, , , , , , , , ,4구,,,0,0,0,0,0.277,박정권,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,SK,두산,
10, , ,투땅, ,우안, ,유땅, , ,,,3,1,0,0,0.375,이대수,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,SK,두산,
11, , , , , , , , ,삼진,,,1,0,0,0,0.245,박승욱,구장 : 문학,"관중 : 22,501",2017.04.23(일),개시 : 13:59,경기시간 : 3:31,SK,두산,
0,중3, ,4구, ,삼진, ,4구, ,2땅,,,3,1,0,1,0.276,김준완,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,NC,삼성,
1,투땅, ,1땅, ,2비, , , , ,,,3,0,0,0,0.300,이상호,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,NC,삼성,
2, , , , , , ,삼진, , ,,,1,0,0,0,0.100,조영훈,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,NC,삼성,
3, , , , , , , , ,삼진,,,1,0,0,0,0.250,황윤호,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,NC,삼성,
4,1땅, ,우안, ,우홈, , ,삼진,중2,,,5,3,2,1,0.329,나성범,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,NC,삼성,
5,좌비, ,투땅, ,삼진, , ,좌홈,삼진,,,5,1,1,1,0.294,스크럭스,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,NC,삼성,
6, ,3직,4구, , ,2땅, ,삼진, ,,,3,0,0,0,0.314,권희동,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,NC,삼성,
7, , , , , , , , , ,,,0,0,0,0,0.149,김성욱,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,NC,삼성,
8, ,유땅,삼진, , ,우비, ,우2, ,,,4,1,0,1,0.338,모창민,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,NC,삼성,
9, ,좌2, ,삼진, ,2땅, ,중안, ,,,4,2,1,1,0.300,지석훈,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,NC,삼성,
10, ,2땅, ,1땅, , ,중비,우홈, ,,,4,1,2,1,0.250,도태훈,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,NC,삼성,
11, , ,중안,우비, , ,3땅,2땅, ,,,4,1,0,0,0.267,김태군,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,NC,삼성,
0,유땅, ,삼진, ,포희번, ,유땅, ,2땅,,,4,0,0,0,0.259,박해민,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,삼성,NC,
1,3땅, ,중비, ,중안, ,중3, , ,,,4,2,1,0,0.303,김헌곤,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,삼성,NC,
2,우안, , ,중안,2땅, ,4구, , ,,,3,2,0,1,0.269,구자욱,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,삼성,NC,
3,1땅, , ,우안,삼진, ,삼진, , ,,,4,1,0,0,0.244,이승엽,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,삼성,NC,
4, ,좌2, ,좌중2, ,좌비, ,삼진, ,,,4,2,1,0,0.242,이원석,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,삼성,NC,
5, ,3파, ,3파, ,유직, ,삼진, ,,,4,0,0,0,0.000,박한이,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,삼성,NC,
6, ,삼진, , , , , , , ,,,1,0,0,0,0.115,백상원,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,삼성,NC,
7, , , ,3땅, ,유땅, ,좌비, ,,,3,0,0,0,0.326,조동찬,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,삼성,NC,
8, ,투땅, ,유비, , ,2땅, , ,,,3,0,0,0,0.283,강한울,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,삼성,NC,
9, , , , , , , , ,삼진,,,1,0,0,0,0.182,배영섭,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,삼성,NC,
10, , ,중비, ,3실, ,좌홈, ,1파,,,4,1,1,2,0.083,권정웅,구장 : 대구,"관중 : 11,153",2017.04.23(일),개시 : 13:59,경기시간 : 3:24,삼성,NC,
0,삼진, ,중2,우홈,4구, ,우안/ 2땅, ,유안,,,6,4,4,2,0.316,하주석,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,한화,KT,
1,2땅, ,4구,2땅,1직, ,유실, , ,,,4,0,1,0,0.133,이용규,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,한화,KT,
2, , , , , , , ,2땅,중비,,,2,0,0,1,0.000,강상원,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,한화,KT,
3,삼진, ,3땅,중안, ,삼진,좌중안, , ,,,5,2,3,1,0.356,송광민,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,한화,KT,
4, , , , , , , ,삼진, ,,,1,0,0,0,0.000,임익준,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,한화,KT,
5, ,2안, , , , , , , ,,,1,1,0,0,0.394,김태균,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,한화,KT,
6, , ,삼진,4구, ,좌중2,삼진,좌안, ,,,4,2,0,1,0.255,최진행,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,한화,KT,
7, ,삼진, ,투2안/ 삼진, ,4구,우중2,사구, ,,,4,2,1,2,0.364,이성열,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,한화,KT,
8, ,3비, ,삼진,우홈,우비,좌2,우비, ,,,6,2,2,1,0.205,로사리오,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,한화,KT,
9, ,2직, ,우2,투땅,우중안,삼진, ,2땅,,,6,2,1,1,0.284,장민석,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,한화,KT,
10, , ,사구,좌2,4구,우비, , , ,,,2,1,2,1,0.333,최재훈,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,한화,KT,
11, , , , , , ,4구, ,좌2,,,1,1,0,1,1.000,허도환,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,한화,KT,
12, , ,2땅,4구,유땅, ,우2/ 좌안, ,1땅,,,5,2,0,3,0.172,강경학,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,한화,KT,
0,좌파, ,1안, , ,2땅, , , ,,,3,1,0,0,0.254,이대형,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,KT,한화,
1, , , , , , , ,유땅, ,,,1,0,0,0,0.389,오정복,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,KT,한화,
2,2땅, ,2땅, , ,중안, , , ,,,3,1,0,0,0.276,이진영,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,KT,한화,
3, , , , , , , ,우안, ,,,1,1,0,1,0.162,전민수,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,KT,한화,
4,좌직, , ,삼진, ,우비, , , ,,,3,0,0,0,0.311,박경수,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,KT,한화,
5, , , , , , , ,좌안, ,,,1,1,0,0,0.333,정현,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,KT,한화,
6, ,우비, ,좌직, ,2땅, ,중안, ,,,4,1,1,0,0.268,유한준,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,KT,한화,
7, ,중비, ,4구, , ,유비, , ,,,2,0,0,0,0.294,장성우,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,KT,한화,
8, , , , , , , ,삼진, ,,,1,0,0,0,0.219,이해창,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,KT,한화,
9, ,3땅, ,2땅, , ,좌안, ,투땅,,,4,1,0,0,0.333,윤요섭,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,KT,한화,
10, , ,3땅, ,우비, ,투땅, ,1땅,,,4,0,0,0,0.077,김사연,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,KT,한화,
11, , ,삼진, ,삼진, ,삼진, ,1비,,,4,0,0,0,0.139,오태곤,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,KT,한화,
12, , ,좌안, ,2직, , ,좌비, ,,,3,1,0,0,0.259,심우준,구장 : 수원,"관중 : 17,636",2017.04.23(일),개시 : 14:00,경기시간 : 3:18,KT,한화,
0,삼진, ,중비, ,좌비, ,삼진, ,중안,,,5,1,1,1,0.375,나경민,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,롯데,넥센,
1,4구, ,유땅, , ,삼진, , , ,,,2,0,0,0,0.238,번즈,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,롯데,넥센,
2, , , , , , ,삼진, , ,,,1,0,0,0,0.200,김대우,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,롯데,넥센,
3, , , , , , , , ,4구,,,0,0,0,0,0.163,신본기,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,롯데,넥센,
4,3병, , ,삼진, ,4구, ,유땅,유땅,,,4,0,1,0,0.289,손아섭,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,롯데,넥센,
5, ,좌중안, ,삼진, ,우비, ,좌홈,우중안,,,5,3,2,1,0.438,이대호,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,롯데,넥센,
6, ,좌비, ,중안, ,유땅, ,중안, ,,,4,2,0,1,0.281,최준석,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,롯데,넥센,
7, , , , , , , , ,삼진,,,1,0,0,0,0.000,김민수,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,롯데,넥센,
8, ,3병, ,우중2, , ,우2,유병, ,,,4,2,1,0,0.288,강민호,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,롯데,넥센,
9, , ,중안,투번, , ,4구, ,우2,,,3,2,0,1,0.281,김문호,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,롯데,넥센,
10, , ,4구, ,삼진, ,4구, ,4구,,,1,0,0,1,0.278,정훈,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,롯데,넥센,
11, , ,투비, ,유땅, ,1파, , ,,,3,0,0,0,0.254,문규현,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,롯데,넥센,
12, , , , , , , , ,중비,,,1,0,0,0,0.327,이우민,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,롯데,넥센,
0,3땅,4구, ,삼진, , ,좌중2, , ,,,3,1,0,0,0.243,이택근,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,넥센,롯데,
1, , , , , , , ,4구, ,,,0,0,0,1,0.273,박정음,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,넥센,롯데,
2,삼진,삼진, , ,좌홈, ,좌2,유땅, ,,,5,2,2,2,0.282,김하성,구장 : 고척,"관중 : 11,407",2017.04.23(일),개시 : 14:00,경기시간 : 4:00,넥센,롯데,
