,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10
5, , , , , , , , , ,0,0,0,0,0.000,김성현,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,SK,LG,,
6,좌비, , ,좌비, , ,우비, ,삼진,4,0,0,0,0.286,박경완,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,SK,LG,,
7, ,삼진, ,삼진, , ,3땅, ,투땅,4,0,0,0,0.000,채종범,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,SK,LG,,
8, ,중안, ,2비, , ,좌홈, ,좌안,4,3,1,1,0.500,박재홍,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,SK,LG,,
9, ,삼진, , ,삼진, ,투비, ,1땅,4,0,0,0,0.000,모창민,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,SK,LG,,
10, ,중비, , ,3안, , ,우파, ,3,1,0,0,0.167,최정,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,SK,LG,,
11, , ,투땅, ,중비, , , , ,2,0,0,0,0.000,나주환,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,SK,LG,,
12, , , , , , , ,4구, ,0,0,0,0,1.000,정상호,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,SK,LG,,
13, , , , , , , , , ,0,0,0,0,0.200,박재상,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,SK,LG,,
14, , , , , , , , , ,0,0,0,0,0.200,박정권,구장 : 문학,"관중 : 18,362",2008.03.30(일),개시 : 15:02,경기시간 : 3:16,SK,LG,,
