,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2
0,2비,우중안,3파, , ,4구, ,우비, ,4,1,1,1,0.306,정수근,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
1, , , , , , , , , ,0,0,0,0,0.171,김원섭,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
2,삼진,우3, ,좌비, ,1유병, ,4구, ,4,1,2,1,0.267,전상렬,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
3,우중안,4구, ,4구, , , , , ,1,1,0,1,0.291,우즈,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
4, , , , , ,1파, , , ,1,0,0,0,0.227,문희성,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
5, , , , , , , ,유비, ,1,0,0,0,0.285,장원진,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
6,4구,좌2, , , , , , , ,1,1,2,0,0.344,심재학,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
7, , , ,삼진, , ,1땅, ,삼진,3,0,0,1,0.236,강봉규,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
8,우비,좌중안, ,우안, , ,중안, ,우중2,5,4,1,0,0.324,김동주,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
9, , , , , , , , , ,0,0,0,1,0.000,김성균,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
10, ,1직/ 유땅, ,유땅, , ,우비, ,좌홈,5,1,2,1,0.282,안경현,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
11, ,우중안,좌중안, , , , , , ,2,2,0,1,0.267,홍성흔,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
12, , , , ,2땅, , , , ,1,0,0,0,0.056,이대현,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
13, , , , , , ,우비, , ,1,0,0,0,0.244,최훈재,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
14, , , , , , , , ,포파,1,0,0,0,0.167,오세학,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
15, ,삼진, , , , , , , ,1,0,0,0,0.235,송원국,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
16, , ,삼진, ,2땅, , ,유땅, ,3,0,0,0,0.167,정원석,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
17, , , , , , , , ,유땅,1,0,0,0,0.300,강규철,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
18, ,우안,좌2, ,3땅, , , , ,3,2,0,1,0.264,홍원기,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
19, , , , , , , ,우3, ,1,1,0,0,0.207,김호,구장 : 잠실,"관중 : 8,036",2001.10.03(수),개시 : 14:00,경기시간 : 3:05,두산,삼성
0,유땅, ,2땅, ,2땅, ,2땅, ,투땅,5,0,0,0,0.307,이병규,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,LG,롯데
1,1땅, , ,우안,삼진, ,삼진, , ,4,1,0,1,0.227,이종열,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,LG,롯데
2,삼진, , ,좌안, ,유땅, ,중안, ,4,2,0,1,0.274,심성보,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,LG,롯데
3, ,좌파, ,좌안, ,4구, ,우2, ,3,2,0,1,0.358,양준혁,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,LG,롯데
4, ,1땅, ,우안, ,중비, ,유땅, ,4,1,1,0,0.289,서용빈,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,LG,롯데
5, ,중비, ,중희비, ,유안, ,4구, ,2,1,1,0,0.258,조인성,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,LG,롯데
6, , , , , , , , , ,0,0,0,0,0.194,장재중,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,LG,롯데
7, , ,투땅,투번, , , , , ,2,0,0,0,0.225,안상준,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,LG,롯데
8, , , , , ,2땅, , , ,1,0,0,0,0.326,김재현,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,LG,롯데
9, , , , , , , ,유땅, ,1,0,0,0,0.283,유지현,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,LG,롯데
10, , ,사구,2땅, , ,삼진, ,투땅,3,0,0,0,0.243,권용관,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,LG,롯데
11, , ,3비, ,중비, ,중안, , ,3,1,0,0,0.167,김재학,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,LG,롯데
12, , , , , , , , ,1땅,1,0,0,0,0.185,최만호,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,LG,롯데
0,유땅, ,3땅, ,4구, , ,좌홈, ,3,1,1,1,0.313,김주찬,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
1,중비, ,좌안, ,유땅, , , , ,3,1,0,0,0.269,임재철,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
2, , , , , , , ,삼진, ,1,0,0,0,0.267,허문회,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
3,유땅, , , , , , , , ,1,0,0,0,0.288,박현승,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
4, , ,중비, , , , , , ,1,0,0,0,0.301,김민재,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
5, , , , , ,유땅, , , ,1,0,0,0,0.111,이동욱,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
6, , , , , , , ,좌2, ,1,1,0,0,0.143,박기혁,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
7, ,유안, ,삼진, ,3땅, ,4구, ,3,1,0,1,0.270,얀,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
8, , , , , , , , , ,0,0,0,0,0.111,이우민,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
9, ,중2, ,스낫, ,삼진, ,3땅, ,4,1,0,0,0.303,조경환,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
10, ,삼진, ,유2병, , , , , ,2,0,0,0,0.247,박정태,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
11, , , , , , ,3땅, , ,1,0,0,0,0.196,조성환,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
12, , , , , , , , ,중비,1,0,0,0,0.243,이계성,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
13, ,포파, , ,좌중2, ,2땅, ,좌안,4,2,0,0,0.304,최기문,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
14, ,좌비, , ,1희번, ,투땅, , ,2,0,0,0,0.111,권오현,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
15, , , , , , , , ,삼진,1,0,0,0,0.500,이대호,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
16, , ,1비, ,유파, , , , ,2,0,0,0,0.304,박종일,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
17, , , , , , , ,유비,삼진,2,0,0,0,0.285,김대익,구장 : 사직,"관중 : 2,617",2001.10.03(수),개시 : 14:01,경기시간 : 3:03,롯데,LG
0,4구, ,좌비, ,중비, ,삼진,2땅, ,4,0,0,0,0.280,이진영,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,SK,현대
1,포파, ,삼진, ,유땅, ,좌안, ,좌비,5,1,1,0,0.244,조원우,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,SK,현대
2,삼진, , ,1비, ,사구, , , ,2,0,0,0,0.246,양현석,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,SK,현대
3, , , , , , ,4구, ,중홈,1,1,1,1,0.232,김경기,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,SK,현대
4,삼진, , ,좌중안, ,포파,1비, ,2땅,5,1,0,0,0.340,에레라,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,SK,현대
5, ,삼진, ,좌비, ,유땅, ,좌안, ,4,1,0,0,0.234,이호준,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,SK,현대
6, , , , , , , , , ,0,0,0,0,0.250,박계원,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,SK,현대
7, , , , , , , , ,유땅,1,0,0,0,0.000,신주일,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,SK,현대
8, ,4구, ,좌비, ,3땅, ,우안, ,3,1,0,1,0.255,안재만,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,SK,현대
9, ,유비, , ,좌2, ,중비,1땅, ,4,1,0,1,0.234,양용모,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,SK,현대
10, , , , , , , , , ,0,0,0,0,0.235,추성건,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,SK,현대
11, ,3땅, , ,포희번, ,4구, , ,1,0,0,1,0.242,최태원,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,SK,현대
12, , , , , , , ,4구, ,0,0,0,0,0.277,윤재국,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,SK,현대
13, , , , , , , , , ,0,0,0,0,0.160,강성우,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,SK,현대
14, , ,중비, ,야선, ,좌안,사구, ,3,1,1,0,0.189,송재익,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,SK,현대
0,좌안, ,야선, ,4구, , , , ,2,1,0,1,0.325,전준호,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
1, , , , , , ,2비, , ,1,0,0,0,0.204,김인호,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
2,포희번, ,2유병, ,삼진, , , , ,2,0,0,0,0.241,박종호,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
3, , , , , , ,3땅, , ,1,0,0,0,0.188,장교성,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
4,중안, ,우비, ,우안, , ,3땅, ,4,2,3,0,0.284,박재홍,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
5,2땅, , ,좌비, , , , , ,2,0,0,0,0.300,이숭용,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
6, , , , ,삼진, , , , ,1,0,0,0,0.257,박경완,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
7, , , , , , , ,삼진, ,1,0,0,0,0.267,정수성,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
8, ,삼진, ,우비, ,유땅, ,좌홈, ,4,1,1,1,0.294,심정수,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
9, ,사구, ,1땅, , , , , ,1,0,0,0,0.132,황윤성,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
10, , , , , ,중비, ,4구, ,1,0,0,1,0.278,조승현,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
11, ,좌비, , ,중안,좌안, ,좌홈, ,4,3,2,2,0.242,퀸란,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
12, ,삼진, , ,우비, , , , ,2,0,0,0,0.228,이재주,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
13, , , , , ,3땅, , , ,1,0,0,0,0.248,이명수,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
14, , , , , , , ,2땅, ,1,0,0,0,0.154,장광호,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
15, , ,우안, ,3안, ,유땅, , ,3,2,0,1,0.214,채종국,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
16, , , , , , , , , ,0,0,0,0,0.300,박진만,구장 : 수원,"관중 : 1,354",2001.10.03(수),개시 : 14:00,경기시간 : 2:52,현대,SK
0,삼진, ,유땅, ,3실, , , , ,3,0,0,0,0.285,송지만,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,한화,LG
1, , , , , , ,포파, , ,1,0,0,1,0.108,방진호,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,한화,LG
2,우중안, , , , , , , , ,1,1,0,0,0.276,백재호,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,한화,LG
3, , ,3땅, ,좌중2, ,3땅, , ,3,1,1,0,0.196,이범호,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,한화,LG
4,중안, , ,우안,삼진, , ,삼진, ,4,2,0,1,0.335,김태균,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,한화,LG
5,삼진, , ,우중2, ,우비, ,유땅, ,4,1,0,0,0.273,장종훈,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,한화,LG
6,유땅, , ,우희비, ,중안, ,삼진, ,3,1,1,0,0.253,임주택,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,한화,LG
7, ,3땅, ,2비, ,삼진, , ,2파,4,0,0,0,0.222,신국환,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,한화,LG
8, ,삼진, ,삼진, ,우비, , ,중안,4,1,0,0,0.325,신경현,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,한화,LG
9, ,1파, , ,2땅, ,우2, ,2비,4,1,0,0,0.195,황우구,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,한화,LG
10, , ,우비, ,유땅, ,좌파, ,3땅,4,0,0,0,0.202,조정권,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,한화,LG
0,중안, ,4구, ,포파, , , , ,2,1,0,0,0.308,이병규,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,LG,한화
1, , , , , , ,4구,3비, ,1,0,0,1,0.182,최만호,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,LG,한화
2,유땅, ,삼진, , , , , , ,2,0,0,0,0.225,이종열,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,LG,한화
3, , , , ,우비, ,좌중2, , ,2,1,2,1,0.250,손지환,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,LG,한화
4,우안, ,투실, ,1땅, ,중2, , ,4,2,1,0,0.279,심성보,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,LG,한화
5,삼진, ,1땅, , ,포비,4구, , ,3,0,0,0,0.355,양준혁,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,LG,한화
6, ,1땅, ,삼진, ,삼진,2땅, , ,4,0,0,0,0.286,서용빈,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,LG,한화
7, ,3실, ,좌비, ,유땅, ,우비, ,4,0,0,0,0.253,조인성,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,LG,한화
8, ,좌비, ,중안, , , , , ,2,1,0,0,0.228,안상준,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,LG,한화
9, , , , , , ,유땅,좌안, ,2,1,0,0,0.283,유지현,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,LG,한화
10, ,유땅, ,좌안, , ,유비,4구, ,3,1,0,0,0.245,권용관,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,LG,한화
11, , ,3땅,2땅, , ,우안, , ,3,1,0,1,0.200,김재학,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,LG,한화
12, , , , , , , ,투땅, ,1,0,0,0,0.325,김재현,구장 : 잠실,"관중 : 2,526",2001.10.04(목),개시 : 18:31,경기시간 : 2:43,LG,한화
