,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
2018년 03월 24일,43,37,13,9,4,0,0,6,6,4,1,9,0,0,1,0,1,168,잠실
2018년 03월 24일,38,37,13,12,0,1,0,3,2,1,0,9,1,0,0,0,1,44,고척
2018년 03월 24일,39,33,7,5,2,0,0,5,3,6,0,12,2,0,0,0,2,25,인천
2018년 03월 24일,38,37,11,7,1,0,3,5,5,1,0,9,0,0,0,0,0,198,광주
2018년 03월 24일,32,30,7,6,0,0,1,2,2,1,0,9,1,0,1,1,0,30,마산
2018년 03월 25일,33,31,6,5,0,0,1,4,4,1,0,4,0,1,1,0,1,43,잠실
2018년 03월 25일,39,36,11,7,3,0,1,4,4,1,2,9,2,1,0,1,0,159,고척
2018년 03월 25일,33,32,5,4,1,0,0,0,0,1,0,9,0,0,0,1,0,-89,인천
2018년 03월 25일,33,33,7,5,1,0,1,1,1,0,0,8,0,0,0,1,0,-9,광주
2018년 03월 25일,35,30,3,2,0,0,1,1,1,4,1,7,0,0,0,0,3,-59,마산
2018년 03월 27일,31,29,3,3,0,0,0,0,0,2,0,11,0,0,0,1,0,-121,잠실
2018년 03월 27일,43,38,10,7,3,0,0,4,4,4,0,10,0,0,1,0,1,63,고척
2018년 03월 27일,36,34,8,5,1,0,2,5,4,2,0,6,1,1,0,0,2,100,인천
2018년 03월 27일,34,32,6,5,1,0,0,0,0,2,0,5,0,0,0,1,0,-48,광주
2018년 03월 27일,41,34,10,8,0,0,2,6,6,5,2,6,0,0,0,2,1,171,마산
2018년 03월 28일,42,36,10,5,4,1,0,5,5,4,1,9,0,0,1,1,2,103,잠실
2018년 03월 28일,43,39,13,8,3,0,2,9,9,3,0,5,0,1,1,0,0,293,고척
2018년 03월 28일,45,41,15,9,4,0,2,8,8,4,0,10,2,0,0,1,1,293,인천
2018년 03월 28일,41,39,14,13,0,0,1,6,6,2,0,7,2,0,0,2,0,186,광주
2018년 03월 28일,41,37,10,8,1,0,1,6,6,4,0,5,3,0,0,0,0,186,마산
2018년 03월 29일,36,32,4,3,0,0,1,1,1,4,0,8,0,0,0,0,1,-41,잠실
2018년 03월 29일,42,35,11,9,2,0,0,4,4,6,0,6,0,0,1,3,0,102,고척
2018년 03월 29일,39,37,12,7,1,0,4,7,7,2,0,11,1,0,0,1,0,284,인천
2018년 03월 29일,34,28,3,3,0,0,0,0,0,6,0,9,1,1,0,1,0,-76,광주
2018년 03월 29일,35,33,6,4,2,0,0,1,1,2,0,4,0,0,0,1,2,-27,마산
2018년 03월 30일,38,35,10,6,4,0,0,4,3,3,0,10,4,1,0,1,1,116,잠실
2018년 03월 30일,43,36,11,6,3,1,1,6,6,5,0,7,3,0,2,0,0,263,수원
2018년 03월 30일,39,33,6,4,0,0,2,8,7,6,0,15,0,0,0,0,0,129,대전
2018년 03월 30일,62,51,19,16,1,0,2,10,10,6,2,15,2,1,3,0,2,330,대구
2018년 03월 30일,39,37,10,7,2,0,1,7,7,2,0,4,0,0,0,1,1,164,사직
2018년 03월 31일,35,31,6,3,2,1,0,4,4,3,0,4,0,0,1,1,1,50,잠실
2018년 03월 31일,42,38,13,9,1,2,1,8,8,2,1,9,0,0,1,1,2,200,수원
2018년 03월 31일,45,38,13,8,2,0,3,12,11,5,2,7,0,0,0,3,0,370,대전
2018년 03월 31일,41,33,9,3,5,0,1,4,4,4,2,10,0,0,2,1,0,166,대구
2018년 03월 31일,45,39,14,10,2,1,1,10,10,5,1,4,0,0,0,0,0,325,사직
2018년 04월 01일,39,33,9,7,0,0,2,5,5,4,1,2,0,1,1,1,0,179,잠실
2018년 04월 01일,40,34,10,8,0,1,1,4,4,3,0,10,1,0,3,0,0,138,수원
2018년 04월 01일,49,42,15,6,3,0,6,13,13,6,0,5,1,0,1,0,0,569,대전
2018년 04월 01일,42,35,9,6,1,0,2,5,5,5,1,6,3,1,1,0,0,200,대구
2018년 04월 01일,36,33,7,6,1,0,0,2,2,2,0,6,1,0,1,0,1,6,사직
2018년 04월 03일,55,44,16,13,1,0,2,4,4,7,1,11,1,1,3,1,1,216,잠실
2018년 04월 03일,42,38,11,8,2,0,1,7,7,2,1,9,0,0,1,0,0,197,고척
2018년 04월 03일,35,31,5,1,2,0,2,3,3,2,1,7,0,0,1,0,0,90,인천
2018년 04월 03일,48,42,15,11,3,0,1,11,10,5,1,11,0,0,0,1,2,234,대전
2018년 04월 03일,46,40,11,8,2,1,0,3,3,5,1,12,0,0,0,1,0,51,마산
2018년 04월 04일,39,37,12,12,0,0,0,3,3,1,0,6,1,0,1,1,0,63,잠실
2018년 04월 04일,33,32,5,1,3,0,1,2,2,1,0,6,0,0,0,0,0,21,고척
2018년 04월 04일,49,44,19,13,3,0,3,9,9,0,2,4,0,1,3,2,0,409,인천
2018년 04월 04일,42,37,12,9,1,0,2,6,6,2,2,8,0,1,1,0,1,197,대전
2018년 04월 04일,36,31,4,4,0,0,0,1,1,4,0,9,0,0,1,0,0,-66,마산
2018년 04월 05일,,,,,,,,,,,,,,,,,,,잠실
2018년 04월 05일,37,34,6,3,2,0,1,3,3,2,0,8,0,0,1,0,0,32,고척
2018년 04월 05일,,,,,,,,,,,,,,,,,,,인천
2018년 04월 05일,,,,,,,,,,,,,,,,,,,대전
2018년 04월 05일,39,37,13,11,2,0,0,4,3,1,0,5,1,1,1,2,1,107,마산
2018년 04월 06일,,,,,,,,,,,,,,,,,,,잠실
2018년 04월 06일,,,,,,,,,,,,,,,,,,,인천
2018년 04월 06일,,,,,,,,,,,,,,,,,,,수원
2018년 04월 06일,39,39,13,11,1,0,1,5,5,0,0,13,1,1,0,0,0,104,광주
2018년 04월 06일,50,40,14,6,3,0,5,14,13,8,1,4,0,0,1,0,1,530,사직
2018년 04월 07일,38,36,8,4,2,1,1,3,3,2,0,11,1,0,0,0,1,44,잠실
2018년 04월 07일,48,44,9,7,2,0,0,3,3,1,0,12,1,0,3,0,1,-9,인천
2018년 04월 07일,36,35,8,5,2,1,0,2,1,1,0,10,1,0,0,1,1,-1,수원
2018년 04월 07일,38,35,10,9,1,0,0,1,1,3,0,6,0,0,0,1,1,18,광주
2018년 04월 07일,37,32,9,7,1,0,1,2,2,4,1,11,0,1,0,3,0,42,사직
2018년 04월 08일,43,37,13,10,2,0,1,10,10,3,1,11,1,0,2,1,2,221,잠실
2018년 04월 08일,47,38,11,5,3,0,3,12,12,8,0,6,1,0,1,1,0,392,인천
2018년 04월 08일,49,41,14,11,2,0,1,12,10,7,0,12,2,1,1,1,0,282,수원
2018년 04월 08일,42,38,13,9,2,1,1,3,3,2,0,6,0,0,2,0,0,177,광주
2018년 04월 08일,36,30,7,5,2,0,0,4,4,4,0,6,0,1,2,1,4,39,사직
2018년 04월 10일,43,37,12,9,2,0,1,4,4,3,2,9,1,1,1,1,1,151,잠실
2018년 04월 10일,34,33,8,6,1,1,0,3,3,1,0,4,0,0,0,2,0,37,대전
2018년 04월 10일,42,38,12,8,3,0,1,8,6,1,1,7,1,0,2,1,0,207,대구
2018년 04월 10일,38,29,6,3,2,0,1,3,3,7,0,11,1,1,2,0,1,68,울산
2018년 04월 10일,35,34,8,6,0,0,2,5,5,1,0,7,1,0,0,1,1,118,마산
2018년 04월 11일,28,26,3,3,0,0,0,0,0,1,1,6,0,1,0,3,0,-97,잠실
2018년 04월 11일,37,33,7,6,0,0,1,4,4,3,0,10,1,0,1,1,1,53,대전
2018년 04월 11일,44,38,10,5,4,0,1,7,7,5,1,10,2,0,0,1,0,204,대구
2018년 04월 11일,30,29,2,1,1,0,0,0,0,1,0,11,0,0,0,0,0,-127,울산
2018년 04월 11일,51,47,21,14,4,1,2,12,11,4,0,7,4,2,0,2,0,464,마산
2018년 04월 12일,36,33,7,4,3,0,0,4,4,1,1,10,2,0,1,1,2,34,잠실
2018년 04월 12일,37,34,7,5,0,0,2,4,4,3,0,11,1,0,0,0,1,72,대전
2018년 04월 12일,43,42,17,8,3,0,6,9,9,1,0,6,0,1,0,1,0,478,대구
2018년 04월 12일,40,36,9,7,1,0,1,5,5,4,0,12,0,0,0,0,0,100,울산
2018년 04월 12일,43,40,13,7,2,0,4,7,7,2,1,7,2,0,0,0,2,318,마산
2018년 04월 13일,36,32,5,4,0,0,1,1,1,4,0,6,1,0,0,0,0,6,잠실
2018년 04월 13일,47,38,12,10,1,1,0,12,11,8,1,4,0,0,0,2,0,272,고척
2018년 04월 13일,36,35,7,6,1,0,0,2,2,0,1,11,3,0,0,0,0,-6,인천
2018년 04월 13일,42,39,11,10,1,0,0,4,4,2,0,8,1,0,1,0,0,87,대전
2018년 04월 13일,44,38,11,6,4,0,1,8,8,5,0,11,1,0,1,0,2,205,광주
2018년 04월 14일,33,30,6,3,3,0,0,0,0,3,0,9,0,1,0,2,2,-62,잠실
2018년 04월 14일,36,36,9,5,2,0,2,6,6,0,0,7,0,0,0,0,0,146,고척
2018년 04월 14일,32,30,3,3,0,0,0,0,0,1,1,10,0,0,0,1,0,-118,인천
2018년 04월 14일,39,33,6,4,1,0,1,2,2,5,1,9,1,0,0,0,1,29,대전
2018년 04월 14일,,,,,,,,,,,,,,,,,,,광주
2018년 04월 15일,44,38,13,8,5,0,0,8,8,5,1,3,0,0,0,2,1,214,잠실
2018년 04월 15일,38,32,8,4,4,0,0,3,3,5,0,8,1,2,1,0,0,93,고척
2018년 04월 15일,39,35,12,11,1,0,0,2,1,4,0,7,0,2,0,2,0,44,인천
2018년 04월 15일,37,34,11,8,2,0,1,4,4,2,0,2,0,0,1,2,1,130,대전
2018년 04월 15일,,,,,,,,,,,,,,,,,,,광주
2018년 04월 17일,39,35,12,7,3,0,2,5,5,3,0,9,0,3,1,0,0,214,잠실
2018년 04월 17일,41,38,9,7,1,0,1,3,3,2,0,9,0,1,1,2,0,56,고척
2018년 04월 17일,48,42,17,8,5,0,4,9,9,3,2,12,5,0,1,1,1,473,수원
2018년 04월 17일,42,35,8,6,1,0,1,4,4,5,1,9,1,0,1,0,1,73,광주
2018년 04월 17일,48,40,13,9,3,0,1,11,8,7,0,11,3,0,1,1,2,258,사직
2018년 04월 18일,43,37,13,10,2,0,1,4,4,4,2,12,1,0,0,1,1,126,잠실
2018년 04월 18일,29,28,2,1,1,0,0,1,1,0,0,8,0,0,1,0,0,-71,고척
2018년 04월 18일,41,38,13,6,3,0,4,8,8,3,0,6,0,0,0,2,0,341,수원
2018년 04월 18일,40,36,10,8,2,0,0,3,2,3,0,6,1,0,1,1,0,58,광주
2018년 04월 18일,52,45,15,9,3,0,3,7,7,5,1,17,1,1,1,2,0,252,사직
2018년 04월 19일,36,33,7,5,2,0,0,2,2,3,0,10,1,1,0,0,0,-9,잠실
2018년 04월 19일,34,30,6,5,0,0,1,3,3,4,0,9,1,0,0,3,1,17,고척
2018년 04월 19일,38,35,7,5,0,0,2,6,6,1,1,12,1,0,1,0,0,117,수원
2018년 04월 19일,36,35,8,7,0,0,1,4,4,1,0,7,0,0,0,0,0,61,광주
2018년 04월 19일,46,35,13,8,5,0,0,6,5,7,2,6,2,1,2,4,0,231,사직
2018년 04월 20일,37,32,7,5,1,0,1,4,4,5,0,5,0,0,0,3,0,85,잠실
2018년 04월 20일,42,37,13,8,2,1,2,6,6,4,1,7,0,0,0,2,0,257,대전
2018년 04월 20일,44,39,12,10,1,0,1,5,4,4,1,4,1,0,0,0,0,159,대구
2018년 04월 20일,41,33,7,2,4,0,1,5,4,8,0,11,1,1,0,0,0,116,사직
2018년 04월 20일,41,39,14,6,5,0,3,9,8,2,0,6,0,0,0,1,2,321,마산
2018년 04월 21일,37,32,9,6,2,0,1,5,4,5,0,6,0,1,0,2,0,112,잠실
2018년 04월 21일,39,34,9,8,1,0,0,4,4,4,0,8,1,0,1,1,0,82,대전
2018년 04월 21일,34,33,7,5,2,0,0,1,1,1,0,7,2,0,0,1,0,-13,대구
2018년 04월 21일,39,36,9,6,2,0,1,3,3,3,0,8,0,0,0,0,0,69,사직
2018년 04월 21일,43,38,12,9,2,0,1,6,5,3,1,11,0,0,1,0,1,151,마산
2018년 04월 22일,52,47,22,11,8,0,3,14,14,3,1,4,0,0,1,2,2,547,잠실
2018년 04월 22일,45,42,15,10,3,0,2,10,10,3,0,7,0,0,0,0,0,318,대전
2018년 04월 22일,39,37,11,4,5,0,2,6,5,1,1,12,1,2,0,0,2,180,대구
2018년 04월 22일,47,37,13,6,5,0,2,10,10,9,0,7,0,0,1,3,0,358,사직
2018년 04월 22일,39,34,9,6,0,0,3,5,4,5,0,6,1,0,0,2,0,199,마산
2018년 04월 24일,40,32,7,7,0,0,0,2,2,7,0,4,0,0,1,3,1,15,잠실
2018년 04월 24일,43,37,11,3,4,1,3,10,9,4,1,10,1,0,1,1,0,342,인천
2018년 04월 24일,49,42,17,10,3,0,4,14,14,4,3,6,0,1,0,2,2,484,수원
2018년 04월 24일,32,31,5,4,1,0,0,2,2,1,0,9,0,0,0,1,1,-67,대구
2018년 04월 24일,,,,,,,,,,,,,,,,,,,광주
2018년 04월 25일,35,32,6,4,2,0,0,1,1,2,1,6,0,0,0,1,1,-20,잠실
2018년 04월 25일,41,38,12,8,2,0,2,6,5,2,0,8,1,1,1,0,2,171,인천
2018년 04월 25일,42,38,16,14,1,0,1,5,5,1,1,4,1,0,2,1,0,232,수원
2018년 04월 25일,44,38,13,9,3,0,1,9,9,3,3,7,0,1,0,1,0,259,대구
2018년 04월 25일,36,34,6,4,1,0,1,3,3,2,0,7,0,0,0,0,1,36,광주
2018년 04월 26일,35,28,3,1,2,0,0,1,1,5,2,7,0,0,0,3,0,-40,잠실
2018년 04월 26일,39,36,10,9,1,0,0,4,4,2,1,9,2,0,0,1,0,79,인천
2018년 04월 26일,32,29,4,2,1,0,1,2,2,2,0,9,0,0,1,1,1,-8,수원
2018년 04월 26일,38,34,9,8,1,0,0,5,4,1,1,5,2,0,2,0,0,116,대구
2018년 04월 26일,37,34,7,6,1,0,0,3,2,3,0,9,0,0,0,0,1,-8,광주
2018년 04월 27일,39,34,7,7,0,0,0,2,2,4,1,5,0,0,0,1,0,-7,잠실
2018년 04월 27일,39,32,10,4,2,1,3,8,8,2,1,6,1,0,4,1,0,339,고척
2018년 04월 27일,43,39,15,11,3,0,1,8,7,4,0,6,1,0,0,3,0,271,수원
2018년 04월 27일,38,38,12,11,0,0,1,3,3,0,0,6,0,0,0,1,0,78,사직
2018년 04월 27일,39,33,9,7,1,0,1,6,4,3,1,11,1,0,2,1,0,107,마산
2018년 04월 28일,42,34,8,6,0,1,1,4,3,6,2,8,0,0,0,1,1,83,잠실
2018년 04월 28일,40,38,11,10,1,0,0,6,4,1,1,11,1,1,0,1,3,46,고척
2018년 04월 28일,37,35,10,9,0,0,1,2,2,0,1,4,0,0,1,1,0,60,수원
2018년 04월 28일,36,29,6,4,2,0,0,4,3,3,2,9,2,1,2,0,2,61,사직
2018년 04월 28일,36,34,7,7,0,0,0,1,0,1,1,5,0,0,0,1,0,-44,마산
2018년 04월 29일,43,43,18,14,2,0,2,8,8,0,0,11,0,2,0,1,1,256,잠실
2018년 04월 29일,43,35,10,7,2,0,1,5,4,7,0,7,1,1,1,1,0,158,고척
2018년 04월 29일,38,34,7,5,2,0,0,3,3,3,1,9,0,0,0,0,1,3,수원
2018년 04월 29일,41,37,12,9,2,0,1,3,3,4,0,7,0,1,0,1,1,106,사직
2018년 04월 29일,41,39,12,8,1,0,3,7,7,2,0,3,0,0,0,2,0,266,마산
2018년 05월 01일,35,34,7,4,2,0,1,2,1,1,0,6,0,1,0,0,0,20,잠실
2018년 05월 01일,39,35,9,7,1,0,1,5,4,3,0,7,0,0,1,2,1,89,대전
2018년 05월 01일,48,43,17,9,5,1,2,12,12,4,1,4,1,1,0,0,0,448,대구
2018년 05월 01일,32,28,7,5,2,0,0,0,0,2,1,5,1,1,1,2,0,-8,사직
2018년 05월 01일,47,42,17,10,3,1,3,13,12,3,0,9,1,0,2,0,1,467,마산
2018년 05월 02일,,,,,,,,,,,,,,,,,,,잠실
2018년 05월 02일,33,33,7,6,0,0,1,3,3,0,0,7,0,1,0,0,1,6,대전
2018년 05월 02일,44,39,14,10,2,0,2,7,7,2,2,11,1,0,1,0,0,249,대구
2018년 05월 02일,53,45,17,13,3,0,1,12,9,7,1,7,2,0,0,0,1,328,사직
2018년 05월 02일,45,40,14,10,3,0,1,8,8,4,0,6,0,0,1,0,1,230,마산
2018년 05월 03일,49,36,8,7,1,0,0,3,3,8,2,10,0,1,3,1,0,69,잠실
2018년 05월 03일,37,34,10,7,1,0,2,3,3,2,0,8,1,0,1,0,1,112,대전
2018년 05월 03일,32,32,5,3,1,0,1,4,3,0,0,13,0,0,0,0,1,-20,대구
2018년 05월 03일,38,36,9,8,0,0,1,4,4,1,1,9,1,0,0,2,3,31,사직
2018년 05월 03일,46,39,14,9,4,0,1,13,13,5,1,10,2,1,1,0,0,356,마산
2018년 05월 04일,43,40,14,4,7,1,2,11,11,3,0,5,0,0,0,0,0,393,잠실
2018년 05월 04일,37,33,9,8,0,0,1,4,4,3,0,7,1,0,1,2,2,72,인천
2018년 05월 04일,43,41,15,8,3,0,4,11,11,2,0,7,1,0,0,0,0,418,수원
2018년 05월 04일,44,37,13,7,4,0,2,9,8,5,1,3,1,0,1,3,1,322,대구
2018년 05월 04일,45,41,14,6,3,2,3,6,6,4,0,10,3,0,0,0,1,336,광주
2018년 05월 05일,38,36,11,8,2,0,1,3,3,1,1,6,1,1,0,0,0,128,잠실
2018년 05월 05일,41,32,8,6,2,0,0,8,8,6,1,3,2,0,2,2,0,206,인천
2018년 05월 05일,44,42,15,10,3,1,1,10,10,1,0,8,0,0,1,1,0,294,수원
2018년 05월 05일,36,35,9,7,2,0,0,3,3,0,1,9,0,1,0,0,0,14,대구
2018년 05월 05일,40,35,8,6,1,0,1,4,4,4,1,5,0,0,0,0,1,100,광주
2018년 05월 06일,50,46,20,13,4,1,2,13,12,3,0,6,0,0,1,0,0,455,잠실
2018년 05월 06일,,,,,,,,,,,,,,,,,,,인천
2018년 05월 06일,,,,,,,,,,,,,,,,,,,수원
2018년 05월 06일,,,,,,,,,,,,,,,,,,,대구
2018년 05월 06일,36,33,6,2,2,0,2,3,3,2,1,10,0,0,0,0,0,72,광주
2018년 05월 08일,37,36,11,8,3,0,0,4,3,0,0,8,0,0,1,1,0,80,잠실
2018년 05월 08일,42,41,15,10,3,0,2,10,10,0,1,8,0,0,0,1,0,289,고척
2018년 05월 08일,43,34,14,10,2,1,1,9,8,4,2,6,4,3,3,2,0,348,수원
2018년 05월 08일,33,31,6,5,1,0,0,0,0,2,0,8,0,0,0,2,0,-64,광주
2018년 05월 08일,32,32,6,4,2,0,0,0,0,0,0,11,1,0,0,1,0,-68,마산
2018년 05월 09일,37,37,11,8,3,0,0,2,2,0,0,8,0,0,0,0,0,32,잠실
2018년 05월 09일,37,33,7,4,1,0,2,4,4,3,0,5,0,0,1,0,0,142,고척
2018년 05월 09일,44,40,17,13,3,0,1,5,5,2,0,4,1,0,2,1,1,269,수원
2018년 05월 09일,48,42,16,10,5,1,0,13,11,5,0,5,0,0,1,0,0,328,광주
2018년 05월 09일,39,36,10,10,0,0,0,6,4,2,1,6,0,1,0,1,2,29,마산
2018년 05월 10일,38,31,7,3,3,0,1,7,7,5,0,5,1,0,2,1,0,198,잠실
2018년 05월 10일,39,36,10,8,1,1,0,3,2,2,1,8,0,1,0,1,0,37,고척
2018년 05월 10일,46,43,11,5,5,1,0,4,4,2,0,3,0,0,1,0,0,129,수원
2018년 05월 10일,54,49,17,15,1,0,1,5,5,5,0,8,1,0,0,0,0,167,광주
2018년 05월 10일,44,39,11,6,1,1,3,6,5,5,0,6,0,0,0,0,1,249,마산
2018년 05월 11일,42,39,11,9,1,0,1,10,9,3,0,6,1,0,0,0,1,207,잠실
2018년 05월 11일,45,41,17,11,4,0,2,14,13,3,0,3,0,0,1,1,0,430,인천
2018년 05월 11일,43,38,7,3,2,0,2,4,4,2,2,9,0,1,1,0,1,118,대전
2018년 05월 11일,35,32,7,3,3,0,1,3,3,3,0,7,0,0,0,1,2,45,대구
2018년 05월 11일,34,32,6,5,0,0,1,2,2,2,0,9,1,0,0,2,1,-11,사직
2018년 05월 12일,,,,,,,,,,,,,,,,,,,잠실
2018년 05월 12일,,,,,,,,,,,,,,,,,,,인천
2018년 05월 12일,,,,,,,,,,,,,,,,,,,대전
2018년 05월 12일,,,,,,,,,,,,,,,,,,,대구
2018년 05월 12일,,,,,,,,,,,,,,,,,,,사직
2018년 05월 13일,37,32,6,1,3,0,2,2,2,3,2,10,1,1,0,0,0,117,잠실
2018년 05월 13일,33,32,5,5,0,0,0,0,0,0,1,8,2,0,0,0,0,-67,인천
2018년 05월 13일,32,32,5,3,2,0,0,0,0,0,0,10,0,0,0,0,1,-95,대전
2018년 05월 13일,41,36,11,6,2,0,3,8,8,4,1,10,2,1,0,1,2,279,대구
2018년 05월 13일,32,28,4,2,1,0,1,1,1,4,0,10,0,1,0,2,0,-23,사직
2018년 05월 15일,39,32,7,5,1,0,1,4,4,4,3,9,0,1,0,1,0,74,잠실
2018년 05월 15일,34,30,4,4,0,0,0,2,2,2,2,9,0,0,0,1,0,-21,고척
2018년 05월 15일,36,34,8,7,0,0,1,3,3,2,0,12,1,0,0,1,0,46,대전
2018년 05월 15일,43,39,13,10,3,0,0,2,2,4,0,8,1,0,0,1,0,93,포항
2018년 05월 15일,42,37,10,7,3,0,0,5,3,4,0,9,0,0,1,2,1,46,마산
2018년 05월 16일,37,33,6,3,1,0,2,3,3,4,0,10,0,0,0,1,1,42,잠실
2018년 05월 16일,42,39,13,10,2,1,0,7,7,3,0,8,0,0,0,1,0,160,고척
2018년 05월 16일,41,34,9,5,3,0,1,4,4,5,2,8,0,1,0,2,1,106,대전
2018년 05월 16일,44,39,16,13,3,0,0,8,6,2,0,5,1,0,3,1,1,232,포항
2018년 05월 16일,,,,,,,,,,,,,,,,,,,마산
2018년 05월 17일,,,,,,,,,,,,,,,,,,,잠실
2018년 05월 17일,34,32,6,4,1,0,1,2,1,2,0,8,0,0,0,1,0,-8,고척
2018년 05월 17일,39,37,11,8,1,0,2,3,2,1,0,6,0,0,1,0,2,99,대전
2018년 05월 17일,43,38,16,9,4,1,2,8,7,2,0,6,0,0,3,2,0,342,포항
2018년 05월 17일,40,36,11,7,4,0,0,7,7,4,0,10,0,0,0,2,0,155,마산
2018년 05월 18일,35,32,10,9,0,0,1,4,3,2,1,4,0,1,0,4,1,98,잠실
2018년 05월 18일,41,37,13,11,2,0,0,5,4,2,1,5,0,2,1,0,0,141,고척
2018년 05월 18일,43,36,11,8,3,0,0,6,6,5,0,2,0,0,2,1,1,183,수원
2018년 05월 18일,36,31,5,4,1,0,0,1,1,2,2,8,2,0,1,0,0,-16,광주
2018년 05월 18일,43,35,10,7,1,2,0,7,7,6,0,6,1,0,2,0,0,213,사직
2018년 05월 19일,34,31,6,4,2,0,0,2,2,1,1,6,0,0,1,1,0,19,잠실
2018년 05월 19일,41,35,10,8,1,0,1,3,3,5,1,5,1,0,0,2,1,110,고척
2018년 05월 19일,38,35,10,9,1,0,0,2,2,1,1,9,0,0,1,1,0,13,수원
2018년 05월 19일,28,28,4,2,1,0,1,1,1,0,0,1,0,1,0,1,1,-17,광주
2018년 05월 19일,37,33,7,6,1,0,0,2,2,2,2,6,0,0,0,1,1,-8,사직
2018년 05월 20일,36,31,7,6,0,0,1,2,2,5,0,7,2,1,0,2,1,35,잠실
2018년 05월 20일,38,36,10,8,1,1,0,4,4,2,0,10,0,0,0,0,0,71,고척
2018년 05월 20일,36,36,11,8,2,0,1,3,3,0,0,6,0,0,0,1,1,79,수원
2018년 05월 20일,37,34,7,5,2,0,0,3,3,2,0,8,0,0,1,0,0,12,광주
2018년 05월 20일,45,36,10,7,3,0,0,7,7,7,0,11,1,1,2,1,0,163,사직
2018년 05월 22일,37,31,7,6,1,0,0,1,1,4,1,8,0,0,1,0,0,-5,잠실
2018년 05월 22일,49,44,15,9,3,0,3,10,9,4,1,5,3,0,0,0,0,394,인천
2018년 05월 22일,49,44,12,9,2,1,0,7,7,4,1,7,2,0,0,1,1,152,대전
2018년 05월 22일,37,33,11,8,1,0,2,4,4,2,0,6,0,2,2,1,5,102,대구
2018년 05월 22일,37,32,4,2,0,1,1,5,4,4,1,6,1,0,0,0,0,67,광주
2018년 05월 23일,34,31,5,3,1,1,0,2,2,3,0,7,0,0,0,1,2,-31,잠실
2018년 05월 23일,38,34,7,4,2,1,0,2,2,3,1,6,0,0,0,0,1,28,인천
2018년 05월 23일,36,33,6,3,1,0,2,3,3,3,0,8,0,0,0,0,1,69,대전
2018년 05월 23일,43,36,8,5,3,0,0,4,4,6,1,5,0,0,0,0,0,93,대구
2018년 05월 23일,41,37,10,6,3,0,1,9,9,3,0,6,0,0,1,0,1,209,광주
2018년 05월 24일,32,31,4,4,0,0,0,0,0,1,0,14,0,0,0,0,0,-148,잠실
2018년 05월 24일,34,34,7,7,0,0,0,1,1,0,0,8,0,0,0,0,2,-78,인천
2018년 05월 24일,38,37,12,7,3,1,1,7,7,0,0,6,0,1,1,0,3,188,대전
2018년 05월 24일,37,36,10,8,1,0,1,2,2,1,0,10,0,1,0,0,0,45,대구
2018년 05월 24일,50,46,19,15,3,0,1,13,10,1,2,5,0,0,1,1,0,345,광주
2018년 05월 25일,39,33,10,6,3,0,1,6,6,4,0,5,1,0,2,2,0,209,잠실
2018년 05월 25일,35,33,7,2,4,0,1,2,2,2,0,8,0,0,0,2,0,38,고척
2018년 05월 25일,29,28,3,2,0,0,1,1,1,1,0,7,1,0,0,1,0,-33,인천
2018년 05월 25일,41,38,12,10,0,0,2,7,7,2,0,7,0,0,1,0,0,201,수원
2018년 05월 25일,45,36,14,6,3,0,5,14,14,7,0,4,0,1,2,2,0,550,마산
2018년 05월 26일,33,32,7,6,1,0,0,1,1,0,0,3,0,1,1,0,2,-34,잠실
2018년 05월 26일,36,32,7,4,1,1,1,2,2,2,1,9,2,0,1,1,1,64,고척
2018년 05월 26일,35,33,7,3,3,0,1,2,2,1,1,13,0,0,0,1,1,10,인천
2018년 05월 26일,38,33,9,6,2,0,1,5,3,5,0,2,1,0,0,2,0,153,수원
2018년 05월 26일,35,34,7,6,1,0,0,0,0,1,0,7,0,0,0,0,0,-54,마산
2018년 05월 27일,34,33,8,7,1,0,0,2,2,1,0,10,0,0,0,2,1,-33,잠실
2018년 05월 27일,34,33,7,4,0,0,3,6,6,1,0,8,0,0,0,1,1,152,고척
2018년 05월 27일,48,45,14,9,3,1,1,7,6,1,1,6,0,0,1,0,1,188,인천
2018년 05월 27일,44,40,15,12,3,0,0,7,7,3,1,4,0,0,0,2,0,194,수원
2018년 05월 27일,47,42,17,10,4,0,3,12,12,3,0,6,0,0,2,1,0,442,마산
2018년 05월 29일,,,,,,,,,,,,,,,,,,,잠실
2018년 05월 29일,37,35,9,7,1,0,1,2,2,2,0,6,0,0,0,1,1,52,대전
2018년 05월 29일,50,47,21,13,5,1,2,14,14,2,0,4,0,0,1,0,1,580,대구
2018년 05월 29일,52,44,18,12,1,1,4,12,10,5,2,7,2,0,1,1,0,495,광주
2018년 05월 29일,41,39,13,9,3,0,1,5,5,1,0,10,1,0,1,0,0,174,사직
2018년 05월 30일,34,33,7,5,0,0,2,3,3,1,0,5,0,0,0,1,0,74,잠실
2018년 05월 30일,36,36,8,3,2,0,3,4,4,0,0,8,1,0,0,0,1,124,대전
2018년 05월 30일,40,34,9,3,6,0,0,3,3,3,2,10,0,0,1,1,1,76,대구
2018년 05월 30일,42,39,13,8,2,0,3,6,6,3,0,4,0,0,0,1,0,280,광주
2018년 05월 30일,49,43,17,13,4,0,0,15,14,4,1,5,0,0,1,0,1,359,사직
