,name,year,team,position,birth,height,weight,age,war,g,ts,ab,r1,h,b2,b3,hr,tb,rbi,sb,cs,bb,hbp,bb4,so,gdp,ht,hb,avg,obp,slg,ops
379,홍세완,2006,KIA,SS,1978-01-16,183,85,29,0.05,66,243,214,14,44,6,0,1,53,17,0,0,19,4,0,34,9,4,2,0.206,0.28,0.248,0.528
380,홍세완,2010,KIA,DH,1978-01-16,183,85,33,-0.18,10,27,25,0,5,1,0,0,6,1,0,0,2,0,0,6,2,0,0,0.2,0.259,0.24,0.499
381,스크럭스,2017,NC,1B,1987-09-23,183,98,31,4.26,115,518,437,91,131,24,0,35,260,111,4,0,65,12,2,134,9,0,4,0.3,0.402,0.595,0.997
382,스크럭스,2018,NC,1B,1987-09-23,183,98,32,1.41,142,571,501,75,129,35,0,26,242,97,3,2,55,12,2,144,14,0,3,0.257,0.343,0.483,0.826
383,나지완,2013,KIA,LF,1985-05-19,182,95,29,4.23,125,522,435,57,125,18,0,21,206,96,7,3,62,18,1,111,12,1,5,0.287,0.394,0.474,0.868
384,나지완,2016,KIA,DH,1985-05-19,182,95,32,3.94,118,486,380,84,117,21,2,25,217,90,6,3,85,17,1,90,8,0,4,0.308,0.451,0.5710000000000001,1.022
385,나지완,2017,KIA,DH,1985-05-19,182,95,33,3.53,137,551,459,85,138,20,3,27,245,94,1,1,62,23,0,105,10,0,7,0.301,0.405,0.534,0.939
386,나지완,2012,KIA,LF,1985-05-19,182,95,28,3.17,124,480,398,40,109,17,1,11,161,56,7,3,56,13,4,93,9,8,5,0.274,0.377,0.405,0.782
387,나지완,2014,KIA,DH,1985-05-19,182,95,30,2.83,118,470,398,64,124,22,0,19,203,79,3,3,54,12,4,97,9,0,6,0.312,0.404,0.51,0.914
388,나지완,2011,KIA,DH,1985-05-19,182,95,27,2.59,85,331,291,41,88,9,0,18,151,66,0,1,35,4,0,63,4,0,1,0.302,0.384,0.519,0.903
389,나지완,2009,KIA,LF,1985-05-19,182,95,25,2.36,128,457,384,58,101,12,0,23,182,73,4,1,58,8,3,90,9,3,4,0.263,0.368,0.474,0.8420000000000001
390,나지완,2018,KIA,DH,1985-05-19,182,95,34,2.35,114,379,317,50,86,18,0,26,182,78,0,0,38,19,2,81,14,0,5,0.271,0.377,0.574,0.951
391,나지완,2008,KIA,LF,1985-05-19,182,95,24,1.84,73,239,200,25,59,12,1,6,91,30,1,2,28,6,1,44,2,1,4,0.295,0.391,0.455,0.846
392,나지완,2015,KIA,LF,1985-05-19,182,95,31,0.59,116,368,304,34,77,16,0,7,114,31,3,1,46,16,3,79,10,0,2,0.253,0.378,0.375,0.753
393,나지완,2010,KIA,DH,1985-05-19,182,95,26,0.54,109,384,316,42,68,11,0,15,124,53,3,2,45,18,1,82,9,2,3,0.215,0.343,0.392,0.735
394,나지완,2019,KIA,DH,1985-05-19,182,95,35,0.06,56,153,129,12,24,5,0,6,47,17,0,0,19,3,1,37,3,0,2,0.18600000000000005,0.301,0.364,0.665
395,이재원,2018,SK,C,1988-02-24,185,98,31,4.21,130,471,407,63,134,24,0,17,209,57,0,0,43,12,0,65,13,4,5,0.329,0.405,0.514,0.918
396,이재원,2014,SK,DH,1988-02-24,185,98,27,4.04,120,484,412,48,139,30,2,12,209,83,3,0,49,12,7,66,14,0,11,0.337,0.413,0.507,0.921
397,이재원,2019,SK,C,1988-02-24,185,98,32,2.66,139,502,451,33,121,19,0,12,176,75,1,0,34,9,2,59,16,1,7,0.268,0.327,0.39,0.718
398,이재원,2016,SK,C,1988-02-24,185,98,29,1.93,130,472,411,49,119,15,0,15,179,64,1,5,43,9,3,76,15,2,7,0.29,0.364,0.436,0.799
399,이재원,2015,SK,C,1988-02-24,185,98,28,1.68,140,559,489,58,138,18,1,17,209,100,1,3,54,11,5,85,22,0,5,0.282,0.363,0.4270000000000001,0.7909999999999999
400,이재원,2013,SK,C,1988-02-24,185,98,26,1.5,69,252,226,27,57,10,1,8,93,41,2,1,17,4,0,32,8,3,2,0.252,0.313,0.412,0.725
401,이재원,2008,SK,DH,1988-02-24,185,98,21,1.3,82,171,146,14,46,13,1,3,70,25,2,0,20,2,0,24,8,0,3,0.315,0.398,0.479,0.877
402,이재원,2007,SK,DH,1988-02-24,185,98,20,0.97,66,119,108,16,36,8,0,3,53,21,1,0,7,3,0,13,4,0,1,0.333,0.387,0.491,0.877
403,이재원,2012,SK,C,1988-02-24,185,98,25,0.53,16,33,28,3,9,0,0,2,15,7,0,0,4,1,0,4,1,0,0,0.321,0.424,0.536,0.96
404,이재원,2017,SK,C,1988-02-24,185,98,30,0.3,114,350,314,32,76,15,0,9,118,42,0,1,16,8,0,55,9,8,4,0.242,0.292,0.376,0.6679999999999999
405,이재원,2009,SK,DH,1988-02-24,185,98,22,0.25,24,39,32,2,11,2,0,0,13,5,0,0,6,1,0,4,1,0,0,0.344,0.462,0.406,0.868
406,이재원,2006,SK,C,1988-02-24,185,98,19,0.25,23,49,48,2,15,0,0,0,15,4,0,0,1,0,0,9,2,0,0,0.313,0.327,0.313,0.639
407,이재원,2010,SK,DH,1988-02-24,185,98,23,-0.11,54,79,70,8,18,5,0,1,26,7,0,0,5,2,2,8,4,1,1,0.257,0.321,0.371,0.6920000000000001
408,오재일,2019,두산,1B,1986-10-29,187,95,34,4.14,130,529,467,76,137,29,1,21,231,102,2,1,55,3,1,99,5,0,4,0.293,0.369,0.495,0.863
409,오재일,2016,두산,1B,1986-10-29,187,95,31,4.03,105,455,380,69,120,20,2,27,225,92,1,0,64,2,2,73,5,2,7,0.316,0.411,0.5920000000000001,1.003
410,오재일,2017,두산,1B,1986-10-29,187,95,32,3.87,128,466,412,62,126,27,0,26,231,89,1,1,45,5,0,80,5,1,3,0.306,0.379,0.561,0.939
411,오재일,2018,두산,1B,1986-10-29,187,95,33,2.85,123,477,401,69,112,19,2,27,216,80,1,1,60,6,2,121,3,0,10,0.279,0.373,0.539,0.912
412,오재일,2015,두산,1B,1986-10-29,187,95,30,1.84,66,213,180,33,52,11,1,14,107,36,0,0,28,2,2,49,5,1,2,0.289,0.387,0.594,0.981
413,오재일,2013,두산,1B,1986-10-29,187,95,28,1.01,55,144,117,16,35,12,0,3,56,28,0,1,20,3,2,28,0,1,3,0.299,0.406,0.479,0.884
414,오재일,2014,두산,1B,1986-10-29,187,95,29,0.18,75,155,132,10,32,7,0,3,48,18,1,1,20,1,0,39,1,0,2,0.242,0.342,0.364,0.706
415,오재일,2012,두산,1B,1986-10-29,187,95,27,-0.47,87,228,212,16,43,8,0,8,75,25,0,0,10,0,0,58,3,2,4,0.203,0.235,0.354,0.588
416,김주찬,2016,KIA,LF,1981-03-25,183,86,36,4.12,130,555,511,97,177,37,3,23,289,101,9,7,30,7,1,68,13,1,6,0.34600000000000003,0.386,0.5660000000000001,0.952
417,김주찬,2014,KIA,LF,1981-03-25,183,86,34,3.06,100,442,399,72,138,32,4,9,205,46,22,10,31,4,2,48,11,6,2,0.34600000000000003,0.397,0.514,0.911
418,김주찬,2018,KIA,1B,1981-03-25,183,86,38,2.75,121,471,429,71,146,23,0,18,223,93,8,1,23,7,5,57,15,2,10,0.34,0.375,0.52,0.895
419,김주찬,2015,KIA,DH,1981-03-25,183,86,35,2.57,98,377,333,66,109,23,2,18,190,62,8,2,23,12,3,58,10,1,8,0.327,0.383,0.5710000000000001,0.954
420,김주찬,2017,KIA,1B,1981-03-25,183,86,37,2.34,122,478,440,78,136,39,2,12,215,70,9,2,31,4,0,59,17,2,1,0.309,0.359,0.489,0.848
421,김주찬,2013,KIA,LF,1981-03-25,183,86,33,1.32,47,195,168,24,51,9,4,0,68,28,23,3,15,4,1,18,4,7,1,0.304,0.3720000000000001,0.405,0.777
422,김주찬,2019,KIA,1B,1981-03-25,183,86,39,0.71,100,363,337,35,101,16,0,3,126,32,3,1,17,5,3,44,6,1,3,0.3,0.34,0.374,0.7140000000000001
423,김강민,2014,SK,CF,1982-09-13,182,82,33,4.05,113,483,430,86,130,29,3,16,213,82,32,5,43,4,0,91,12,2,4,0.302,0.368,0.495,0.863
424,김강민,2010,SK,CF,1982-09-13,182,82,29,3.43,115,450,401,74,127,19,2,10,180,72,23,9,33,2,0,51,5,11,3,0.317,0.369,0.449,0.818
425,김강민,2013,SK,CF,1982-09-13,182,82,32,3.35,105,397,352,39,106,22,3,10,164,55,10,6,36,4,2,54,10,2,3,0.301,0.37,0.466,0.836
426,김강민,2016,SK,CF,1982-09-13,182,82,35,2.19,115,422,366,59,109,21,0,10,160,47,12,5,32,12,2,89,5,10,2,0.298,0.371,0.4370000000000001,0.809
427,김강민,2008,SK,CF,1982-09-13,182,82,27,1.96,106,295,258,38,70,16,3,3,101,32,16,8,26,6,0,46,2,5,0,0.271,0.35200000000000004,0.391,0.743
428,김강민,2011,SK,CF,1982-09-13,182,82,30,1.9,80,310,281,37,79,14,1,8,119,33,9,4,20,2,1,56,3,5,2,0.281,0.331,0.423,0.755
429,김강민,2012,SK,CF,1982-09-13,182,82,31,1.88,123,474,427,49,116,20,0,5,151,31,11,10,29,4,0,72,7,11,3,0.272,0.322,0.354,0.675
430,김강민,2018,SK,CF,1982-09-13,182,82,37,1.71,80,267,235,40,70,14,0,14,126,46,10,6,22,5,0,57,1,5,0,0.298,0.37,0.536,0.906
431,김강민,2019,SK,CF,1982-09-13,182,82,38,1.63,127,460,422,54,114,14,2,8,156,50,15,8,31,4,3,103,2,0,3,0.27,0.324,0.37,0.6940000000000001
432,김강민,2009,SK,CF,1982-09-13,182,82,28,1.34,104,382,341,48,91,18,3,12,151,42,10,7,24,5,1,67,7,11,1,0.267,0.324,0.443,0.7659999999999999
433,김강민,2007,SK,CF,1982-09-13,182,82,26,1.18,124,374,334,51,81,10,3,4,109,18,19,10,28,6,0,57,6,5,1,0.243,0.312,0.326,0.638
434,김강민,2015,SK,CF,1982-09-13,182,82,34,1.03,96,328,293,43,72,17,0,4,101,31,7,4,23,7,0,83,6,4,1,0.246,0.315,0.345,0.66
435,김강민,2006,SK,LF,1982-09-13,182,82,25,0.67,96,166,145,20,40,9,1,1,54,14,8,5,14,1,1,30,3,5,1,0.276,0.342,0.3720000000000001,0.7140000000000001
436,김강민,2003,SK,2B,1982-09-13,182,82,22,0.06,2,4,4,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,1.0
437,김강민,2017,SK,CF,1982-09-13,182,82,36,0.02,88,203,183,31,40,5,1,5,62,18,10,4,15,5,0,50,3,0,0,0.219,0.29600000000000004,0.339,0.634
438,김강민,2002,SK,2B,1982-09-13,182,82,21,-0.04,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
439,김강민,2004,SK,2B,1982-09-13,182,82,23,-0.13,23,29,25,4,3,1,0,1,7,2,2,1,3,0,0,7,1,1,0,0.12,0.214,0.28,0.494
440,김강민,2005,SK,2B,1982-09-13,182,82,24,-0.18,23,48,40,6,9,1,0,0,10,3,2,3,4,0,0,9,0,4,0,0.225,0.29600000000000004,0.25,0.546
441,이천웅,2019,LG,CF,1988-10-20,182,83,32,3.98,138,613,546,88,168,24,3,2,204,48,21,10,57,5,1,82,13,4,1,0.308,0.378,0.374,0.7509999999999999
442,이천웅,2018,LG,LF,1988-10-20,182,83,31,2.41,112,405,359,61,122,22,3,2,156,39,10,10,39,3,2,48,11,2,2,0.34,0.407,0.435,0.8420000000000001
443,이천웅,2016,LG,RF,1988-10-20,182,83,29,0.82,103,320,276,38,81,10,1,6,111,41,6,9,34,3,0,49,3,6,1,0.293,0.376,0.402,0.778
444,이천웅,2017,LG,LF,1988-10-20,182,83,30,0.8,75,266,232,35,66,14,0,2,86,27,8,3,24,6,2,45,10,4,0,0.284,0.366,0.371,0.737
445,이천웅,2012,LG,RF,1988-10-20,182,83,25,0.2,6,18,14,2,3,0,0,1,6,2,2,0,3,1,0,4,0,0,0,0.214,0.389,0.429,0.818
446,이천웅,2013,LG,RF,1988-10-20,182,83,26,-0.19,8,11,10,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0.1,0.091,0.1,0.191
447,박정권,2010,SK,1B,1981-07-21,187,93,30,3.94,124,505,431,76,132,19,4,18,213,76,17,5,63,5,8,89,7,2,4,0.306,0.398,0.494,0.892
448,박정권,2013,SK,1B,1981-07-21,187,93,33,3.28,110,434,363,56,106,20,1,18,182,70,4,4,64,1,5,79,5,0,6,0.292,0.394,0.501,0.895
449,박정권,2014,SK,1B,1981-07-21,187,93,34,3.2,120,499,452,81,140,33,2,27,258,109,7,9,41,2,2,106,6,0,4,0.31,0.3670000000000001,0.5710000000000001,0.938
450,박정권,2009,SK,1B,1981-07-21,187,93,29,2.06,131,511,446,70,123,27,0,25,225,76,5,4,51,4,4,91,8,8,2,0.276,0.354,0.504,0.858
451,박정권,2015,SK,1B,1981-07-21,187,93,35,1.79,124,494,438,66,123,23,0,21,209,70,3,3,46,4,1,119,9,4,2,0.281,0.353,0.477,0.83
452,박정권,2012,SK,1B,1981-07-21,187,93,32,1.43,122,472,416,61,106,18,1,12,162,59,4,6,43,4,2,80,7,6,3,0.255,0.328,0.389,0.718
453,박정권,2011,SK,1B,1981-07-21,187,93,31,1.02,122,507,453,54,114,21,2,13,178,53,9,3,42,3,5,103,9,6,3,0.252,0.317,0.393,0.71
454,박정권,2016,SK,1B,1981-07-21,187,93,36,0.84,125,468,422,59,117,17,3,18,194,59,4,0,35,5,0,99,7,2,4,0.277,0.337,0.46,0.797
455,박정권,2017,SK,1B,1981-07-21,187,93,37,0.59,118,345,305,37,78,14,1,16,142,51,1,1,30,5,0,78,4,0,5,0.256,0.328,0.466,0.7929999999999999
456,박정권,2008,SK,1B,1981-07-21,187,93,28,0.25,56,138,127,15,33,4,1,3,48,20,0,0,11,0,1,23,3,0,0,0.26,0.319,0.378,0.6970000000000001
457,박정권,2019,SK,1B,1981-07-21,187,93,39,-0.03,18,37,32,5,6,1,0,1,10,5,0,0,5,0,0,11,0,0,0,0.188,0.297,0.313,0.61
458,박정권,2007,SK,1B,1981-07-21,187,93,27,-0.14,100,229,208,26,46,12,2,4,74,25,2,1,15,2,2,50,5,4,0,0.221,0.28,0.35600000000000004,0.636
459,박정권,2018,SK,1B,1981-07-21,187,93,38,-0.18,14,31,29,4,5,0,0,2,11,6,0,0,2,0,0,9,0,0,0,0.172,0.226,0.379,0.605
460,김원섭,2012,KIA,LF,1978-12-18,180,75,35,3.81,120,472,386,60,117,21,4,3,155,61,8,4,69,2,1,54,12,12,3,0.303,0.409,0.402,0.81
461,김원섭,2009,KIA,CF,1978-12-18,180,75,32,3.62,101,426,356,74,107,14,9,8,163,43,20,10,56,6,1,55,8,5,3,0.301,0.401,0.458,0.8590000000000001
462,김원섭,2008,KIA,LF,1978-12-18,180,75,31,2.76,106,404,344,55,105,14,4,0,127,30,21,8,51,3,1,50,3,4,2,0.305,0.398,0.369,0.767
463,김원섭,2006,KIA,LF,1978-12-18,180,75,29,1.41,94,213,181,26,61,5,3,0,72,13,12,2,14,0,0,27,2,17,1,0.337,0.383,0.398,0.78
464,김원섭,2015,KIA,CF,1978-12-18,180,75,38,1.26,110,341,277,45,74,13,3,5,108,33,8,5,53,3,0,46,5,6,2,0.267,0.388,0.39,0.778
465,김원섭,2011,KIA,LF,1978-12-18,180,75,34,0.82,87,316,269,36,73,18,2,2,101,30,1,3,32,0,1,28,4,10,5,0.271,0.343,0.375,0.7190000000000001
466,김원섭,2010,KIA,LF,1978-12-18,180,75,33,0.75,111,428,353,43,84,16,3,5,121,28,15,6,56,2,0,63,5,16,1,0.238,0.345,0.343,0.687
467,김원섭,2007,KIA,LF,1978-12-18,180,75,30,0.65,114,360,313,40,76,11,4,3,104,28,9,9,38,2,0,58,5,6,1,0.243,0.328,0.332,0.66
468,김원섭,2013,KIA,LF,1978-12-18,180,75,36,0.24,42,119,96,12,18,8,0,1,29,12,1,0,23,0,0,20,0,0,0,0.188,0.345,0.302,0.647
469,김원섭,2016,KIA,RF,1978-12-18,180,75,39,0.08,37,90,73,10,16,5,0,0,21,12,1,0,15,0,0,16,2,1,1,0.219,0.348,0.28800000000000003,0.636
470,김원섭,2014,KIA,RF,1978-12-18,180,75,37,0.08,44,101,80,21,18,4,1,0,24,13,3,1,17,0,0,13,2,2,2,0.225,0.354,0.3,0.654
471,김재호,2018,두산,SS,1985-03-21,181,75,34,3.79,131,467,402,78,125,20,0,16,193,75,6,2,52,4,1,77,12,3,6,0.311,0.39,0.48,0.87
472,김재호,2015,두산,SS,1985-03-21,181,75,31,3.64,133,488,410,63,126,24,3,3,165,50,7,2,54,3,0,42,18,14,7,0.307,0.386,0.402,0.789
473,김재호,2016,두산,SS,1985-03-21,181,75,32,3.24,137,496,416,69,129,27,3,7,183,78,8,4,57,5,1,52,8,5,13,0.31,0.389,0.44,0.8290000000000001
474,김재호,2019,두산,SS,1985-03-21,181,75,35,2.89,130,470,377,51,101,22,0,4,135,48,3,3,67,7,3,58,10,8,11,0.268,0.379,0.358,0.737
475,김재호,2017,두산,SS,1985-03-21,181,75,33,2.17,91,331,283,34,83,18,1,7,124,50,7,1,36,3,1,52,6,2,7,0.293,0.371,0.438,0.809
476,김재호,2013,두산,SS,1985-03-21,181,75,29,2.0,91,286,248,42,78,10,3,1,97,32,9,6,26,0,0,24,7,10,2,0.315,0.377,0.391,0.768
477,김재호,2008,두산,SS,1985-03-21,181,75,24,1.38,112,292,261,48,65,8,5,1,86,21,12,3,25,2,0,33,7,3,1,0.249,0.318,0.33,0.648
478,김재호,2014,두산,SS,1985-03-21,181,75,30,0.66,122,421,341,50,86,14,1,3,111,54,2,8,54,2,0,59,14,13,11,0.252,0.348,0.326,0.674
479,김재호,2009,두산,2B,1985-03-21,181,75,25,0.54,80,205,180,27,43,9,4,3,69,36,4,1,20,1,0,27,5,0,4,0.239,0.312,0.383,0.696
480,김재호,2010,두산,SS,1985-03-21,181,75,26,0.36,83,102,85,11,19,3,1,0,24,8,5,1,14,1,0,15,3,2,0,0.224,0.34,0.282,0.622
481,김재호,2012,두산,SS,1985-03-21,181,75,28,0.1,84,200,177,23,38,2,2,0,44,11,3,3,16,2,0,31,5,5,0,0.215,0.287,0.249,0.536
482,김재호,2011,두산,SS,1985-03-21,181,75,27,-0.31,57,122,109,6,20,5,1,0,27,9,1,1,7,2,0,15,4,2,2,0.183,0.242,0.248,0.489
483,에반스,2016,두산,DH,1986-01-30,188,100,31,3.76,118,481,400,69,123,31,0,24,226,81,0,0,69,5,0,90,10,0,7,0.308,0.41,0.565,0.975
484,에반스,2017,두산,DH,1986-01-30,188,100,32,3.18,138,581,514,82,152,19,0,27,252,90,2,0,61,3,0,114,15,0,3,0.29600000000000004,0.3720000000000001,0.49,0.862
485,한동민,2017,SK,RF,1989-08-09,190,95,29,3.73,103,414,350,64,103,21,2,29,215,73,2,2,46,15,2,79,8,0,3,0.294,0.396,0.614,1.01
486,한동민,2018,SK,RF,1989-08-09,190,95,30,3.53,136,562,486,97,138,31,0,41,292,115,4,2,52,16,3,124,10,0,8,0.284,0.3670000000000001,0.601,0.967
487,한동민,2019,SK,RF,1989-08-09,190,95,31,2.11,125,502,427,52,113,20,0,12,169,52,0,1,55,20,4,100,6,0,0,0.265,0.375,0.396,0.77
488,한동민,2013,SK,RF,1989-08-09,190,95,25,1.84,99,327,285,36,75,15,2,14,136,52,2,3,20,16,0,82,6,3,3,0.263,0.343,0.477,0.82
489,한동민,2014,SK,1B,1989-08-09,190,95,26,0.25,67,163,143,17,36,10,3,3,61,24,0,0,11,5,0,53,1,2,2,0.252,0.32299999999999995,0.4270000000000001,0.75
490,한동민,2016,SK,LF,1989-08-09,190,95,28,0.02,6,20,18,3,5,0,0,0,5,0,1,0,1,1,0,5,0,0,0,0.278,0.35,0.278,0.628
491,한동민,2012,SK,RF,1989-08-09,190,95,24,-0.0,7,7,7,1,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0.28600000000000003,0.28600000000000003,0.28600000000000003,0.5710000000000001
492,호잉,2018,한화,RF,1989-05-18,190,92,30,3.72,142,590,529,85,162,47,2,30,303,110,23,9,51,5,10,93,5,0,5,0.306,0.37,0.573,0.942
493,호잉,2019,한화,RF,1989-05-18,190,92,31,3.51,124,525,476,74,135,26,2,18,219,73,22,7,38,5,5,90,6,1,5,0.284,0.34,0.46,0.8
494,유강남,2018,LG,C,1992-07-15,182,88,27,3.68,132,465,425,53,126,33,0,19,216,66,0,0,28,9,1,80,21,2,1,0.29600000000000004,0.35200000000000004,0.508,0.86
495,유강남,2019,LG,C,1992-07-15,182,88,28,3.35,132,468,418,44,113,22,0,16,183,49,0,0,30,13,2,82,21,1,6,0.27,0.334,0.438,0.772
496,유강남,2017,LG,C,1992-07-15,182,88,26,2.57,118,364,324,43,90,13,0,17,154,66,2,0,14,15,0,72,4,9,2,0.278,0.335,0.475,0.8109999999999999
497,유강남,2015,LG,C,1992-07-15,182,88,24,1.33,126,313,279,26,76,11,1,8,113,37,2,1,19,7,0,55,10,7,1,0.272,0.333,0.405,0.738
498,유강남,2016,LG,C,1992-07-15,182,88,25,0.78,100,297,263,28,70,7,0,8,101,47,0,0,17,7,0,48,6,4,6,0.266,0.321,0.384,0.705
499,유강남,2012,LG,C,1992-07-15,182,88,21,-0.26,13,28,24,1,3,0,0,0,3,1,0,0,0,1,0,5,0,2,1,0.125,0.154,0.125,0.279
500,정성훈,2002,KIA,3B,1980-06-27,182,83,23,3.63,114,385,340,65,106,19,3,9,158,39,16,4,28,9,2,42,9,5,3,0.312,0.376,0.465,0.841
501,정성훈,2018,KIA,1B,1980-06-27,182,83,39,0.7,88,205,183,22,54,11,0,4,77,28,0,1,16,5,1,49,5,0,1,0.295,0.366,0.421,0.787
502,조동찬,2005,삼성,3B,1983-07-27,180,80,23,3.61,122,447,387,55,106,16,0,16,170,63,17,6,39,15,0,84,9,3,3,0.274,0.36,0.439,0.8
503,조동찬,2010,삼성,3B,1983-07-27,180,80,28,3.06,95,377,332,61,97,20,2,9,148,51,33,5,28,7,2,75,3,9,1,0.292,0.359,0.446,0.805
504,조동찬,2012,삼성,2B,1983-07-27,180,80,30,2.84,94,313,270,40,77,15,2,6,114,39,12,3,28,6,0,68,3,6,2,0.285,0.363,0.422,0.785
505,조동찬,2006,삼성,3B,1983-07-27,180,80,24,2.47,107,421,370,51,96,13,0,10,139,46,20,4,29,6,0,80,9,15,1,0.259,0.32299999999999995,0.376,0.698
506,조동찬,2017,삼성,2B,1983-07-27,180,80,35,1.41,122,393,353,35,102,23,0,10,155,46,3,0,22,10,0,72,8,4,4,0.289,0.345,0.439,0.784
507,조동찬,2009,삼성,3B,1983-07-27,180,80,27,1.32,75,252,215,34,55,8,0,8,87,29,21,1,26,3,1,46,4,6,2,0.256,0.342,0.405,0.746
508,조동찬,2013,삼성,2B,1983-07-27,180,80,31,1.15,74,261,221,36,53,15,0,7,89,25,7,2,25,4,0,54,4,10,1,0.24,0.327,0.403,0.7290000000000001
509,조동찬,2016,삼성,3B,1983-07-27,180,80,34,0.79,90,282,247,32,68,11,1,10,111,36,0,1,26,3,0,64,7,3,3,0.275,0.348,0.449,0.797
510,조동찬,2011,삼성,3B,1983-07-27,180,80,29,0.56,85,235,208,27,45,7,0,4,64,25,18,1,19,2,0,47,4,3,3,0.21600000000000005,0.285,0.308,0.5920000000000001
511,조동찬,2004,삼성,SS,1983-07-27,180,80,22,0.5,123,394,342,44,76,18,0,7,115,29,3,0,25,7,0,94,11,16,4,0.222,0.28600000000000003,0.336,0.622
512,조동찬,2008,삼성,3B,1983-07-27,180,80,26,0.3,68,186,151,25,34,2,0,2,42,14,8,3,19,5,0,32,4,6,5,0.225,0.322,0.278,0.6
513,조동찬,2014,삼성,3B,1983-07-27,180,80,32,0.26,31,87,74,8,20,4,0,1,27,6,5,2,10,1,0,21,5,1,1,0.27,0.361,0.365,0.725
514,조동찬,2002,삼성,3B,1983-07-27,180,80,20,0.09,5,7,7,2,2,0,0,1,5,1,0,0,0,0,0,2,0,0,0,0.28600000000000003,0.28600000000000003,0.7140000000000001,1.0
515,조동찬,2007,삼성,3B,1983-07-27,180,80,25,-0.16,38,129,106,14,20,3,0,0,23,10,3,1,11,6,1,23,2,6,0,0.189,0.301,0.217,0.518
516,조동찬,2003,삼성,3B,1983-07-27,180,80,21,-0.17,14,24,23,1,4,0,1,0,6,4,0,0,0,0,0,8,0,0,1,0.174,0.16699999999999998,0.261,0.428
517,조동찬,2018,삼성,1B,1983-07-27,180,80,36,-0.3,28,59,54,5,12,1,0,1,16,2,0,0,4,0,0,14,2,1,0,0.222,0.276,0.29600000000000004,0.5720000000000001
518,허경민,2018,두산,3B,1990-08-26,176,69,29,3.56,133,577,516,85,167,30,5,10,237,79,20,4,32,16,0,52,15,5,8,0.324,0.376,0.459,0.835
519,허경민,2015,두산,3B,1990-08-26,176,69,26,2.88,117,453,404,64,128,20,2,1,155,41,8,3,31,7,0,42,11,8,3,0.317,0.373,0.384,0.757
520,허경민,2019,두산,3B,1990-08-26,176,69,30,2.44,133,540,475,71,137,25,1,4,176,60,11,5,34,17,2,36,16,3,11,0.28800000000000003,0.35,0.371,0.721
521,허경민,2016,두산,3B,1990-08-26,176,69,27,1.91,144,609,538,96,154,24,4,7,207,81,6,6,49,14,1,58,14,6,2,0.28600000000000003,0.36,0.385,0.745
522,허경민,2013,두산,2B,1990-08-26,176,69,24,1.82,75,276,228,35,68,9,1,1,82,25,14,4,27,9,0,14,7,7,5,0.298,0.387,0.36,0.746
523,허경민,2017,두산,3B,1990-08-26,176,69,28,0.38,130,422,369,50,95,22,1,3,128,40,8,4,29,10,0,48,15,12,2,0.257,0.327,0.34700000000000003,0.674
524,허경민,2012,두산,2B,1990-08-26,176,69,23,0.37,92,173,154,28,41,8,0,0,49,14,9,8,7,5,0,17,7,6,1,0.266,0.317,0.318,0.636
525,허경민,2014,두산,3B,1990-08-26,176,69,25,0.18,105,233,198,33,49,8,1,0,59,10,6,4,21,6,0,21,7,6,2,0.247,0.335,0.298,0.633
526,오재원,2014,두산,2B,1985-02-09,185,75,30,3.56,110,420,359,60,114,21,6,5,162,40,33,7,50,2,2,61,7,9,0,0.318,0.404,0.451,0.855
527,오재원,2011,두산,2B,1985-02-09,185,75,27,3.55,129,529,466,73,129,18,4,6,173,46,46,7,39,9,0,62,6,12,3,0.277,0.342,0.371,0.7140000000000001
528,오재원,2018,두산,2B,1985-02-09,185,75,34,3.29,132,521,473,78,148,24,1,15,219,81,15,6,41,2,0,119,13,3,2,0.313,0.369,0.463,0.8320000000000001
529,오재원,2013,두산,2B,1985-02-09,185,75,29,2.89,113,375,308,54,80,14,7,7,129,44,33,11,49,6,2,62,6,7,5,0.26,0.3670000000000001,0.419,0.7859999999999999
530,오재원,2015,두산,2B,1985-02-09,185,75,31,2.08,120,474,411,60,115,20,2,11,172,59,31,8,47,4,1,94,9,7,4,0.28,0.35600000000000004,0.418,0.775
531,오재원,2010,두산,2B,1985-02-09,185,75,26,1.7,123,421,384,59,106,17,3,0,129,37,35,10,29,4,1,76,5,2,2,0.276,0.332,0.336,0.6679999999999999
532,오재원,2016,두산,2B,1985-02-09,185,75,32,1.43,122,484,416,68,113,18,1,5,148,58,13,10,54,5,1,82,10,3,6,0.272,0.358,0.35600000000000004,0.713
533,오재원,2012,두산,2B,1985-02-09,185,75,28,1.34,77,213,188,29,53,7,3,0,66,17,14,2,17,0,1,43,4,6,2,0.282,0.338,0.35100000000000003,0.6890000000000001
534,오재원,2017,두산,2B,1985-02-09,185,75,33,0.52,127,390,334,43,79,16,1,7,118,40,7,7,47,2,1,85,5,4,3,0.237,0.332,0.353,0.685
