,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
2015년 05월 29일,46,38,13,12,1,0,0,10,10,3,2,9,1,0,3,0,1,224,수원
2015년 05월 30일,35,34,6,5,0,0,1,4,3,1,0,6,1,0,0,0,4,4,울산
2015년 05월 30일,38,34,9,6,1,1,1,4,4,4,0,5,1,0,0,2,0,148,잠실
2015년 05월 30일,51,43,11,7,3,0,1,2,2,7,0,14,2,1,1,1,0,82,인천
2015년 05월 30일,43,34,13,9,3,0,1,11,10,6,1,4,2,1,2,3,1,336,광주
2015년 05월 30일,44,34,9,7,1,1,0,7,6,9,0,6,1,0,1,1,0,185,수원
2015년 05월 31일,38,31,6,4,0,0,2,3,3,4,1,8,0,0,2,0,0,85,울산
2015년 05월 31일,43,33,9,8,1,0,0,9,9,5,1,4,0,0,4,1,1,196,잠실
2015년 05월 31일,36,36,10,7,1,0,2,3,3,0,0,8,1,0,0,1,1,116,인천
2015년 05월 31일,40,37,11,6,2,0,3,7,6,3,0,9,3,1,0,0,0,269,광주
2015년 05월 31일,45,41,17,12,4,0,1,10,9,1,1,5,3,0,2,2,0,360,수원
2015년 06월 02일,40,34,8,4,2,0,2,7,7,6,0,15,1,1,0,0,4,133,포항
2015년 06월 02일,46,40,15,10,3,1,1,9,8,4,0,5,0,0,2,0,1,301,잠실
2015년 06월 02일,52,47,15,10,1,0,4,7,7,4,0,12,2,0,1,0,0,320,목동
2015년 06월 02일,49,38,18,9,5,0,4,18,17,10,1,8,2,0,0,0,1,639,마산
2015년 06월 02일,58,46,19,17,1,0,1,20,17,9,2,11,1,0,1,0,0,476,수원
2015년 06월 03일,29,29,2,1,0,0,1,1,1,0,0,7,0,0,0,0,1,-61,포항
2015년 06월 03일,33,29,3,1,1,0,1,1,1,3,0,7,1,0,1,0,1,-21,잠실
2015년 06월 03일,38,29,5,3,1,0,1,6,6,7,1,10,2,0,1,0,1,123,목동
2015년 06월 03일,45,38,12,9,3,0,0,8,5,4,1,7,0,0,2,0,1,168,마산
2015년 06월 03일,36,35,8,6,2,0,0,2,2,1,0,6,0,0,0,0,0,4,수원
2015년 06월 04일,34,31,6,4,1,0,1,2,2,3,0,12,0,1,0,1,2,-23,포항
2015년 06월 04일,40,37,12,8,2,0,2,6,6,2,0,9,0,1,1,0,0,208,잠실
2015년 06월 04일,34,32,8,6,0,0,2,2,2,2,0,5,1,0,0,3,2,69,목동
2015년 06월 04일,39,37,11,9,0,1,1,4,4,1,0,12,6,1,1,0,0,160,마산
2015년 06월 04일,34,34,9,7,2,0,0,3,2,0,0,5,0,0,0,2,0,22,수원
2015년 06월 05일,48,41,10,9,1,0,0,2,1,4,1,10,1,3,2,0,1,3,잠실
2015년 06월 05일,38,33,8,5,2,0,1,6,6,3,1,4,0,0,1,2,1,124,목동
2015년 06월 05일,36,33,5,3,1,0,1,5,4,1,0,8,3,0,2,0,0,76,대전
2015년 06월 05일,,,,,,,,,,,,,,,,,,,사직
2015년 06월 05일,40,37,12,10,0,0,2,6,6,2,1,6,0,1,0,1,0,210,마산
2015년 06월 06일,44,40,13,11,0,0,2,8,8,2,1,8,0,0,1,1,2,234,잠실
2015년 06월 06일,44,39,13,11,2,0,0,8,8,2,1,8,0,2,2,1,0,164,목동
2015년 06월 06일,39,37,11,8,2,0,1,4,4,2,0,6,1,0,0,1,0,122,대전
2015년 06월 06일,33,32,5,3,1,0,1,2,2,0,1,10,1,0,0,0,0,13,사직
2015년 06월 06일,37,37,10,6,1,1,2,4,4,0,0,10,0,0,0,0,1,110,마산
2015년 06월 07일,40,35,10,10,0,0,0,3,2,3,2,4,3,1,0,1,0,75,잠실
2015년 06월 07일,47,38,15,10,2,0,3,9,9,6,1,3,3,3,2,0,1,410,목동
2015년 06월 07일,40,32,10,7,1,1,1,4,4,4,1,2,1,1,3,0,0,226,대전
2015년 06월 07일,33,31,6,5,0,0,1,2,1,1,0,8,0,0,1,1,0,-9,사직
2015년 06월 07일,34,32,7,4,3,0,0,1,1,2,0,7,0,0,0,2,1,-13,마산
2015년 06월 09일,45,37,10,10,0,0,0,5,5,6,1,12,5,0,1,0,0,140,잠실
2015년 06월 09일,45,35,10,9,0,0,1,10,9,7,1,10,2,0,2,0,0,240,인천
2015년 06월 09일,38,34,10,7,1,0,2,6,6,1,0,9,0,0,3,0,1,193,시민
2015년 06월 09일,43,34,9,7,1,0,1,4,3,8,1,8,3,0,0,3,2,118,광주
2015년 06월 09일,41,37,11,6,1,0,4,7,7,3,0,9,1,0,1,0,1,286,사직
2015년 06월 10일,34,33,7,6,0,0,1,1,1,0,1,6,0,0,0,1,0,3,잠실
2015년 06월 10일,39,36,10,7,1,0,2,7,6,1,0,8,1,0,2,1,1,182,인천
2015년 06월 10일,39,35,9,4,3,0,2,7,7,4,0,4,2,1,0,0,0,242,시민
2015년 06월 10일,37,32,9,6,2,0,1,4,4,3,0,7,1,1,2,1,0,140,광주
2015년 06월 10일,45,43,14,9,2,0,3,10,9,1,0,5,1,1,1,0,0,335,사직
2015년 06월 11일,41,38,14,8,4,1,1,6,6,2,0,5,0,0,1,1,0,247,잠실
2015년 06월 11일,,,,,,,,,,,,,,,,,,,인천
2015년 06월 11일,41,34,9,6,2,0,1,5,5,4,1,8,0,0,2,0,0,152,시민
2015년 06월 11일,37,33,9,6,1,0,2,3,3,3,0,4,0,1,1,0,1,115,광주
2015년 06월 11일,47,42,16,9,3,0,4,16,16,4,0,9,0,1,1,0,0,500,사직
2015년 06월 12일,47,36,15,10,4,1,0,8,8,8,0,7,2,1,3,2,0,332,잠실
2015년 06월 12일,32,30,6,6,0,0,0,2,1,1,0,10,0,1,1,1,2,-68,인천
2015년 06월 12일,48,41,12,10,0,0,2,10,10,6,1,6,0,1,0,1,2,246,대전
2015년 06월 12일,48,40,15,10,2,0,3,10,10,7,0,5,0,1,1,0,0,393,광주
2015년 06월 12일,39,34,8,5,2,0,1,5,5,3,2,10,1,0,0,0,1,94,수원
2015년 06월 13일,37,35,8,5,2,1,0,2,2,2,0,6,1,0,0,0,1,22,잠실
2015년 06월 13일,36,35,7,3,3,0,1,4,3,0,1,11,1,0,0,0,0,46,인천
2015년 06월 13일,35,31,5,3,1,0,1,1,1,3,0,8,1,0,1,0,1,-4,대전
2015년 06월 13일,36,34,10,7,1,0,2,4,4,2,0,10,1,1,0,2,0,117,광주
2015년 06월 13일,46,41,14,13,0,0,1,10,8,4,1,9,0,0,0,0,0,221,수원
2015년 06월 14일,39,34,7,2,4,0,1,2,2,5,0,8,1,0,0,0,0,77,잠실
2015년 06월 14일,36,29,4,3,1,0,0,1,1,7,0,8,0,2,0,0,0,-18,인천
2015년 06월 14일,39,35,8,6,1,0,1,3,3,4,0,12,1,1,0,0,0,49,대전
2015년 06월 14일,,,,,,,,,,,,,,,,,,,광주
2015년 06월 14일,49,40,14,10,3,0,1,14,13,6,0,8,1,0,3,1,1,349,수원
2015년 06월 16일,36,32,6,4,2,0,0,4,3,3,1,7,4,0,0,1,0,61,잠실
2015년 06월 16일,37,31,6,5,0,0,1,1,1,4,2,14,0,1,0,1,1,-23,목동
2015년 06월 16일,39,36,10,8,1,0,1,2,2,3,0,8,0,0,0,1,1,49,대전
2015년 06월 16일,35,31,6,3,1,0,2,5,5,2,1,9,0,0,1,1,1,115,시민
2015년 06월 16일,35,32,8,7,0,0,1,3,3,3,0,5,1,0,0,2,0,65,수원
2015년 06월 17일,30,29,4,1,3,0,0,0,0,0,1,5,0,1,0,1,0,-57,잠실
2015년 06월 17일,46,40,17,11,4,0,2,8,8,3,1,8,1,0,2,1,0,351,목동
2015년 06월 17일,41,36,12,8,2,0,2,7,7,2,1,7,1,1,2,0,0,261,대전
2015년 06월 17일,41,37,13,8,3,0,2,7,7,3,0,6,2,1,1,1,0,251,시민
2015년 06월 17일,38,35,8,6,1,0,1,4,3,3,0,7,0,0,0,0,3,38,수원
2015년 06월 18일,40,36,12,8,4,0,0,3,3,0,3,5,1,1,1,1,1,108,잠실
2015년 06월 18일,36,32,7,5,2,0,0,0,0,3,1,7,1,0,0,2,0,-11,목동
2015년 06월 18일,37,31,7,4,1,0,2,7,7,3,2,6,1,1,1,0,0,197,대전
2015년 06월 18일,41,35,11,7,4,0,0,6,6,4,0,6,1,1,2,1,0,181,시민
2015년 06월 18일,43,40,16,10,5,0,1,9,9,3,0,8,1,0,0,2,1,298,수원
2015년 06월 19일,41,37,11,10,1,0,0,4,2,4,0,5,1,0,0,1,0,59,잠실
2015년 06월 19일,38,32,6,3,1,0,2,4,4,6,0,5,1,1,0,0,0,148,목동
2015년 06월 19일,42,37,10,6,3,0,1,7,7,5,0,8,2,0,0,2,0,207,인천
2015년 06월 19일,36,29,7,6,1,0,0,3,3,7,0,9,1,1,0,0,1,14,광주
2015년 06월 19일,35,32,6,5,0,0,1,3,3,3,0,11,0,1,0,0,1,-11,마산
2015년 06월 20일,,,,,,,,,,,,,,,,,,,잠실
2015년 06월 20일,,,,,,,,,,,,,,,,,,,목동
2015년 06월 20일,,,,,,,,,,,,,,,,,,,인천
2015년 06월 20일,,,,,,,,,,,,,,,,,,,광주
2015년 06월 20일,38,34,8,7,1,0,0,1,1,2,2,11,0,0,0,2,1,-51,마산
2015년 06월 21일,29,29,2,2,0,0,0,0,0,0,0,4,0,0,0,0,2,-128,잠실
2015년 06월 21일,35,34,9,5,3,0,1,3,3,1,0,9,0,1,0,1,0,65,목동
2015년 06월 21일,39,35,12,9,0,2,1,4,4,0,1,9,0,0,3,2,1,154,인천
2015년 06월 21일,34,32,5,3,2,0,0,0,0,2,0,11,0,0,0,0,0,-80,광주
2015년 06월 21일,30,28,4,4,0,0,0,0,0,2,0,5,0,1,0,2,1,-98,마산
2015년 06월 23일,34,34,7,6,0,0,1,1,1,0,0,10,1,0,0,0,0,-18,잠실
2015년 06월 23일,34,31,5,4,1,0,0,1,1,3,0,7,0,0,0,0,1,-56,대전
2015년 06월 23일,48,45,21,16,3,0,2,12,11,2,0,7,0,0,1,2,0,408,사직
2015년 06월 23일,38,34,8,4,2,0,2,7,7,2,1,7,1,1,1,0,0,201,마산
2015년 06월 23일,41,36,11,9,1,0,1,4,3,3,0,11,1,0,2,0,0,101,수원
2015년 06월 24일,44,39,16,12,3,0,1,7,7,3,0,4,2,0,2,2,0,296,잠실
2015년 06월 24일,,,,,,,,,,,,,,,,,,,대전
2015년 06월 24일,51,45,19,14,2,0,3,9,9,3,1,10,0,0,2,0,3,337,사직
2015년 06월 24일,38,34,8,6,2,0,0,1,1,3,1,4,0,0,0,1,0,34,마산
2015년 06월 24일,43,34,11,5,3,1,2,6,6,7,1,5,1,0,1,2,1,283,수원
2015년 06월 25일,42,35,10,6,2,0,2,8,8,3,1,8,0,1,3,0,0,245,잠실
2015년 06월 25일,,,,,,,,,,,,,,,,,,,대전
2015년 06월 25일,,,,,,,,,,,,,,,,,,,사직
2015년 06월 25일,,,,,,,,,,,,,,,,,,,마산
2015년 06월 25일,46,43,16,8,6,0,2,10,10,1,1,6,0,0,1,0,1,366,수원
2015년 06월 26일,42,36,8,4,1,1,2,6,4,6,0,10,2,0,0,0,1,170,잠실
2015년 06월 26일,45,36,12,8,2,0,2,6,6,7,1,5,1,2,1,2,1,255,인천
2015년 06월 26일,33,31,5,3,1,0,1,3,2,2,0,2,0,0,0,1,0,33,시민
2015년 06월 26일,46,35,11,7,3,0,1,9,8,10,1,1,0,0,0,3,0,264,광주
2015년 06월 26일,38,36,9,7,2,0,0,2,2,2,0,7,0,0,0,0,1,8,사직
2015년 06월 27일,43,38,14,13,1,0,0,5,5,4,0,5,3,0,1,2,0,183,잠실
2015년 06월 27일,44,38,13,7,4,0,2,6,5,4,0,11,1,0,2,0,1,234,인천
2015년 06월 27일,39,38,11,8,3,0,0,2,1,1,0,7,1,0,0,0,1,17,시민
2015년 06월 27일,41,37,14,10,2,0,2,9,9,2,0,3,1,0,2,1,0,326,광주
2015년 06월 27일,43,33,8,5,2,0,1,8,8,7,1,6,0,0,2,0,1,208,사직
2015년 06월 28일,33,33,6,5,1,0,0,1,0,0,0,11,1,0,0,0,0,-72,잠실
2015년 06월 28일,37,32,9,8,0,0,1,6,5,1,1,9,0,0,3,2,0,107,인천
2015년 06월 28일,47,40,13,9,2,0,2,8,8,7,0,10,6,0,0,0,0,325,시민
2015년 06월 28일,35,32,6,6,0,0,0,1,0,2,1,4,0,0,0,1,0,-47,광주
2015년 06월 28일,41,39,12,9,1,0,2,7,6,2,0,6,1,0,0,1,1,191,사직
2015년 06월 30일,,,,,,,,,,,,,,,,,,,잠실
2015년 06월 30일,,,,,,,,,,,,,,,,,,,목동
2015년 06월 30일,,,,,,,,,,,,,,,,,,,인천
2015년 06월 30일,,,,,,,,,,,,,,,,,,,광주
2015년 06월 30일,,,,,,,,,,,,,,,,,,,마산
2015년 07월 01일,39,37,10,6,4,0,0,4,3,1,1,5,0,0,0,2,1,59,잠실
2015년 07월 01일,55,45,14,11,1,0,2,13,12,8,0,3,3,0,2,0,3,385,목동
2015년 07월 01일,39,36,11,5,5,0,1,4,4,3,0,10,0,0,0,1,0,140,인천
2015년 07월 01일,32,30,5,5,0,0,0,1,1,2,0,8,0,0,0,2,1,-77,광주
2015년 07월 01일,39,32,9,8,1,0,0,4,3,3,2,6,2,2,2,1,1,82,마산
2015년 07월 02일,40,32,12,7,4,0,1,7,7,4,2,7,0,3,2,0,1,235,잠실
2015년 07월 02일,37,35,10,8,1,1,0,0,0,1,0,6,0,0,1,1,1,12,목동
2015년 07월 02일,36,33,8,6,1,0,1,2,2,3,0,6,1,0,0,1,1,51,인천
2015년 07월 02일,48,40,13,10,2,1,0,14,14,6,2,4,2,0,0,1,0,344,광주
2015년 07월 02일,32,31,4,3,0,0,1,2,2,1,0,7,1,1,0,0,1,-34,마산
2015년 07월 03일,50,40,14,10,3,0,1,7,7,6,1,6,0,0,3,1,0,233,잠실
2015년 07월 03일,40,37,9,8,0,0,1,6,5,0,3,8,4,0,0,0,0,125,대전
2015년 07월 03일,41,39,12,7,2,1,2,8,7,1,0,5,0,0,1,0,0,239,시민
2015년 07월 03일,54,45,16,11,4,0,1,8,8,5,2,7,0,0,2,3,2,269,사직
2015년 07월 03일,40,34,9,7,1,1,0,3,3,6,0,5,0,1,0,1,2,55,수원
2015년 07월 04일,44,38,13,12,1,0,0,9,8,4,0,8,1,0,2,2,3,164,잠실
2015년 07월 04일,45,41,14,11,1,0,2,6,6,4,0,9,2,0,0,0,0,225,대전
2015년 07월 04일,32,32,5,2,0,0,3,3,3,0,0,9,0,0,0,0,0,77,시민
2015년 07월 04일,37,34,9,6,1,0,2,2,2,2,0,11,0,0,1,0,1,53,사직
2015년 07월 04일,40,36,11,10,0,0,1,3,3,3,1,7,0,1,0,1,2,61,수원
2015년 07월 05일,38,33,9,7,1,0,1,6,6,4,1,7,2,1,0,1,0,173,잠실
2015년 07월 05일,,,,,,,,,,,,,,,,,,,대전
2015년 07월 05일,36,33,7,4,1,0,2,4,3,3,0,9,1,0,0,1,0,92,시민
2015년 07월 05일,40,33,9,5,3,0,1,5,5,5,0,8,0,1,2,1,0,160,사직
2015년 07월 05일,29,29,5,4,0,0,1,2,2,0,0,9,0,0,0,2,0,-18,수원
2015년 07월 07일,42,38,17,15,1,0,1,7,5,2,0,9,1,0,2,1,1,222,잠실
2015년 07월 07일,37,33,8,7,1,0,0,3,3,2,0,4,1,0,2,1,2,57,목동
2015년 07월 07일,,,,,,,,,,,,,,,,,,,대전
2015년 07월 07일,,,,,,,,,,,,,,,,,,,시민
2015년 07월 07일,,,,,,,,,,,,,,,,,,,마산
2015년 07월 08일,40,36,4,4,0,0,0,0,0,4,0,19,1,0,0,1,0,-152,잠실
2015년 07월 08일,43,40,7,4,1,0,2,3,3,2,0,11,1,1,1,1,0,44,목동
2015년 07월 08일,46,39,14,10,3,0,1,9,8,6,0,5,2,0,1,2,0,299,대전
2015년 07월 08일,,,,,,,,,,,,,,,,,,,시민
2015년 07월 08일,,,,,,,,,,,,,,,,,,,마산
2015년 07월 09일,36,29,5,4,0,1,0,1,1,3,1,7,2,0,3,0,2,11,잠실
2015년 07월 09일,35,35,11,10,0,0,1,4,4,0,0,10,0,0,0,3,2,36,목동
2015년 07월 09일,43,35,12,10,1,0,1,6,6,5,1,3,2,0,2,3,0,233,대전
2015년 07월 09일,45,38,8,6,2,0,0,1,1,5,0,10,0,1,2,0,0,-2,시민
2015년 07월 09일,38,34,8,6,2,0,0,0,0,2,2,9,1,0,0,1,0,-11,마산
2015년 07월 10일,46,34,8,5,2,1,0,8,7,7,3,12,1,0,2,0,1,144,잠실
2015년 07월 10일,38,35,9,6,1,0,2,4,3,0,1,8,1,0,2,0,1,136,목동
2015년 07월 10일,37,32,6,4,1,0,1,4,3,2,2,8,0,0,1,0,0,57,인천
2015년 07월 10일,43,38,15,10,4,1,0,6,6,4,1,2,0,1,0,1,1,233,사직
2015년 07월 10일,42,35,10,8,1,0,1,8,8,4,1,4,0,0,2,1,2,183,수원
2015년 07월 11일,42,37,9,8,0,0,1,5,4,1,2,7,1,0,2,1,1,102,잠실
2015년 07월 11일,47,39,15,7,7,0,1,16,15,6,1,6,5,1,1,0,0,487,목동
2015년 07월 11일,31,30,4,3,1,0,0,0,0,1,0,9,0,0,0,1,0,-89,인천
2015년 07월 11일,,,,,,,,,,,,,,,,,,,사직
2015년 07월 11일,37,35,12,10,2,0,0,2,2,1,0,3,0,1,1,1,0,72,수원
2015년 07월 12일,,,,,,,,,,,,,,,,,,,잠실
2015년 07월 12일,,,,,,,,,,,,,,,,,,,목동
2015년 07월 12일,,,,,,,,,,,,,,,,,,,인천
2015년 07월 12일,,,,,,,,,,,,,,,,,,,사직
2015년 07월 12일,,,,,,,,,,,,,,,,,,,수원
2015년 07월 14일,50,41,15,8,5,0,2,10,10,5,2,9,0,1,2,0,0,365,포항
2015년 07월 14일,45,38,14,9,2,2,1,8,8,3,1,9,2,0,3,1,0,320,잠실
2015년 07월 14일,37,34,9,8,0,0,1,3,3,2,0,6,0,0,1,0,0,60,청주
2015년 07월 14일,46,41,12,9,1,1,1,3,3,2,1,8,0,0,2,2,0,131,광주
2015년 07월 14일,38,31,7,6,1,0,0,4,4,5,1,7,0,0,1,1,0,56,마산
2015년 07월 15일,38,35,7,4,2,0,1,4,2,3,0,9,0,0,0,0,2,16,포항
2015년 07월 15일,36,35,8,8,0,0,0,0,0,1,0,4,2,0,0,1,2,-47,잠실
2015년 07월 15일,47,44,17,11,3,0,3,12,12,2,0,10,0,2,1,1,0,385,청주
2015년 07월 15일,,,,,,,,,,,,,,,,,,,광주
2015년 07월 15일,50,43,13,9,2,0,2,7,7,4,1,8,0,2,2,0,0,248,마산
2015년 07월 16일,49,42,16,11,4,0,1,13,13,7,0,7,2,1,0,0,2,347,포항
2015년 07월 16일,32,30,6,6,0,0,0,0,0,2,0,4,1,0,0,2,0,-33,잠실
2015년 07월 16일,43,37,12,6,2,0,4,7,6,5,1,6,0,1,0,1,2,311,청주
2015년 07월 16일,37,29,4,3,0,0,1,1,1,6,1,8,2,0,1,1,0,18,광주
2015년 07월 16일,48,41,9,6,2,1,0,2,2,3,1,13,0,0,3,0,1,9,마산
2015년 07월 21일,32,27,5,4,1,0,0,1,1,1,2,6,1,1,2,3,0,-9,울산
2015년 07월 21일,39,32,7,5,2,0,0,4,4,4,1,4,0,0,2,0,0,114,잠실
2015년 07월 21일,38,32,9,7,1,0,1,4,3,5,0,4,0,0,1,3,0,106,인천
2015년 07월 21일,36,33,8,8,0,0,0,2,2,2,0,9,0,1,1,0,1,-4,시민
2015년 07월 21일,41,36,11,8,3,0,0,7,7,3,0,3,1,0,2,0,0,216,수원
2015년 07월 22일,38,35,9,7,1,1,0,3,3,2,0,10,2,0,1,0,0,73,울산
2015년 07월 22일,39,33,8,7,1,0,0,3,3,4,2,6,1,0,0,2,1,49,잠실
2015년 07월 22일,45,44,19,15,1,0,3,11,10,1,0,4,0,1,0,1,0,390,인천
2015년 07월 22일,47,42,15,7,5,0,3,10,9,3,2,8,0,0,0,0,0,352,시민
2015년 07월 22일,37,33,8,7,1,0,0,3,3,3,0,12,0,0,1,0,0,-15,수원
2015년 07월 23일,44,37,11,8,1,0,2,11,10,5,1,9,3,0,1,0,2,292,울산
2015년 07월 23일,,,,,,,,,,,,,,,,,,,잠실
2015년 07월 23일,39,36,10,7,2,0,1,5,5,3,0,9,0,0,0,1,0,119,인천
2015년 07월 23일,44,38,13,5,5,0,3,7,6,5,0,9,1,0,1,1,0,329,시민
2015년 07월 23일,,,,,,,,,,,,,,,,,,,수원
2015년 07월 24일,,,,,,,,,,,,,,,,,,,잠실
2015년 07월 24일,,,,,,,,,,,,,,,,,,,목동
2015년 07월 24일,43,36,11,8,1,1,1,8,8,4,1,6,1,0,2,1,0,263,대전
2015년 07월 24일,44,37,14,9,4,0,1,8,7,5,0,3,2,0,2,1,0,283,광주
2015년 07월 24일,45,39,15,11,3,0,1,9,8,3,3,3,1,0,0,2,0,301,마산
2015년 07월 25일,,,,,,,,,,,,,,,,,,,잠실
2015년 07월 25일,,,,,,,,,,,,,,,,,,,목동
2015년 07월 25일,36,30,4,4,0,0,0,1,1,5,1,6,1,1,0,0,2,-49,대전
2015년 07월 25일,41,36,13,11,2,0,0,7,6,4,0,2,1,0,1,2,1,199,광주
2015년 07월 25일,40,35,9,7,0,0,2,5,5,5,0,7,1,0,0,0,1,153,마산
2015년 07월 26일,33,32,7,6,1,0,0,0,0,0,1,8,0,1,0,1,4,-101,잠실
2015년 07월 26일,38,34,9,8,0,1,0,4,4,3,0,5,0,0,1,1,0,86,목동
2015년 07월 26일,40,36,12,8,2,0,2,8,8,3,1,6,1,0,0,1,0,261,대전
2015년 07월 26일,46,35,9,7,2,0,0,4,4,9,0,8,1,0,2,1,1,109,광주
2015년 07월 26일,44,36,11,4,4,0,3,7,7,6,0,9,1,0,2,0,0,319,마산
2015년 07월 28일,46,39,15,11,3,0,1,10,9,4,2,6,1,0,1,2,0,321,잠실
2015년 07월 28일,37,31,5,4,0,0,1,4,3,6,0,11,2,0,0,1,0,47,목동
2015년 07월 28일,33,30,6,5,0,1,0,1,1,2,0,6,1,0,1,1,0,-9,시민
2015년 07월 28일,33,29,5,3,0,0,2,3,3,3,1,6,1,2,0,0,1,64,광주
2015년 07월 28일,33,28,3,3,0,0,0,0,0,4,0,7,1,0,1,1,1,-89,사직
2015년 07월 29일,37,34,8,7,1,0,0,2,2,2,0,6,0,0,1,0,0,2,잠실
2015년 07월 29일,36,32,7,5,1,0,1,4,4,2,0,8,0,0,2,0,0,65,목동
2015년 07월 29일,38,34,8,3,2,0,3,7,7,3,1,7,0,0,0,1,1,195,시민
2015년 07월 29일,37,32,9,6,2,0,1,4,4,2,0,5,0,0,3,0,0,137,광주
2015년 07월 29일,41,34,6,5,1,0,0,2,1,5,0,7,2,0,2,0,2,-8,사직
2015년 07월 30일,43,33,7,5,1,1,0,5,5,9,1,10,0,0,0,1,0,99,잠실
2015년 07월 30일,38,36,12,7,3,0,2,6,6,1,0,7,0,0,1,2,1,191,목동
2015년 07월 30일,41,38,11,6,2,0,3,7,7,2,1,10,0,0,0,1,0,229,시민
2015년 07월 30일,38,31,9,7,0,0,2,4,4,3,3,6,2,0,1,2,0,163,광주
2015년 07월 30일,42,35,13,9,3,0,1,8,8,4,2,8,1,2,1,1,0,257,사직
2015년 07월 31일,51,43,17,12,5,0,0,11,11,7,0,5,0,0,1,1,1,324,잠실
2015년 07월 31일,35,34,7,6,1,0,0,1,0,1,0,13,1,0,0,1,0,-62,인천
2015년 07월 31일,48,36,11,6,3,1,1,12,11,9,2,9,1,0,1,1,2,328,대전
2015년 07월 31일,42,36,13,7,2,0,4,7,7,4,1,6,0,1,1,1,0,352,마산
2015년 07월 31일,46,37,15,11,3,1,0,12,10,5,3,6,0,0,1,4,1,306,수원
2015년 08월 01일,40,37,11,6,3,0,2,7,7,2,0,6,3,0,1,0,2,258,잠실
2015년 08월 01일,41,34,12,10,0,0,2,8,8,5,0,12,1,2,2,0,0,256,인천
2015년 08월 01일,43,39,13,10,1,0,2,9,8,3,1,7,2,0,0,0,0,269,대전
2015년 08월 01일,37,30,6,3,2,0,1,3,3,3,2,7,0,1,2,0,0,73,마산
2015년 08월 01일,40,35,10,8,1,0,1,6,6,5,0,7,1,2,0,0,1,135,수원
2015년 08월 02일,35,31,7,5,0,1,1,1,1,4,0,5,1,1,0,1,0,65,잠실
2015년 08월 02일,33,31,6,5,1,0,0,2,2,1,0,7,0,1,1,1,1,-17,인천
2015년 08월 02일,35,32,8,3,5,0,0,3,3,2,0,7,0,2,1,0,0,85,대전
2015년 08월 02일,39,34,8,6,0,1,1,4,4,2,1,9,0,0,2,1,0,92,마산
2015년 08월 02일,56,50,17,11,5,0,1,9,8,5,1,9,2,2,0,1,0,266,수원
2015년 08월 04일,33,32,5,4,0,0,1,3,3,1,0,11,1,0,0,0,0,18,울산
2015년 08월 04일,41,35,9,8,1,0,0,8,8,3,3,5,2,0,0,1,0,171,잠실
2015년 08월 04일,40,36,10,6,2,0,2,6,6,2,1,8,0,0,1,0,1,168,목동
2015년 08월 04일,35,34,8,5,2,0,1,2,2,1,0,9,1,0,0,1,0,63,인천
2015년 08월 04일,47,37,11,7,3,0,1,9,9,6,3,7,2,0,1,1,0,270,수원
2015년 08월 05일,41,36,10,6,3,0,1,6,5,4,1,7,2,0,0,2,0,161,울산
2015년 08월 05일,41,30,8,5,2,0,1,6,6,6,1,3,2,0,4,1,0,236,잠실
2015년 08월 05일,35,30,6,5,0,1,0,2,2,4,0,6,1,1,1,1,2,8,목동
2015년 08월 05일,35,33,8,7,1,0,0,3,3,2,0,9,2,0,0,2,0,14,인천
2015년 08월 05일,46,37,16,15,0,0,1,11,8,8,0,3,4,0,1,2,1,311,수원
2015년 08월 06일,42,37,10,5,3,0,2,8,8,4,1,10,1,0,0,0,1,210,포항
2015년 08월 06일,41,33,6,4,1,0,1,5,5,7,1,6,0,0,0,0,0,106,잠실
2015년 08월 06일,30,30,3,2,1,0,0,1,1,0,0,7,1,0,0,0,0,-75,대전
2015년 08월 06일,41,35,12,8,2,1,1,7,6,2,2,7,1,1,2,1,1,222,광주
2015년 08월 06일,39,35,10,7,2,0,1,3,3,4,0,10,1,0,0,0,2,77,마산
2015년 08월 07일,39,38,12,6,4,0,2,4,4,0,1,6,0,0,0,1,0,175,포항
2015년 08월 07일,41,40,14,10,3,1,0,10,10,0,0,9,1,0,1,1,1,209,잠실
2015년 08월 07일,44,41,13,8,3,0,2,6,6,3,0,2,1,2,0,0,0,265,대전
2015년 08월 07일,41,37,7,6,0,0,1,5,5,3,0,5,1,0,1,0,2,57,광주
2015년 08월 07일,33,32,7,7,0,0,0,0,0,0,1,9,0,0,0,2,2,-102,마산
2015년 08월 08일,37,32,8,5,3,0,0,4,4,3,0,9,1,1,2,0,0,95,잠실
2015년 08월 08일,45,40,12,7,3,0,2,8,7,4,0,12,0,0,1,0,0,208,인천
2015년 08월 08일,43,36,11,9,1,0,1,4,4,7,0,8,1,1,0,1,0,123,대전
2015년 08월 08일,,,,,,,,,,,,,,,,,,,시민
2015년 08월 08일,36,33,6,4,2,0,0,2,2,2,1,12,0,0,0,0,2,-46,마산
2015년 08월 09일,36,33,8,7,0,0,1,1,1,3,0,7,1,0,0,0,0,29,잠실
2015년 08월 09일,42,37,14,6,5,0,3,10,10,4,0,10,1,1,1,1,0,377,인천
2015년 08월 09일,37,33,10,7,3,0,0,1,1,4,0,3,1,0,0,3,0,72,대전
2015년 08월 09일,40,35,10,6,2,1,1,2,2,5,0,8,1,0,0,0,0,106,시민
