,0,1,2,3,4,5,6,7,8,9,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,10,11
5,1땅, ,2땅, , ,1땅, , , ,,3,0,0,0,0.000,정희상,구장 : 대전,"관중 : 3,355",2007.04.24(화),개시 : 18:30,경기시간 : 2:42,한화,LG,,
6, , , , , , , ,포희번, ,,0,0,0,0,0.069,조원우,구장 : 대전,"관중 : 3,355",2007.04.24(화),개시 : 18:30,경기시간 : 2:42,한화,LG,,
7, ,2비, ,중안, ,중안, ,좌비, ,,4,2,0,1,0.474,심광호,구장 : 대전,"관중 : 3,355",2007.04.24(화),개시 : 18:30,경기시간 : 2:42,한화,LG,,
8, ,2직, ,32병, ,좌홈, ,1파, ,,4,1,2,1,0.333,김인철,구장 : 대전,"관중 : 3,355",2007.04.24(화),개시 : 18:30,경기시간 : 2:42,한화,LG,,
9, , , , , , , , , ,,0,0,0,0,0.158,고동진,구장 : 대전,"관중 : 3,355",2007.04.24(화),개시 : 18:30,경기시간 : 2:42,한화,LG,,
10, ,4구, ,2땅, ,유땅, , , ,,2,0,0,0,0.219,한상훈,구장 : 대전,"관중 : 3,355",2007.04.24(화),개시 : 18:30,경기시간 : 2:42,한화,LG,,
0,유땅, , ,우비,좌2, , ,좌비, ,,4,1,3,0,0.206,이용규,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,KIA,삼성,,
1,4구, , ,4구,투땅, , , , ,,1,0,0,0,0.167,김원섭,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,KIA,삼성,,
2, , , , , , , ,4구, ,,0,0,0,0,0.250,조경환,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,KIA,삼성,,
3,우파, , ,2땅, ,중비, ,삼진, ,,4,0,0,0,0.183,장성호,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,KIA,삼성,,
4, ,유땅, ,투땅, ,삼진, ,삼진, ,,4,0,0,0,0.265,서튼,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,KIA,삼성,,
5, , , , , , , , , ,,0,0,0,0,0.170,이종범,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,KIA,삼성,,
6, ,3땅, , ,유땅,삼진, , ,우비,,4,0,0,0,0.328,이재주,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,KIA,삼성,,
7, ,유땅, , ,우안, ,중안, ,중비,,4,2,0,1,0.296,홍세완,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,KIA,삼성,,
8, , ,유땅, ,투땅, ,중비, ,유땅,,4,0,0,0,0.345,이현곤,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,KIA,삼성,,
9, , ,우안, ,4구, , , , ,,1,1,0,1,0.154,차일목,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,KIA,삼성,,
10, , , , , , ,1땅, , ,,1,0,0,0,0.289,김상훈,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,KIA,삼성,,
11, , ,투병, ,4구, ,유땅, , ,,2,0,0,1,0.118,김종국,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,KIA,삼성,,
0,4구, ,우비, ,우중2,유땅, ,투땅, ,,4,1,0,1,0.231,박한이,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,삼성,KIA,,
1,우파, ,1땅, ,투희번, , , , ,,2,0,0,0,0.174,박종호,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,삼성,KIA,,
2, , , , , ,3땅, ,삼진, ,,2,0,0,0,0.196,신명철,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,삼성,KIA,,
3,2병, ,2안, ,고4, ,우안, , ,,3,2,0,1,0.231,양준혁,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,삼성,KIA,,
4, , , , , , , , , ,,0,0,0,1,0.143,강명구,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,삼성,KIA,,
5, , , , , , , ,3땅, ,,1,0,0,0,0.000,김한수,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,삼성,KIA,,
6, ,4구,2비, ,좌안, ,4구, , ,,2,1,1,1,0.276,심정수,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,삼성,KIA,,
7, , , , , , , , , ,,0,0,0,1,0.000,이태호,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,삼성,KIA,,
8, ,투희번, ,좌2,유땅, ,유땅, , ,,3,1,0,1,0.260,진갑용,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,삼성,KIA,,
9, , , , , , , , , ,,0,0,0,0,0.500,이정식,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,삼성,KIA,,
10, ,2땅, ,2땅,2비, ,중안, , ,,4,1,2,0,0.171,조동찬,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,삼성,KIA,,
11, ,4구, ,좌희비, ,삼진,3비, , ,,2,0,1,0,0.217,조영훈,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,삼성,KIA,,
12, ,3땅, ,4구, ,4구,3땅, , ,,2,0,0,1,0.154,김재걸,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,삼성,KIA,,
13, , ,4구,유땅, ,좌3, , , ,,2,1,1,0,0.311,김창희,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,삼성,KIA,,
14, , , , , , , ,3안, ,,1,1,0,0,0.500,강봉규,구장 : 시민,"관중 : 3,384",2007.04.25(수),개시 : 18:00,경기시간 : 3:43,삼성,KIA,,
0,좌중홈, ,삼진,좌안, , ,2땅, ,삼진,,5,2,1,1,0.232,김강민,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,SK,롯데,,
1,2땅, ,유비,좌비, , ,우비, ,투유안,,5,1,0,1,0.289,박재상,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,SK,롯데,,
2,좌안, ,4구, ,1땅, ,삼진, ,중비,,4,1,0,1,0.289,김재현,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,SK,롯데,,
3,2땅, ,우안, ,우안, , ,4구,우2,,4,3,2,2,0.241,박경완,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,SK,롯데,,
4,우비, ,유안, ,3땅, , ,투희번,3땅,,4,1,1,1,0.333,정근우,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,SK,롯데,,
5, ,유땅,좌2, ,우비, , ,고4, ,,3,1,1,1,0.226,박재홍,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,SK,롯데,,
6, , , , , , , , , ,,0,0,0,0,0.289,조동화,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,SK,롯데,,
7, ,중안,삼진, , ,삼진, ,우중2, ,,4,2,2,0,0.269,박정권,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,SK,롯데,,
8, ,포비, ,중비, ,유땅, ,유땅, ,,4,0,0,0,0.254,최정,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,SK,롯데,,
9, ,유직, ,우비, ,1직, ,유땅, ,,4,0,0,0,0.188,정경배,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,SK,롯데,,
10, , , , , , , , , ,,0,0,0,0,0.125,이대수,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,SK,롯데,,
0,우안, ,유비, , ,좌비,2땅, ,투땅,,5,1,0,0,0.317,이승화,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,롯데,SK,,
1,투희번, ,유땅, , ,중비, ,3땅, ,,3,0,0,0,0.211,김주찬,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,롯데,SK,,
2,우비, , ,우파, , ,우안,우중안, ,,4,2,0,2,0.362,박현승,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,롯데,SK,,
3,사구, , ,좌안, , ,우중2,좌중2, ,,3,3,2,1,0.400,이대호,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,롯데,SK,,
4,좌비, , ,1유병, , ,중비,2땅, ,,4,0,0,0,0.279,호세,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,롯데,SK,,
5, ,유비, , ,중비, , , , ,,2,0,0,0,0.250,최경환,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,롯데,SK,,
6, , , , , , ,3실,2땅, ,,2,0,0,0,0.308,정보명,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,롯데,SK,,
7, , , , , , , , , ,,0,0,0,0,0.000,박남섭,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,롯데,SK,,
8, ,좌안, , ,3땅, ,중안, ,우안,,4,3,1,0,0.354,이원석,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,롯데,SK,,
9, ,삼진, , ,우비, ,중비, , ,,3,0,0,0,0.231,강민호,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,롯데,SK,,
10, , , , , , , , ,중비,,1,0,0,0,0.208,황동채,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,롯데,SK,,
11, , ,유땅, , ,삼진, , , ,,2,0,0,0,0.242,박기혁,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,롯데,SK,,
12, , , , , , ,4구, ,1땅,,1,0,0,0,0.143,손인호,구장 : 마산,"관중 : 6,558",2007.04.25(수),개시 : 18:29,경기시간 : 3:22,롯데,SK,,
0,4구, ,4구,우비, ,1파, , ,우3,,3,1,0,2,0.242,이택근,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,
1,중안, ,우비,우안, , ,중비, ,삼진,,5,2,0,1,0.361,전준호,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,
2, , , , , , , , , ,,0,0,0,0,0.125,유한준,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,
3,투희번, ,4구,좌중2, , ,유직, ,사구,,2,1,1,1,0.382,이숭용,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,
4,2비, ,3안,투땅, , ,4구, ,4구,,3,1,0,1,0.233,브룸바,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,
5, , , , , , , , , ,,0,0,0,0,0.222,김일경,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,
6,1비, ,좌중2, ,유땅, ,우비, ,우희비,,4,1,3,1,0.233,송지만,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,
7, ,중안,좌안, ,1땅, , ,삼진,좌비,,5,2,1,0,0.241,정성훈,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,
8, ,포파,유안, ,삼진, , ,3땅, ,,4,1,1,0,0.200,채종국,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,
9, ,1파,좌비, , ,삼진, ,중안, ,,4,1,0,0,0.231,김동수,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,
10, ,2비, ,중비, ,중비, ,유땅, ,,4,0,0,0,0.156,지석훈,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,
0,1땅, , ,우안,4구, ,1땅, , ,,3,1,0,1,0.286,이종욱,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,
1, , , , , , , , ,중안,,1,1,0,0,0.227,안상준,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,
2,삼진, , ,중비,4구, ,2땅, ,투비,,4,0,0,0,0.283,윤재국,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,
3,좌비, , ,좌중3,유땅, , ,4구, ,,3,1,1,1,0.276,안경현,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,
4, , , , , , , , ,중비,,1,0,0,1,0.200,정원석,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,
5, ,좌안, ,우홈, ,유안, ,사구, ,,3,3,2,1,0.362,김동주,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,
6, ,유2병, ,좌비, ,3비, ,우비, ,,4,0,0,0,0.222,홍성흔,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,
7, ,3직, ,우비, ,삼진, ,우안, ,,4,1,1,0,0.190,최준석,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,
8, , , , , , , , , ,,0,0,0,0,0.179,김현수,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,
9, , ,삼진, ,투번,사구, , , ,,2,0,0,0,0.212,고영민,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,
10, , , , , , , ,2비, ,,1,0,0,0,0.222,유재웅,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,
11, , ,우비, ,우비,2땅, ,유땅, ,,4,0,0,0,0.226,나주환,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,
12, , ,삼진, ,우중3, ,유땅, ,삼진,,4,1,0,0,0.211,민병헌,구장 : 잠실,"관중 : 5,835",2007.04.25(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,
0,투땅, ,2땅, ,투땅, ,4구, , ,,3,0,0,0,0.294,이대형,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,LG,한화,,
1,4구, , ,우안,좌중2, ,2땅, , ,,3,2,1,0,0.261,이종열,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,LG,한화,,
2,1병, , ,좌파,2땅, , ,2땅, ,,4,0,0,0,0.224,박용택,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,LG,한화,,
3, ,4구, ,4구, ,4구, ,2땅, ,,1,0,0,1,0.333,발데스,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,LG,한화,,
4, ,중안, ,삼진, ,삼진, ,2땅, ,,4,1,0,0,0.294,최동수,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,LG,한화,,
5, ,2땅, ,사구, ,삼진, , ,좌비,,3,0,1,0,0.167,이성열,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,LG,한화,,
6, ,좌비, ,유땅, ,3땅, , ,우비,,4,0,0,0,0.263,김상현,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,LG,한화,,
7, , ,좌비, ,사구, ,유땅, , ,,2,0,0,1,0.265,조인성,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,LG,한화,,
8, , , , , , , , ,4구,,0,0,0,0,0.000,오태근,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,LG,한화,,
9, , ,삼진, ,1희번, ,우파, , ,,2,0,0,0,0.250,권용관,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,LG,한화,,
10, , , , , , , , ,1땅,,1,0,0,0,0.200,황선일,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,LG,한화,,
0,좌안, ,유비, ,4구,4구, ,우희비, ,,2,1,1,1,0.333,이영우,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,한화,LG,,
1,4구, ,2땅, ,삼진,삼진, ,유땅, ,,4,0,0,0,0.316,김민재,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,한화,LG,,
2,좌비, ,4구, ,4구, ,우안, , ,,2,1,0,0,0.391,크루즈,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,한화,LG,,
3,유땅, ,우비, ,유땅, ,삼진, , ,,4,0,1,0,0.283,김태균,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,한화,LG,,
4,삼진, , ,4구, ,좌홈,삼진, , ,,3,1,1,1,0.217,이범호,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,한화,LG,,
5, ,3땅, ,우비, ,4구, , , ,,2,0,0,0,0.108,이도형,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,한화,LG,,
6, , , , , , ,2땅, , ,,1,0,0,1,0.067,조원우,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,한화,LG,,
7, ,삼진, ,32병, , , , , ,,2,0,0,0,0.273,김인철,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,한화,LG,,
8, , , , , ,우비, ,우안, ,,2,1,0,0,0.175,고동진,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,한화,LG,,
9, ,투땅, , ,좌안,좌안, ,투땅, ,,4,2,1,1,0.478,심광호,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,한화,LG,,
10, , , , , , , , , ,,0,0,0,1,0.000,백승룡,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,한화,LG,,
11, , , , , , , , , ,,0,0,0,0,0.188,신경현,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,한화,LG,,
12, , ,좌중2, ,투희번,중비, ,우중안, ,,3,2,0,0,0.257,한상훈,구장 : 대전,"관중 : 2,869",2007.04.25(수),개시 : 18:30,경기시간 : 3:18,한화,LG,,
0,2땅, ,유땅, ,중안, ,좌비, , ,,4,1,0,0,0.209,이용규,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,KIA,삼성,,
1,투땅, ,2비, ,좌안, , ,중비, ,,4,1,0,0,0.175,이종범,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,KIA,삼성,,
2,2땅, , ,중안,중비, , ,우비, ,,4,1,0,1,0.188,장성호,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,KIA,삼성,,
3, ,우안, ,유땅,2땅, , , , ,,3,1,0,0,0.269,서튼,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,KIA,삼성,,
4, , , , , , , ,삼진, ,,1,0,0,0,0.222,조경환,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,KIA,삼성,,
5, ,2비, ,삼진, ,좌안, , ,좌비,,4,1,0,0,0.323,이재주,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,KIA,삼성,,
6, ,3땅, ,4구, ,2병, , ,우비,,3,0,0,0,0.281,홍세완,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,KIA,삼성,,
7, ,투땅, ,중안, ,2땅, , ,우비,,4,1,1,0,0.339,이현곤,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,KIA,삼성,,
8, , ,우안,2직, , , , , ,,2,1,0,0,0.200,차일목,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,KIA,삼성,,
9, , , , , , ,유땅, , ,,1,0,0,0,0.283,김상훈,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,KIA,삼성,,
10, , ,포희번, ,유땅, , , , ,,1,0,0,0,0.114,김종국,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,KIA,삼성,,
11, , , , , , ,삼진, , ,,1,0,0,0,0.000,김주형,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,KIA,삼성,,
0,4구, ,1비,중안,삼진, , ,우안, ,,4,2,1,1,0.200,조동찬,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,삼성,KIA,,
1,삼진, ,중3,유땅, ,유땅, ,유땅, ,,5,1,0,1,0.196,신명철,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,삼성,KIA,,
2,우중안, ,좌안,투땅, ,우비, ,고4, ,,4,2,1,1,0.250,양준혁,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,삼성,KIA,,
3,4구, ,4구,4구, ,삼진, , , ,,1,0,0,1,0.271,심정수,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,삼성,KIA,,
4, , , , , , , ,우비, ,,1,0,0,0,0.000,이태호,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,삼성,KIA,,
5,중희비, ,삼진,2땅, , ,1파, , ,,3,0,1,0,0.245,진갑용,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,삼성,KIA,,
6, , , , , , , , , ,,0,0,0,0,0.500,이정식,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,삼성,KIA,,
7,중비, ,사구, ,유안, , , , ,,2,1,0,0,0.143,김한수,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,삼성,KIA,,
8, , , , , , ,1땅, , ,,1,0,0,0,0.213,조영훈,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,삼성,KIA,,
9, ,좌비,좌안, ,삼진, ,우안, , ,,4,2,2,0,0.246,박한이,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,삼성,KIA,,
10, ,우비,2땅, ,4구, , , , ,,2,0,0,0,0.133,김재걸,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,삼성,KIA,,
11, , , , , , , ,3땅, ,,1,0,0,0,0.167,박종호,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,삼성,KIA,,
12, , , , , , , , , ,,0,0,0,0,0.000,유용목,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,삼성,KIA,,
13, ,3땅, , , , , , , ,,1,0,0,0,0.333,강봉규,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,삼성,KIA,,
14, , , ,중안,유비, , ,우안, ,,3,2,0,1,0.333,김창희,구장 : 시민,"관중 : 3,775",2007.04.26(목),개시 : 18:00,경기시간 : 3:21,삼성,KIA,,
0,중비, ,2실,2비, , ,4구, ,삼진, ,4,0,0,1,0.217,김강민,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,SK,롯데,,
1,삼진, ,우안, ,유비, ,투희번, ,2땅, ,4,1,1,0,0.286,박재상,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,SK,롯데,,
2,중비, ,삼진, ,우비, ,3파, ,4구, ,4,0,0,0,0.265,김재현,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,SK,롯데,,
3, , , , , , , , , , ,0,0,0,0,0.289,조동화,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,SK,롯데,,
4, ,3땅, ,좌안,좌안, ,사구, ,삼진, ,4,2,0,0,0.259,박경완,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,SK,롯데,,
5, ,좌홈, ,유땅,유땅, ,유땅, , ,삼진,5,1,1,2,0.323,정근우,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,SK,롯데,,
6, ,삼진, ,좌안, ,중비, ,삼진, ,삼진,5,1,0,0,0.224,박재홍,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,SK,롯데,,
7, ,중비, ,삼진, ,우안, ,우안, ,삼진,5,2,0,0,0.281,박정권,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,SK,롯데,,
8, , ,삼진,3땅, ,유땅, ,삼진, , ,4,0,0,0,0.238,최정,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,SK,롯데,,
9, , ,중비,4구, ,유비, ,삼진, , ,3,0,0,0,0.171,정경배,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,SK,롯데,,
0,좌안,좌비, ,우안, , ,1땅, ,좌안, ,5,3,0,1,0.338,이승화,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,롯데,SK,,
1,삼진,투3안, ,삼진, , ,중안, ,2땅, ,5,2,0,0,0.316,정수근,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,롯데,SK,,
2,좌안,유땅, , ,2땅, ,4구, ,투유병, ,4,1,0,1,0.355,박현승,구장 : 마산,"관중 : 6,416",2007.04.26(목),개시 : 18:30,경기시간 : 4:06,롯데,SK,,
