,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2
11, , , , , , ,4구, , ,0,0,0,0,0.265,김상훈,구장 : 수원,"관중 : 3,439",2004.10.03(일),개시 : 14:00,경기시간 : 3:06,KIA,현대
12, , , , , , , , ,좌비,1,0,0,0,0.231,김주호,구장 : 수원,"관중 : 3,439",2004.10.03(일),개시 : 14:00,경기시간 : 3:06,KIA,현대
13, ,우안, , ,우안, , , , ,2,2,0,0,0.286,김원섭,구장 : 수원,"관중 : 3,439",2004.10.03(일),개시 : 14:00,경기시간 : 3:06,KIA,현대
14, , , , , , ,二안, ,유땅,2,1,0,0,0.208,김경진,구장 : 수원,"관중 : 3,439",2004.10.03(일),개시 : 14:00,경기시간 : 3:06,KIA,현대
0,좌2,二땅,삼진, ,유땅, , , , ,4,1,0,1,0.262,송지만,구장 : 수원,"관중 : 3,439",2004.10.03(일),개시 : 14:00,경기시간 : 3:06,현대,KIA
1, , , , , , , ,좌비, ,1,0,0,0,0.176,강병식,구장 : 수원,"관중 : 3,439",2004.10.03(일),개시 : 14:00,경기시간 : 3:06,현대,KIA
2, , , , , , , , , ,0,0,0,0,0.125,정수성,구장 : 수원,"관중 : 3,439",2004.10.03(일),개시 : 14:00,경기시간 : 3:06,현대,KIA
3,三희번,二땅, ,우안, ,三땅, ,二땅, ,4,1,0,0,0.293,전준호,구장 : 수원,"관중 : 3,439",2004.10.03(일),개시 : 14:00,경기시간 : 3:06,현대,KIA
4,4구,4구, ,4구, ,二땅, ,우2, ,2,1,0,1,0.342,브룸바,구장 : 수원,"관중 : 3,439",2004.10.03(일),개시 : 14:00,경기시간 : 3:06,현대,KIA
5,중안,우2, ,삼진, ,중안, ,4구, ,4,3,1,1,0.294,이숭용,구장 : 수원,"관중 : 3,439",2004.10.03(일),개시 : 14:00,경기시간 : 3:06,현대,KIA
6,좌안,삼진, ,중비, ,삼진, ,一땅, ,5,1,1,0,0.256,심정수,구장 : 수원,"관중 : 3,439",2004.10.03(일),개시 : 14:00,경기시간 : 3:06,현대,KIA
7,우안, ,4구, ,우홈, ,4구, , ,2,2,1,2,0.314,전근표,구장 : 수원,"관중 : 3,439",2004.10.03(일),개시 : 14:00,경기시간 : 3:06,현대,KIA
8,중희비, ,투희번, ,좌비, ,二땅, , ,2,0,1,0,0.286,박진만,구장 : 수원,"관중 : 3,439",2004.10.03(일),개시 : 14:00,경기시간 : 3:06,현대,KIA
9,사구, ,삼진, ,중비, ,중비, , ,3,0,0,0,0.252,김동수,구장 : 수원,"관중 : 3,439",2004.10.03(일),개시 : 14:00,경기시간 : 3:06,현대,KIA
10,우비, ,좌중2, ,좌중안, ,좌비, , ,4,2,1,0,0.274,채종국,구장 : 수원,"관중 : 3,439",2004.10.03(일),개시 : 14:00,경기시간 : 3:06,현대,KIA
0,二안, ,삼진, , , , , , ,2,1,0,0,0.333,김만윤,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,롯데,한화
1, , , , , ,一땅, ,투희번, ,1,0,0,0,0.257,정수근,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,롯데,한화
2,二병, , ,유땅, ,三땅, , , ,3,0,0,0,0.242,박남섭,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,롯데,한화
3, , , , , , , ,중안, ,1,1,2,0,0.182,이계성,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,롯데,한화
4, , , , , , , , , ,0,0,0,0,0.000,조효상,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,롯데,한화
5,좌비, , ,중2, , ,우홈,유땅, ,4,2,1,1,0.299,라이온,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,롯데,한화
6, ,三땅, ,三파, , ,좌안, ,二땅,4,1,0,1,0.316,페레즈,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,롯데,한화
7, ,二땅, ,중비, , ,우중안, ,二땅,4,1,0,0,0.278,손인호,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,롯데,한화
8, ,삼진, , ,一파, ,좌희비, ,좌중2,3,1,1,0,0.249,이대호,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,롯데,한화
9, , ,삼진, ,三직, ,우비, , ,3,0,0,0,0.218,김승관,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,롯데,한화
10, , , , , , , , ,중비,1,0,0,0,0.218,박현승,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,롯데,한화
11, , ,삼진, ,二땅, , , , ,2,0,0,0,0.199,박기혁,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,롯데,한화
12, , , , , , , ,4구, ,0,0,0,0,0.235,박정태,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,롯데,한화
13, , , , , , , , , ,0,0,0,1,0.000,조인신,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,롯데,한화
14, , ,우안, , ,중비, ,사구, ,2,1,0,1,0.182,최준석,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,롯데,한화
0,우안, ,좌비, ,투땅, ,유二병, , ,4,1,0,0,0.317,이영우,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,한화,롯데
1,중비, ,삼진, ,삼진, , ,삼진, ,4,0,0,0,0.235,신종길,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,한화,롯데
2,二파, , ,좌홈,삼진, , ,좌안, ,4,2,1,1,0.308,이범호,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,한화,롯데
3,우비, , ,4구, ,삼진, ,삼진, ,3,0,0,1,0.326,김태균,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,한화,롯데
4, ,투땅, ,삼진, ,삼진, ,고4, ,3,0,0,0,0.291,데이비스,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,한화,롯데
5, ,좌비, ,삼진, ,三땅, , , ,3,0,0,0,0.248,임수민,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,한화,롯데
6, , , , , , , , , ,0,0,0,0,0.250,권영근,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,한화,롯데
7, , , , , , , ,二땅, ,1,0,0,0,0.071,조윤채,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,한화,롯데
8, , , , , , , , , ,0,0,0,0,0.500,맹진국,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,한화,롯데
9, ,三비, ,4구, , ,삼진, , ,2,0,0,1,0.210,최진행,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,한화,롯데
10, , , , , , , , ,좌파,1,0,0,0,0.226,김수연,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,한화,롯데
11, , ,좌안,좌2, , ,사구, , ,2,2,2,0,0.256,심광호,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,한화,롯데
12, , , , , , , , ,삼진,1,0,0,0,0.000,박노민,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,한화,롯데
13, , ,투희번,三땅, , ,투실, ,삼진,3,0,0,0,0.276,이창훈,구장 : 대전,"관중 : 1,005",2004.10.03(일),개시 : 14:00,경기시간 : 2:44,한화,롯데
0,좌비, ,삼진, , ,삼진, , , ,3,0,0,0,0.261,이종범,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,KIA,현대
1, , , , , , , ,투땅, ,1,0,0,0,0.245,김경언,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,KIA,현대
2,유실, , ,三땅, ,좌안, ,중비, ,4,1,0,0,0.266,김종국,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,KIA,현대
3,4구, , ,유비, , ,4구,삼진, ,2,0,0,1,0.298,홍세완,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,KIA,현대
4,유땅, , ,우홈, , ,유직, ,사구,3,1,1,1,0.282,심재학,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,KIA,현대
5, , , , , , , , , ,0,0,0,0,0.208,김경진,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,KIA,현대
6, ,二땅, ,三땅, , ,좌2, ,삼진,4,1,0,1,0.283,마해영,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,KIA,현대
7, ,우중안, , ,좌비, ,유땅, ,우비,4,1,0,0,0.273,손지환,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,KIA,현대
8, ,三二병, , ,4구, ,우중안, ,좌안,3,2,2,0,0.245,박재홍,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,KIA,현대
9, , ,우비, ,삼진, ,4구, ,우비,3,0,0,0,0.263,김상훈,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,KIA,현대
10, , ,중안, , ,一땅,삼진, , ,3,1,0,0,0.290,김원섭,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,KIA,현대
0,우안, ,삼진, , ,투희번, ,포파,4구,3,1,0,0,0.262,송지만,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,현대,KIA
1,一희번, ,삼진, , ,三안, ,삼진, ,3,1,0,0,0.293,전준호,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,현대,KIA
2, , , , , , , , ,삼진,1,0,0,0,0.221,김일경,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,현대,KIA
3,二비, , ,유땅, ,중희비, ,4구,좌중안,3,1,3,1,0.342,브룸바,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,현대,KIA
4,4구, , ,유땅, ,중안, ,4구, ,2,1,0,0,0.295,이숭용,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,현대,KIA
5,삼진, , ,중직, ,중비, ,좌안, ,4,1,1,0,0.256,심정수,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,현대,KIA
6, , , , , , , , , ,0,0,0,0,0.125,정수성,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,현대,KIA
7, ,삼진, , ,중비, ,포파, , ,3,0,0,0,0.305,전근표,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,현대,KIA
8, , , , , , , ,삼진, ,1,0,0,0,0.284,강귀태,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,현대,KIA
9, , , , , , , , , ,0,0,0,0,0.194,서한규,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,현대,KIA
10, ,중비, , ,유땅, ,우안, ,유안,4,2,0,1,0.288,박진만,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,현대,KIA
11, ,삼진, , ,좌비, ,二안, ,투희번,3,1,0,0,0.253,김동수,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,현대,KIA
12, , ,유땅, , ,4구,삼진, ,4구,2,0,0,2,0.272,채종국,구장 : 수원,"관중 : 1,324",2004.10.04(월),개시 : 18:29,경기시간 : 3:06,현대,KIA
0,二땅,유땅, ,三땅, , ,좌안, ,중비,5,1,0,0,0.274,전상렬,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,두산,삼성
1,4구, ,一땅,좌안, , ,포비, ,二땅,4,1,0,0,0.285,장원진,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,두산,삼성
2,좌2, ,스낫,三땅, , ,우비, , ,4,1,0,1,0.329,홍성흔,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,두산,삼성
3,4구, ,좌2, ,三땅, ,4구, , ,2,1,0,1,0.231,알칸트라,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,두산,삼성
4, , , , , , , , , ,0,0,0,0,0.176,임재철,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,두산,삼성
5,二유병, ,삼진, ,二땅, ,삼진, , ,4,0,0,0,0.278,안경현,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,두산,삼성
6, ,二비,좌중2, ,二땅, , ,우비, ,4,1,2,0,0.276,김창희,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,두산,삼성
7, ,우안,삼진, , ,유땅, ,중비, ,4,1,0,1,0.204,홍원기,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,두산,삼성
8, ,좌2, ,삼진, ,二땅, ,二땅, ,4,1,0,0,0.244,강인권,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,두산,삼성
9, ,중희비, ,우2, ,우비, , , ,2,1,1,0,0.321,나주환,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,두산,삼성
10, , , , , , , , ,중비,1,0,0,0,0.236,이승준,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,두산,삼성
11, , , , , , , , , ,0,0,0,0,0.000,백승훈,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,두산,삼성
0,좌안, ,三땅, ,중비, ,二땅, , ,4,1,0,1,0.313,박한이,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,삼성,두산
1,좌안, ,우비, ,좌비, , ,유비, ,4,1,1,0,0.284,박종호,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,삼성,두산
2,三二병, ,좌홈, ,우비, , ,투땅, ,4,1,1,1,0.276,진갑용,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,삼성,두산
3,사구, ,중비, , ,유땅, ,三땅, ,3,0,0,0,0.169,로페즈,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,삼성,두산
4,우비, , ,二비, ,二비, , ,三파,4,0,0,0,0.271,김한수,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,삼성,두산
5, ,유땅, ,삼진, ,우홈, , ,우홈,4,2,2,2,0.317,양준혁,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,삼성,두산
6, ,二땅, , , , , , , ,1,0,0,0,0.265,김종훈,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,삼성,두산
7, , , ,三직, ,우비, , , ,2,0,0,0,0.221,신동주,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,삼성,두산
8, ,4구, , ,우안, ,三땅, , ,2,1,0,0,0.297,강동우,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,삼성,두산
9, ,투땅, , ,4구, ,우파, , ,2,0,0,0,0.222,조동찬,구장 : 시민,"관중 : 2,248",2004.10.04(월),개시 : 18:30,경기시간 : 2:39,삼성,두산
0,유땅,유땅, ,4구, ,중비, , , ,3,0,0,0,0.214,박현승,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,롯데,한화
1, , , , , , , , ,유비,1,0,0,0,0.000,조인신,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,롯데,한화
2,중안,삼진, ,우비, ,우비, , ,우중안,5,2,0,1,0.247,박남섭,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,롯데,한화
3,4구, ,우2,유땅, , ,좌비, ,三땅,4,1,0,2,0.299,라이온,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,롯데,한화
4,유땅, ,유땅, ,중안, ,三땅, ,우비,5,1,1,0,0.315,페레즈,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,롯데,한화
5,三실, ,중2, ,三二병, ,삼진, , ,4,1,1,1,0.249,이대호,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,롯데,한화
6,중비, ,유안, ,우안, , ,一땅, ,4,2,0,0,0.280,손인호,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,롯데,한화
7, ,우중안,우희비, ,중안, , ,투땅, ,3,2,1,1,0.230,김승관,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,롯데,한화
8, , , , , , , , , ,0,0,0,0,0.000,조효상,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,롯데,한화
9, ,우홈,유땅, ,삼진, , ,삼진, ,4,1,2,1,0.199,박기혁,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,롯데,한화
10, ,三땅, ,二땅, ,우비, , ,좌홈,4,1,1,1,0.200,최준석,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,롯데,한화
0,二땅, ,중안, ,유땅, , ,좌2, ,4,2,2,1,0.319,이영우,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
1,유파, , , , , , , , ,1,0,0,0,0.233,신종길,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
2, , ,一땅, , ,유땅, , , ,2,0,0,0,0.063,조윤채,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
3, , , , , , , ,좌안, ,1,1,0,0,0.230,김수연,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
4,二땅, , ,二비, ,우안, ,二유병, ,4,1,0,0,0.308,이범호,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
5, ,중비, ,4구, ,삼진, ,삼진, ,3,0,0,0,0.324,김태균,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
6, ,삼진, ,좌안, ,유땅, , ,좌비,4,1,0,0,0.291,데이비스,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
7, ,二땅, ,三병, , ,삼진, , ,3,0,0,0,0.245,임수민,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
8, , , , , , , , ,중안,1,1,0,0,0.400,권영근,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
9, , ,유땅, ,삼진, , , , ,2,0,0,0,0.208,최진행,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
10, , , , , , ,삼진, ,우중2,2,1,0,0,0.500,이상현,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
11, , , , , , , , , ,0,0,0,0,0.000,이양기,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
12, , ,중안, , , , , , ,1,1,0,0,1.000,이송영,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
13, , , , ,중안, ,삼진, , ,2,1,0,1,0.200,박노민,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
14, , , , , , , , ,삼진,1,0,0,0,0.000,조문기,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
15, , ,삼진, ,삼진, , ,좌중2, ,3,1,0,0,0.281,이창훈,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
16, , , , , , , , , ,0,0,0,1,0.125,최민준,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
17, , , , , , , , ,삼진,1,0,0,0,0.333,맹진국,구장 : 대전,"관중 : 1,094",2004.10.04(월),개시 : 18:31,경기시간 : 2:37,한화,롯데
0,좌안,중안, ,삼진, , ,중2, ,좌안,5,4,0,1,0.247,김수연,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,한화,KIA
1,4구,삼진, , ,三파, ,중비, ,투땅,4,0,0,1,0.224,신종길,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,한화,KIA
2, , , , , , , , , ,0,0,0,0,0.000,이양기,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,한화,KIA
3,좌2,4구, , ,삼진, , ,二비, ,3,1,2,1,0.308,이범호,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,한화,KIA
4,우중2,삼진, , ,삼진, , ,삼진, ,4,1,1,0,0.323,김태균,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,한화,KIA
5,삼진, ,삼진, , ,투땅, ,우안, ,4,1,0,0,0.286,맹진국,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,한화,KIA
6,투땅, ,삼진, , ,三땅, ,4구, ,3,0,0,0,0.257,이창훈,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,한화,KIA
7,4구, ,삼진, , ,三땅, ,二땅, ,3,0,0,0,0.200,이상현,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,한화,KIA
8,삼진, , ,二땅, , ,우비, ,二직,4,0,0,0,0.111,박노민,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,한화,KIA
9, ,삼진, ,三비, , , , , ,2,0,0,0,0.100,최민준,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,한화,KIA
10, , , , , , ,三비, ,삼진,2,0,0,0,0.206,최진행,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,한화,KIA
11, , , , , , , , , ,0,0,0,0,0.063,조윤채,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,한화,KIA
0,사구, ,一파, ,三비, , , , ,2,0,0,0,0.260,이종범,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,KIA,한화
1, , , , , , , ,유직, ,1,0,0,0,0.243,김경언,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,KIA,한화
2,포파, , ,4구,유비, , , , ,2,0,0,0,0.265,김종국,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,KIA,한화
3, , , , , , , ,二땅, ,1,0,0,0,0.222,김주호,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,KIA,한화
4,一병, , ,중비, ,一비, , , ,3,0,0,0,0.295,홍세완,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,KIA,한화
5, , , , , , , ,좌홈, ,1,1,1,1,0.213,서동욱,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,KIA,한화
6, ,좌비, ,4구, ,우비, ,三땅, ,3,0,0,0,0.281,마해영,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,KIA,한화
7, ,우비, ,좌비, ,一땅, , , ,3,0,0,0,0.271,손지환,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,KIA,한화
8, , , , , , , , ,투땅,1,0,0,0,0.162,김주형,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,KIA,한화
9, ,삼진, ,삼진, , ,三땅, , ,3,0,0,0,0.256,이재주,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,KIA,한화
10, , , , , , , , ,유땅,1,0,0,0,0.205,김경진,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,KIA,한화
11, , ,우안, ,4구, ,좌안, ,4구,2,2,0,1,0.253,박재홍,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,KIA,한화
12, , ,二비, ,4구, ,포파, , ,2,0,0,0,0.292,김지훈,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,KIA,한화
13, , , , , , , , ,4구,0,0,0,0,0.282,심재학,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,KIA,한화
14, , ,좌파, ,유땅, ,좌비, , ,3,0,1,0,0.265,김원섭,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,KIA,한화
15, , , , , , , , ,삼진,1,0,0,0,0.262,김상훈,구장 : 무등,"관중 : 1,313",2004.10.05(화),개시 : 18:29,경기시간 : 2:31,KIA,한화
0,一직, ,삼진, ,중안, ,삼진, , ,4,1,0,1,0.274,전상렬,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
1, , , , , , , , ,중안,1,1,1,1,0.222,유재웅,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
2,좌안, ,좌비, ,좌비, , ,중비, ,4,1,0,0,0.284,장원진,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
3, , , , , , , , ,사구,0,0,0,1,0.167,문희성,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
4,우비, ,三땅, ,우안, , ,一비,三안,5,2,0,0,0.329,홍성흔,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
