,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
2016년 06월 07일,36,29,8,6,0,0,2,5,5,6,0,6,0,1,1,1,0,186,대전
2016년 06월 07일,35,29,7,3,1,0,3,5,5,5,0,4,0,0,1,0,0,223,마산
2016년 06월 08일,46,34,13,10,1,0,2,12,10,8,3,9,4,0,1,2,0,396,잠실
2016년 06월 08일,36,30,6,6,0,0,0,2,2,5,0,10,0,0,1,2,0,-26,인천
2016년 06월 08일,33,32,11,10,0,0,1,5,5,0,0,9,1,1,1,1,0,128,수원
2016년 06월 08일,40,36,12,10,1,0,1,5,5,4,0,10,2,0,0,0,1,165,대전
2016년 06월 08일,36,30,8,3,1,1,3,7,7,3,1,6,0,0,2,0,0,281,마산
2016년 06월 09일,39,35,13,7,3,0,3,10,10,3,1,9,2,1,0,0,1,354,잠실
2016년 06월 09일,34,29,8,4,2,1,1,6,5,3,1,7,0,0,1,1,0,141,인천
2016년 06월 09일,36,29,7,6,0,1,0,4,4,4,0,4,1,0,3,2,1,79,수원
2016년 06월 09일,34,31,5,4,0,0,1,1,1,2,0,10,0,0,1,2,2,-58,대전
2016년 06월 09일,47,40,15,11,3,0,1,16,15,7,0,8,0,0,0,1,1,377,마산
2016년 06월 10일,33,30,6,2,3,0,1,5,4,3,0,6,0,0,0,0,0,111,잠실
2016년 06월 10일,49,42,8,8,0,0,0,4,4,6,1,10,2,1,0,1,0,5,고척
2016년 06월 10일,42,35,11,9,1,0,1,2,2,7,0,10,3,2,0,0,1,105,인천
2016년 06월 10일,37,36,9,7,1,0,1,2,2,0,1,9,0,0,0,1,0,52,대전
2016년 06월 10일,32,31,8,5,1,0,2,4,4,1,0,5,0,0,0,1,0,142,광주
2016년 06월 11일,42,32,8,4,3,0,1,8,8,8,2,5,0,2,0,1,0,202,잠실
2016년 06월 11일,36,31,8,5,3,0,0,3,3,4,1,3,0,0,0,1,1,89,고척
2016년 06월 11일,38,34,11,6,2,1,2,6,6,3,0,5,1,2,1,0,1,213,인천
2016년 06월 11일,41,33,8,8,0,0,0,3,3,6,0,5,0,0,2,1,0,61,대전
2016년 06월 11일,37,31,4,0,1,1,2,4,4,4,2,5,1,0,0,0,0,127,광주
2016년 06월 12일,48,44,13,12,1,0,0,5,4,2,0,7,1,0,2,0,1,108,잠실
2016년 06월 12일,40,35,14,9,3,1,1,11,11,2,1,6,2,1,2,0,0,358,고척
2016년 06월 12일,43,34,12,11,1,0,0,8,7,7,1,4,0,0,1,3,1,173,인천
2016년 06월 12일,42,34,11,9,0,0,2,6,6,6,1,6,0,0,1,1,0,230,대전
2016년 06월 12일,39,35,12,10,1,0,1,7,7,3,0,7,0,0,1,3,0,162,광주
2016년 06월 14일,45,40,14,11,2,1,0,7,7,5,0,7,0,0,0,1,0,186,잠실
2016년 06월 14일,37,33,10,4,4,1,1,9,9,4,0,10,0,0,0,1,0,235,고척
2016년 06월 14일,36,28,6,3,2,0,1,5,3,8,0,4,1,1,0,2,1,136,수원
2016년 06월 14일,37,31,5,4,0,0,1,1,1,4,1,8,2,1,1,0,1,13,대구
2016년 06월 14일,42,37,12,8,1,1,2,6,5,3,0,6,2,0,2,0,0,242,광주
2016년 06월 15일,,,,,,,,,,,,,,,,,,,잠실
2016년 06월 15일,44,36,11,9,2,0,0,6,5,6,1,8,0,0,1,1,3,82,고척
2016년 06월 15일,,,,,,,,,,,,,,,,,,,수원
2016년 06월 15일,33,31,8,6,1,0,1,3,3,2,0,7,0,2,0,2,0,53,대구
2016년 06월 15일,39,36,11,7,0,0,4,4,4,1,2,6,0,1,0,0,0,219,광주
2016년 06월 16일,35,32,6,6,0,0,0,0,0,2,1,8,2,0,0,0,0,-45,잠실
2016년 06월 16일,40,37,14,9,3,0,2,10,10,2,0,7,1,0,1,1,1,333,고척
2016년 06월 16일,37,31,9,6,3,0,0,7,4,5,0,4,1,0,1,2,0,152,수원
2016년 06월 16일,35,33,7,4,2,0,1,3,3,1,0,4,1,0,1,0,0,80,대구
2016년 06월 16일,41,37,11,8,2,0,1,4,4,3,0,14,0,0,1,0,1,79,광주
2016년 06월 17일,39,34,7,5,1,1,0,3,3,5,0,8,0,0,0,0,0,34,잠실
2016년 06월 17일,34,31,5,3,2,0,0,1,1,2,0,6,0,0,1,1,0,-26,수원
2016년 06월 17일,37,30,11,7,1,0,3,8,8,4,0,7,1,2,3,0,0,315,청주
2016년 06월 17일,37,31,8,3,2,0,3,5,5,4,0,4,2,0,2,0,1,262,대구
2016년 06월 17일,35,34,7,7,0,0,0,1,1,1,0,8,0,0,0,0,0,-46,사직
2016년 06월 18일,39,33,12,10,1,1,0,7,6,3,0,7,4,0,3,0,3,195,잠실
2016년 06월 18일,39,36,8,6,1,0,1,3,3,2,1,6,0,0,0,0,2,33,수원
2016년 06월 18일,41,37,11,7,2,1,1,6,6,3,0,6,0,0,1,1,1,162,청주
2016년 06월 18일,40,36,9,6,2,0,1,5,3,3,1,5,0,0,0,1,0,108,대구
2016년 06월 18일,33,33,8,8,0,0,0,0,0,0,0,4,0,0,0,2,1,-54,사직
2016년 06월 19일,42,39,13,10,3,0,0,5,5,3,0,5,0,0,0,1,1,120,잠실
2016년 06월 19일,42,37,14,10,2,0,2,7,7,3,1,5,0,1,1,1,1,247,수원
2016년 06월 19일,38,35,9,4,3,1,1,6,6,3,0,2,1,0,0,0,2,160,청주
2016년 06월 19일,38,35,9,6,2,0,1,1,1,3,0,6,0,0,0,1,1,29,대구
2016년 06월 19일,41,34,11,3,7,0,1,10,9,5,2,5,1,0,0,1,1,321,사직
2016년 06월 21일,45,39,16,12,1,0,3,12,12,4,1,6,2,0,1,1,0,435,잠실
2016년 06월 21일,45,41,18,14,2,2,0,12,12,3,1,5,6,2,0,0,0,425,고척
2016년 06월 21일,41,35,8,6,0,0,2,5,5,4,2,7,2,1,0,0,1,126,인천
2016년 06월 21일,44,35,13,10,3,0,0,9,8,7,1,3,0,0,1,0,0,265,광주
2016년 06월 21일,35,30,4,3,0,0,1,2,2,4,0,8,1,0,1,0,0,8,마산
2016년 06월 22일,,,,,,,,,,,,,,,,,,,잠실
2016년 06월 22일,32,31,10,6,2,0,2,4,4,0,0,1,1,1,1,1,0,200,고척
2016년 06월 22일,39,37,13,6,4,0,3,10,10,1,1,5,1,0,0,0,1,369,인천
2016년 06월 22일,38,36,8,4,4,0,0,5,4,0,2,8,0,0,0,0,0,48,광주
2016년 06월 22일,,,,,,,,,,,,,,,,,,,마산
2016년 06월 23일,39,38,15,11,4,0,0,4,4,1,0,2,0,0,0,2,0,154,잠실
2016년 06월 23일,35,30,3,1,2,0,0,0,0,4,1,3,1,0,0,0,2,-54,고척
2016년 06월 23일,46,37,11,7,2,0,2,10,10,7,2,2,0,0,0,1,0,326,인천
2016년 06월 23일,33,31,9,4,4,1,0,6,4,1,1,6,0,2,0,0,0,113,광주
2016년 06월 23일,49,40,7,6,1,0,0,3,3,7,0,10,0,1,2,2,0,-3,마산
2016년 06월 24일,41,40,16,13,0,1,2,9,9,1,0,4,1,0,0,0,0,336,잠실
2016년 06월 24일,34,31,9,6,1,1,1,5,5,1,1,6,1,0,1,0,1,159,인천
2016년 06월 24일,36,34,7,5,1,0,1,2,2,1,1,11,0,1,0,1,0,-4,대전
2016년 06월 24일,35,28,5,4,1,0,0,4,3,5,1,7,1,1,1,2,0,18,대구
2016년 06월 24일,37,32,7,5,2,0,0,2,2,3,0,12,0,0,2,0,1,-10,마산
2016년 06월 25일,44,40,12,10,1,0,1,6,6,3,0,10,1,1,1,0,2,115,잠실
2016년 06월 25일,42,37,10,6,2,0,2,6,6,5,0,8,0,0,0,0,2,161,인천
2016년 06월 25일,44,38,15,8,3,1,3,8,8,6,0,9,1,0,0,0,0,377,대전
2016년 06월 25일,47,42,14,8,4,0,2,8,8,3,1,6,0,0,1,0,1,261,대구
2016년 06월 25일,33,31,4,4,0,0,0,0,0,2,0,12,0,0,0,1,2,-139,마산
2016년 06월 26일,31,29,6,5,1,0,0,2,2,2,0,4,0,0,0,1,0,34,잠실
2016년 06월 26일,44,39,17,13,3,0,1,6,6,3,2,8,0,2,0,1,0,252,인천
2016년 06월 26일,39,38,12,8,3,0,1,4,4,0,0,10,0,0,1,0,1,102,대전
2016년 06월 26일,39,35,10,7,0,1,2,11,10,3,1,9,0,0,0,0,1,232,대구
2016년 06월 26일,44,39,13,13,0,0,0,4,4,5,0,8,0,0,0,0,1,77,마산
2016년 06월 28일,44,35,13,9,2,1,1,12,12,7,1,5,0,0,1,1,1,359,잠실
2016년 06월 28일,41,34,9,7,2,0,0,3,2,5,1,7,0,0,1,1,1,56,고척
2016년 06월 28일,33,31,5,3,2,0,0,1,1,2,0,6,0,0,0,1,2,-52,수원
2016년 06월 28일,38,36,13,8,2,0,3,11,11,1,1,6,0,1,0,0,0,353,광주
2016년 06월 28일,45,37,13,9,2,0,2,7,7,5,2,7,2,2,1,1,0,293,사직
2016년 06월 29일,34,32,6,4,1,0,1,4,4,1,0,9,0,0,1,1,1,22,잠실
2016년 06월 29일,37,36,16,10,2,1,3,7,7,1,0,3,0,1,0,3,0,347,고척
2016년 06월 29일,41,38,12,8,3,0,1,4,4,2,0,7,0,0,1,0,0,156,수원
2016년 06월 29일,38,31,8,5,3,0,0,5,4,5,0,5,0,1,2,0,1,121,광주
2016년 06월 29일,36,34,12,10,2,0,0,5,4,2,0,7,5,3,0,0,0,154,사직
2016년 06월 30일,38,31,9,7,2,0,0,4,4,6,0,7,0,0,1,0,0,113,잠실
2016년 06월 30일,40,36,14,11,3,0,0,11,11,3,1,5,0,1,0,1,0,270,고척
2016년 06월 30일,37,31,12,9,1,0,2,10,9,4,0,6,1,0,2,1,1,297,수원
2016년 06월 30일,48,42,9,5,1,1,2,9,9,5,1,11,0,0,0,0,0,191,광주
2016년 06월 30일,40,38,12,7,2,0,3,7,7,2,0,13,0,0,0,1,1,230,사직
2016년 07월 01일,,,,,,,,,,,,,,,,,,,잠실
2016년 07월 01일,41,36,16,11,2,0,3,10,10,2,0,3,0,1,3,0,0,416,고척
2016년 07월 01일,,,,,,,,,,,,,,,,,,,대전
2016년 07월 01일,,,,,,,,,,,,,,,,,,,사직
2016년 07월 01일,,,,,,,,,,,,,,,,,,,마산
2016년 07월 02일,38,35,8,7,1,0,0,2,2,3,0,5,1,0,0,1,0,7,잠실
2016년 07월 02일,42,34,13,11,1,1,0,8,7,7,0,8,2,1,1,0,1,227,고척
2016년 07월 02일,36,29,6,5,1,0,0,1,1,5,0,5,1,0,2,1,0,29,대전
2016년 07월 02일,,,,,,,,,,,,,,,,,,,사직
2016년 07월 02일,,,,,,,,,,,,,,,,,,,마산
2016년 07월 03일,44,37,12,8,2,1,1,7,7,5,1,8,3,1,1,0,1,237,잠실
2016년 07월 03일,50,37,12,10,1,1,0,7,3,11,2,5,4,1,0,2,1,208,고척
2016년 07월 03일,,,,,,,,,,,,,,,,,,,대전
2016년 07월 03일,,,,,,,,,,,,,,,,,,,사직
2016년 07월 03일,,,,,,,,,,,,,,,,,,,마산
2016년 07월 05일,,,,,,,,,,,,,,,,,,,잠실
2016년 07월 05일,,,,,,,,,,,,,,,,,,,인천
2016년 07월 05일,,,,,,,,,,,,,,,,,,,수원
2016년 07월 05일,39,34,9,6,1,0,2,7,7,4,1,4,1,0,0,1,0,229,대구
2016년 07월 05일,,,,,,,,,,,,,,,,,,,마산
2016년 07월 06일,44,38,10,6,3,0,1,5,5,5,1,10,1,0,0,0,0,139,잠실
2016년 07월 06일,34,31,6,5,0,0,1,2,2,2,0,8,0,0,1,1,1,-2,인천
2016년 07월 06일,37,34,8,8,0,0,0,0,0,3,0,6,0,0,0,1,0,-29,수원
2016년 07월 06일,,,,,,,,,,,,,,,,,,,대구
2016년 07월 06일,40,36,12,8,1,0,3,12,11,3,1,6,0,0,0,0,2,330,마산
2016년 07월 07일,33,29,10,6,2,2,0,4,4,0,1,4,1,2,3,0,0,178,잠실
2016년 07월 07일,40,37,13,9,3,0,1,4,4,1,0,7,0,0,2,1,1,140,인천
2016년 07월 07일,32,30,3,1,1,0,1,2,2,1,0,5,1,0,1,0,2,-13,수원
2016년 07월 07일,43,35,15,6,6,0,3,12,11,3,2,5,0,0,3,0,0,479,대구
2016년 07월 07일,36,30,8,4,3,0,1,8,8,2,2,5,1,0,2,0,0,231,마산
2016년 07월 08일,37,35,9,5,2,1,1,6,6,2,0,4,1,0,0,1,0,158,잠실
2016년 07월 08일,43,39,13,8,2,0,3,9,9,3,0,4,1,0,1,1,2,293,고척
2016년 07월 08일,38,33,10,4,4,0,2,8,7,5,0,9,4,0,0,2,0,266,인천
2016년 07월 08일,35,33,9,4,2,0,3,6,6,1,1,3,0,0,0,0,0,250,대전
2016년 07월 08일,36,32,10,7,2,1,0,8,7,2,0,3,1,0,2,1,0,180,사직
2016년 07월 09일,46,36,9,7,1,0,1,7,6,9,0,5,1,0,1,1,1,167,잠실
2016년 07월 09일,36,30,9,7,2,0,0,7,5,5,0,6,0,1,1,1,1,106,고척
2016년 07월 09일,48,37,11,8,1,0,2,6,4,7,4,8,2,1,0,0,0,224,인천
2016년 07월 09일,52,43,12,12,0,0,0,4,4,8,0,7,0,2,1,2,0,75,대전
2016년 07월 09일,58,47,19,14,2,0,3,13,13,7,2,7,1,1,1,0,1,481,사직
2016년 07월 10일,36,34,9,6,2,1,0,3,3,2,0,1,0,0,0,0,1,71,잠실
2016년 07월 10일,41,35,13,10,2,0,1,9,8,5,1,5,1,0,0,0,1,257,고척
2016년 07월 10일,44,37,14,8,6,0,0,6,6,5,0,9,0,0,2,0,2,189,인천
2016년 07월 10일,43,32,12,8,2,0,2,10,9,6,2,3,0,0,3,1,0,349,대전
2016년 07월 10일,36,32,6,5,1,0,0,0,0,4,0,9,0,1,0,0,0,-58,사직
2016년 07월 12일,38,30,7,4,2,1,0,5,5,5,2,4,0,0,1,1,0,148,잠실
2016년 07월 12일,42,39,15,12,2,0,1,5,5,3,0,5,0,2,0,0,1,180,수원
2016년 07월 12일,36,27,5,4,0,0,1,8,4,6,2,5,2,0,1,1,0,156,포항
2016년 07월 12일,46,42,13,9,4,0,0,3,3,3,1,9,0,0,0,0,0,91,광주
2016년 07월 12일,39,33,9,6,1,0,2,5,4,6,0,3,0,0,0,3,0,172,마산
2016년 07월 13일,39,34,9,8,1,0,0,5,5,3,0,9,1,0,2,0,0,84,잠실
2016년 07월 13일,45,39,12,7,4,0,1,8,7,5,0,5,1,0,1,0,0,229,수원
2016년 07월 13일,46,39,14,8,3,1,2,12,12,6,1,5,0,0,0,0,3,337,포항
2016년 07월 13일,43,35,10,9,0,0,1,4,4,5,2,7,1,0,1,0,2,131,광주
2016년 07월 13일,35,29,7,3,1,0,3,6,5,5,0,3,0,0,1,1,0,235,마산
2016년 07월 14일,39,35,9,8,1,0,0,4,3,2,2,9,0,1,0,0,0,28,잠실
2016년 07월 14일,40,38,13,10,3,0,0,5,5,2,0,6,1,0,0,1,0,165,수원
2016년 07월 14일,47,40,11,10,0,0,1,2,2,5,1,9,0,0,1,2,0,73,포항
2016년 07월 14일,34,30,3,3,0,0,0,4,3,4,0,8,0,0,0,1,2,-56,광주
2016년 07월 14일,34,26,5,4,1,0,0,4,4,3,1,9,2,0,3,0,1,69,마산
2016년 07월 19일,31,26,6,5,0,0,1,3,3,3,0,4,1,1,2,1,0,99,잠실
2016년 07월 19일,43,36,10,5,3,0,2,6,6,6,1,8,1,0,0,1,1,201,고척
2016년 07월 19일,49,36,13,6,6,1,0,17,16,10,2,6,1,0,1,0,0,454,대전
2016년 07월 19일,39,37,9,8,0,0,1,1,1,2,0,10,1,0,0,0,1,0,사직
2016년 07월 19일,35,34,9,6,1,1,1,4,4,1,0,9,0,0,0,2,0,90,마산
2016년 07월 20일,36,36,8,6,1,0,1,4,4,0,0,10,0,0,0,0,0,34,잠실
2016년 07월 20일,38,32,9,4,4,0,1,7,7,4,1,1,0,0,1,1,1,231,고척
2016년 07월 20일,37,33,6,5,1,0,0,1,1,3,1,7,0,0,0,0,1,-40,대전
2016년 07월 20일,38,33,10,4,5,1,0,9,8,5,0,5,3,0,0,1,0,256,사직
2016년 07월 20일,34,31,9,6,2,0,1,4,4,1,0,4,2,0,2,1,1,152,마산
2016년 07월 21일,40,38,11,10,1,0,0,3,3,2,0,5,0,0,0,1,1,40,잠실
2016년 07월 21일,36,32,10,8,2,0,0,7,6,2,1,5,3,1,1,1,1,172,고척
2016년 07월 21일,39,35,12,10,1,0,1,8,8,4,0,5,0,0,0,1,0,217,대전
2016년 07월 21일,42,35,11,7,4,0,0,10,10,6,1,9,2,1,0,0,0,237,사직
2016년 07월 21일,38,29,10,6,3,0,1,7,7,7,0,6,1,1,2,2,0,253,마산
2016년 07월 22일,39,36,9,6,2,0,1,3,3,2,1,4,0,0,0,0,1,94,잠실
2016년 07월 22일,48,43,16,13,1,0,2,7,7,3,0,7,2,1,2,2,1,279,인천
2016년 07월 22일,38,31,11,8,2,0,1,7,7,3,1,6,0,1,3,0,3,196,수원
2016년 07월 22일,40,33,12,7,3,0,2,9,9,6,1,8,1,1,0,1,0,315,광주
2016년 07월 22일,43,33,10,8,1,0,1,10,9,9,0,7,3,1,1,0,1,266,사직
2016년 07월 23일,37,27,8,6,2,0,0,9,7,6,2,4,0,1,2,2,1,160,잠실
2016년 07월 23일,38,36,11,9,1,0,1,2,2,1,1,7,0,0,0,1,1,56,인천
2016년 07월 23일,33,29,4,3,0,0,1,2,2,4,0,10,0,0,0,2,2,-45,수원
2016년 07월 23일,31,29,3,3,0,0,0,0,0,2,0,6,0,0,0,1,1,-106,광주
2016년 07월 23일,48,39,13,10,2,0,1,7,7,3,3,7,4,0,3,0,0,283,사직
2016년 07월 24일,35,33,7,6,0,0,1,2,2,2,0,8,1,1,0,0,0,3,잠실
2016년 07월 24일,32,30,10,6,0,0,4,4,4,1,0,3,0,0,1,1,1,255,인천
2016년 07월 24일,32,29,7,6,1,0,0,2,2,1,0,3,0,0,2,1,0,37,수원
2016년 07월 24일,41,38,10,8,2,0,0,2,2,2,0,16,0,0,1,0,0,-14,광주
2016년 07월 24일,30,29,5,4,1,0,0,1,1,0,1,8,0,0,0,3,1,-75,사직
2016년 07월 26일,48,40,15,10,3,1,1,10,10,7,0,6,2,0,1,1,1,336,잠실
2016년 07월 26일,35,29,5,4,1,0,0,1,1,6,0,4,0,0,0,3,0,-12,고척
2016년 07월 26일,39,37,12,10,1,0,1,4,4,2,0,8,0,0,0,1,0,89,대전
2016년 07월 26일,41,37,12,9,2,0,1,4,4,4,0,10,0,3,0,0,1,101,대구
2016년 07월 26일,42,37,16,10,4,0,2,13,13,4,0,4,0,0,1,2,0,437,광주
2016년 07월 27일,36,31,8,7,0,0,1,7,4,4,0,10,0,2,1,1,1,66,잠실
2016년 07월 27일,44,40,17,15,0,0,2,9,9,3,1,4,2,0,0,1,1,339,고척
2016년 07월 27일,40,33,9,5,2,0,2,8,8,6,0,9,0,2,1,0,0,230,대전
2016년 07월 27일,40,33,10,6,1,0,3,10,10,5,1,4,0,1,1,0,0,325,대구
2016년 07월 27일,40,34,12,8,4,0,0,8,7,5,0,3,0,0,1,1,0,235,광주
2016년 07월 28일,40,34,12,8,3,1,0,5,3,5,0,5,2,2,1,1,2,143,잠실
2016년 07월 28일,44,35,13,10,2,0,1,12,12,5,1,3,0,0,3,0,1,344,고척
2016년 07월 28일,43,34,11,6,2,0,3,12,11,7,1,9,2,1,1,1,1,348,대전
2016년 07월 28일,39,32,9,8,1,0,0,5,5,5,0,8,1,2,2,0,1,69,대구
2016년 07월 28일,39,33,12,9,2,1,0,9,9,3,1,2,0,0,2,0,0,262,광주
2016년 07월 29일,52,45,15,14,1,0,0,8,7,5,0,9,1,1,2,0,0,177,잠실
2016년 07월 29일,47,39,14,10,2,0,2,8,7,6,1,6,0,0,1,1,1,267,인천
2016년 07월 29일,50,38,16,14,1,0,1,12,12,8,1,6,2,1,3,0,0,387,수원
2016년 07월 29일,52,45,16,13,3,0,0,6,6,6,0,6,0,0,1,3,1,173,대구
2016년 07월 29일,38,29,5,4,1,0,0,1,0,5,3,7,1,1,1,0,0,3,마산
2016년 07월 30일,43,41,14,7,4,1,2,9,6,1,0,7,1,0,1,0,0,278,잠실
2016년 07월 30일,34,31,6,5,1,0,0,1,1,2,0,8,0,1,1,0,0,-28,인천
2016년 07월 30일,34,28,5,3,0,0,2,4,3,5,0,6,2,0,1,1,1,129,수원
2016년 07월 30일,,,,,,,,,,,,,,,,,,,대구
2016년 07월 30일,40,39,13,10,2,0,1,5,4,1,0,4,1,0,0,1,4,113,마산
2016년 07월 31일,45,38,15,11,4,0,0,10,9,6,1,4,1,1,0,0,0,295,잠실
2016년 07월 31일,36,35,8,4,2,0,2,5,5,0,1,6,2,0,0,1,0,157,인천
2016년 07월 31일,32,30,8,6,1,0,1,3,3,2,0,5,0,2,0,0,1,97,수원
2016년 07월 31일,,,,,,,,,,,,,,,,,,,대구
2016년 07월 31일,43,33,8,5,1,0,2,10,9,7,3,9,0,0,0,2,1,243,마산
2016년 08월 02일,41,36,13,10,2,1,0,12,9,3,1,5,0,0,1,1,0,261,잠실
2016년 08월 02일,,,,,,,,,,,,,,,,,,,인천
2016년 08월 02일,45,37,13,10,2,0,1,10,10,6,0,11,2,0,2,0,1,298,광주
2016년 08월 02일,,,,,,,,,,,,,,,,,,,사직
2016년 08월 02일,,,,,,,,,,,,,,,,,,,마산
2016년 08월 03일,43,32,8,5,1,0,2,5,5,8,1,11,4,1,2,0,0,211,잠실
2016년 08월 03일,40,37,13,8,4,0,1,8,7,1,1,6,0,0,1,0,2,231,인천
2016년 08월 03일,33,31,6,6,0,0,0,1,0,1,1,7,0,0,0,2,2,-77,광주
2016년 08월 03일,42,34,9,7,1,0,1,6,5,7,0,4,0,0,1,0,2,130,사직
2016년 08월 03일,9,7,4,3,1,0,0,3,3,1,1,1,1,0,0,0,0,104,마산
2016년 08월 04일,53,45,14,9,5,0,0,5,4,5,2,8,0,2,1,2,0,166,잠실
2016년 08월 04일,39,32,9,7,1,0,1,5,5,4,1,12,3,0,2,0,1,129,인천
2016년 08월 04일,36,31,8,6,1,0,1,7,6,4,1,6,3,1,0,0,1,176,광주
2016년 08월 04일,36,33,8,3,3,0,2,4,4,2,0,8,1,0,1,0,0,149,사직
2016년 08월 04일,39,36,12,7,2,1,2,9,9,3,0,7,0,0,0,0,0,289,마산
2016년 08월 05일,46,39,14,9,3,1,1,12,12,6,0,13,2,0,1,0,0,341,잠실
2016년 08월 05일,39,34,10,9,0,0,1,5,5,4,0,1,1,0,1,2,1,144,고척
2016년 08월 05일,47,42,19,12,5,1,1,14,14,4,1,5,1,0,0,0,0,462,대전
2016년 08월 05일,41,33,13,9,2,0,2,8,8,3,1,3,0,0,4,1,2,304,대구
2016년 08월 05일,36,27,6,3,2,0,1,5,5,7,0,7,3,0,2,2,0,174,사직
2016년 08월 06일,35,34,12,10,2,0,0,4,4,1,0,4,1,0,0,2,0,130,잠실
2016년 08월 06일,38,35,12,8,1,1,2,6,6,2,0,5,0,0,1,2,2,197,고척
2016년 08월 06일,36,33,7,4,3,0,0,3,3,1,1,6,0,0,1,0,0,34,대전
2016년 08월 06일,42,35,11,7,4,0,0,6,6,5,0,10,0,0,2,0,1,142,대구
2016년 08월 06일,42,35,13,8,3,0,2,11,10,5,0,8,2,1,2,0,0,365,사직
2016년 08월 07일,42,35,15,10,2,1,2,10,9,3,1,6,1,0,3,1,0,372,잠실
2016년 08월 07일,35,26,6,4,1,1,0,4,4,6,2,2,1,1,1,2,0,131,고척
2016년 08월 07일,43,40,12,9,2,0,1,8,7,2,1,9,1,0,0,1,1,166,대전
2016년 08월 07일,44,40,16,9,6,1,0,11,11,4,0,7,2,0,0,1,1,337,대구
2016년 08월 07일,42,39,12,6,4,0,2,7,7,3,0,10,1,0,0,0,0,215,사직
2016년 08월 09일,42,34,12,9,1,0,2,11,11,6,1,8,0,0,1,1,0,322,잠실
2016년 08월 09일,36,33,7,5,1,0,1,4,4,0,3,11,0,0,0,0,0,51,인천
2016년 08월 09일,39,34,7,5,1,1,0,2,1,2,3,8,1,0,0,1,0,24,수원
2016년 08월 09일,41,38,15,11,3,1,0,9,8,2,1,4,1,0,0,0,0,271,대전
2016년 08월 09일,44,36,12,6,3,0,3,13,13,8,0,6,0,0,0,0,0,419,마산
2016년 08월 10일,37,32,6,5,0,1,0,4,4,5,0,8,0,0,0,1,0,25,잠실
2016년 08월 10일,39,31,6,6,0,0,0,3,3,7,0,6,0,1,1,0,1,33,인천
2016년 08월 10일,32,28,4,4,0,0,0,1,1,3,0,8,0,1,1,2,2,-73,수원
2016년 08월 10일,43,34,10,6,3,0,1,7,6,6,1,7,0,0,2,1,3,156,대전
2016년 08월 10일,40,36,10,4,3,0,3,7,7,2,1,10,1,0,1,1,1,246,마산
2016년 08월 11일,36,31,9,7,0,1,1,4,4,2,1,4,1,0,2,2,0,159,잠실
2016년 08월 11일,46,40,13,10,1,0,2,8,8,6,0,8,6,2,0,1,0,321,고척
2016년 08월 11일,49,35,13,9,3,0,1,10,9,11,1,7,0,0,2,0,1,304,인천
2016년 08월 11일,34,33,6,4,1,0,1,1,1,1,0,4,0,0,0,0,1,-1,대구
2016년 08월 11일,37,33,7,6,1,0,0,2,2,3,1,9,1,1,0,0,1,-3,울산
2016년 08월 12일,39,30,7,5,1,0,1,6,5,7,0,3,0,0,2,0,4,134,잠실
2016년 08월 12일,40,35,9,7,2,0,0,2,2,5,0,10,2,0,0,1,1,36,고척
2016년 08월 12일,38,35,13,7,4,0,2,9,7,0,0,9,0,0,3,0,0,263,인천
2016년 08월 12일,39,33,8,5,1,0,2,7,7,6,0,3,1,1,0,2,0,192,대구
2016년 08월 12일,38,31,6,5,1,0,0,4,4,6,1,10,3,0,0,0,0,78,울산
2016년 08월 13일,39,31,9,8,0,0,1,8,8,4,2,4,1,0,2,0,1,224,잠실
2016년 08월 13일,32,28,7,3,2,0,2,4,4,2,1,5,0,1,1,1,0,160,인천
2016년 08월 13일,36,33,10,6,3,0,1,8,8,2,0,5,1,0,1,0,0,227,대구
2016년 08월 13일,36,35,13,10,1,0,2,6,6,0,1,4,2,1,0,1,1,251,광주
2016년 08월 13일,34,25,6,5,1,0,0,3,3,4,1,6,0,1,4,1,1,67,마산
2016년 08월 14일,38,32,9,5,0,1,3,6,6,4,1,4,0,0,1,0,0,271,잠실
2016년 08월 14일,37,31,9,6,3,0,0,6,6,3,1,8,1,0,2,0,0,153,인천
2016년 08월 14일,39,32,12,11,1,0,0,6,6,4,1,5,1,1,2,0,0,199,대구
2016년 08월 14일,35,28,6,4,1,0,1,2,2,4,1,8,1,2,2,0,1,45,광주
2016년 08월 14일,39,33,8,6,0,0,2,5,5,5,1,10,1,0,0,1,0,127,마산
2016년 08월 16일,39,37,14,11,3,0,0,11,11,1,1,6,0,0,0,1,1,244,잠실
2016년 08월 16일,40,33,10,6,2,1,1,8,6,7,0,10,3,0,0,1,2,210,고척
2016년 08월 16일,36,31,5,3,1,0,1,3,2,4,1,8,1,0,0,1,0,26,청주
2016년 08월 16일,42,36,10,6,3,0,1,4,4,6,0,7,0,1,0,0,1,122,광주
2016년 08월 16일,39,35,9,9,0,0,0,5,4,4,0,8,0,0,0,1,3,2,마산
2016년 08월 17일,39,37,11,9,1,0,1,6,6,1,0,7,2,0,1,0,0,159,잠실
2016년 08월 17일,39,35,13,7,4,0,2,7,7,3,0,4,0,1,1,0,1,299,고척
2016년 08월 17일,40,34,9,8,0,0,1,4,3,5,1,6,0,0,0,2,2,58,청주
2016년 08월 17일,7,4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,-13,광주
