,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10
7, , , , , , , , ,유직,1,0,0,0,0.287,전준우,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,롯데,SK,,
8, ,중안, ,1땅, ,1땅, , , ,3,1,2,0,0.324,신본기,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,롯데,SK,,
9, , , , , , , , ,삼진,1,0,0,0,0.281,김문호,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,롯데,SK,,
10, ,삼진, , ,삼진,삼진, , , ,3,0,0,0,0.069,나종덕,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,롯데,SK,,
11, , , , , , , , ,우중홈,1,1,1,1,0.300,정훈,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,롯데,SK,,
0,좌안, ,유비,삼진, ,우안, ,2땅, ,5,2,1,0,0.309,노수광,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,SK,롯데,,
1,좌비, ,투땅, ,유비,삼진, , , ,4,0,0,0,0.243,한동민,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,SK,롯데,,
2, , , , , , , ,삼진, ,1,0,0,0,0.270,최승준,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,SK,롯데,,
3,삼진, , ,4구,3땅, ,중비, , ,3,0,0,1,0.271,최정,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,SK,롯데,,
4, ,좌비, ,좌중2,2비, ,유땅, , ,4,1,0,1,0.358,로맥,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,SK,롯데,,
5, ,좌중2, ,유비, ,4구,우안, , ,3,2,0,2,0.354,이재원,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,SK,롯데,,
6, ,중안, ,포땅, ,우2,좌안, , ,4,3,0,1,0.311,정진기,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,SK,롯데,,
7, ,1땅, ,3실, ,4구,1직, , ,3,0,1,0,0.209,정의윤,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,SK,롯데,,
8, , , , , , , , , ,0,0,0,0,0.275,김동엽,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,SK,롯데,,
9, ,3땅, ,2안, ,우희비, ,중안, ,3,2,1,0,0.343,김성현,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,SK,롯데,,
10, , ,3땅,4구, , , , , ,1,0,0,0,0.130,박성한,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,SK,롯데,,
11, , , , , ,삼진, ,투희번, ,1,0,0,0,0.272,나주환,구장 : 문학,"관중 : 17,628",2018.05.04(금),개시 : 18:30,경기시간 : 3:17,SK,롯데,,
0,4구,1땅, ,중희비, , ,중비, ,우2,3,1,1,1,0.331,이용규,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,한화,삼성,,
1,좌비,유직, ,2유병, , ,우안, ,4구,4,1,0,1,0.303,양성우,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,한화,삼성,,
2,투2병, ,유땅, ,투땅, ,유2병, ,2비,5,0,0,0,0.344,송광민,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,한화,삼성,,
3, ,4구,중2, ,1땅, , ,투땅,우홈,4,2,3,2,0.353,호잉,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,한화,삼성,,
4, ,중안,우안, ,우직, , ,사구,우직,4,2,0,2,0.316,김태균,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,한화,삼성,,
5, ,좌안,2비, , ,삼진, ,좌2,좌홈,5,3,2,2,0.310,이성열,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,한화,삼성,,
6, , , , , , , , , ,0,0,0,0,0.250,김회성,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,한화,삼성,,
7, ,4구,유땅, , , , , , ,1,0,0,0,0.283,정근우,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,한화,삼성,,
8, , , , , ,2땅, , , ,1,0,0,0,0.000,정은원,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,한화,삼성,,
9, , , , , , , ,중비, ,1,0,0,0,0.292,지성준,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,한화,삼성,,
10, , , , , , , , ,중안,1,1,0,0,0.271,오선진,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,한화,삼성,,
11, ,삼진, ,좌중2, ,4구, ,1안,3땅,4,2,1,1,0.218,하주석,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,한화,삼성,,
12, ,우안, ,야선, ,1직, ,삼진, ,4,1,1,0,0.206,최재훈,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,한화,삼성,,
0,중안,2땅, ,투유병, ,좌2, , , ,4,2,0,0,0.285,박해민,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,삼성,한화,,
1, , , , , , , , ,1비,1,0,0,0,0.255,배영섭,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,삼성,한화,,
2,좌비,유땅, ,사구, , , , , ,2,0,0,1,0.256,김상수,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,삼성,한화,,
3, , , , , ,2땅, , , ,1,0,0,0,0.229,김성훈,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,삼성,한화,,
4, , , , , , , , ,중비,1,0,0,0,0.333,손주인,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,삼성,한화,,
5,중비, ,삼진,4구, ,우비, , ,4구,3,0,0,1,0.288,이원석,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,삼성,한화,,
6,우2, ,중안,2실, , ,1비, ,삼진,5,2,0,1,0.331,러프,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,삼성,한화,,
7,3땅, ,중비,유땅, , ,유땅, , ,4,0,0,0,0.336,김헌곤,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,삼성,한화,,
8, ,중홈,좌2, ,우비, ,3땅, , ,4,2,1,2,0.266,강민호,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,삼성,한화,,
9, ,삼진,우안, ,좌안, , ,삼진, ,4,2,2,0,0.282,박한이,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,삼성,한화,,
10, ,좌중2,유땅, ,2유병, , ,삼진, ,4,1,0,1,0.263,강한울,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,삼성,한화,,
11, ,우안, ,우안, ,1비, ,3파, ,4,2,1,0,0.268,박찬도,구장 : 대구,"관중 : 11,094",2018.05.04(금),개시 : 18:30,경기시간 : 3:42,삼성,한화,,
0,삼진,우중홈, , ,좌비,삼진, ,좌비, ,5,1,3,1,0.315,이정후,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,넥센,KT,,
1,좌중2,삼진, , ,우홈,중비, ,유땅, ,5,2,1,2,0.324,임병욱,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,넥센,KT,,
2,4구, ,좌비, ,우비,삼진, , , ,3,0,0,0,0.364,이택근,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,넥센,KT,,
3, , , , , , , ,유땅, ,1,0,0,0,0.228,김태완,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,넥센,KT,,
4,3안, ,유땅, ,좌안, ,좌중2, , ,4,3,1,2,0.322,김하성,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,넥센,KT,,
5, , , , , , , , ,1파,1,0,0,0,0.217,김지수,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,넥센,KT,,
6,유직, ,우안, ,우안, ,좌중안, ,2땅,5,3,1,1,0.462,김규민,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,넥센,KT,,
7, ,좌안,2땅, ,우중안, ,좌안, ,좌홈,5,4,2,2,0.217,장영석,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,넥센,KT,,
8, ,1땅, ,삼진,우2, ,좌비, ,1땅,5,1,2,1,0.200,송성문,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,넥센,KT,,
9, ,삼진, ,2땅,삼진, ,좌비, , ,4,0,0,0,0.247,김혜성,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,넥센,KT,,
10, ,4구, ,투땅, ,좌중홈,2땅, , ,3,1,1,2,0.241,박동원,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,넥센,KT,,
11, , , , , , , , , ,0,0,0,0,0.154,김재현,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,넥센,KT,,
0,우안, ,중안, ,중비, ,2땅, , ,4,2,0,0,0.264,강백호,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,KT,넥센,,
1,삼진, ,삼진, , ,좌안, ,좌중홈, ,4,2,1,1,0.259,로하스,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,KT,넥센,,
2,유2병, , ,3땅, ,삼진, , , ,3,0,0,0,0.417,유한준,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,KT,넥센,,
3, , , , , , , ,삼진, ,1,0,0,0,0.277,오태곤,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,KT,넥센,,
4, ,4구, ,좌안, ,4구, ,우안, ,2,2,0,0,0.341,황재균,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,KT,넥센,,
5, ,좌비, ,삼진, ,삼진, ,32병, ,4,0,0,0,0.262,윤석민,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,KT,넥센,,
6, ,중안, ,2땅, ,삼진, , , ,3,1,0,0,0.333,이해창,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,KT,넥센,,
7, , , , , , , , ,2비,1,0,0,0,0.157,장성우,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,KT,넥센,,
8, ,삼진, , ,투2안, ,2땅, , ,3,1,0,0,0.255,이진영,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,KT,넥센,,
9, , , , , , , , ,중비,1,0,0,0,0.000,오정복,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,KT,넥센,,
10, ,3땅, , ,삼진, ,중안, ,좌비,4,1,0,0,0.270,심우준,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,KT,넥센,,
11, , ,유땅, ,삼진, , , , ,2,0,0,0,0.302,박기혁,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,KT,넥센,,
12, , , , , , ,삼진, , ,1,0,0,0,0.200,김지열,구장 : 수원,"관중 : 5,572",2018.05.04(금),개시 : 18:31,경기시간 : 3:00,KT,넥센,,
0,유땅, ,2비, ,유땅, , , , ,3,0,0,0,0.220,이상호,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,NC,KIA,,
1, , , , , ,삼진, , , ,1,0,0,0,0.226,지석훈,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,NC,KIA,,
2, , , , , , , ,2비, ,1,0,0,0,0.294,최준석,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,NC,KIA,,
3, , , , , , , , , ,0,0,0,0,0.190,신진호,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,NC,KIA,,
4,3땅, ,중안, ,2안, ,4구,좌직, ,4,2,0,0,0.311,김성욱,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,NC,KIA,,
5,좌2, ,삼진, ,삼진, ,삼진, ,중홈,5,2,1,2,0.362,나성범,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,NC,KIA,,
6,좌홈, ,2비, ,좌중안, ,중비, ,삼진,5,2,2,1,0.237,스크럭스,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,NC,KIA,,
7,삼진, , ,유땅,삼진, ,삼진, ,포파,5,0,0,0,0.257,모창민,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,NC,KIA,,
8, ,삼진, ,좌안, ,중비, ,유땅,좌중안,5,2,0,1,0.290,박석민,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,NC,KIA,,
9, ,우안, ,2땅, ,중비, ,우2,우3,5,3,1,1,0.300,노진혁,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,NC,KIA,,
10, ,2땅, ,1땅, , , , , ,2,0,0,0,0.223,이종욱,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,NC,KIA,,
11, , , , , ,좌중2, ,4구,우3,2,2,1,0,0.188,이재율,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,NC,KIA,,
12, ,삼진, , ,좌홈,4구, , , ,2,1,1,1,0.151,정범모,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,NC,KIA,,
13, , , , , , , ,4구, ,0,0,0,0,0.000,이원재,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,NC,KIA,,
14, , , , , , , , ,유땅,1,0,0,0,0.000,도태훈,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,NC,KIA,,
0,유땅,1땅, , ,우안,삼진, , ,중안,5,2,0,0,0.292,버나디나,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,KIA,NC,,
1,우3, ,3땅, ,우안,중비, , ,좌비,5,2,1,1,0.305,김선빈,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,KIA,NC,,
2,우안, ,좌중2, ,유비, ,삼진, ,좌비,5,2,1,1,0.357,안치홍,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,KIA,NC,,
3,좌안, ,좌비, ,좌비, ,3땅, , ,4,1,0,0,0.375,최형우,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,KIA,NC,,
4, , , , , , , , , ,0,0,0,0,0.333,황윤호,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,KIA,NC,,
5, , , , , , , , ,유비,1,0,0,0,0.250,서동욱,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,KIA,NC,,
6,우희비, ,중비, ,삼진, ,유땅, , ,3,0,1,0,0.322,김주찬,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,KIA,NC,,
7,유땅, , ,삼진, ,좌홈, ,삼진, ,4,1,1,1,0.283,나지완,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,KIA,NC,,
8, ,3땅, ,좌비, ,유땅, ,우안, ,4,1,0,0,0.208,이범호,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,KIA,NC,,
9, , , , , , , , , ,0,0,0,0,0.500,유재신,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,KIA,NC,,
10, ,4구, ,좌비, ,4구, ,유땅, ,2,0,0,1,0.278,김민식,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,KIA,NC,,
11, ,1땅, , ,중안,좌2, ,2땅, ,4,2,1,1,0.261,이명기,구장 : 광주,"관중 : 15,851",2018.05.04(금),개시 : 18:30,경기시간 : 4:08,KIA,NC,,
0,삼진, ,투땅, ,2직, ,삼진, , ,4,0,0,0,0.235,김인태,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,두산,LG,,
1, , , , , , , , , ,0,0,0,0,0.296,조수행,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,두산,LG,,
2, , , , , , , , ,삼진,1,0,0,0,0.227,박세혁,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,두산,LG,,
3, , , , , , , , , ,0,0,0,0,0.000,이우성,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,두산,LG,,
4,유땅, ,4구, ,유땅, ,우비, ,1땅,4,0,0,0,0.253,정진호,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,두산,LG,,
5,좌2, ,중안, ,유땅, , ,중비, ,4,2,0,1,0.309,최주환,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,두산,LG,,
6,좌홈, ,삼진, , ,중안, ,1비, ,4,2,2,1,0.269,김재환,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,두산,LG,,
7,3땅, ,우비, , ,중안, ,중비, ,4,1,0,0,0.402,양의지,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,두산,LG,,
8, ,삼진, ,유비, ,투비, , ,중2,4,1,0,0,0.280,오재원,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,두산,LG,,
9, ,삼진, ,우비, ,우안, , ,좌중안,4,2,0,0,0.246,오재일,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,두산,LG,,
10, ,중안, ,우안, ,중비, , ,포비,4,2,0,1,0.290,허경민,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,두산,LG,,
11, ,3땅, ,중안, , ,1번, , ,3,1,1,0,0.341,류지혁,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,두산,LG,,
12, , , , , , , , ,사구,0,0,0,0,0.307,박건우,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,두산,LG,,
13, , , , , , , , , ,0,0,0,0,0.297,김재호,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,두산,LG,,
0,유안, ,4구, , ,중비, ,삼진, ,3,1,0,0,0.333,이형종,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,LG,두산,,
1,투유병, ,중비, , ,4구, ,좌비, ,3,0,0,0,0.277,오지환,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,LG,두산,,
2,3파, , ,4구, ,삼진, , ,2안,3,1,0,0,0.319,박용택,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,LG,두산,,
3, , , , , , , , , ,0,0,0,0,0.259,임훈,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,LG,두산,,
4, ,삼진, ,1직, ,삼진, , ,삼진,4,0,0,0,0.357,김현수,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,LG,두산,,
5, ,2직, ,3땅, , ,2땅, ,유땅,4,0,0,0,0.310,채은성,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,LG,두산,,
6, ,삼진, , ,투땅, ,2땅, ,투직,4,0,0,0,0.321,유강남,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,LG,두산,,
7, , ,2땅, ,중안, ,중안, , ,3,2,0,0,0.291,양석환,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,LG,두산,,
8, , ,사구, ,유2병, , , , ,1,0,0,0,0.333,김재율,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,LG,두산,,
9, , , , , , ,1땅, , ,1,0,0,0,0.278,김용의,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,LG,두산,,
10, , ,삼진, , , , , , ,1,0,0,0,0.125,박지규,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,LG,두산,,
11, , , , , ,좌안, ,우비, ,2,1,0,0,0.429,정주현,구장 : 잠실,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:14,LG,두산,,
0,삼진, ,삼진, , ,우안, ,좌안,중안,5,3,3,1,0.303,전준우,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,롯데,SK,,
1,유땅, , ,우직, ,좌직, ,4구,좌중2,4,1,1,1,0.234,문규현,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,롯데,SK,,
2,중비, , ,3땅, ,유땅, ,유병,1땅,5,0,0,0,0.310,손아섭,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,롯데,SK,,
3, , , , , , , , , ,0,0,0,0,0.231,김사훈,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,롯데,SK,,
4, ,2비, ,4구, , ,삼진, ,사구,2,0,0,0,0.366,이대호,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,롯데,SK,,
5, , , , , , , , ,좌안,1,1,1,1,0.364,정훈,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,롯데,SK,,
6, , , , , , , , , ,0,0,0,0,0.300,채태인,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,롯데,SK,,
7, ,좌비, ,중비, , ,4구, , ,2,0,0,0,0.317,이병규,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,롯데,SK,,
8, , , , , , , , ,유안/ 3땅,2,1,0,1,0.500,오윤석,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,롯데,SK,,
9, ,중비, , ,유땅, ,유땅, ,3희선,3,0,0,1,0.319,민병헌,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,롯데,SK,,
10, , ,4구, ,유땅, ,투땅, ,1파,3,0,0,0,0.253,번즈,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,롯데,SK,,
11, , ,2병, ,3땅, , ,4구,4구,2,0,1,2,0.318,신본기,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,롯데,SK,,
12, , ,중안, , ,유땅, ,투희번, ,2,1,0,0,0.083,나종덕,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,롯데,SK,,
13, , , , , , , , ,좌2,1,1,2,1,0.292,김문호,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,롯데,SK,,
0,삼진, ,삼진, ,좌중안, ,3땅, , ,4,1,1,0,0.309,정진기,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,SK,롯데,,
1,좌비, ,4구, ,포파, , ,2땅, ,3,0,0,0,0.236,한동민,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,SK,롯데,,
2,좌2, ,삼진, ,중안, , ,삼진, ,4,2,0,0,0.278,최정,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,SK,롯데,,
3,우비, ,삼진, ,좌비, , ,삼진, ,4,0,0,0,0.346,로맥,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,SK,롯데,,
4, ,4구, ,3땅, ,삼진, , , ,2,0,0,0,0.347,이재원,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,SK,롯데,,
5, , , , , , , , ,삼진,1,0,0,0,0.206,정의윤,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,SK,롯데,,
6, ,삼진, ,우비, ,중비, , ,2땅,4,0,0,0,0.266,김동엽,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,SK,롯데,,
7, ,삼진, ,삼진, ,삼진, , ,삼진,4,0,0,0,0.254,최승준,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,SK,롯데,,
8, ,3땅, , ,중안, ,2땅, , ,3,1,0,1,0.343,김성현,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,SK,롯데,,
9, , ,좌중2, ,투희번, ,삼진, , ,2,1,0,0,0.276,나주환,구장 : 문학,"관중 : 25,000",2018.05.05(토),개시 : 14:00,경기시간 : 3:15,SK,롯데,,
0,삼진, ,우중안, , ,우비,우안, , ,4,2,2,0,0.500,김민하,구장 : 대구,"관중 : 21,291",2018.05.05(토),개시 : 14:00,경기시간 : 2:48,한화,삼성,,
1,삼진, , ,유비, ,중비,삼진, , ,4,0,0,0,0.292,양성우,구장 : 대구,"관중 : 21,291",2018.05.05(토),개시 : 14:00,경기시간 : 2:48,한화,삼성,,
2,중안, , ,2비, ,2땅, , , ,3,1,0,0,0.344,송광민,구장 : 대구,"관중 : 21,291",2018.05.05(토),개시 : 14:00,경기시간 : 2:48,한화,삼성,,
