,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
2015년 05월 29일,40,34,7,4,3,0,0,3,3,5,0,9,1,0,1,0,1,33,수원
2015년 05월 30일,41,37,8,4,3,0,1,3,3,4,0,12,3,0,0,0,1,64,울산
2015년 05월 30일,34,31,6,5,1,0,0,1,1,2,0,6,0,0,1,0,0,-28,잠실
2015년 05월 30일,45,41,8,6,0,1,1,2,2,3,0,18,2,0,1,2,0,-2,인천
2015년 05월 30일,40,34,8,5,1,0,2,6,5,4,1,11,1,1,1,0,1,126,광주
2015년 05월 30일,36,30,6,4,0,0,2,4,4,5,0,10,2,0,1,1,1,94,수원
2015년 05월 31일,43,37,16,13,1,0,2,8,8,2,2,8,4,0,2,1,0,353,울산
2015년 05월 31일,38,31,5,2,3,0,0,3,3,5,0,9,1,0,2,0,2,13,잠실
2015년 05월 31일,39,35,10,8,0,1,1,2,2,3,0,10,0,0,1,2,0,62,인천
2015년 05월 31일,44,38,12,9,1,0,2,6,6,4,2,11,3,0,0,0,1,208,광주
2015년 05월 31일,37,35,9,6,1,0,2,6,6,2,0,8,0,1,0,0,1,126,수원
2015년 06월 02일,45,41,17,14,2,0,1,13,12,4,0,5,1,2,0,1,0,358,포항
2015년 06월 02일,32,30,5,3,1,0,1,1,1,1,1,4,0,0,0,2,0,2,잠실
2015년 06월 02일,47,40,10,4,3,0,3,8,8,6,1,9,1,2,0,0,0,268,목동
2015년 06월 02일,30,28,7,4,0,2,1,5,5,0,2,5,0,0,0,1,0,131,마산
2015년 06월 02일,44,38,14,12,2,0,0,6,6,4,1,12,1,0,1,0,1,132,수원
2015년 06월 03일,37,33,11,5,1,1,4,8,8,4,0,6,0,1,0,2,0,337,포항
2015년 06월 03일,41,34,12,12,0,0,0,8,5,4,1,4,2,0,2,1,0,184,잠실
2015년 06월 03일,35,31,6,3,3,0,0,2,1,4,0,9,0,0,0,3,0,-24,목동
2015년 06월 03일,38,33,8,6,1,0,1,4,3,5,0,5,1,1,0,0,2,83,마산
2015년 06월 03일,37,28,7,4,3,0,0,4,4,6,1,4,1,0,2,1,0,142,수원
2015년 06월 04일,36,33,9,7,1,1,0,6,3,3,0,8,1,0,0,0,0,101,포항
2015년 06월 04일,28,26,1,1,0,0,0,0,0,2,0,5,1,0,0,1,0,-92,잠실
2015년 06월 04일,51,40,16,9,3,0,4,15,14,9,1,6,0,0,1,0,0,534,목동
2015년 06월 04일,32,28,2,1,1,0,0,1,1,4,0,8,2,0,0,0,1,-70,마산
2015년 06월 04일,39,38,15,12,1,0,2,7,7,1,0,6,1,0,0,0,0,269,수원
2015년 06월 05일,45,39,7,6,1,0,0,3,3,4,1,11,0,2,1,0,1,18,잠실
2015년 06월 05일,48,35,12,6,2,0,4,14,13,12,0,12,2,0,1,0,1,468,목동
2015년 06월 05일,36,32,10,5,3,1,1,6,6,3,0,11,0,1,1,0,2,165,대전
2015년 06월 05일,,,,,,,,,,,,,,,,,,,사직
2015년 06월 05일,33,32,6,4,2,0,0,1,1,1,0,9,0,1,0,0,0,-37,마산
2015년 06월 06일,43,39,14,11,3,0,0,5,4,4,0,5,0,2,0,1,2,118,잠실
2015년 06월 06일,46,40,14,9,1,1,3,9,9,6,0,6,0,1,0,1,1,361,목동
2015년 06월 06일,39,33,11,10,1,0,0,6,5,3,1,8,1,0,2,1,0,147,대전
2015년 06월 06일,32,31,4,2,1,0,1,1,1,1,0,9,0,0,0,0,0,-40,사직
2015년 06월 06일,39,32,9,5,3,0,1,5,5,4,1,8,1,0,2,0,0,184,마산
2015년 06월 07일,31,30,3,2,1,0,0,0,0,1,0,9,0,0,0,0,1,-105,잠실
2015년 06월 07일,40,36,9,5,4,0,0,4,4,4,0,12,1,0,0,0,2,64,목동
2015년 06월 07일,42,33,9,8,1,0,0,3,2,9,0,8,2,1,0,1,1,65,대전
2015년 06월 07일,32,31,9,7,1,0,1,4,3,1,0,4,1,0,0,1,0,117,사직
2015년 06월 07일,43,38,16,12,2,0,2,14,14,5,0,1,1,1,0,2,0,438,마산
2015년 06월 09일,36,31,7,4,3,0,0,2,2,3,1,9,0,0,1,2,2,-14,잠실
2015년 06월 09일,35,34,7,5,1,1,0,2,2,1,0,8,0,0,0,0,0,-9,인천
2015년 06월 09일,30,28,2,2,0,0,0,2,2,1,0,7,0,1,1,0,0,-80,시민
2015년 06월 09일,41,34,10,7,2,0,1,7,5,6,1,6,0,1,0,1,1,165,광주
2015년 06월 09일,37,34,8,6,2,0,0,2,2,3,0,8,0,0,0,2,1,-10,사직
2015년 06월 10일,37,29,8,4,3,0,1,5,4,4,3,5,3,1,1,1,0,202,잠실
2015년 06월 10일,36,34,6,5,0,0,1,2,2,2,0,7,1,0,0,0,3,-21,인천
2015년 06월 10일,36,31,5,0,4,0,1,2,2,4,1,9,1,1,0,0,0,44,시민
2015년 06월 10일,37,31,7,6,1,0,0,3,3,3,1,8,1,0,2,0,0,35,광주
2015년 06월 10일,46,39,15,9,2,0,4,7,7,4,0,4,0,1,3,1,1,349,사직
2015년 06월 11일,29,28,3,3,0,0,0,0,0,1,0,9,2,0,0,2,0,-96,잠실
2015년 06월 11일,,,,,,,,,,,,,,,,,,,인천
2015년 06월 11일,39,34,8,8,0,0,0,2,2,3,1,10,2,0,1,0,1,4,시민
2015년 06월 11일,36,31,10,8,1,0,1,5,5,4,0,8,2,0,1,1,0,181,광주
2015년 06월 11일,40,35,9,4,3,0,2,6,6,5,0,10,1,0,0,1,1,170,사직
2015년 06월 12일,40,35,10,8,1,0,1,5,5,2,2,5,0,1,1,0,0,141,잠실
2015년 06월 12일,42,34,11,7,4,0,0,8,6,7,0,5,0,1,1,0,0,217,인천
2015년 06월 12일,47,39,10,7,2,1,0,7,5,5,1,13,1,0,2,0,2,107,대전
2015년 06월 12일,33,30,5,3,0,1,1,2,2,2,0,9,0,0,1,1,1,13,광주
2015년 06월 12일,39,36,12,9,2,0,1,6,6,3,0,9,0,0,0,1,0,177,수원
2015년 06월 13일,34,31,8,5,3,0,0,4,4,1,2,3,0,0,0,2,0,97,잠실
2015년 06월 13일,37,35,12,10,1,0,1,5,5,1,0,5,0,0,1,0,1,160,인천
2015년 06월 13일,39,32,10,7,3,0,0,8,8,4,2,5,2,0,1,2,0,217,대전
2015년 06월 13일,37,32,9,3,4,0,2,7,7,4,0,7,3,0,1,0,0,285,광주
2015년 06월 13일,34,32,5,4,0,0,1,1,1,2,0,4,0,0,0,0,1,-26,수원
2015년 06월 14일,42,36,14,10,3,0,1,6,6,5,0,5,1,0,1,1,0,260,잠실
2015년 06월 14일,30,28,3,3,0,0,0,0,0,1,0,6,2,0,1,1,0,-50,인천
2015년 06월 14일,40,32,13,11,2,0,0,8,7,5,2,10,0,0,1,1,2,188,대전
2015년 06월 14일,,,,,,,,,,,,,,,,,,,광주
2015년 06월 14일,43,37,11,9,0,0,2,10,9,5,0,8,0,0,1,0,5,176,수원
2015년 06월 16일,37,33,8,6,1,0,1,3,3,1,2,10,0,0,1,1,2,34,잠실
2015년 06월 16일,37,36,14,12,1,0,1,9,7,0,0,6,0,1,1,1,0,227,목동
2015년 06월 16일,36,33,9,2,3,0,4,7,6,2,0,4,0,0,1,0,1,296,대전
2015년 06월 16일,45,43,16,14,2,0,0,4,4,1,1,8,0,0,0,1,0,115,시민
2015년 06월 16일,39,32,9,5,3,0,1,4,4,4,1,5,0,0,2,1,0,172,수원
2015년 06월 17일,36,32,9,6,1,2,0,5,5,1,1,4,1,0,2,0,0,176,잠실
2015년 06월 17일,34,29,6,5,0,0,1,1,1,5,0,4,0,0,0,2,0,22,목동
2015년 06월 17일,45,37,11,7,4,0,0,6,6,5,2,10,0,0,1,0,0,153,대전
2015년 06월 17일,40,37,12,8,1,1,2,8,8,3,0,10,0,0,0,0,1,246,시민
2015년 06월 17일,49,39,14,8,4,0,2,12,11,9,1,10,0,0,0,1,1,354,수원
2015년 06월 18일,35,33,10,7,2,0,1,5,4,2,0,9,1,0,0,0,0,133,잠실
2015년 06월 18일,40,37,14,9,3,0,2,6,6,3,0,6,1,1,0,0,1,263,목동
2015년 06월 18일,42,38,12,7,4,1,0,2,2,3,1,7,0,0,0,1,1,105,대전
2015년 06월 18일,38,30,8,3,4,0,1,3,3,6,0,2,0,1,2,2,0,146,시민
2015년 06월 18일,36,34,9,9,0,0,0,4,4,0,0,6,0,1,2,0,0,39,수원
2015년 06월 19일,40,34,9,8,1,0,0,3,3,4,1,3,1,0,1,1,1,68,잠실
2015년 06월 19일,32,31,7,5,1,0,1,2,2,1,0,8,0,0,0,3,1,10,목동
2015년 06월 19일,37,32,8,7,1,0,0,3,3,2,0,7,0,1,3,0,1,23,인천
2015년 06월 19일,36,32,8,5,1,0,2,7,7,3,1,12,1,0,0,2,0,184,광주
2015년 06월 19일,29,28,4,2,0,0,2,4,4,0,0,8,3,0,0,0,0,114,마산
2015년 06월 20일,,,,,,,,,,,,,,,,,,,잠실
2015년 06월 20일,,,,,,,,,,,,,,,,,,,목동
2015년 06월 20일,,,,,,,,,,,,,,,,,,,인천
2015년 06월 20일,,,,,,,,,,,,,,,,,,,광주
2015년 06월 20일,38,31,8,6,1,0,1,4,3,6,0,3,2,1,1,0,1,148,마산
2015년 06월 21일,42,40,16,13,2,0,1,10,10,1,1,5,1,0,0,0,0,307,잠실
2015년 06월 21일,36,29,8,5,2,0,1,4,4,4,1,5,0,0,2,2,0,161,목동
2015년 06월 21일,37,36,8,5,3,0,0,3,3,1,0,10,0,0,0,0,1,-3,인천
2015년 06월 21일,39,36,12,9,2,0,1,7,7,1,2,7,2,0,0,0,0,224,광주
2015년 06월 21일,42,31,10,6,3,0,1,6,5,9,0,3,4,0,2,1,0,292,마산
2015년 06월 23일,40,35,13,8,4,0,1,10,10,4,1,6,1,0,0,2,0,303,잠실
2015년 06월 23일,30,26,4,2,1,0,1,3,3,2,1,4,0,2,1,0,0,65,대전
2015년 06월 23일,39,33,8,5,2,0,1,4,4,4,2,8,0,0,0,2,0,94,사직
2015년 06월 23일,41,33,7,5,2,0,0,4,4,5,2,9,1,0,1,0,1,64,마산
2015년 06월 23일,37,33,11,6,3,0,2,8,8,2,1,4,0,0,1,1,1,265,수원
2015년 06월 24일,38,34,10,8,2,0,0,5,5,2,0,4,4,0,2,0,1,134,잠실
2015년 06월 24일,,,,,,,,,,,,,,,,,,,대전
2015년 06월 24일,46,40,17,11,3,0,3,13,13,3,1,6,2,0,2,0,0,476,사직
2015년 06월 24일,40,34,13,6,4,2,1,8,8,4,2,4,2,2,0,1,0,340,마산
2015년 06월 24일,37,32,8,6,2,0,0,2,2,4,0,11,0,0,1,2,0,10,수원
2015년 06월 25일,46,38,14,11,3,0,0,7,7,3,2,6,1,0,3,0,1,211,잠실
2015년 06월 25일,,,,,,,,,,,,,,,,,,,대전
2015년 06월 25일,,,,,,,,,,,,,,,,,,,사직
2015년 06월 25일,,,,,,,,,,,,,,,,,,,마산
2015년 06월 25일,42,38,12,8,1,0,3,4,4,2,2,17,0,1,0,1,1,137,수원
2015년 06월 26일,37,35,10,5,4,0,1,3,3,1,1,9,1,0,0,2,2,73,잠실
2015년 06월 26일,34,30,5,5,0,0,0,0,0,4,0,8,0,1,0,1,1,-63,인천
2015년 06월 26일,41,34,13,7,6,0,0,8,8,4,0,8,0,0,3,0,0,261,시민
2015년 06월 26일,30,27,3,2,0,0,1,1,1,2,1,8,1,0,0,3,0,-35,광주
2015년 06월 26일,38,32,8,6,0,0,2,8,8,4,1,9,0,0,1,0,0,203,사직
2015년 06월 27일,42,33,11,9,1,0,1,9,9,8,0,5,0,1,1,0,0,261,잠실
2015년 06월 27일,42,37,12,7,2,0,3,8,6,3,0,8,0,0,2,0,0,290,인천
2015년 06월 27일,40,33,11,7,3,0,1,7,6,4,1,5,6,0,2,0,0,268,시민
2015년 06월 27일,35,33,6,3,2,0,1,4,4,1,1,7,0,0,0,0,0,58,광주
2015년 06월 27일,36,32,7,6,0,1,0,3,3,1,1,10,0,0,2,1,0,11,사직
2015년 06월 28일,37,34,11,9,2,0,0,4,4,2,0,6,0,0,1,0,0,115,잠실
2015년 06월 28일,39,32,9,8,0,0,1,3,3,7,0,2,0,0,0,1,0,104,인천
2015년 06월 28일,34,31,6,4,1,0,1,3,3,3,0,7,1,0,0,2,0,34,시민
2015년 06월 28일,29,25,4,2,2,0,0,2,2,1,1,5,1,0,2,0,2,14,광주
2015년 06월 28일,36,33,8,7,0,1,0,1,0,3,0,7,0,0,0,3,1,-31,사직
2015년 06월 30일,,,,,,,,,,,,,,,,,,,잠실
2015년 06월 30일,,,,,,,,,,,,,,,,,,,목동
2015년 06월 30일,,,,,,,,,,,,,,,,,,,인천
2015년 06월 30일,,,,,,,,,,,,,,,,,,,광주
2015년 06월 30일,,,,,,,,,,,,,,,,,,,마산
2015년 07월 01일,42,36,15,12,2,0,1,8,7,3,2,1,0,0,1,0,2,272,잠실
2015년 07월 01일,48,44,16,10,3,0,3,10,9,2,1,9,0,1,1,0,3,287,목동
2015년 07월 01일,38,35,9,7,2,0,0,2,2,3,0,12,2,0,0,1,0,18,인천
2015년 07월 01일,35,30,8,5,1,0,2,6,5,2,1,3,2,1,2,0,0,220,광주
2015년 07월 01일,36,36,10,8,1,0,1,3,3,0,0,7,1,0,0,1,1,72,마산
2015년 07월 02일,35,29,4,2,2,0,0,2,2,5,0,6,0,0,1,2,0,20,잠실
2015년 07월 02일,32,28,6,5,1,0,0,2,1,4,0,5,0,0,0,0,0,-8,목동
2015년 07월 02일,32,27,5,3,1,0,1,5,4,3,1,8,0,1,1,0,0,85,인천
2015년 07월 02일,39,33,7,4,1,0,2,7,5,5,1,8,3,0,0,1,1,155,광주
2015년 07월 02일,34,30,8,4,4,0,0,3,3,1,1,7,4,0,2,1,2,112,마산
2015년 07월 03일,49,36,11,9,1,0,1,8,8,7,2,9,1,0,4,0,0,259,잠실
2015년 07월 03일,43,35,13,11,1,0,1,7,7,4,2,6,0,0,2,0,1,230,대전
2015년 07월 03일,43,38,17,11,5,0,1,12,12,4,0,4,1,0,1,2,1,398,시민
2015년 07월 03일,53,45,11,8,1,0,2,7,5,7,1,8,0,1,0,2,0,153,사직
2015년 07월 03일,41,37,12,9,2,0,1,10,9,4,0,7,0,0,0,0,1,236,수원
2015년 07월 04일,40,37,10,8,2,0,0,5,5,1,0,5,0,0,2,0,2,68,잠실
2015년 07월 04일,39,29,9,6,3,0,0,7,7,3,3,5,0,0,4,2,0,195,대전
2015년 07월 04일,40,32,12,6,4,0,2,10,9,3,1,5,0,1,4,0,0,345,시민
2015년 07월 04일,39,32,10,9,0,0,1,7,7,6,0,10,2,0,1,1,0,204,사직
2015년 07월 04일,42,37,15,11,2,0,2,12,11,3,0,7,2,0,2,0,0,392,수원
2015년 07월 05일,35,30,6,5,0,1,0,5,5,3,1,6,0,1,1,1,0,56,잠실
2015년 07월 05일,,,,,,,,,,,,,,,,,,,대전
2015년 07월 05일,40,34,14,8,4,0,2,12,11,3,1,2,2,0,2,1,0,418,시민
2015년 07월 05일,36,34,9,8,0,0,1,1,1,1,0,6,0,0,1,1,2,21,사직
2015년 07월 05일,41,35,14,11,2,0,1,9,9,5,0,5,1,1,1,0,0,296,수원
2015년 07월 07일,47,42,16,15,0,0,1,6,6,2,2,9,0,0,1,1,1,175,잠실
2015년 07월 07일,37,34,6,4,2,0,0,1,0,2,1,11,0,0,0,0,0,-65,목동
2015년 07월 07일,,,,,,,,,,,,,,,,,,,대전
2015년 07월 07일,,,,,,,,,,,,,,,,,,,시민
2015년 07월 07일,,,,,,,,,,,,,,,,,,,마산
2015년 07월 08일,43,38,8,8,0,0,0,1,1,5,0,7,1,0,0,1,1,1,잠실
2015년 07월 08일,55,44,15,8,7,0,0,4,3,7,0,12,2,0,4,0,1,213,목동
2015년 07월 08일,38,32,7,5,2,0,0,4,4,3,1,10,1,0,2,0,1,39,대전
2015년 07월 08일,,,,,,,,,,,,,,,,,,,시민
2015년 07월 08일,,,,,,,,,,,,,,,,,,,마산
2015년 07월 09일,32,31,5,3,1,0,1,2,2,0,1,6,0,1,0,0,0,18,잠실
2015년 07월 09일,48,40,16,8,3,2,3,16,15,7,0,3,2,0,1,1,0,568,목동
2015년 07월 09일,42,37,12,10,0,0,2,5,5,3,0,8,0,0,2,0,2,163,대전
2015년 07월 09일,43,40,12,11,1,0,0,2,2,3,0,8,1,1,0,1,0,68,시민
2015년 07월 09일,40,37,16,8,5,1,2,11,11,1,0,5,2,0,2,0,0,433,마산
2015년 07월 10일,42,36,8,6,1,0,1,5,5,5,1,7,1,0,0,0,0,110,잠실
2015년 07월 10일,36,35,10,6,3,1,0,1,0,1,0,11,1,0,0,2,0,4,목동
2015년 07월 10일,37,33,11,10,0,0,1,7,7,3,0,6,0,1,1,0,0,187,인천
2015년 07월 10일,36,33,7,3,3,0,1,5,4,3,0,11,0,0,0,1,0,81,사직
2015년 07월 10일,54,41,18,9,4,2,3,16,15,11,1,11,2,1,1,0,0,599,수원
2015년 07월 11일,41,37,8,7,1,0,0,3,3,3,0,4,0,0,1,0,1,14,잠실
2015년 07월 11일,38,31,7,5,0,0,2,5,4,4,2,10,0,1,1,1,2,90,목동
2015년 07월 11일,34,29,11,6,4,0,1,4,4,3,0,6,0,3,2,1,0,184,인천
2015년 07월 11일,,,,,,,,,,,,,,,,,,,사직
2015년 07월 11일,37,32,13,10,2,0,1,6,6,0,1,4,0,0,4,1,0,252,수원
2015년 07월 12일,,,,,,,,,,,,,,,,,,,잠실
2015년 07월 12일,,,,,,,,,,,,,,,,,,,목동
2015년 07월 12일,,,,,,,,,,,,,,,,,,,인천
2015년 07월 12일,,,,,,,,,,,,,,,,,,,사직
2015년 07월 12일,,,,,,,,,,,,,,,,,,,수원
2015년 07월 14일,41,37,12,7,4,0,1,6,6,3,0,8,0,0,1,0,1,171,포항
2015년 07월 14일,32,30,6,6,0,0,0,1,1,1,1,4,0,1,0,1,1,-62,잠실
2015년 07월 14일,39,35,13,13,0,0,0,4,4,2,0,9,1,0,2,0,1,119,청주
2015년 07월 14일,41,36,5,4,0,0,1,2,2,2,1,12,0,0,2,0,0,-24,광주
2015년 07월 14일,42,34,14,7,6,0,1,9,9,4,3,4,1,1,1,1,0,357,마산
2015년 07월 15일,35,31,8,6,2,0,0,7,5,3,0,9,1,0,1,1,2,85,포항
2015년 07월 15일,43,37,14,10,0,0,4,11,11,4,1,3,4,0,1,1,1,449,잠실
2015년 07월 15일,47,38,13,8,3,0,2,10,8,6,1,7,1,0,2,2,2,302,청주
2015년 07월 15일,,,,,,,,,,,,,,,,,,,광주
2015년 07월 15일,48,44,13,8,4,0,1,6,6,3,0,9,1,0,1,0,3,153,마산
2015년 07월 16일,49,43,19,14,3,0,2,17,16,5,1,6,1,1,0,0,2,480,포항
2015년 07월 16일,34,30,8,5,1,0,2,3,3,2,1,3,0,1,1,0,0,157,잠실
2015년 07월 16일,36,32,8,5,2,1,0,4,2,2,1,9,1,0,1,2,0,51,청주
2015년 07월 16일,43,40,17,11,1,1,4,15,15,3,0,6,2,0,0,1,0,529,광주
2015년 07월 16일,53,41,8,8,0,0,0,2,2,8,2,9,2,1,2,1,0,28,마산
2015년 07월 21일,36,30,8,7,1,0,0,2,2,5,0,12,3,1,1,2,1,44,울산
2015년 07월 21일,34,30,5,5,0,0,0,1,1,4,0,7,0,1,0,1,0,-51,잠실
2015년 07월 21일,37,33,11,6,1,0,4,8,8,2,1,12,1,0,1,1,0,312,인천
2015년 07월 21일,39,35,8,8,0,0,0,1,1,2,1,6,0,0,1,0,0,-1,시민
2015년 07월 21일,35,31,9,6,2,0,1,4,4,4,0,5,0,1,0,2,0,103,수원
2015년 07월 22일,33,28,4,2,2,0,0,2,2,2,3,6,0,0,0,2,1,-26,울산
2015년 07월 22일,32,31,8,5,2,1,0,5,5,1,0,3,0,1,0,0,1,105,잠실
2015년 07월 22일,43,39,14,12,2,0,0,4,4,4,0,5,0,0,0,2,1,123,인천
2015년 07월 22일,47,41,19,12,5,1,1,14,12,3,2,3,0,0,1,1,1,452,시민
2015년 07월 22일,39,29,8,6,1,0,1,5,5,8,0,10,1,0,2,1,1,154,수원
2015년 07월 23일,45,44,17,10,4,1,2,9,9,1,0,5,1,0,0,0,1,319,울산
2015년 07월 23일,,,,,,,,,,,,,,,,,,,잠실
2015년 07월 23일,34,28,8,5,2,0,1,6,6,2,1,3,0,1,3,1,0,189,인천
2015년 07월 23일,35,32,7,4,3,0,0,2,2,2,0,10,0,1,1,0,1,-12,시민
2015년 07월 23일,,,,,,,,,,,,,,,,,,,수원
2015년 07월 24일,,,,,,,,,,,,,,,,,,,잠실
2015년 07월 24일,,,,,,,,,,,,,,,,,,,목동
2015년 07월 24일,39,31,7,7,0,0,0,3,3,6,1,7,0,1,1,0,0,27,대전
2015년 07월 24일,44,36,12,6,4,0,2,9,9,6,1,10,4,0,1,0,0,350,광주
2015년 07월 24일,35,32,7,5,1,0,1,3,3,3,0,7,2,1,0,0,0,68,마산
2015년 07월 25일,,,,,,,,,,,,,,,,,,,잠실
2015년 07월 25일,,,,,,,,,,,,,,,,,,,목동
2015년 07월 25일,36,30,8,7,1,0,0,2,2,4,0,13,0,0,2,1,0,24,대전
2015년 07월 25일,40,34,9,6,3,0,0,1,1,4,1,8,1,0,1,0,1,33,광주
2015년 07월 25일,38,34,12,7,4,0,1,8,8,3,0,5,1,1,1,1,2,246,마산
2015년 07월 26일,38,36,11,9,1,0,1,9,9,2,0,9,2,0,0,0,0,223,잠실
2015년 07월 26일,42,38,17,7,5,0,5,14,14,1,0,8,1,1,3,0,0,567,목동
2015년 07월 26일,34,32,6,3,1,0,2,2,2,1,1,6,2,0,0,1,0,82,대전
2015년 07월 26일,39,35,7,5,1,0,1,2,2,3,0,8,1,1,1,1,0,32,광주
2015년 07월 26일,41,33,9,6,2,0,1,5,5,6,1,7,0,0,1,2,1,124,마산
2015년 07월 28일,34,32,7,4,2,0,1,2,2,2,0,7,0,1,0,1,0,32,잠실
2015년 07월 28일,37,34,14,7,4,0,3,8,8,2,0,4,0,3,1,0,1,343,목동
2015년 07월 28일,29,27,6,4,2,0,0,2,2,1,0,4,1,0,1,2,0,42,시민
2015년 07월 28일,36,31,9,5,2,0,2,6,6,3,0,7,2,0,2,1,0,259,광주
2015년 07월 28일,31,26,2,0,0,0,2,3,3,5,0,10,1,0,0,1,0,54,사직
2015년 07월 29일,40,33,9,4,2,0,3,8,8,6,1,2,0,0,0,0,0,320,잠실
2015년 07월 29일,41,37,14,11,2,0,1,6,6,3,0,7,3,0,1,0,0,251,목동
2015년 07월 29일,40,34,10,5,3,0,2,12,11,3,1,2,4,0,2,0,0,385,시민
2015년 07월 29일,39,33,13,11,1,0,1,5,5,4,0,4,0,1,2,1,0,209,광주
2015년 07월 29일,43,38,10,9,1,0,0,3,2,4,0,9,2,0,1,1,0,64,사직
2015년 07월 30일,37,28,3,3,0,0,0,2,1,8,0,2,2,0,1,1,0,22,잠실
2015년 07월 30일,43,35,16,9,2,1,4,10,9,6,0,7,1,0,2,2,0,468,목동
2015년 07월 30일,37,31,10,3,2,0,5,10,10,2,1,8,1,1,3,0,1,407,시민
2015년 07월 30일,34,30,7,4,0,1,2,5,5,3,1,6,0,0,0,1,0,170,광주
2015년 07월 30일,38,34,7,2,3,0,2,5,5,4,0,6,0,0,0,0,0,166,사직
2015년 07월 31일,35,33,7,5,0,0,2,4,4,2,0,7,1,0,0,2,2,70,잠실
2015년 07월 31일,36,31,9,5,3,0,1,3,3,4,0,6,1,1,1,0,0,154,인천
2015년 07월 31일,44,33,7,6,1,0,0,4,4,10,1,13,0,1,0,1,1,7,대전
2015년 07월 31일,38,36,14,10,4,0,0,4,4,2,0,7,0,2,0,2,0,128,마산
2015년 07월 31일,35,31,6,6,0,0,0,2,2,4,0,5,0,1,0,1,2,-40,수원
2015년 08월 01일,39,34,11,9,2,0,0,3,3,3,0,3,1,1,2,1,1,98,잠실
2015년 08월 01일,36,30,8,5,2,0,1,4,4,4,1,9,0,1,1,2,1,104,인천
2015년 08월 01일,51,44,17,14,3,0,0,8,8,5,2,8,2,0,0,0,2,227,대전
2015년 08월 01일,34,28,6,5,0,1,0,4,3,4,1,7,2,0,1,1,0,89,마산
2015년 08월 01일,51,45,23,19,0,0,4,19,18,3,1,3,0,0,2,1,0,644,수원
2015년 08월 02일,30,27,7,5,1,0,1,3,3,2,0,6,0,1,1,1,1,88,잠실
2015년 08월 02일,40,36,16,14,1,0,1,8,8,3,0,9,0,2,1,1,1,245,인천
2015년 08월 02일,35,28,5,4,1,0,0,2,2,5,0,4,0,0,2,2,0,25,대전
2015년 08월 02일,36,31,8,6,1,0,1,5,4,5,0,4,1,1,0,0,2,106,마산
2015년 08월 02일,58,48,20,15,2,0,3,10,10,7,1,9,0,1,2,4,0,419,수원
2015년 08월 04일,31,30,5,3,2,0,0,0,0,1,0,9,0,0,0,1,0,-76,울산
2015년 08월 04일,35,33,7,6,0,0,1,1,1,2,0,5,0,0,0,2,0,1,잠실
2015년 08월 04일,39,37,15,7,4,0,4,11,10,0,1,8,1,0,1,2,0,424,목동
2015년 08월 04일,41,30,13,10,3,0,0,9,9,9,0,5,1,1,2,2,0,294,인천
2015년 08월 04일,37,35,8,7,0,0,1,4,4,2,0,10,1,0,0,0,1,38,수원
2015년 08월 05일,41,30,9,4,4,0,1,8,8,7,1,7,0,0,3,0,1,259,울산
2015년 08월 05일,34,31,6,2,3,1,0,2,2,1,1,3,0,0,1,1,0,40,잠실
2015년 08월 05일,34,31,10,8,0,0,2,3,3,1,1,8,1,1,1,1,1,137,목동
2015년 08월 05일,37,30,8,6,1,0,1,7,6,7,0,3,3,0,0,0,1,195,인천
2015년 08월 05일,38,37,10,7,2,0,1,1,1,0,1,2,0,0,0,1,2,40,수원
2015년 08월 06일,48,42,17,11,3,0,3,14,13,6,0,12,1,0,0,0,0,436,포항
2015년 08월 06일,48,40,17,11,3,1,2,15,14,7,0,3,0,1,1,0,1,468,잠실
2015년 08월 06일,41,34,13,10,3,0,0,4,4,4,1,6,0,0,2,1,0,174,대전
2015년 08월 06일,42,33,6,6,0,0,0,2,2,7,2,9,3,1,0,0,1,10,광주
2015년 08월 06일,37,33,10,5,3,0,2,8,7,1,2,3,1,1,1,1,0,265,마산
2015년 08월 07일,51,42,19,10,7,1,1,17,17,8,0,8,2,0,1,0,0,556,포항
2015년 08월 07일,46,38,16,12,2,1,1,14,14,5,1,6,1,0,2,0,1,409,잠실
2015년 08월 07일,47,41,17,15,2,0,0,5,4,3,0,10,2,0,3,1,0,195,대전
2015년 08월 07일,46,39,12,9,3,0,0,6,5,3,2,10,2,0,2,1,0,144,광주
2015년 08월 07일,45,41,19,14,3,0,2,13,12,2,1,2,0,0,1,0,0,425,마산
2015년 08월 08일,37,33,8,5,2,0,1,3,3,3,0,5,1,0,1,1,1,95,잠실
2015년 08월 08일,44,35,14,8,4,0,2,11,11,5,2,6,1,0,2,0,2,379,인천
2015년 08월 08일,43,30,8,4,2,0,2,6,6,10,2,6,0,0,1,1,0,261,대전
2015년 08월 08일,,,,,,,,,,,,,,,,,,,시민
2015년 08월 08일,40,34,11,7,2,0,2,9,9,6,0,3,1,1,0,1,0,300,마산
2015년 08월 09일,41,35,12,9,1,1,1,9,7,5,1,5,1,0,0,0,0,264,잠실
2015년 08월 09일,39,38,11,9,0,0,2,4,4,1,0,6,0,0,0,0,1,132,인천
2015년 08월 09일,31,29,8,6,1,0,1,2,2,0,1,5,0,1,1,1,0,84,대전
2015년 08월 09일,32,28,7,4,2,0,1,3,3,3,0,5,2,0,1,2,0,130,시민
