,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
2019년 08월 11일,44,39,12,10,2,0,0,4,4,4,0,6,0,0,1,1,1,92,수원
2019년 08월 11일,41,33,10,9,0,0,1,5,5,6,1,8,1,0,1,0,1,159,대구
2019년 08월 11일,39,32,13,7,2,1,3,9,9,3,0,6,2,0,4,2,0,394,창원
2019년 08월 13일,43,36,15,13,1,0,1,8,8,4,1,6,1,0,2,0,0,279,잠실
2019년 08월 13일,35,27,6,3,0,2,1,4,4,4,3,10,0,2,1,0,0,128,인천
2019년 08월 13일,36,33,8,6,2,0,0,2,2,2,1,6,0,0,0,2,0,16,대전
2019년 08월 13일,41,33,9,5,4,0,0,2,2,7,0,5,0,0,1,2,0,84,광주
2019년 08월 13일,40,37,13,7,5,0,1,6,6,3,0,7,2,0,0,0,1,245,사직
2019년 08월 14일,31,30,4,1,3,0,0,0,0,1,0,8,0,0,0,1,0,-63,잠실
2019년 08월 14일,,,,,,,,,,,,,,,,,,,인천
2019년 08월 14일,42,38,13,10,1,1,1,9,8,4,0,3,0,0,0,1,1,232,대전
2019년 08월 14일,34,30,8,6,2,0,0,4,4,2,1,3,0,0,1,1,1,104,광주
2019년 08월 14일,32,31,5,2,3,0,0,0,0,1,0,7,0,0,0,0,0,-58,사직
2019년 08월 15일,,,,,,,,,,,,,,,,,,,잠실
2019년 08월 15일,36,30,9,6,2,1,0,4,4,3,0,3,0,0,3,0,1,144,고척
2019년 08월 15일,,,,,,,,,,,,,,,,,,,수원
2019년 08월 15일,43,35,9,7,1,0,1,6,6,8,0,10,1,0,0,0,0,146,광주
2019년 08월 15일,41,39,16,11,2,0,3,11,11,2,0,10,0,0,0,0,0,374,사직
2019년 08월 16일,40,35,14,9,3,1,1,7,7,4,0,8,1,2,1,0,2,253,잠실
2019년 08월 16일,40,36,13,10,1,0,2,6,5,4,0,6,2,0,0,1,0,253,고척
2019년 08월 16일,44,37,13,10,2,0,1,9,9,6,0,5,0,0,1,0,0,279,수원
2019년 08월 16일,33,29,6,6,0,0,0,1,0,4,0,3,0,0,0,2,0,-24,광주
2019년 08월 16일,32,29,4,3,1,0,0,1,1,2,1,3,0,1,0,1,0,-28,사직
2019년 08월 17일,43,37,13,9,3,1,0,9,9,3,2,5,0,0,1,1,0,258,잠실
2019년 08월 17일,36,32,8,5,2,0,1,4,3,2,1,2,0,0,1,2,2,91,고척
2019년 08월 17일,39,31,10,7,3,0,0,7,7,4,1,6,0,0,3,0,0,194,대구
2019년 08월 17일,40,36,10,6,3,0,1,3,3,2,1,4,1,0,1,3,1,115,광주
2019년 08월 17일,41,35,10,6,2,0,2,9,8,5,1,2,2,0,0,0,0,301,창원
2019년 08월 18일,42,31,12,9,3,0,0,11,11,5,2,1,0,0,4,1,1,312,잠실
2019년 08월 18일,40,36,9,7,0,0,2,4,4,4,0,7,0,0,0,0,1,123,고척
2019년 08월 18일,37,32,7,6,1,0,0,1,1,4,0,8,0,0,1,0,0,-13,대구
2019년 08월 18일,37,35,9,7,2,0,0,1,1,2,0,10,1,1,0,0,0,-5,광주
2019년 08월 18일,38,34,11,8,2,1,0,7,5,3,0,4,0,0,1,2,0,168,창원
2019년 08월 20일,51,40,14,12,1,1,0,15,14,7,3,9,2,0,1,0,2,336,잠실
2019년 08월 20일,35,31,10,7,2,0,1,5,5,2,1,5,1,0,1,1,0,178,인천
2019년 08월 20일,37,34,13,10,2,0,1,6,6,2,1,7,1,1,0,0,0,207,수원
2019년 08월 20일,31,31,4,4,0,0,0,0,0,0,0,12,1,0,0,0,0,-108,대전
2019년 08월 20일,33,29,8,5,2,0,1,3,3,2,0,2,0,0,2,1,0,138,창원
2019년 08월 21일,36,33,11,9,2,0,0,6,5,2,0,5,1,0,1,1,0,127,잠실
2019년 08월 21일,36,34,10,9,1,0,0,5,5,2,0,7,2,0,0,2,0,106,인천
2019년 08월 21일,33,33,6,5,0,1,0,1,1,0,0,7,1,0,0,1,1,-49,수원
2019년 08월 21일,,,,,,,,,,,,,,,,,,,대전
2019년 08월 21일,,,,,,,,,,,,,,,,,,,창원
2019년 08월 22일,35,31,3,3,0,0,0,2,2,1,2,9,0,0,1,0,0,-62,잠실
2019년 08월 22일,45,44,10,6,3,0,1,5,5,1,0,7,0,0,0,1,0,83,고척
2019년 08월 22일,41,33,13,11,2,0,0,8,6,5,1,7,1,1,2,2,1,197,인천
2019년 08월 22일,36,33,11,7,4,0,0,4,4,1,1,4,0,0,1,2,0,146,수원
2019년 08월 22일,34,31,4,4,0,0,0,1,1,3,0,7,0,0,0,0,0,-66,대구
2019년 08월 23일,41,34,14,11,1,0,2,8,7,3,2,5,1,0,2,1,0,326,잠실
2019년 08월 23일,38,34,12,8,4,0,0,6,6,4,0,6,0,0,0,2,0,178,고척
2019년 08월 23일,38,35,11,9,1,0,1,6,5,3,0,6,1,0,0,0,0,179,인천
2019년 08월 23일,53,44,9,8,0,0,1,3,3,9,0,11,2,0,0,1,0,68,수원
2019년 08월 23일,37,31,4,2,1,0,1,4,4,5,1,4,1,0,0,0,0,82,대구
2019년 08월 24일,44,41,14,10,3,0,1,12,12,2,1,6,0,0,0,0,0,304,잠실
2019년 08월 24일,37,30,8,5,3,0,0,4,4,5,1,5,1,1,1,0,0,132,인천
2019년 08월 24일,36,34,10,6,4,0,0,3,3,1,0,4,0,1,1,2,3,42,대전
2019년 08월 24일,32,30,7,4,3,0,0,2,2,2,0,6,0,0,0,1,0,47,대구
2019년 08월 24일,36,32,8,6,0,0,2,3,3,3,0,3,0,1,1,1,1,102,사직
2019년 08월 25일,40,37,10,8,1,0,1,3,3,3,0,6,1,0,0,0,2,73,잠실
2019년 08월 25일,34,32,8,6,2,0,0,2,2,2,0,7,2,0,0,3,0,22,인천
2019년 08월 25일,29,27,2,1,0,1,0,2,2,1,0,9,1,0,1,1,0,-46,대전
2019년 08월 25일,43,41,14,10,3,0,1,8,8,2,0,10,1,0,0,0,0,206,대구
2019년 08월 25일,35,32,10,6,4,0,0,5,5,1,2,7,0,0,0,2,0,130,사직
2019년 08월 27일,33,32,8,6,1,0,1,4,4,1,0,7,5,0,0,0,0,143,잠실
2019년 08월 27일,33,32,7,6,1,0,0,0,0,1,0,8,1,1,0,2,0,-52,청주
2019년 08월 27일,33,32,6,4,1,0,1,1,1,1,0,5,0,1,0,0,0,3,광주
2019년 08월 27일,35,32,5,4,1,0,0,1,1,3,0,6,0,0,0,0,2,-60,울산
2019년 08월 27일,34,29,6,4,1,1,0,4,3,4,0,4,0,0,1,0,0,84,창원
2019년 08월 28일,37,31,10,9,0,1,0,4,3,4,1,7,2,0,1,0,2,98,잠실
2019년 08월 28일,35,27,7,4,3,0,0,2,2,4,2,6,0,0,2,0,2,63,청주
2019년 08월 28일,36,30,7,4,2,0,1,5,5,4,1,5,2,0,1,0,0,169,광주
2019년 08월 28일,36,32,10,7,2,0,1,4,4,4,0,9,0,0,0,3,1,116,울산
2019년 08월 28일,36,32,7,5,2,0,0,2,2,2,1,4,0,0,1,0,0,34,창원
2019년 08월 29일,,,,,,,,,,,,,,,,,,,잠실
2019년 08월 29일,36,32,8,7,1,0,0,4,3,4,0,8,2,0,0,1,0,71,고척
2019년 08월 29일,41,36,16,14,1,0,1,11,11,2,1,2,0,0,2,2,1,351,수원
2019년 08월 29일,37,27,7,5,2,0,0,5,5,6,1,0,2,1,3,0,1,177,대구
2019년 08월 29일,33,29,10,5,4,0,1,4,4,2,0,5,0,2,2,1,0,171,창원
2019년 08월 30일,37,31,4,4,0,0,0,0,0,6,0,9,1,0,0,0,0,-58,잠실
2019년 08월 30일,37,35,11,9,1,0,1,5,5,2,0,7,1,1,0,0,1,142,고척
2019년 08월 30일,35,31,5,4,1,0,0,1,1,4,0,6,2,0,0,1,0,-14,수원
2019년 08월 30일,31,31,5,4,1,0,0,0,0,0,0,7,0,1,0,0,0,-81,대구
2019년 08월 30일,41,35,9,8,0,0,1,2,2,4,1,2,0,0,1,0,2,76,창원
2019년 08월 31일,35,30,7,6,0,0,1,5,5,4,1,4,1,0,0,1,0,145,잠실
2019년 08월 31일,43,41,14,11,2,1,0,4,4,2,0,7,2,0,0,1,1,134,인천
2019년 08월 31일,38,36,10,8,1,0,1,1,1,2,0,9,0,0,0,0,0,33,대전
2019년 08월 31일,38,31,9,8,0,0,1,4,4,4,2,8,2,0,1,1,1,151,광주
2019년 08월 31일,41,36,12,11,1,0,0,3,3,4,0,7,1,0,1,2,0,78,창원
2019년 09월 01일,37,32,8,8,0,0,0,4,4,3,1,1,2,0,1,0,0,132,잠실
2019년 09월 01일,41,33,9,3,3,0,3,9,8,7,1,5,1,0,0,2,0,321,인천
2019년 09월 01일,35,32,10,8,1,0,1,6,6,2,0,6,0,0,1,1,0,161,대전
2019년 09월 01일,34,32,13,10,2,0,1,4,4,2,0,7,1,2,0,1,0,172,광주
2019년 09월 01일,33,32,10,7,3,0,0,4,3,1,0,2,1,0,0,2,0,123,창원
2019년 09월 03일,38,33,7,7,0,0,0,2,1,4,0,6,0,1,1,0,0,-21,잠실
2019년 09월 03일,40,35,13,9,3,0,1,8,7,2,2,6,2,1,1,0,0,275,인천
2019년 09월 03일,31,29,3,3,0,0,0,0,0,1,1,7,0,0,0,1,1,-113,수원
2019년 09월 03일,39,34,9,6,3,0,0,5,2,3,1,16,0,2,1,0,0,14,대전
2019년 09월 03일,34,32,5,1,3,0,1,4,3,2,0,11,0,0,0,1,1,9,사직
2019년 09월 04일,,,,,,,,,,,,,,,,,,,잠실
2019년 09월 04일,,,,,,,,,,,,,,,,,,,인천
2019년 09월 04일,,,,,,,,,,,,,,,,,,,수원
2019년 09월 04일,32,31,5,5,0,0,0,0,0,1,0,12,1,1,0,0,0,-85,대전
2019년 09월 04일,39,36,9,7,2,0,0,0,0,3,0,10,0,0,0,1,2,-46,사직
2019년 09월 05일,,,,,,,,,,,,,,,,,,,잠실
2019년 09월 05일,35,29,3,3,0,0,0,0,0,4,1,4,0,1,1,1,0,-65,고척
2019년 09월 05일,,,,,,,,,,,,,,,,,,,인천
2019년 09월 05일,,,,,,,,,,,,,,,,,,,수원
2019년 09월 05일,30,28,4,2,2,0,0,0,0,1,0,5,1,0,1,1,0,-35,창원
2019년 09월 06일,35,32,9,6,2,0,1,5,5,2,0,11,1,0,1,0,0,133,잠실
2019년 09월 06일,37,33,11,7,4,0,0,6,6,3,0,9,0,0,1,1,0,155,고척
2019년 09월 06일,,,,,,,,,,,,,,,,,,,인천
2019년 09월 06일,39,35,11,7,1,1,2,5,5,2,1,5,2,0,1,0,1,244,수원
2019년 09월 06일,33,29,8,6,0,0,2,4,4,2,1,7,2,1,1,1,1,148,창원
2019년 09월 07일,,,,,,,,,,,,,,,,,,,잠실
2019년 09월 07일,,,,,,,,,,,,,,,,,,,수원
2019년 09월 07일,40,35,14,11,2,1,0,5,5,3,0,5,0,0,2,1,0,200,대전
2019년 09월 07일,32,30,6,3,1,0,2,2,2,2,0,8,0,0,0,3,0,57,대구
2019년 09월 07일,34,34,9,8,1,0,0,3,2,0,0,5,1,0,0,2,0,14,광주
2019년 09월 08일,34,32,8,6,1,0,1,2,2,2,0,6,0,0,0,1,1,69,잠실
2019년 09월 08일,33,29,8,7,1,0,0,5,5,3,0,6,1,0,1,0,0,93,수원
2019년 09월 08일,34,30,3,1,2,0,0,0,0,3,1,9,0,0,0,0,2,-95,대전
2019년 09월 08일,41,36,12,7,4,0,1,9,9,4,1,7,0,0,0,0,1,256,대구
2019년 09월 08일,38,35,8,6,2,0,0,3,3,3,0,7,0,0,0,1,5,-24,광주
2019년 09월 10일,,,,,,,,,,,,,,,,,,,잠실
2019년 09월 10일,,,,,,,,,,,,,,,,,,,인천
2019년 09월 10일,39,36,10,10,0,0,0,2,2,3,0,6,0,1,0,0,0,12,청주
2019년 09월 10일,32,28,5,4,1,0,0,3,3,2,0,5,2,1,2,0,0,50,대구
2019년 09월 10일,41,36,13,11,2,0,0,8,8,4,0,5,0,1,1,1,0,201,사직
2019년 09월 11일,31,29,2,2,0,0,0,0,0,2,0,5,0,0,0,0,0,-99,잠실
2019년 09월 11일,35,30,5,4,0,0,1,2,2,4,0,7,2,1,1,0,1,23,인천
2019년 09월 11일,45,35,13,7,6,0,0,9,9,10,0,5,1,1,0,1,1,300,청주
2019년 09월 11일,40,35,11,5,1,1,4,11,10,4,1,6,0,0,0,0,0,400,대구
2019년 09월 11일,31,30,3,3,0,0,0,0,0,0,0,7,0,0,1,0,0,-106,사직
2019년 09월 12일,33,33,11,9,2,0,0,5,5,0,0,4,0,0,0,2,2,98,잠실
2019년 09월 12일,34,28,6,5,1,0,0,3,2,4,2,8,2,1,0,2,0,57,고척
2019년 09월 12일,42,38,13,11,2,0,0,4,4,3,0,9,0,1,1,0,0,93,수원
2019년 09월 12일,,,,,,,,,,,,,,,,,,,대구
2019년 09월 12일,30,30,6,5,0,0,1,1,1,0,0,5,0,0,0,2,0,-15,사직
2019년 09월 13일,34,32,9,5,4,0,0,6,5,1,0,1,3,1,1,1,0,164,잠실
2019년 09월 13일,38,33,8,8,0,0,0,1,1,2,1,5,1,0,2,0,0,16,고척
2019년 09월 13일,40,35,9,8,1,0,0,2,2,3,2,8,0,1,0,0,0,20,수원
2019년 09월 13일,38,32,9,6,2,0,1,4,4,5,0,9,1,1,1,1,3,83,대구
2019년 09월 13일,29,28,6,4,2,0,0,1,1,1,0,8,0,1,0,1,0,-1,사직
2019년 01월 31일,35,33,7,5,2,0,0,2,1,2,0,8,0,0,0,0,1,0,퍼스
2019년 02월 02일,40,33,10,5,2,0,3,9,7,6,1,8,0,0,0,1,0,0,브리
2019년 02월 03일,,,,,,,,,,,,,,,,,,,브리
2019년 03월 12일,34,32,8,6,1,0,1,4,3,2,0,9,1,0,0,0,1,79,고척
2019년 03월 12일,40,32,11,6,4,1,0,3,3,7,0,5,0,1,1,1,1,163,대전
2019년 03월 12일,48,45,20,14,3,0,3,13,13,2,0,7,2,0,1,0,1,476,대구
2019년 03월 12일,34,31,4,3,1,0,0,4,1,3,0,7,0,0,0,0,0,-41,광주
2019년 03월 12일,36,31,9,5,2,0,2,6,5,4,1,7,0,1,0,0,0,190,상동
2019년 03월 13일,41,35,9,7,1,0,1,4,4,6,0,7,0,0,0,1,0,97,고척
2019년 03월 13일,42,32,9,6,2,0,1,9,8,9,1,6,0,0,0,0,0,237,대전
2019년 03월 13일,35,29,6,4,2,0,0,6,6,6,0,9,0,1,0,0,0,90,대구
2019년 03월 13일,36,35,9,6,1,2,0,3,3,1,0,8,0,3,0,0,0,31,광주
2019년 03월 13일,26,24,4,2,2,0,0,0,0,2,0,8,0,0,0,1,2,-59,상동
2019년 03월 14일,35,31,10,8,1,0,1,5,5,2,1,4,0,0,1,2,1,151,대전
2019년 03월 14일,41,34,10,7,2,0,1,8,8,5,1,10,2,0,1,0,0,226,고척
2019년 03월 14일,36,35,8,5,2,0,1,4,4,1,0,9,0,0,0,0,2,46,대구
2019년 03월 14일,43,38,14,10,2,0,2,9,9,4,1,5,3,0,0,0,1,336,광주
2019년 03월 14일,38,34,9,8,1,0,0,2,2,3,0,6,0,0,1,2,2,3,이천
2019년 03월 15일,,,,,,,,,,,,,,,,,,,이천
2019년 03월 15일,37,31,7,3,3,0,1,4,3,6,0,10,1,0,0,0,0,117,고척
2019년 03월 15일,39,36,10,9,1,0,0,2,2,3,0,10,2,1,0,0,0,44,대전
2019년 03월 15일,29,24,6,5,1,0,0,1,1,3,2,6,1,0,0,3,0,14,대구
2019년 03월 15일,,,,,,,,,,,,,,,,,,,광주
2019년 03월 16일,39,35,10,6,4,0,0,2,1,3,1,12,0,0,0,0,0,22,고척
2019년 03월 16일,37,34,7,5,2,0,0,2,2,3,0,7,1,0,0,0,0,25,수원
2019년 03월 16일,34,32,8,5,2,0,1,6,6,2,0,12,2,0,0,0,2,105,대전
2019년 03월 16일,36,31,7,5,2,0,0,4,3,4,1,9,2,0,0,2,0,32,대구
2019년 03월 16일,35,32,5,3,2,0,0,2,2,1,2,5,2,1,0,0,1,-11,광주
2019년 03월 17일,37,33,9,8,1,0,0,1,1,4,0,7,2,0,0,3,1,13,고척
2019년 03월 17일,36,32,8,6,1,0,1,1,1,3,1,9,0,1,0,0,2,6,수원
2019년 03월 17일,38,32,8,7,1,0,0,6,4,4,1,11,0,0,1,2,1,24,대전
2019년 03월 17일,39,34,8,4,2,2,0,5,5,4,0,9,1,0,1,2,2,80,대구
2019년 03월 17일,38,34,13,9,3,1,0,6,5,3,0,5,0,0,1,0,0,208,광주
2019년 03월 19일,36,29,7,4,2,0,1,4,4,6,0,7,0,0,1,0,1,116,고척
2019년 03월 19일,29,26,5,2,1,0,2,3,3,2,0,7,1,2,1,0,0,107,인천
2019년 03월 19일,34,32,7,4,3,0,0,3,3,2,0,7,0,1,0,0,0,27,수원
2019년 03월 19일,39,31,8,2,4,1,1,6,5,5,1,2,0,0,2,0,0,234,사직
2019년 03월 19일,32,31,7,5,1,1,0,2,2,1,0,5,0,1,0,2,1,-4,창원
2019년 03월 20일,36,33,11,11,0,0,0,2,2,3,0,11,2,0,0,2,0,56,고척
2019년 03월 20일,27,22,4,4,0,0,0,1,0,5,0,6,0,1,0,1,1,-38,인천
2019년 03월 20일,,,,,,,,,,,,,,,,,,,수원
2019년 03월 20일,38,33,10,8,2,0,0,4,4,5,0,7,1,1,0,1,1,98,사직
2019년 03월 20일,33,30,5,5,0,0,0,3,3,2,1,6,1,0,0,0,1,6,창원
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2019년 07월 19일,,,,,,,,,,,,,,,,,,,창원
2019년 07월 21일,40,37,10,8,1,0,1,7,6,2,1,4,1,0,0,0,1,148,창원
2019년 07월 26일,40,35,10,8,1,0,1,6,6,3,0,6,1,0,2,0,1,170,사직
2019년 09월 14일,36,34,11,8,2,0,1,7,7,2,0,7,3,1,0,0,1,206,잠실
2019년 09월 14일,45,41,18,16,1,0,1,7,5,2,1,7,1,0,1,1,2,220,인천
2019년 09월 14일,35,30,7,5,1,0,1,3,3,4,0,3,1,0,1,0,0,118,수원
2019년 09월 14일,41,35,12,11,1,0,0,5,5,4,0,5,0,0,2,0,0,151,대전
2019년 09월 14일,41,36,13,7,4,1,1,7,7,3,1,3,1,0,1,0,1,296,창원
2019년 09월 15일,40,36,16,9,4,1,2,10,10,2,0,6,1,1,2,1,2,385,잠실
2019년 09월 15일,40,37,9,5,1,0,3,6,6,2,1,8,1,0,0,0,1,181,인천
2019년 09월 15일,37,33,8,8,0,0,0,1,1,3,1,9,1,1,0,1,0,-23,대전
2019년 09월 15일,33,29,8,4,1,1,2,6,6,2,0,5,0,0,2,0,0,218,창원
2019년 09월 17일,30,30,6,6,0,0,0,1,1,0,0,9,0,0,0,0,0,-40,대전
2019년 09월 17일,36,28,6,5,1,0,0,3,3,6,1,7,1,0,1,0,1,61,광주
2019년 09월 18일,41,37,8,4,3,0,1,3,1,2,1,5,1,0,1,0,1,81,포항
2019년 09월 18일,35,34,11,8,3,0,0,6,6,1,0,6,0,0,0,1,1,145,광주
2019년 09월 19일,44,38,14,5,6,0,3,12,12,4,1,9,1,0,1,0,1,429,대구
2019년 09월 19일,36,27,6,5,0,0,1,5,5,5,1,5,1,0,3,0,0,156,창원
2019년 09월 20일,35,34,9,9,0,0,0,6,4,1,0,7,3,0,0,0,0,88,잠실
2019년 09월 20일,34,28,5,2,3,0,0,5,4,4,1,5,1,0,1,0,0,99,대전
2019년 09월 20일,30,29,5,5,0,0,0,0,0,1,0,6,0,0,0,3,0,-84,사직
2019년 09월 21일,39,34,12,11,1,0,0,5,4,5,0,4,3,1,0,1,2,149,잠실
2019년 09월 21일,38,35,10,9,0,1,0,3,3,0,1,7,3,0,2,1,2,63,수원
2019년 09월 21일,,,,,,,,,,,,,,,,,,,대전
2019년 09월 21일,,,,,,,,,,,,,,,,,,,사직
2019년 09월 22일,45,39,10,7,3,0,0,3,3,5,1,7,0,0,0,1,1,61,잠실
2019년 09월 22일,,,,,,,,,,,,,,,,,,,수원
2019년 09월 22일,,,,,,,,,,,,,,,,,,,대전
2019년 09월 23일,34,32,7,6,1,0,0,1,1,2,0,5,2,0,0,1,0,-3,잠실
2019년 09월 24일,38,34,9,7,2,0,0,2,2,3,1,7,0,0,0,2,2,6,잠실
2019년 09월 24일,36,34,11,6,3,1,1,5,5,2,0,4,0,1,0,0,1,184,광주
2019년 09월 24일,54,50,14,11,1,1,1,7,7,3,1,6,2,0,0,0,0,192,창원
2019년 09월 25일,31,29,6,5,0,0,1,1,1,2,0,4,0,0,0,0,0,46,인천
2019년 09월 25일,34,32,5,4,1,0,0,0,0,1,1,12,0,0,0,0,0,-81,사직
2019년 09월 25일,40,36,9,8,1,0,0,2,1,4,0,7,2,0,0,0,1,5,창원
2019년 09월 26일,35,33,7,4,2,0,1,3,3,2,0,7,1,1,0,0,1,40,수원
2019년 09월 26일,30,29,4,4,0,0,0,0,0,1,0,3,0,0,0,2,0,-75,대구
2019년 09월 26일,33,31,4,2,1,0,1,1,1,2,0,10,0,0,0,0,2,-49,사직
2019년 09월 26일,42,38,13,13,0,0,0,2,2,2,2,4,0,0,0,3,1,50,창원
2019년 09월 27일,31,31,7,7,0,0,0,0,0,0,0,8,0,2,0,1,0,-56,잠실
2019년 09월 27일,30,30,4,4,0,0,0,0,0,0,0,7,3,0,0,1,0,-64,대구
2019년 09월 27일,,,,,,,,,,,,,,,,,,,사직
2019년 09월 28일,48,39,13,12,1,0,0,7,7,6,0,4,3,0,3,0,0,243,잠실
2019년 09월 28일,34,31,8,7,0,0,1,5,4,3,0,7,2,0,0,1,0,125,수원
2019년 09월 28일,47,38,12,6,5,0,1,9,9,8,0,10,1,0,1,0,1,275,대구
2019년 09월 28일,41,36,13,12,1,0,0,7,7,3,2,9,1,0,0,1,0,174,광주
2019년 09월 28일,,,,,,,,,,,,,,,,,,,사직
2019년 09월 16일,37,34,7,6,0,0,1,2,1,2,1,6,0,0,0,1,0,12,수원
2019년 09월 18일,33,30,5,4,1,0,0,0,0,3,0,6,0,0,0,2,0,-59,인천
2019년 09월 19일,30,30,4,2,0,0,2,3,3,0,0,8,0,1,0,0,1,15,인천
2019년 09월 23일,35,32,11,8,3,0,0,2,2,2,1,6,1,0,0,1,1,103,수원
2019년 09월 19일,38,35,9,7,1,0,1,4,4,1,2,10,0,0,0,1,1,51,인천
2019년 09월 20일,38,34,9,9,0,0,0,1,1,2,1,9,2,0,1,1,0,1,인천
2019년 09월 16일,36,33,6,6,0,0,0,3,2,3,0,5,2,0,0,1,0,-5,잠실
2019년 09월 16일,34,29,6,5,0,0,1,1,1,4,1,4,2,0,0,4,1,32,대구
2019년 03월 23일,,,,,,,,,,,,,,,,,,,광주
2019년 09월 22일,,,,,,,,,,,,,,,,,,,대전
2019년 09월 22일,,,,,,,,,,,,,,,,,,,사직
2019년 09월 23일,38,32,8,5,3,0,0,1,1,6,0,6,0,0,0,2,0,36,사직
2019년 09월 24일,37,34,14,14,0,0,0,7,6,2,0,8,0,0,1,1,1,145,수원
