,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
2017년 08월 16일,37,34,10,7,2,0,1,5,5,1,1,9,1,0,1,2,0,122,대전
2017년 08월 16일,50,38,11,7,4,0,0,6,6,9,2,11,2,0,1,0,1,190,대구
2017년 08월 16일,37,32,6,2,2,1,1,3,3,3,2,4,1,0,0,0,0,96,광주
2017년 08월 16일,33,32,8,5,3,0,0,2,1,1,0,4,0,0,0,2,1,6,사직
2017년 08월 17일,32,31,8,7,1,0,0,1,1,1,0,9,0,0,0,4,1,-38,잠실
2017년 08월 17일,37,33,10,6,3,0,1,5,5,2,0,6,2,1,2,2,0,182,고척
2017년 08월 17일,36,31,6,5,0,0,1,1,1,5,0,4,0,1,0,1,0,26,인천
2017년 08월 17일,39,34,11,9,2,0,0,6,4,4,0,7,3,1,1,2,0,144,수원
2017년 08월 17일,36,33,6,5,1,0,0,1,0,2,0,5,0,0,1,1,0,-54,마산
2017년 08월 18일,32,32,6,5,0,0,1,1,1,0,0,6,0,0,0,1,1,-28,잠실
2017년 08월 18일,49,43,9,4,3,1,1,8,8,6,0,14,0,1,0,1,0,154,고척
2017년 08월 18일,38,38,9,8,0,0,1,2,2,0,0,11,0,0,0,0,1,-2,인천
2017년 08월 18일,41,34,9,7,0,1,1,5,5,4,3,5,1,2,0,2,0,156,수원
2017년 08월 18일,51,43,19,14,3,0,2,14,13,3,3,6,0,0,2,1,1,419,마산
2017년 08월 19일,40,37,10,9,1,0,0,4,4,3,0,4,2,0,0,0,2,53,잠실
2017년 08월 19일,39,34,8,4,4,0,0,3,3,5,0,12,1,0,0,0,1,44,고척
2017년 08월 19일,48,40,15,8,3,0,4,10,10,8,0,1,0,0,0,2,0,458,수원
2017년 08월 19일,35,30,6,5,1,0,0,0,0,3,1,11,0,1,1,0,0,-55,대전
2017년 08월 19일,49,46,20,12,5,0,3,13,13,1,2,3,1,0,0,0,0,509,광주
2017년 08월 20일,,,,,,,,,,,,,,,,,,,잠실
2017년 08월 20일,37,34,10,7,1,0,2,4,4,1,0,6,0,1,2,0,0,177,고척
2017년 08월 20일,24,21,5,4,0,0,1,1,1,1,2,6,1,0,0,0,1,34,수원
2017년 08월 20일,39,34,8,4,2,0,2,4,4,3,2,3,0,0,0,0,2,158,대전
2017년 08월 20일,,,,,,,,,,,,,,,,,,,광주
2017년 08월 22일,40,36,9,4,3,1,1,4,4,1,1,7,1,0,2,0,2,135,잠실
2017년 08월 22일,43,40,15,12,2,0,1,5,5,1,1,7,0,0,1,2,1,156,고척
2017년 08월 22일,47,39,15,10,3,0,2,10,10,5,2,5,0,0,1,2,0,370,인천
2017년 08월 22일,37,33,7,5,1,0,1,3,3,2,1,6,0,0,1,0,0,78,수원
2017년 08월 22일,44,39,13,7,4,0,2,7,7,4,0,2,0,0,1,1,0,302,광주
2017년 08월 23일,36,31,5,3,0,0,2,3,3,3,1,10,0,0,1,0,1,46,잠실
2017년 08월 23일,38,36,8,8,0,0,0,1,1,2,0,10,0,0,0,0,2,-57,고척
2017년 08월 23일,38,34,10,9,0,0,1,4,4,4,0,4,0,1,0,1,0,123,인천
2017년 08월 23일,51,41,11,7,2,0,2,10,10,7,0,11,1,1,3,0,0,296,수원
2017년 08월 23일,39,36,11,9,1,0,1,7,7,2,0,7,1,0,1,2,1,170,광주
2017년 08월 24일,40,34,8,3,3,2,0,5,5,5,0,12,0,0,1,0,0,100,잠실
2017년 08월 24일,,,,,,,,,,,,,,,,,,,대전
2017년 08월 24일,39,36,9,5,0,0,4,9,9,3,0,10,1,0,0,0,0,284,대구
2017년 08월 24일,35,30,3,3,0,0,0,0,0,5,0,9,1,0,0,0,3,-114,사직
2017년 08월 24일,35,32,4,3,1,0,0,1,1,3,0,13,1,1,0,0,2,-105,마산
2017년 08월 25일,38,31,7,4,2,0,1,3,3,4,2,10,1,1,1,2,1,71,잠실
2017년 08월 25일,36,34,7,5,2,0,0,3,2,2,0,10,1,0,0,1,1,-9,대전
2017년 08월 25일,43,40,14,9,3,0,2,7,7,3,0,8,1,1,0,0,3,238,대구
2017년 08월 25일,34,32,6,5,1,0,0,2,2,2,0,7,0,0,0,1,2,-50,사직
2017년 08월 25일,44,36,13,10,3,0,0,5,5,5,2,10,1,0,1,0,0,150,마산
2017년 08월 26일,42,38,13,10,2,1,0,4,3,3,1,5,1,0,0,1,3,117,잠실
2017년 08월 26일,34,31,5,3,2,0,0,1,1,1,2,9,1,0,0,0,0,-36,인천
2017년 08월 26일,41,38,14,7,4,0,3,8,8,3,0,5,1,0,0,3,3,296,대구
2017년 08월 26일,34,30,6,4,2,0,0,1,1,3,0,9,1,0,1,2,0,-6,사직
2017년 08월 26일,46,41,17,13,3,0,1,8,8,3,0,8,1,0,2,1,3,271,마산
2017년 08월 27일,52,47,11,8,3,0,0,1,1,5,0,10,0,0,0,0,0,0,잠실
2017년 08월 27일,33,31,5,2,2,0,1,2,2,2,0,8,1,0,0,0,3,-16,인천
2017년 08월 27일,38,32,8,5,1,0,2,3,3,5,0,10,1,1,1,0,0,136,대구
2017년 08월 27일,44,40,14,7,4,0,3,9,9,3,0,7,0,0,1,0,0,352,사직
2017년 08월 27일,39,35,11,7,1,0,3,4,4,3,0,6,0,1,1,1,1,192,마산
2017년 08월 29일,43,36,10,8,1,0,1,5,5,6,0,7,0,0,1,0,0,153,잠실
2017년 08월 29일,38,33,8,5,2,1,0,4,4,4,0,11,0,1,1,0,0,58,고척
2017년 08월 29일,53,49,24,19,5,0,0,13,12,2,1,6,1,0,1,1,0,428,수원
2017년 08월 29일,37,33,6,3,1,0,2,4,4,2,2,8,1,0,0,0,1,102,대전
2017년 08월 29일,42,37,13,9,2,1,1,10,10,5,0,6,1,1,0,2,1,292,대구
2017년 08월 30일,36,32,8,5,1,0,2,5,5,3,0,8,1,0,1,2,0,159,잠실
2017년 08월 30일,36,32,6,6,0,0,0,0,0,3,1,7,0,0,0,1,2,-76,고척
2017년 08월 30일,41,39,12,8,2,0,2,5,5,0,2,5,0,0,0,0,0,184,수원
2017년 08월 30일,38,33,9,6,3,0,0,6,6,1,2,4,0,0,2,2,0,148,대전
2017년 08월 30일,41,33,9,8,0,0,1,5,5,7,0,6,3,0,1,2,0,179,대구
2017년 08월 31일,35,31,5,4,0,0,1,5,5,3,1,10,0,0,0,1,1,48,잠실
2017년 08월 31일,39,36,11,7,1,1,2,4,4,2,0,3,0,0,1,0,1,177,인천
2017년 08월 31일,33,29,4,4,0,0,0,1,1,3,0,1,0,1,1,0,0,-22,대전
2017년 08월 31일,40,36,11,9,2,0,0,4,4,2,1,6,0,0,1,1,0,80,광주
2017년 08월 31일,36,36,9,2,3,0,4,5,5,0,0,5,0,0,0,0,0,229,사직
2017년 09월 01일,34,32,5,3,1,0,1,2,2,2,0,5,0,0,0,1,1,-1,잠실
2017년 09월 01일,41,36,12,10,2,0,0,7,6,2,1,5,0,1,2,0,1,151,인천
2017년 09월 01일,39,35,10,6,2,0,2,6,6,4,0,8,1,2,0,0,0,204,대전
2017년 09월 01일,38,33,8,8,0,0,0,3,3,4,0,9,0,0,1,1,1,11,광주
2017년 09월 01일,31,29,4,2,1,0,1,1,1,2,0,6,0,0,0,1,1,-9,사직
2017년 09월 02일,39,34,9,6,2,0,1,3,3,4,0,4,2,0,1,1,0,162,잠실
2017년 09월 02일,40,36,10,6,3,0,1,7,7,4,0,9,1,1,0,0,1,173,고척
2017년 09월 02일,45,43,16,5,3,1,7,15,15,1,1,10,0,0,0,0,1,600,수원
2017년 09월 02일,37,34,7,6,1,0,0,0,0,3,0,8,1,0,0,0,0,-33,사직
2017년 09월 02일,29,29,3,3,0,0,0,0,0,0,0,11,0,0,0,1,0,-133,마산
2017년 09월 03일,37,33,6,6,0,0,0,1,1,3,0,7,1,0,1,0,0,-23,잠실
2017년 09월 03일,44,42,15,11,3,0,1,7,7,2,0,7,2,0,0,0,0,224,고척
2017년 09월 03일,39,39,14,9,5,0,0,5,4,0,0,9,0,0,0,1,0,119,수원
2017년 09월 03일,35,33,7,6,0,0,1,2,2,2,0,6,0,0,0,1,1,18,사직
2017년 09월 03일,32,30,5,4,1,0,0,0,0,2,0,4,0,0,0,3,1,-68,마산
2017년 09월 05일,40,36,6,5,0,0,1,3,3,4,0,10,1,0,0,0,0,0,잠실
2017년 09월 05일,35,34,7,3,3,0,1,2,1,1,0,10,0,0,0,1,1,0,인천
2017년 09월 05일,35,32,6,5,0,1,0,1,1,2,1,12,2,0,0,0,1,-40,수원
2017년 09월 05일,35,32,6,4,1,0,1,4,3,2,1,3,0,0,0,1,1,48,대전
2017년 09월 05일,37,33,7,4,2,0,1,3,3,3,1,8,0,0,0,1,1,41,대구
2017년 09월 06일,33,32,8,6,2,0,0,0,0,1,0,5,0,0,0,3,0,-22,잠실
2017년 09월 06일,,,,,,,,,,,,,,,,,,,인천
2017년 09월 06일,34,33,9,8,0,0,1,4,4,1,0,10,0,0,0,2,1,32,수원
2017년 09월 06일,50,44,19,12,3,1,3,13,13,5,1,7,1,1,0,1,0,503,대전
2017년 09월 06일,,,,,,,,,,,,,,,,,,,대구
2017년 09월 07일,43,41,12,8,1,0,3,7,7,2,0,8,0,0,0,1,1,221,잠실
2017년 09월 07일,44,39,4,3,1,0,0,1,1,4,1,18,1,0,0,1,2,-133,고척
2017년 09월 07일,49,43,21,13,7,0,1,11,8,4,1,4,0,0,1,2,0,402,광주
2017년 09월 07일,37,35,10,6,1,0,3,6,6,2,0,5,0,0,0,3,2,205,사직
2017년 09월 07일,36,30,4,2,0,0,2,3,3,5,0,12,0,0,1,0,2,21,마산
2017년 09월 08일,33,29,5,3,1,0,1,2,2,3,1,5,0,2,0,1,0,21,잠실
2017년 09월 08일,47,42,16,15,1,0,0,10,9,3,0,8,0,1,2,1,1,217,고척
2017년 09월 08일,36,31,6,5,0,0,1,5,5,3,1,9,0,1,1,0,1,46,광주
2017년 09월 08일,42,35,8,2,4,0,2,5,4,7,0,9,4,0,0,0,0,212,사직
2017년 09월 08일,34,32,7,4,1,0,2,2,2,0,0,10,0,0,2,0,2,48,마산
2017년 09월 09일,38,33,9,7,2,0,0,3,3,2,1,7,0,2,2,0,0,51,잠실
2017년 09월 09일,33,30,5,4,0,0,1,1,1,3,0,8,0,1,0,1,0,-17,인천
2017년 09월 09일,35,32,8,5,2,0,1,2,2,3,0,5,0,0,0,2,0,56,수원
2017년 09월 09일,36,33,9,8,0,0,1,3,3,2,1,6,1,1,0,1,0,86,대전
2017년 09월 09일,43,40,11,7,4,0,0,5,5,2,0,6,2,1,1,0,1,108,광주
2017년 09월 10일,40,32,8,7,1,0,0,5,5,5,1,6,1,0,2,0,1,125,잠실
2017년 09월 10일,42,38,11,7,0,0,4,8,8,2,2,7,0,0,0,1,1,267,인천
2017년 09월 10일,42,39,15,10,4,0,1,7,7,2,0,6,4,1,1,1,0,290,수원
2017년 09월 10일,44,40,14,8,3,0,3,11,10,3,0,1,0,0,1,1,1,374,대전
2017년 09월 10일,49,44,17,11,3,0,3,9,9,4,0,6,0,0,1,0,2,364,광주
2017년 09월 12일,36,33,8,6,1,0,1,2,2,1,1,9,0,1,1,0,0,56,잠실
2017년 09월 12일,43,42,12,9,3,0,0,3,2,1,0,12,1,0,0,0,1,28,고척
2017년 09월 12일,39,37,10,7,1,0,2,6,6,2,0,5,0,0,0,0,0,184,인천
2017년 09월 12일,40,35,10,5,3,0,2,6,6,3,2,8,0,0,0,2,1,193,대구
2017년 09월 12일,47,43,16,8,3,0,5,14,14,3,0,7,0,0,1,0,0,507,마산
2017년 09월 13일,33,31,6,5,1,0,0,1,0,1,0,8,0,0,1,1,0,-54,잠실
2017년 09월 13일,32,32,5,4,1,0,0,0,0,0,0,8,1,0,0,0,0,-73,고척
2017년 09월 13일,43,40,12,7,2,0,3,10,9,2,1,9,1,0,0,0,1,268,인천
2017년 09월 13일,37,31,6,4,1,0,1,5,5,3,2,7,0,0,1,1,1,77,대구
2017년 09월 13일,46,37,11,5,3,0,3,13,12,9,0,15,0,0,0,1,0,346,마산
2017년 09월 14일,48,40,14,10,3,0,1,8,8,6,1,9,2,0,1,0,1,273,잠실
2017년 09월 14일,48,42,15,11,4,0,0,11,10,4,1,7,0,0,1,0,2,216,수원
2017년 09월 14일,38,34,7,6,1,0,0,2,2,2,2,14,0,0,0,0,1,-37,대전
2017년 09월 14일,48,41,18,14,3,0,1,11,10,5,1,10,0,0,1,2,1,318,사직
2017년 09월 14일,54,48,11,6,2,0,3,11,10,4,0,12,0,0,2,0,3,219,마산
2017년 09월 15일,38,35,11,7,2,1,1,5,5,2,0,8,0,0,1,1,0,163,잠실
2017년 09월 15일,46,40,10,9,1,0,0,4,4,3,1,5,2,1,2,0,1,91,수원
2017년 09월 15일,40,34,9,8,0,0,1,4,4,4,0,10,1,0,2,1,1,90,대전
2017년 09월 15일,36,32,6,3,0,1,2,3,3,2,0,10,1,0,2,0,0,94,사직
2017년 09월 15일,46,41,15,11,3,0,1,11,11,3,2,9,1,0,0,1,1,296,마산
2017년 09월 16일,36,31,7,5,2,0,0,3,3,3,0,8,0,0,2,1,0,51,잠실
2017년 09월 16일,47,43,17,11,2,0,4,9,8,4,0,8,0,0,0,0,1,357,대구
2017년 09월 16일,36,33,9,8,1,0,0,3,2,2,0,6,0,1,1,2,0,9,광주
2017년 09월 16일,35,34,5,4,0,0,1,1,1,1,0,10,0,0,0,0,2,-72,사직
2017년 09월 16일,51,45,14,8,4,0,2,14,13,6,0,13,0,0,0,0,0,319,마산
2017년 09월 17일,33,31,5,4,1,0,0,1,1,2,0,7,0,0,0,1,0,-47,잠실
2017년 09월 17일,55,46,20,14,0,0,6,21,20,6,3,12,0,0,0,1,3,640,대구
2017년 09월 17일,36,34,12,9,2,1,0,3,3,0,0,6,0,0,2,1,0,111,광주
2017년 09월 17일,42,38,12,10,2,0,0,5,5,4,0,13,0,0,0,1,1,52,사직
2017년 09월 17일,47,44,18,11,2,0,5,14,13,1,2,13,0,0,0,0,2,472,마산
2017년 03월 14일,41,36,12,7,2,1,2,9,9,2,2,13,0,2,1,0,3,227,대전
2017년 03월 14일,44,34,12,10,2,0,0,9,9,6,0,5,3,0,4,0,0,285,대구
2017년 03월 14일,38,32,4,3,0,0,1,4,4,5,1,10,1,0,0,1,2,3,광주
2017년 03월 14일,38,35,9,7,2,0,0,3,3,1,1,11,1,0,1,1,1,34,사직
2017년 03월 14일,34,32,6,2,4,0,0,2,2,1,0,7,0,0,1,0,0,7,마산
2017년 03월 15일,52,47,23,18,5,0,0,12,12,5,0,4,0,1,0,1,3,362,대전
2017년 03월 15일,42,36,11,8,3,0,0,6,5,2,3,10,1,0,1,1,0,145,대구
2017년 03월 15일,41,36,11,8,2,1,0,4,4,4,0,9,2,0,1,0,0,141,광주
2017년 03월 15일,31,30,4,2,1,1,0,2,2,0,0,6,0,0,1,0,1,-25,사직
2017년 03월 15일,35,33,8,6,2,0,0,1,1,1,0,11,0,0,1,1,2,-52,마산
2017년 03월 16일,32,30,5,5,0,0,0,1,1,1,0,7,0,0,1,1,1,-68,대전
2017년 03월 16일,34,30,6,5,1,0,0,3,3,3,1,10,0,1,0,0,1,-26,대구
2017년 03월 16일,43,41,17,11,5,1,0,8,7,0,0,4,0,1,2,0,0,278,광주
2017년 03월 16일,38,36,9,6,0,0,3,5,5,2,0,8,0,0,0,0,0,148,사직
2017년 03월 16일,42,37,11,7,3,0,1,2,2,4,0,14,1,0,1,0,0,85,마산
2017년 03월 17일,40,38,11,8,0,2,1,7,6,2,0,8,0,0,0,1,1,143,대전
2017년 03월 17일,42,39,14,10,2,0,2,8,8,2,1,9,2,0,0,1,0,270,대구
2017년 03월 17일,45,42,14,9,5,0,0,12,10,3,0,5,0,0,0,1,0,265,광주
2017년 03월 17일,42,35,8,6,1,0,1,4,4,6,1,8,0,0,0,0,1,83,사직
2017년 03월 17일,40,36,12,10,2,0,0,5,5,4,0,10,1,1,0,0,0,105,마산
2017년 03월 18일,45,40,14,10,4,0,0,11,9,3,1,6,1,0,1,2,1,240,고척
2017년 03월 18일,31,29,3,3,0,0,0,0,0,1,0,11,1,0,1,1,0,-104,대전
2017년 03월 18일,33,30,6,6,0,0,0,0,0,3,0,2,0,1,0,2,0,-19,광주
2017년 03월 18일,37,33,6,5,0,0,1,2,2,3,1,9,1,0,0,0,2,-7,사직
2017년 03월 18일,36,31,4,4,0,0,0,2,1,3,2,4,1,0,0,1,0,-35,마산
2017년 03월 19일,38,37,10,6,2,1,1,3,2,1,0,10,0,0,0,1,0,68,고척
2017년 03월 19일,44,38,12,9,1,0,2,9,9,4,2,4,1,1,0,0,0,292,대전
2017년 03월 19일,42,35,9,5,4,0,0,7,7,4,1,7,3,1,2,1,1,177,광주
2017년 03월 19일,33,30,6,4,2,0,0,2,2,2,1,5,0,1,0,2,0,11,사직
2017년 03월 19일,40,37,10,5,4,0,1,5,5,2,1,13,1,1,0,0,0,155,마산
2017년 03월 21일,40,37,10,4,4,1,1,6,6,3,0,8,1,0,0,2,1,158,고척
2017년 03월 21일,34,29,4,3,0,0,1,3,2,5,0,8,1,0,0,2,3,-23,잠실
2017년 03월 21일,38,35,9,7,1,0,1,6,6,3,0,6,2,0,0,2,0,151,인천
2017년 03월 21일,36,32,5,4,1,0,0,1,1,4,0,6,1,0,0,0,1,-16,광주
2017년 03월 21일,43,37,10,8,2,0,0,9,8,3,2,9,2,0,1,0,3,133,마산
2017년 03월 22일,41,37,13,9,2,2,0,8,6,4,0,4,6,1,0,1,2,251,고척
2017년 03월 22일,39,34,8,4,3,1,0,5,5,4,1,6,1,1,0,1,0,107,잠실
2017년 03월 22일,42,35,11,9,1,0,1,7,7,5,0,4,1,0,2,1,1,210,인천
2017년 03월 22일,38,34,12,11,1,0,0,3,3,3,0,4,3,0,1,0,0,104,광주
2017년 03월 22일,36,29,7,5,2,0,0,7,7,5,0,8,0,2,2,0,1,109,마산
2017년 03월 23일,48,40,13,11,2,0,0,9,9,7,1,7,1,0,0,0,1,208,고척
2017년 03월 23일,37,34,7,4,2,0,1,2,2,2,0,5,0,0,1,0,2,28,잠실
2017년 03월 23일,35,32,6,5,1,0,0,2,2,1,2,5,0,1,0,0,0,-10,인천
2017년 03월 23일,39,34,8,6,1,1,0,3,3,4,0,8,0,0,1,0,1,28,대전
2017년 03월 23일,50,46,19,15,4,0,0,9,8,2,2,4,0,0,0,0,1,270,사직
2017년 03월 24일,36,36,10,10,0,0,0,2,2,0,0,10,2,2,0,0,1,-11,고척
2017년 03월 24일,37,35,8,6,2,0,0,2,2,2,0,7,1,0,0,0,0,17,잠실
2017년 03월 24일,40,36,11,5,0,0,6,10,10,3,1,5,0,1,0,2,0,413,인천
2017년 03월 24일,39,35,10,9,1,0,0,2,2,4,0,8,2,1,0,2,0,55,대전
2017년 03월 24일,42,37,9,6,3,0,0,3,3,3,1,7,1,0,1,0,1,77,사직
2017년 03월 25일,45,37,14,9,3,2,0,7,7,5,0,5,0,2,3,0,0,264,고척
2017년 03월 25일,34,32,9,8,1,0,0,1,1,1,1,8,1,1,0,2,1,-12,잠실
2017년 03월 25일,35,33,5,2,1,0,2,3,3,2,0,12,0,0,0,0,1,20,인천
2017년 03월 25일,,,,,,,,,,,,,,,,,,,광주
2017년 03월 25일,41,37,12,9,3,0,0,6,5,4,0,2,1,0,0,2,1,154,사직
2017년 03월 26일,37,36,10,6,3,0,1,6,6,0,0,7,0,0,1,0,2,117,고척
2017년 03월 26일,36,32,7,4,2,1,0,4,4,3,0,8,0,0,1,0,0,74,잠실
2017년 03월 26일,35,31,6,4,0,0,2,5,4,3,1,6,0,2,0,0,0,88,인천
2017년 03월 26일,35,34,9,5,3,0,1,4,4,1,0,10,0,0,0,2,0,85,광주
2017년 03월 26일,,,,,,,,,,,,,,,,,,,사직
2017년 03월 06일,46,37,8,6,2,0,0,2,2,9,0,10,0,1,0,0,0,54,고척
2017년 03월 07일,34,30,6,4,2,0,0,0,0,4,0,1,0,0,0,3,1,-15,고척
2017년 03월 09일,54,44,18,13,4,0,1,11,11,3,4,10,1,1,3,0,0,369,고척
2017년 03월 09일,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,7,대구
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2017년 07월 14일,23,22,5,3,0,0,2,3,3,1,0,8,2,0,0,1,1,79,대구
2017년 07월 15일,51,46,19,5,9,0,5,13,13,5,0,7,0,0,0,2,0,581,대구
2017년 07월 15일,34,34,8,5,3,0,0,1,1,0,0,10,0,0,0,1,0,-26,잠실
2017년 07월 14일,23,20,6,2,4,0,0,4,4,3,0,2,0,0,0,0,0,111,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2017년 12월 27일,32,28,2,2,0,0,0,1,1,1,2,14,1,0,1,0,0,-80,광주
2017년 09월 19일,50,46,19,12,5,1,1,15,15,3,0,5,0,0,1,1,3,433,잠실
2017년 09월 19일,40,38,13,11,2,0,0,7,7,2,0,9,0,0,0,1,0,140,광주
2017년 09월 19일,41,39,12,7,1,1,3,8,8,1,1,11,0,0,0,1,0,271,사직
2017년 09월 20일,37,34,8,6,1,0,1,2,2,2,1,8,0,0,0,0,0,57,잠실
2017년 09월 20일,37,36,11,9,0,0,2,4,4,0,0,8,0,1,1,0,0,140,광주
2017년 09월 20일,36,34,7,6,0,0,1,3,3,2,0,9,0,0,0,0,0,39,마산
2017년 09월 21일,41,36,13,10,1,1,1,5,5,2,1,4,2,0,2,2,0,231,수원
2017년 09월 21일,38,34,8,4,2,0,2,4,4,4,0,10,0,1,0,0,0,103,대구
2017년 09월 22일,36,35,11,8,3,0,0,2,2,0,0,4,0,0,1,1,0,79,대전
2017년 09월 22일,45,40,14,10,2,0,2,8,7,4,0,8,0,0,1,1,1,255,대구
2017년 09월 22일,43,39,12,8,2,0,2,6,6,4,0,6,0,0,0,0,0,233,광주
2017년 09월 23일,46,40,12,7,3,0,2,7,7,4,0,9,0,0,2,0,1,211,대전
2017년 09월 23일,32,32,7,6,0,0,1,3,3,0,0,7,0,0,0,1,1,5,광주
2017년 09월 23일,35,35,9,6,1,0,2,2,2,0,0,5,0,1,0,0,1,75,사직
2017년 09월 23일,47,37,16,11,2,0,3,11,11,5,3,7,0,2,2,1,1,410,마산
2017년 09월 24일,40,36,11,8,2,0,1,4,4,4,0,7,0,1,0,1,1,104,잠실
2017년 09월 24일,38,37,12,8,3,0,1,5,4,1,0,3,0,0,0,2,0,153,광주
2017년 09월 24일,34,30,5,4,0,0,1,3,3,3,0,8,0,0,1,1,0,24,마산
2017년 09월 26일,31,31,5,5,0,0,0,0,0,0,0,6,0,1,0,0,0,-84,광주
2017년 09월 26일,42,36,10,5,3,0,2,8,8,4,1,11,0,0,1,0,1,205,사직
2017년 09월 27일,39,35,9,8,1,0,0,2,2,3,1,7,0,1,0,0,0,19,수원
2017년 09월 27일,50,43,16,11,1,0,4,11,9,6,0,6,1,0,1,1,0,418,대구
2017년 09월 28일,52,42,18,12,3,0,3,15,15,8,0,8,0,1,2,1,0,502,수원
2017년 09월 28일,39,33,7,5,2,0,0,7,6,4,0,6,0,0,2,0,3,82,대전
2017년 09월 29일,41,35,12,9,3,0,0,5,5,5,0,12,0,1,1,1,0,131,잠실
2017년 09월 29일,41,39,15,15,0,0,0,7,5,1,1,8,0,0,0,3,1,141,인천
2017년 09월 29일,44,40,16,14,2,0,0,7,7,2,0,3,0,0,2,1,0,224,대전
2017년 09월 29일,42,40,13,11,1,0,1,4,4,2,0,6,0,1,0,0,1,110,마산
2017년 09월 30일,34,30,5,5,0,0,0,3,3,0,1,6,0,0,3,1,0,4,잠실
2017년 09월 30일,35,33,6,4,1,0,1,4,3,0,1,8,0,0,1,0,0,30,대전
2017년 09월 30일,35,34,9,6,2,0,1,4,4,1,0,7,0,0,0,1,2,60,마산
2017년 10월 01일,42,35,10,6,4,0,0,10,10,6,0,7,0,0,1,1,0,222,잠실
2017년 10월 01일,35,31,6,4,1,1,0,2,2,4,0,6,0,0,0,2,1,-7,수원
2017년 10월 01일,43,35,10,8,0,0,2,6,6,5,2,6,0,0,1,1,0,213,대전
2017년 10월 02일,38,35,8,4,2,0,2,5,5,1,1,8,0,0,1,0,4,108,수원
2017년 10월 03일,38,35,8,7,1,0,0,3,3,3,0,8,1,0,0,0,0,43,잠실
2017년 10월 03일,46,37,13,8,3,0,2,10,10,7,0,5,2,0,2,0,0,371,수원
2017년 10월 03일,54,48,16,14,1,0,1,8,8,4,2,8,1,1,0,1,1,194,대전
2017년 10월 03일,45,41,15,9,3,0,3,9,8,4,0,12,0,0,0,1,2,275,대구
2017년 10월 03일,36,33,6,1,3,1,1,2,2,3,0,9,0,0,0,0,1,31,사직
