,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
2018년 05월 30일,41,36,10,8,1,1,0,1,0,4,1,4,1,0,0,1,0,56,광주
2018년 05월 30일,38,37,11,6,4,0,1,5,5,1,0,11,0,0,0,2,2,88,사직
2018년 05월 31일,38,36,11,7,2,1,1,6,6,1,0,9,0,1,1,0,1,161,잠실
2018년 05월 31일,34,30,5,5,0,0,0,4,3,4,0,10,2,1,0,1,1,-11,대전
2018년 05월 31일,33,31,10,8,1,0,1,6,5,0,0,6,0,2,2,1,0,148,대구
2018년 05월 31일,36,33,10,6,2,0,2,5,5,2,0,3,2,0,1,0,0,236,광주
2018년 05월 31일,43,35,11,5,2,1,3,10,10,6,1,8,0,1,1,1,0,348,사직
2018년 06월 01일,33,31,8,7,1,0,0,3,3,1,1,5,1,0,0,0,0,63,잠실
2018년 06월 01일,41,35,14,10,3,0,1,8,8,2,2,6,0,0,2,1,0,279,인천
2018년 06월 01일,36,32,7,4,3,0,0,3,3,3,0,10,0,1,1,0,0,26,광주
2018년 06월 01일,41,36,11,7,3,0,1,6,6,2,2,8,1,0,1,0,4,149,사직
2018년 06월 01일,35,34,8,3,5,0,0,3,3,0,0,4,0,0,1,0,1,65,마산
2018년 06월 02일,39,34,10,6,0,0,4,10,10,3,2,8,0,1,0,0,2,314,잠실
2018년 06월 02일,38,34,10,5,2,0,3,6,6,2,1,4,1,0,1,0,1,278,인천
2018년 06월 02일,33,29,5,3,2,0,0,0,0,3,1,5,0,0,0,3,0,-29,광주
2018년 06월 02일,38,35,11,9,1,0,1,2,2,3,0,5,0,0,0,2,0,75,사직
2018년 06월 02일,40,36,10,6,2,0,2,4,4,3,1,7,0,0,0,1,0,148,마산
2018년 06월 03일,40,34,12,7,4,1,0,8,8,4,1,4,1,0,1,0,1,255,잠실
2018년 06월 03일,39,33,9,6,2,0,1,3,3,4,1,16,0,0,1,2,1,40,인천
2018년 06월 03일,53,40,17,12,4,0,1,12,11,7,3,5,0,0,3,3,1,413,광주
2018년 06월 03일,37,33,10,8,1,0,1,6,6,4,0,6,0,0,0,0,1,162,사직
2018년 06월 03일,46,39,13,12,1,0,0,7,7,5,2,7,0,0,0,0,0,154,마산
2018년 06월 05일,42,39,17,12,4,1,0,7,7,1,1,6,2,0,1,0,1,257,잠실
2018년 06월 05일,46,39,17,12,3,0,2,13,12,4,1,6,0,0,2,0,0,426,고척
2018년 06월 05일,37,31,9,3,2,0,4,6,6,5,1,9,2,0,0,2,0,302,인천
2018년 06월 05일,37,34,9,9,0,0,0,2,2,2,0,8,1,0,1,0,2,-12,수원
2018년 06월 05일,38,32,5,2,2,0,1,6,5,5,1,6,0,0,0,1,1,73,마산
2018년 06월 06일,36,32,6,5,1,0,0,1,1,3,0,5,0,0,1,1,0,-11,잠실
2018년 06월 06일,37,34,9,4,5,0,0,3,3,2,1,7,0,0,0,2,2,42,고척
2018년 06월 06일,37,33,9,3,1,0,5,7,7,2,2,8,0,0,0,0,0,320,인천
2018년 06월 06일,33,27,6,4,0,0,2,2,2,6,0,5,1,2,0,4,1,55,수원
2018년 06월 06일,43,35,9,4,4,0,1,5,4,7,1,9,2,1,0,0,0,168,마산
2018년 06월 07일,35,34,12,9,1,0,2,6,6,1,0,14,1,2,0,1,1,158,잠실
2018년 06월 07일,33,32,5,5,0,0,0,0,0,0,1,14,1,0,0,0,0,-107,고척
2018년 06월 07일,34,31,6,4,1,0,1,2,1,2,1,11,0,1,0,1,0,-8,인천
2018년 06월 07일,34,31,4,2,2,0,0,1,1,2,0,6,1,1,1,0,1,-41,수원
2018년 06월 07일,37,29,9,5,3,0,1,5,4,4,1,6,1,0,3,1,0,197,마산
2018년 06월 08일,35,31,9,6,1,1,1,6,6,2,0,1,0,0,2,0,0,220,잠실
2018년 06월 08일,37,35,10,5,1,0,4,5,5,2,0,8,0,0,0,1,0,215,수원
2018년 06월 08일,38,34,11,5,1,1,4,7,7,4,0,11,1,1,0,0,1,308,대전
2018년 06월 08일,40,39,11,8,2,0,1,5,5,1,0,8,0,0,0,0,0,114,대구
2018년 06월 08일,42,38,14,9,4,0,1,9,8,3,0,4,0,0,1,0,0,282,사직
2018년 06월 09일,34,28,7,6,1,0,0,3,3,3,1,6,0,0,2,1,0,67,잠실
2018년 06월 09일,36,28,7,6,1,0,0,5,5,6,1,9,0,2,1,0,1,72,수원
2018년 06월 09일,40,36,7,7,0,0,0,2,2,4,0,9,3,1,0,0,0,-12,대전
2018년 06월 09일,32,30,5,4,1,0,0,0,0,2,0,4,0,0,0,2,0,-48,대구
2018년 06월 09일,45,37,12,6,4,0,2,5,5,5,1,8,0,0,2,0,0,241,사직
2018년 06월 10일,34,31,6,2,2,0,2,6,5,2,0,5,1,0,1,0,2,149,잠실
2018년 06월 10일,32,32,5,3,1,0,1,1,1,0,0,10,0,0,0,1,1,-53,수원
2018년 06월 10일,41,36,10,6,2,0,2,4,4,3,2,10,1,0,0,0,0,181,대전
2018년 06월 10일,42,38,13,8,5,0,0,12,11,2,1,6,2,0,1,0,2,270,대구
2018년 06월 10일,,,,,,,,,,,,,,,,,,,사직
2018년 06월 12일,32,27,7,5,1,0,1,3,3,4,0,3,0,0,1,3,0,110,잠실
2018년 06월 12일,34,32,5,3,2,0,0,2,2,2,0,11,1,1,0,1,2,-74,고척
2018년 06월 12일,32,29,6,4,1,0,1,4,4,2,1,5,1,0,0,0,0,107,광주
2018년 06월 12일,40,35,8,7,1,0,0,2,2,2,2,10,0,0,1,0,1,-14,사직
2018년 06월 12일,39,29,6,3,3,0,0,8,8,6,4,8,3,0,0,0,0,189,마산
2018년 06월 13일,39,32,14,10,1,0,3,6,6,6,1,3,1,1,0,3,1,322,잠실
2018년 06월 13일,33,30,9,8,1,0,0,4,4,1,2,5,0,1,0,1,0,83,고척
2018년 06월 13일,39,31,5,3,1,0,1,4,4,5,1,7,0,0,2,0,0,72,광주
2018년 06월 13일,49,40,11,6,2,0,3,10,10,5,2,10,2,0,2,0,0,337,사직
2018년 06월 13일,35,30,8,2,3,0,3,6,6,3,0,12,1,0,2,0,0,240,마산
2018년 06월 14일,37,32,9,6,2,0,1,9,9,4,0,6,1,0,1,0,0,237,잠실
2018년 06월 14일,43,38,12,9,2,0,1,8,7,5,0,5,0,0,0,0,0,198,고척
2018년 06월 14일,38,30,5,4,0,0,1,2,2,6,1,9,0,0,1,1,1,36,광주
2018년 06월 14일,43,38,11,5,2,1,3,9,9,5,0,8,1,0,0,0,0,308,사직
2018년 06월 14일,44,38,15,10,3,0,2,11,11,4,1,11,4,0,1,0,1,374,마산
2018년 06월 15일,36,31,9,7,1,0,1,4,4,2,0,2,2,0,3,3,0,171,잠실
2018년 06월 15일,42,35,14,10,3,0,1,9,9,5,1,6,0,0,1,2,1,277,고척
2018년 06월 15일,40,32,8,4,2,1,1,6,6,6,1,8,2,0,1,1,2,160,인천
2018년 06월 15일,39,34,6,4,1,0,1,4,4,4,1,8,3,0,0,1,0,79,대전
2018년 06월 15일,38,36,14,10,1,1,2,5,5,2,0,7,2,1,0,0,3,248,마산
2018년 06월 16일,39,34,12,11,1,0,0,4,4,4,0,6,2,1,1,1,0,139,잠실
2018년 06월 16일,42,39,13,9,4,0,0,9,9,2,1,8,1,0,0,0,0,222,고척
2018년 06월 16일,34,33,7,4,1,0,2,3,3,1,0,6,1,0,0,1,0,87,인천
2018년 06월 16일,40,36,10,8,2,0,0,3,2,2,2,11,0,2,0,0,0,13,대전
2018년 06월 16일,37,33,10,8,2,0,0,5,5,2,1,3,1,1,1,2,0,137,마산
2018년 06월 17일,41,34,12,8,3,0,1,9,9,5,1,9,3,0,1,1,0,285,잠실
2018년 06월 17일,42,36,14,9,4,0,1,12,12,5,0,6,2,0,1,2,0,372,고척
2018년 06월 17일,42,39,11,6,2,0,3,7,7,3,0,10,0,0,0,0,1,212,인천
2018년 06월 17일,41,35,13,8,5,0,0,11,8,5,0,6,2,0,1,0,0,274,대전
2018년 06월 17일,36,32,8,6,0,0,2,4,4,4,0,12,0,1,0,2,0,79,마산
2018년 06월 19일,46,38,8,5,2,0,1,5,4,7,1,11,1,0,0,0,0,111,잠실
2018년 06월 19일,39,37,11,8,2,0,1,7,7,2,0,10,1,0,0,1,0,149,수원
2018년 06월 19일,34,31,4,2,2,0,0,0,0,3,0,12,0,0,0,0,0,-86,청주
2018년 06월 19일,28,23,8,7,0,0,1,6,5,4,1,3,1,0,0,0,0,173,대구
2018년 06월 19일,,,,,,,,,,,,,,,,,,,광주
2018년 06월 20일,41,36,12,11,0,0,1,5,5,3,1,10,0,0,1,1,0,121,잠실
2018년 06월 20일,39,37,11,7,2,2,0,4,3,2,0,9,0,0,0,1,0,82,수원
2018년 06월 20일,43,36,13,8,2,0,3,11,11,4,2,6,3,0,1,0,1,408,청주
2018년 06월 20일,33,29,6,3,1,1,1,6,6,3,1,7,0,0,0,1,1,128,대구
2018년 06월 20일,37,32,10,6,2,0,2,6,6,3,0,9,0,0,2,0,0,220,광주
2018년 06월 21일,41,37,15,10,3,0,2,9,9,3,0,3,1,0,1,2,0,349,잠실
2018년 06월 21일,53,45,11,8,1,0,2,5,5,6,0,16,3,0,2,0,1,137,수원
2018년 06월 21일,39,37,14,8,3,0,3,9,9,1,0,8,0,1,1,1,1,332,청주
2018년 06월 21일,38,32,5,4,1,0,0,1,1,5,1,10,2,0,0,0,3,-56,대구
2018년 06월 21일,37,33,6,4,2,0,0,4,4,4,0,2,1,0,0,0,0,62,광주
2018년 06월 22일,27,23,4,3,0,0,1,2,2,3,1,3,0,1,0,4,1,28,잠실
2018년 06월 22일,40,37,10,6,2,0,2,5,5,2,1,7,2,0,0,0,0,180,고척
2018년 06월 22일,46,40,14,10,1,1,2,9,9,5,1,10,1,1,0,0,0,292,수원
2018년 06월 22일,46,39,16,12,1,0,3,16,16,6,1,8,1,1,0,0,0,486,대구
2018년 06월 22일,30,28,1,1,0,0,0,0,0,2,0,9,0,0,0,0,0,-122,마산
2018년 06월 23일,51,43,19,10,6,0,3,18,16,5,2,7,2,1,1,0,0,577,잠실
2018년 06월 23일,43,37,14,11,2,0,1,9,8,6,0,6,0,0,0,2,2,253,고척
2018년 06월 23일,39,37,10,7,0,0,3,4,4,1,1,4,0,0,0,0,0,162,수원
2018년 06월 23일,38,35,9,5,3,0,1,4,4,2,1,9,0,0,0,2,0,93,대구
2018년 06월 23일,34,31,5,5,0,0,0,1,1,3,0,12,1,1,0,0,2,-88,마산
2018년 06월 24일,45,43,6,6,0,0,0,2,2,2,0,13,0,0,0,0,1,-107,잠실
2018년 06월 24일,45,39,14,9,2,1,2,10,10,4,1,9,0,0,1,0,0,310,고척
2018년 06월 24일,35,31,8,5,2,0,1,4,4,3,1,9,0,1,0,0,0,105,수원
2018년 06월 24일,45,43,14,7,6,0,1,7,7,2,0,10,0,0,0,0,0,213,대구
2018년 06월 24일,38,36,11,9,1,0,1,3,3,2,0,10,0,2,0,0,0,66,마산
2018년 06월 26일,,,,,,,,,,,,,,,,,,,잠실
2018년 06월 26일,,,,,,,,,,,,,,,,,,,인천
2018년 06월 26일,33,30,7,4,2,0,1,2,2,2,1,8,0,0,0,1,1,41,대전
2018년 06월 26일,34,32,8,5,2,0,1,3,3,1,1,7,0,1,0,2,0,57,사직
2018년 06월 26일,36,31,11,9,2,0,0,5,5,3,1,4,0,0,1,2,0,156,마산
2018년 06월 27일,38,37,12,7,3,0,2,7,7,1,0,9,0,0,0,0,0,238,잠실
2018년 06월 27일,30,26,6,5,1,0,0,3,3,2,0,2,1,1,2,1,0,73,인천
2018년 06월 27일,34,32,9,6,3,0,0,4,4,2,0,4,2,1,0,1,1,114,대전
2018년 06월 27일,53,48,13,6,2,1,4,9,9,4,0,11,0,0,1,0,2,307,사직
2018년 06월 27일,36,34,7,5,1,0,1,3,3,2,0,6,2,0,0,0,1,52,마산
2018년 06월 28일,,,,,,,,,,,,,,,,,,,잠실
2018년 06월 28일,,,,,,,,,,,,,,,,,,,인천
2018년 06월 28일,38,30,6,4,0,0,2,8,8,8,0,5,2,1,0,0,0,228,대전
2018년 06월 28일,37,33,11,8,2,0,1,8,8,2,1,5,0,0,1,3,2,200,사직
2018년 06월 28일,36,34,8,6,2,0,0,0,0,2,0,10,0,0,0,1,0,-39,마산
2018년 06월 29일,44,41,12,11,1,0,0,4,4,3,0,6,2,0,0,1,1,79,잠실
2018년 06월 29일,37,34,9,5,1,0,3,10,8,1,2,7,1,0,0,0,0,272,인천
2018년 06월 29일,39,36,13,8,3,1,1,7,6,1,1,5,0,0,1,0,0,254,수원
2018년 06월 29일,34,30,5,4,0,0,1,5,4,4,0,4,2,0,0,0,0,99,대전
2018년 06월 29일,37,37,11,5,2,0,4,7,7,0,0,5,1,0,0,0,0,276,대구
2018년 06월 30일,43,39,17,14,2,0,1,12,11,0,3,6,0,0,1,2,0,333,잠실
2018년 06월 30일,39,31,9,4,2,0,3,6,6,6,0,6,0,1,2,1,0,274,인천
2018년 06월 30일,17,17,2,0,2,0,0,1,1,0,0,4,0,0,0,0,0,-3,수원
2018년 06월 30일,36,32,8,5,2,0,1,6,5,2,2,9,2,2,0,0,1,126,대전
2018년 06월 30일,,,,,,,,,,,,,,,,,,,대구
2018년 07월 01일,,,,,,,,,,,,,,,,,,,잠실
2018년 07월 01일,,,,,,,,,,,,,,,,,,,인천
2018년 07월 01일,,,,,,,,,,,,,,,,,,,수원
2018년 07월 01일,,,,,,,,,,,,,,,,,,,대전
2018년 07월 01일,35,33,7,7,0,0,0,1,0,2,0,4,0,0,0,2,0,-40,대구
2018년 07월 03일,45,43,15,13,2,0,0,6,6,1,1,5,1,0,0,1,1,131,잠실
2018년 07월 03일,38,34,8,5,2,0,1,3,2,3,1,9,0,0,0,2,0,41,고척
2018년 07월 03일,,,,,,,,,,,,,,,,,,,수원
2018년 07월 03일,39,35,14,9,4,0,1,9,7,2,0,5,2,0,2,1,0,297,광주
2018년 07월 03일,,,,,,,,,,,,,,,,,,,사직
2018년 07월 04일,44,36,13,7,3,0,3,13,10,4,3,4,0,0,1,0,0,390,잠실
2018년 07월 04일,55,47,13,8,4,0,1,7,7,8,0,8,2,0,0,0,0,233,고척
2018년 07월 04일,35,35,13,9,3,1,0,6,6,0,0,3,0,1,0,1,1,185,수원
2018년 07월 04일,38,33,11,8,2,1,0,6,5,3,1,7,0,0,1,2,1,156,광주
2018년 07월 04일,37,33,9,6,1,0,2,4,3,3,1,7,0,0,0,3,1,117,사직
2018년 07월 05일,32,29,7,6,1,0,0,3,1,1,0,9,0,2,2,2,0,-23,잠실
2018년 07월 05일,31,29,6,3,2,0,1,3,3,2,0,10,0,0,0,2,0,52,고척
2018년 07월 05일,46,43,9,8,0,0,1,2,2,1,0,13,1,0,2,0,0,-8,수원
2018년 07월 05일,33,29,5,5,0,0,0,2,1,4,0,9,0,0,0,2,0,-61,광주
2018년 07월 05일,36,35,10,4,5,1,0,2,2,1,0,7,0,1,0,1,0,66,사직
2018년 07월 06일,49,43,20,14,4,1,1,13,12,4,2,9,1,0,0,1,2,409,잠실
2018년 07월 06일,37,30,8,6,1,0,1,6,6,3,2,5,1,0,2,1,0,182,고척
2018년 07월 06일,35,32,12,7,2,0,3,6,6,1,0,6,0,0,2,1,1,268,인천
2018년 07월 06일,46,37,14,9,4,0,1,13,13,7,0,6,0,0,2,1,0,381,광주
2018년 07월 06일,43,37,18,14,3,0,1,11,11,4,0,1,0,0,2,2,1,388,사직
2018년 07월 07일,38,30,9,7,1,0,1,8,7,6,1,2,1,0,1,2,1,223,잠실
2018년 07월 07일,42,31,10,8,1,1,0,6,6,9,0,6,0,1,2,0,2,177,고척
2018년 07월 07일,36,32,8,5,2,0,1,5,5,2,2,6,0,0,0,0,0,127,인천
2018년 07월 07일,40,39,17,12,2,1,2,10,9,0,0,8,0,1,1,1,2,285,광주
2018년 07월 07일,39,34,5,4,1,0,0,1,1,3,2,11,0,0,0,0,1,-68,사직
2018년 07월 08일,42,37,11,10,1,0,0,1,1,3,1,10,0,0,1,0,0,20,잠실
2018년 07월 08일,34,31,7,4,3,0,0,1,1,2,0,13,0,1,1,1,0,-41,고척
2018년 07월 08일,37,33,6,3,1,0,2,2,2,3,1,7,0,0,0,0,0,65,인천
2018년 07월 08일,34,30,5,5,0,0,0,1,1,3,1,4,2,0,0,2,0,-16,광주
2018년 07월 08일,41,37,13,8,2,0,3,10,10,2,2,7,1,0,0,1,0,351,사직
2018년 07월 10일,37,34,8,8,0,0,0,3,3,2,1,8,0,0,0,1,1,-14,잠실
2018년 07월 10일,35,32,10,6,1,0,3,9,9,3,0,7,0,1,0,1,0,280,수원
2018년 07월 10일,36,33,10,4,5,0,1,4,4,1,2,8,1,1,0,0,0,161,대전
2018년 07월 10일,35,32,9,6,1,1,1,6,5,1,2,9,1,0,0,1,0,155,포항
2018년 07월 10일,37,28,7,5,1,0,1,8,7,7,0,7,2,0,2,0,1,202,마산
2018년 07월 11일,32,29,7,6,0,0,1,3,3,2,0,5,0,0,1,0,0,90,잠실
2018년 07월 11일,32,31,6,5,1,0,0,0,0,1,0,8,0,1,0,1,0,-68,수원
2018년 07월 11일,45,44,15,11,4,0,0,8,7,1,0,7,0,0,0,0,1,150,대전
2018년 07월 11일,35,32,10,8,0,1,1,4,3,1,1,10,1,0,1,1,0,133,포항
2018년 07월 11일,35,31,8,6,1,0,1,5,5,2,0,13,0,1,2,0,1,93,마산
2018년 07월 12일,38,30,5,3,1,0,1,4,4,7,1,6,0,0,0,1,1,47,잠실
2018년 07월 12일,41,36,14,7,3,0,4,11,11,4,1,5,0,0,0,2,0,436,수원
2018년 07월 12일,38,33,12,9,2,0,1,4,3,5,0,5,2,0,0,2,1,183,대전
2018년 07월 12일,41,36,13,9,3,0,1,8,7,4,0,5,2,2,1,0,0,269,포항
2018년 07월 12일,33,28,6,3,1,0,2,4,4,2,1,6,0,0,2,0,0,153,마산
2018년 07월 17일,43,39,12,10,1,0,1,6,6,2,2,8,0,0,0,0,0,146,잠실
2018년 07월 17일,38,33,9,6,2,0,1,3,3,4,1,4,0,0,0,1,3,71,고척
2018년 07월 17일,42,31,10,5,0,1,4,10,10,6,3,3,2,1,2,1,0,432,인천
2018년 07월 17일,39,34,8,7,0,0,1,1,1,5,0,7,2,0,0,1,1,39,수원
2018년 07월 17일,37,32,10,7,1,1,1,6,5,3,1,8,0,0,1,1,0,180,광주
2018년 07월 18일,36,31,9,6,1,0,2,5,5,4,0,4,2,0,1,0,1,214,잠실
2018년 07월 18일,41,35,11,4,5,0,2,7,7,4,0,9,1,0,2,0,0,256,고척
2018년 07월 18일,41,37,13,12,1,0,0,3,3,3,1,8,1,1,0,0,0,91,인천
2018년 07월 18일,47,45,13,9,2,0,2,4,4,2,0,13,2,1,0,1,0,166,수원
2018년 07월 18일,35,30,5,5,0,0,0,1,1,3,1,6,0,0,1,1,3,-45,광주
2018년 07월 19일,37,33,14,11,2,0,1,7,7,2,0,8,1,1,2,1,0,242,잠실
2018년 07월 19일,32,32,6,4,0,0,2,3,3,0,0,10,0,0,0,1,1,22,고척
2018년 07월 19일,36,32,10,7,2,0,1,3,2,3,1,7,2,0,0,2,1,134,인천
2018년 07월 19일,36,28,10,7,2,0,1,8,6,5,1,8,1,0,2,1,2,211,수원
2018년 07월 19일,40,36,11,11,0,0,0,2,2,4,0,2,0,0,0,1,0,58,광주
2018년 07월 20일,53,46,12,8,3,0,1,4,4,6,0,8,1,0,1,1,1,136,잠실
2018년 07월 20일,35,28,4,3,1,0,0,0,0,6,1,7,0,1,0,2,0,-54,대구
2018년 07월 20일,39,33,10,7,1,2,0,6,5,4,1,2,2,0,1,0,0,203,광주
2018년 07월 20일,32,31,5,3,2,0,0,2,2,1,0,12,0,1,0,0,0,-58,사직
2018년 07월 20일,45,36,12,10,2,0,0,10,9,5,4,9,0,0,0,0,0,228,마산
2018년 07월 21일,48,42,16,10,4,0,2,10,10,4,2,2,1,0,0,1,4,338,잠실
2018년 07월 21일,43,37,10,10,0,0,0,4,3,5,0,8,1,0,1,0,0,78,대구
2018년 07월 21일,39,37,12,8,3,0,1,8,8,2,0,3,2,0,0,0,0,259,광주
2018년 07월 21일,39,36,11,7,3,0,1,3,3,1,1,7,1,0,1,0,1,124,사직
2018년 07월 21일,31,31,7,3,1,0,3,3,3,0,0,4,0,0,0,2,1,111,마산
2018년 07월 22일,30,27,2,1,1,0,0,1,1,2,1,7,0,1,0,1,1,-96,잠실
2018년 07월 22일,34,28,7,4,2,0,1,5,5,4,1,8,0,2,1,1,1,124,대구
2018년 07월 22일,41,35,12,10,1,0,1,5,5,4,1,6,2,3,1,0,0,174,광주
2018년 07월 22일,43,36,14,7,2,0,5,12,12,6,0,4,0,0,1,1,0,508,사직
2018년 07월 22일,37,33,8,7,1,0,0,3,3,3,1,3,0,0,0,2,1,23,마산
2018년 07월 24일,35,34,8,6,1,0,1,1,1,1,0,6,0,0,0,1,0,28,잠실
2018년 07월 24일,46,39,11,6,2,0,3,6,6,7,0,8,1,0,0,0,0,256,고척
2018년 07월 24일,36,29,9,7,1,0,1,3,3,5,1,5,2,1,1,1,1,144,인천
2018년 07월 24일,39,33,9,7,0,0,2,5,5,5,0,9,1,0,1,0,1,189,대전
2018년 07월 24일,45,41,7,5,1,0,1,2,2,2,1,13,0,1,1,0,1,-37,사직
2018년 07월 25일,35,34,7,6,1,0,0,0,0,0,1,10,3,0,0,0,1,-42,잠실
2018년 07월 25일,35,33,10,5,3,0,2,7,6,1,0,12,2,0,1,0,0,225,고척
2018년 07월 25일,42,37,15,9,2,1,3,11,10,4,0,9,5,0,1,1,1,432,인천
2018년 07월 25일,39,36,10,8,2,0,0,3,3,2,0,10,0,1,1,0,1,24,대전
2018년 07월 25일,49,42,15,11,2,0,2,6,6,7,0,13,0,1,0,0,1,209,사직
2018년 07월 26일,36,32,9,5,2,0,2,7,7,3,0,7,0,1,1,0,1,202,잠실
2018년 07월 26일,37,33,9,7,1,0,1,4,4,2,1,5,0,0,1,3,2,75,고척
2018년 07월 26일,43,36,14,11,1,0,2,8,8,4,1,7,0,0,2,1,1,298,인천
2018년 07월 26일,36,30,11,7,4,0,0,6,6,4,1,7,1,0,1,3,0,196,대전
2018년 07월 26일,45,36,15,6,3,1,5,13,12,7,1,3,0,0,1,2,0,565,사직
2018년 07월 27일,44,42,16,11,3,0,2,7,7,2,0,6,0,0,0,1,0,265,잠실
2018년 07월 27일,37,34,9,5,4,0,0,2,2,3,0,5,0,0,0,2,1,52,고척
2018년 07월 27일,36,32,11,8,1,0,2,9,9,4,0,5,1,1,0,2,1,271,수원
2018년 07월 27일,65,53,24,20,3,1,0,11,10,10,1,10,1,0,1,2,0,385,대구
2018년 07월 27일,36,33,7,6,1,0,0,1,1,3,0,10,4,0,0,0,0,25,마산
2018년 07월 28일,43,38,15,7,4,0,4,13,13,3,1,4,0,0,1,0,1,488,잠실
2018년 07월 28일,40,34,8,5,3,0,0,7,5,4,0,11,1,0,2,2,1,69,고척
2018년 07월 28일,39,33,11,4,1,0,6,11,11,4,0,10,1,2,2,0,2,439,수원
2018년 07월 28일,36,31,9,6,2,0,1,3,3,3,1,9,1,1,1,0,1,107,대구
2018년 07월 28일,41,33,7,4,2,0,1,3,3,6,1,2,0,0,1,1,2,106,마산
2018년 07월 29일,33,28,6,4,1,0,1,3,2,2,1,10,3,0,2,0,1,73,잠실
2018년 07월 29일,42,38,11,10,1,0,0,3,3,2,1,8,2,0,1,0,1,62,고척
2018년 07월 29일,37,31,8,6,2,0,0,4,4,4,0,12,0,0,2,1,1,28,수원
2018년 07월 29일,42,39,15,6,4,0,5,13,13,1,2,6,0,0,0,0,0,517,대구
2018년 07월 29일,31,28,6,4,1,0,1,4,3,1,1,11,0,1,1,1,2,31,마산
2018년 07월 31일,40,33,11,8,2,0,1,6,5,5,0,6,0,0,2,0,0,205,잠실
2018년 07월 31일,34,30,3,3,0,0,0,1,1,4,0,9,0,0,0,0,1,-90,인천
2018년 07월 31일,38,35,10,7,1,0,2,4,4,3,0,9,0,0,0,2,1,116,대전
2018년 07월 31일,50,44,11,11,0,0,0,4,4,5,0,9,2,1,1,1,2,32,대구
2018년 07월 31일,35,30,6,3,2,0,1,4,4,4,1,7,1,0,0,0,0,115,광주
2018년 08월 01일,47,38,16,12,3,0,1,14,13,4,1,5,1,0,4,0,0,413,잠실
2018년 08월 01일,47,45,20,14,2,0,4,14,14,1,1,5,1,0,0,0,1,517,인천
2018년 08월 01일,32,27,6,5,0,0,1,4,4,4,0,3,0,1,1,1,0,105,대전
2018년 08월 01일,38,33,5,2,2,0,1,5,5,4,1,12,0,0,0,0,0,48,대구
2018년 08월 01일,39,37,15,8,5,2,0,8,8,1,0,4,0,0,1,1,2,294,광주
2018년 08월 02일,37,30,9,6,2,1,0,6,6,5,1,4,0,2,1,0,0,187,잠실
2018년 08월 02일,37,29,5,2,1,0,2,3,3,5,2,4,1,1,1,1,0,130,인천
2018년 08월 02일,37,31,7,5,0,0,2,5,4,3,3,8,1,2,0,2,1,137,대전
2018년 08월 02일,33,31,10,8,1,0,1,3,2,2,0,7,3,0,0,3,1,113,대구
2018년 08월 02일,34,33,7,4,0,0,3,6,6,0,1,4,0,0,0,1,0,160,광주
2018년 08월 04일,38,36,10,7,2,0,1,2,2,2,0,4,0,0,0,1,0,83,잠실
2018년 08월 04일,32,29,3,2,1,0,0,1,1,2,0,11,0,0,1,0,0,-88,수원
2018년 08월 04일,42,34,10,8,2,0,0,5,5,7,1,5,1,1,0,1,1,117,대전
2018년 08월 04일,43,34,13,7,5,0,1,13,12,4,2,7,0,0,3,1,1,353,광주
2018년 08월 04일,36,31,10,6,3,0,1,5,5,4,0,4,2,1,1,0,1,202,사직
2018년 08월 05일,36,35,9,5,3,0,1,3,3,1,0,6,0,0,0,1,1,74,잠실
2018년 08월 05일,36,33,8,7,1,0,0,2,2,3,0,8,0,0,0,2,0,-6,수원
2018년 08월 05일,41,38,13,9,2,0,2,8,7,2,1,7,2,1,0,0,2,241,대전
2018년 08월 05일,38,33,12,7,3,0,2,6,6,3,0,6,2,0,2,0,1,278,광주
2018년 08월 05일,37,35,10,8,1,0,1,2,2,2,0,8,1,0,0,2,0,60,사직
2018년 08월 07일,42,29,8,6,1,0,1,6,6,10,2,7,2,0,1,0,0,225,잠실
2018년 08월 07일,42,40,19,11,5,0,3,9,9,1,0,8,2,1,1,0,0,438,고척
2018년 08월 07일,42,35,9,6,2,0,1,8,8,3,3,9,0,0,1,0,2,182,인천
2018년 08월 07일,35,33,9,4,2,1,2,4,4,1,0,9,1,0,1,0,0,180,울산
2018년 08월 07일,43,40,14,9,3,0,2,10,9,1,1,8,0,0,1,1,0,263,마산
2018년 08월 08일,33,33,7,4,2,0,1,2,1,0,0,5,0,0,0,0,1,13,잠실
2018년 08월 08일,46,39,15,11,3,0,1,7,6,5,0,5,0,2,2,0,1,276,고척
2018년 08월 08일,46,36,14,8,4,0,2,12,12,5,4,5,1,0,1,1,0,421,인천
2018년 08월 08일,34,29,6,6,0,0,0,2,2,4,0,4,0,0,1,0,0,34,울산
2018년 08월 08일,43,38,14,8,4,0,2,7,7,4,1,5,0,0,0,0,0,318,마산
2018년 08월 09일,38,36,12,9,1,0,2,6,6,2,0,4,0,1,0,2,0,189,잠실
2018년 08월 09일,34,29,3,2,1,0,0,2,2,4,0,8,0,0,1,0,0,-43,수원
2018년 08월 09일,39,37,13,11,1,0,1,5,5,2,0,4,0,1,0,1,2,125,청주
2018년 08월 09일,34,31,6,4,1,0,1,4,4,1,1,6,0,0,1,1,0,69,광주
2018년 08월 09일,40,33,10,5,2,0,3,6,6,6,0,9,0,0,1,0,1,250,마산
