,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
2016년 08월 16일,43,42,15,7,3,0,5,13,13,1,0,10,0,0,0,0,1,446,청주
2016년 08월 16일,46,39,14,12,2,0,0,7,7,5,0,8,0,0,2,1,0,206,광주
2016년 08월 16일,49,40,14,10,4,0,0,12,11,7,1,10,1,0,1,1,2,264,마산
2016년 08월 17일,45,43,18,12,5,1,0,10,10,2,0,8,0,0,0,1,0,296,잠실
2016년 08월 17일,34,31,5,5,0,0,0,0,0,2,1,10,0,1,0,1,0,-81,고척
2016년 08월 17일,43,36,10,8,1,0,1,7,5,4,2,6,1,0,1,0,1,158,청주
2016년 08월 17일,8,8,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,-32,광주
2016년 08월 17일,41,31,9,7,2,0,0,5,4,8,1,7,0,0,1,4,0,97,마산
2016년 08월 18일,38,36,11,8,2,0,1,8,7,2,0,2,0,0,0,3,1,188,잠실
2016년 08월 18일,45,38,12,7,4,1,0,4,4,5,1,6,1,0,1,0,0,168,고척
2016년 08월 18일,42,37,13,8,2,0,3,9,9,4,0,5,0,1,1,1,0,352,인천
2016년 08월 18일,51,48,22,15,4,1,2,13,13,2,1,5,1,1,0,0,1,574,수원
2016년 08월 18일,41,40,11,10,0,0,1,3,3,0,0,7,0,0,1,2,1,33,사직
2016년 08월 19일,35,29,6,5,1,0,0,2,2,3,0,4,0,0,3,1,1,6,잠실
2016년 08월 19일,45,39,14,13,1,0,0,7,7,3,2,7,3,0,1,0,0,230,고척
2016년 08월 19일,42,36,11,7,3,0,1,8,8,5,0,6,0,1,1,0,0,232,인천
2016년 08월 19일,43,41,16,9,5,0,2,13,13,1,0,8,1,0,1,2,1,383,수원
2016년 08월 19일,44,40,14,10,0,0,4,10,10,3,1,8,1,0,0,2,2,350,사직
2016년 08월 20일,37,33,8,4,2,0,2,3,3,4,0,6,0,0,0,2,1,107,잠실
2016년 08월 20일,37,36,10,6,1,1,2,5,5,0,1,4,1,1,0,0,1,168,고척
2016년 08월 20일,43,41,14,11,1,1,1,9,7,1,0,6,0,0,1,0,1,202,수원
2016년 08월 20일,32,28,5,4,0,0,1,2,2,3,0,7,1,1,1,2,0,10,광주
2016년 08월 20일,44,36,8,6,2,0,0,3,2,6,1,9,1,1,1,1,1,53,사직
2016년 08월 21일,48,38,15,8,4,0,3,9,9,6,2,8,0,0,2,2,1,386,잠실
2016년 08월 21일,31,29,4,4,0,0,0,0,0,1,1,12,0,1,0,1,0,-116,고척
2016년 08월 21일,45,41,14,9,1,0,4,12,12,4,0,9,3,0,0,0,0,415,수원
2016년 08월 21일,45,39,16,12,4,0,0,9,9,4,0,5,0,0,2,0,0,283,광주
2016년 08월 21일,38,34,9,7,2,0,0,3,3,3,1,8,1,2,0,0,2,36,사직
2016년 08월 23일,42,39,9,5,2,0,2,6,6,3,0,9,1,0,0,0,1,160,잠실
2016년 08월 23일,16,13,2,2,0,0,0,3,3,3,0,2,1,0,0,1,1,26,대전
2016년 08월 23일,44,40,13,8,4,0,1,8,6,3,1,7,1,0,0,1,2,189,대구
2016년 08월 23일,43,35,13,10,3,0,0,4,4,6,0,5,0,0,2,2,2,133,울산
2016년 08월 23일,37,33,6,6,0,0,0,1,1,3,0,8,0,0,1,0,0,-47,마산
2016년 08월 24일,42,37,11,8,3,0,0,6,4,5,0,8,0,0,0,2,2,72,잠실
2016년 08월 24일,49,34,12,5,3,0,4,12,11,13,0,4,3,2,2,1,0,502,대전
2016년 08월 24일,35,35,8,4,0,0,4,4,4,0,0,5,1,0,0,0,0,203,대구
2016년 08월 24일,39,37,13,9,4,0,0,5,5,1,0,4,2,0,1,3,0,167,울산
2016년 08월 24일,43,36,9,4,2,0,3,6,6,6,1,15,0,0,0,0,3,171,마산
2016년 08월 25일,20,16,5,5,0,0,0,1,1,4,0,3,2,0,0,0,0,55,잠실
2016년 08월 25일,44,37,14,11,1,0,2,9,9,5,0,5,1,0,2,2,0,324,고척
2016년 08월 25일,33,32,6,6,0,0,0,1,1,1,0,10,1,0,0,1,0,-42,수원
2016년 08월 25일,44,40,15,12,1,0,2,13,13,3,0,9,3,0,1,1,0,374,대전
2016년 08월 25일,37,34,8,5,3,0,0,4,4,2,0,3,2,0,1,0,0,95,광주
2016년 08월 26일,44,39,15,12,2,0,1,4,4,4,1,4,1,0,0,2,1,189,잠실
2016년 08월 26일,38,34,9,8,1,0,0,3,3,1,1,5,2,0,2,0,1,83,고척
2016년 08월 26일,34,32,4,4,0,0,0,1,1,1,1,7,1,0,0,0,0,-63,수원
2016년 08월 26일,38,34,7,4,2,0,1,4,3,4,0,13,0,1,0,1,0,26,대전
2016년 08월 26일,,,,,,,,,,,,,,,,,,,광주
2016년 08월 27일,38,34,9,8,1,0,0,2,2,3,1,7,0,0,0,1,2,-4,잠실
2016년 08월 27일,43,41,14,10,3,0,1,12,11,1,1,8,0,0,0,0,1,263,인천
2016년 08월 27일,33,31,6,4,2,0,0,0,0,1,1,5,0,1,0,1,0,-37,대구
2016년 08월 27일,36,30,6,3,2,0,1,3,3,5,1,8,1,0,0,2,1,54,광주
2016년 08월 27일,42,36,11,6,3,0,2,7,7,5,0,5,2,0,1,1,0,282,마산
2016년 08월 28일,46,42,16,12,1,2,1,11,10,2,1,8,1,0,1,0,0,331,잠실
2016년 08월 28일,42,39,13,11,0,0,2,9,9,2,0,6,1,0,1,0,0,270,인천
2016년 08월 28일,,,,,,,,,,,,,,,,,,,대구
2016년 08월 28일,42,35,8,4,2,0,2,9,9,6,1,12,0,0,0,0,0,217,광주
2016년 08월 28일,,,,,,,,,,,,,,,,,,,마산
2016년 08월 30일,40,33,10,7,3,0,0,4,4,4,1,9,0,0,2,2,1,93,잠실
2016년 08월 30일,41,36,12,8,2,0,2,5,5,4,1,10,1,1,0,1,1,206,수원
2016년 08월 30일,34,31,6,4,1,0,1,1,1,3,0,7,0,1,0,1,0,14,대구
2016년 08월 30일,46,36,13,10,1,0,2,9,8,4,1,12,1,2,5,0,1,296,광주
2016년 08월 30일,41,37,9,7,1,0,1,4,4,3,1,9,0,0,0,1,1,67,사직
2016년 08월 31일,,,,,,,,,,,,,,,,,,,잠실
2016년 08월 31일,47,42,18,10,7,0,1,11,11,3,0,9,0,0,2,0,0,377,수원
2016년 08월 31일,49,39,13,11,2,0,0,15,14,9,1,9,2,1,0,0,1,302,대구
2016년 08월 31일,40,34,9,7,1,1,0,5,5,1,3,10,0,0,2,0,1,78,광주
2016년 08월 31일,38,34,8,7,0,0,1,1,1,4,0,4,0,1,0,0,1,34,사직
2016년 09월 01일,30,28,2,2,0,0,0,0,0,1,0,6,0,0,1,0,0,-90,잠실
2016년 09월 01일,38,32,8,6,1,0,1,2,2,5,1,5,0,1,0,2,2,58,고척
2016년 09월 01일,37,32,8,6,2,0,0,7,6,3,0,12,0,0,2,0,0,102,대전
2016년 09월 01일,49,46,17,10,3,0,4,16,15,3,0,5,0,0,0,0,0,509,대구
2016년 09월 01일,41,31,9,7,2,0,0,4,4,7,1,6,1,0,2,3,1,141,사직
2016년 09월 02일,40,33,9,6,2,0,1,5,5,5,0,9,1,0,2,0,1,135,잠실
2016년 09월 02일,46,41,17,13,3,0,1,9,9,3,1,8,0,1,1,1,0,297,고척
2016년 09월 02일,40,36,11,8,1,1,1,6,5,4,0,12,0,0,0,1,4,90,대전
2016년 09월 02일,,,,,,,,,,,,,,,,,,,대구
2016년 09월 02일,,,,,,,,,,,,,,,,,,,사직
2016년 09월 03일,39,36,11,11,0,0,0,5,5,2,0,6,0,0,1,0,0,94,잠실
2016년 09월 03일,59,51,22,19,2,0,1,13,13,3,2,11,0,0,3,1,0,382,고척
2016년 09월 03일,40,33,8,5,3,0,0,3,3,6,0,5,0,0,1,2,0,80,수원
2016년 09월 03일,37,34,8,7,0,0,1,2,2,2,0,13,1,0,1,0,0,37,광주
2016년 09월 03일,49,43,11,6,3,0,2,10,10,5,0,10,1,0,1,0,1,264,마산
2016년 09월 04일,37,36,10,7,1,0,2,5,5,1,0,7,0,1,0,1,0,125,잠실
2016년 09월 04일,38,35,10,5,4,0,1,5,5,3,0,10,0,0,0,0,0,129,고척
2016년 09월 04일,36,33,12,9,2,0,1,3,3,3,0,1,1,2,0,3,1,141,수원
2016년 09월 04일,34,31,4,3,0,0,1,3,3,3,0,6,3,0,0,0,0,37,광주
2016년 09월 04일,44,39,13,6,3,1,3,9,9,5,0,6,1,1,0,0,0,369,마산
2016년 09월 06일,39,34,8,8,0,0,0,2,2,5,0,6,1,0,0,1,1,7,잠실
2016년 09월 06일,32,32,6,6,0,0,0,0,0,0,0,7,0,0,0,1,0,-83,인천
2016년 09월 06일,42,37,14,8,5,0,1,6,6,4,0,9,0,0,1,3,3,182,대구
2016년 09월 06일,43,40,12,9,2,0,1,7,7,1,2,11,1,0,0,3,1,141,사직
2016년 09월 06일,44,39,15,14,0,0,1,6,6,1,2,9,0,0,2,0,0,179,마산
2016년 09월 07일,32,29,5,3,2,0,0,0,0,3,0,9,0,0,0,2,0,-65,잠실
2016년 09월 07일,35,31,6,3,1,1,1,3,3,2,1,6,0,0,1,1,1,57,인천
2016년 09월 07일,53,46,18,12,1,0,5,13,12,6,1,6,0,0,0,1,2,486,대구
2016년 09월 07일,45,38,14,5,7,1,1,10,9,5,0,6,0,0,2,0,0,370,사직
2016년 09월 07일,34,30,5,5,0,0,0,0,0,3,0,7,0,1,1,0,0,-51,마산
2016년 09월 08일,38,34,9,5,3,0,1,4,4,4,0,9,1,2,0,0,0,128,잠실
2016년 09월 08일,37,31,6,5,1,0,0,3,3,3,2,10,1,0,1,1,0,10,인천
2016년 09월 08일,39,34,11,8,1,0,2,3,3,4,0,3,0,1,1,1,0,164,대전
2016년 09월 08일,41,34,11,10,0,0,1,4,3,5,1,9,3,1,1,2,0,144,광주
2016년 09월 08일,38,33,7,6,0,0,1,4,4,4,0,4,2,0,1,0,0,102,사직
2016년 09월 09일,38,38,11,8,2,0,1,4,4,0,0,6,1,0,0,0,0,133,잠실
2016년 09월 09일,33,32,6,6,0,0,0,1,1,1,0,4,1,2,0,0,0,-26,인천
2016년 09월 09일,35,33,6,5,1,0,0,1,1,1,0,5,0,0,1,0,1,-40,대전
2016년 09월 09일,42,35,11,6,3,0,2,8,8,4,0,9,0,0,3,0,1,260,광주
2016년 09월 09일,45,37,9,5,3,1,0,7,6,7,1,6,1,0,0,0,1,185,사직
2016년 09월 10일,39,31,8,6,2,0,0,6,6,7,0,4,1,0,1,1,1,109,잠실
2016년 09월 10일,39,32,6,5,1,0,0,1,1,6,0,7,0,0,1,0,0,4,고척
2016년 09월 10일,38,31,8,6,2,0,0,6,6,4,1,8,0,1,2,1,0,98,수원
2016년 09월 10일,31,30,6,6,0,0,0,0,0,1,0,6,0,2,0,2,2,-94,대전
2016년 09월 10일,37,30,4,3,0,0,1,1,1,3,3,8,0,0,1,0,0,-8,대구
2016년 09월 11일,37,32,10,7,1,0,2,8,8,2,1,7,0,1,2,2,0,208,잠실
2016년 09월 11일,40,33,9,5,2,1,1,5,5,6,0,6,1,1,1,1,0,195,고척
2016년 09월 11일,34,31,7,4,3,0,0,4,4,2,0,4,0,1,1,1,1,59,수원
2016년 09월 11일,43,36,12,10,0,0,2,6,5,4,1,8,0,0,2,1,0,186,대전
2016년 09월 11일,39,32,7,7,0,0,0,0,0,5,1,7,1,0,1,1,1,-27,대구
2016년 09월 13일,38,34,9,9,0,0,0,2,2,2,1,6,0,0,1,0,1,8,잠실
2016년 09월 13일,45,40,15,10,4,1,0,9,9,4,0,8,1,0,1,0,0,271,수원
2016년 09월 13일,53,45,10,6,3,1,0,7,7,6,0,13,0,0,2,1,1,121,대구
2016년 09월 13일,38,32,7,5,1,0,1,2,2,6,0,8,3,1,0,1,0,73,광주
2016년 09월 13일,39,35,10,9,0,0,1,4,4,2,0,7,1,0,2,1,0,117,마산
2016년 09월 14일,35,32,6,5,1,0,0,0,0,2,1,7,0,1,0,1,1,-65,잠실
2016년 09월 14일,45,38,14,11,1,0,2,8,8,4,2,7,0,0,1,2,0,288,수원
2016년 09월 14일,39,34,9,7,1,0,1,6,4,1,3,2,0,0,1,2,1,119,대구
2016년 09월 14일,38,35,9,4,2,0,3,7,7,2,0,7,0,0,1,1,0,238,광주
2016년 09월 14일,41,34,8,6,1,0,1,4,4,7,0,9,0,1,0,0,0,86,마산
2016년 09월 15일,35,34,9,7,0,1,1,3,3,1,0,6,2,0,0,1,0,88,잠실
2016년 09월 15일,37,35,9,7,2,0,0,6,6,2,0,5,0,0,0,1,0,92,고척
2016년 09월 15일,44,39,14,9,3,0,2,9,9,3,1,7,1,0,1,1,1,314,인천
2016년 09월 15일,45,36,14,14,0,0,0,6,6,6,1,4,0,1,2,3,0,180,대전
2016년 09월 15일,40,36,9,7,1,0,1,4,4,4,0,6,2,0,0,1,0,123,마산
2016년 09월 16일,34,33,6,5,0,0,1,1,1,0,1,4,0,0,0,0,0,-1,잠실
2016년 09월 16일,33,30,6,6,0,0,0,0,0,3,0,7,0,0,0,2,0,-54,고척
2016년 09월 16일,47,40,15,10,3,0,2,13,13,6,0,4,0,0,1,1,0,422,인천
2016년 09월 16일,44,40,17,14,1,0,2,8,8,2,0,2,1,1,2,1,0,339,대전
2016년 09월 16일,39,35,12,7,2,0,3,5,5,2,1,5,0,1,1,1,0,267,마산
2016년 09월 17일,46,40,9,7,2,0,0,2,2,4,1,1,0,0,1,1,1,61,잠실
2016년 09월 17일,43,40,9,4,4,0,1,4,4,3,0,7,0,0,0,1,0,113,인천
2016년 09월 17일,45,40,16,9,5,1,1,11,11,5,0,2,1,0,0,1,0,393,수원
2016년 09월 17일,,,,,,,,,,,,,,,,,,,대전
2016년 09월 17일,,,,,,,,,,,,,,,,,,,사직
2016년 09월 18일,33,32,5,5,0,0,0,0,0,1,0,5,0,0,0,0,0,-64,잠실
2016년 09월 18일,50,45,19,15,2,1,1,13,9,5,0,5,1,0,0,2,2,345,인천
2016년 09월 18일,47,40,14,7,2,0,5,11,11,7,0,7,0,0,0,0,1,447,수원
2016년 09월 18일,39,32,7,5,2,0,0,3,2,5,0,10,0,0,2,0,1,22,대전
2016년 09월 18일,43,37,12,8,2,0,2,6,6,4,2,10,0,1,0,1,0,198,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 03월 08일,36,31,7,6,1,0,0,2,2,4,0,10,2,1,1,1,0,11,대전
2016년 03월 08일,,,,,,,,,,,,,,,,,,,광주
2016년 03월 08일,41,33,9,6,2,0,1,5,5,8,0,11,3,1,0,2,1,154,마산
2016년 03월 08일,42,35,10,6,2,0,2,5,5,6,1,8,1,0,0,2,2,181,수원
2016년 03월 08일,37,35,9,4,3,0,2,6,6,0,1,5,1,0,1,0,0,198,울산
2016년 03월 09일,39,32,7,7,0,0,0,1,1,6,1,6,0,1,0,0,0,-5,대전
2016년 03월 09일,41,32,6,5,1,0,0,3,2,9,0,10,4,1,0,1,0,39,광주
2016년 03월 09일,40,37,12,7,3,1,1,10,9,2,1,9,1,0,0,1,0,249,마산
2016년 03월 09일,37,33,5,3,2,0,0,4,3,2,2,7,2,0,0,0,1,35,수원
2016년 03월 09일,32,30,5,5,0,0,0,2,2,1,0,8,0,2,1,1,0,-50,울산
2016년 03월 10일,37,34,8,5,2,0,1,7,7,1,2,6,0,0,0,1,1,118,대전
2016년 03월 10일,26,22,7,5,2,0,0,4,4,2,0,6,1,0,2,0,1,102,광주
2016년 03월 10일,37,36,11,7,2,0,2,6,6,0,0,9,3,1,1,0,1,212,마산
2016년 03월 10일,,,,,,,,,,,,,,,,,,,수원
2016년 03월 10일,43,37,11,6,3,0,2,10,10,3,2,8,1,0,1,0,2,281,울산
2016년 03월 11일,,,,,,,,,,,,,,,,,,,대전
2016년 03월 11일,,,,,,,,,,,,,,,,,,,광주
2016년 03월 11일,42,34,11,8,2,0,1,4,3,7,1,7,0,2,0,2,0,150,마산
2016년 03월 11일,,,,,,,,,,,,,,,,,,,수원
2016년 03월 11일,19,17,3,2,1,0,0,2,2,2,0,3,2,0,0,1,0,47,울산
2016년 03월 12일,41,35,11,10,0,0,1,3,3,5,1,4,2,0,0,1,1,144,대전
2016년 03월 12일,42,35,11,7,3,0,1,8,8,5,0,12,1,1,2,0,0,202,광주
2016년 03월 12일,39,35,11,9,0,0,2,7,7,2,2,7,2,0,0,3,1,212,마산
2016년 03월 12일,35,33,7,6,1,0,0,1,1,2,0,5,1,1,0,2,0,-15,수원
2016년 03월 12일,40,33,11,7,1,2,1,8,8,4,1,4,3,3,2,0,1,303,울산
2016년 03월 13일,47,38,12,8,2,0,2,8,8,8,1,6,0,0,0,1,1,267,대전
2016년 03월 13일,46,39,12,5,3,2,2,12,11,5,1,9,3,1,1,0,0,394,광주
2016년 03월 13일,43,37,12,10,0,0,2,8,8,4,2,10,1,1,0,1,0,223,마산
2016년 03월 13일,37,35,9,6,2,0,1,7,7,2,0,9,3,0,0,1,0,182,수원
2016년 03월 13일,36,30,5,3,1,0,1,3,3,5,1,5,1,0,0,3,1,56,울산
2016년 03월 15일,36,35,8,4,2,1,1,6,6,1,0,7,1,0,0,0,0,164,고척
2016년 03월 15일,38,30,7,5,0,1,1,2,2,5,1,7,1,2,2,0,3,59,대전
2016년 03월 15일,39,34,9,7,1,0,1,5,5,4,1,6,2,0,0,1,1,132,광주
2016년 03월 15일,42,39,13,9,2,1,1,8,8,2,1,3,1,0,0,1,0,280,사직
2016년 03월 15일,34,32,6,4,1,1,0,4,4,2,0,5,0,0,0,1,1,22,수원
2016년 03월 16일,36,36,11,8,3,0,0,3,1,0,0,9,3,1,0,1,0,89,고척
2016년 03월 16일,38,32,6,4,2,0,0,2,2,4,2,3,2,0,0,1,1,34,대전
2016년 03월 16일,36,34,9,8,1,0,0,1,1,2,0,2,1,0,0,1,0,34,광주
2016년 03월 16일,43,37,10,6,4,0,0,8,8,3,2,6,1,0,1,0,0,191,사직
2016년 03월 16일,47,45,21,14,5,1,1,8,8,2,0,3,1,0,0,0,0,370,수원
2016년 03월 17일,38,34,9,3,3,1,2,7,7,3,1,5,1,0,0,1,1,241,고척
2016년 03월 17일,37,35,8,6,1,0,1,7,7,2,0,13,0,0,0,0,1,97,대전
2016년 03월 17일,42,39,13,9,3,1,0,9,8,1,1,5,1,0,1,0,0,230,광주
2016년 03월 17일,30,28,4,2,0,0,2,2,2,1,1,3,1,1,0,1,2,48,사직
2016년 03월 17일,37,34,6,5,0,0,1,5,5,2,1,10,2,0,0,0,0,70,수원
2016년 03월 18일,42,41,16,10,5,0,1,5,5,0,0,6,0,0,1,1,0,215,고척
2016년 03월 18일,,,,,,,,,,,,,,,,,,,대전
2016년 03월 18일,,,,,,,,,,,,,,,,,,,광주
2016년 03월 18일,,,,,,,,,,,,,,,,,,,사직
2016년 03월 18일,39,34,9,4,3,1,1,6,4,5,0,5,2,1,0,1,1,172,수원
2016년 03월 19일,36,32,7,6,1,0,0,3,3,3,0,3,0,0,1,1,1,27,고척
2016년 03월 19일,30,30,5,4,0,0,1,3,2,0,0,9,0,0,0,1,0,-33,잠실
2016년 03월 19일,35,31,9,7,1,0,1,7,6,3,1,8,3,1,0,2,1,150,인천
2016년 03월 19일,43,37,11,7,2,0,2,12,12,5,1,8,0,0,0,1,2,276,사직
2016년 03월 19일,38,34,7,5,1,0,1,2,2,4,0,11,3,0,0,0,1,68,마산
2016년 03월 20일,35,32,6,4,0,0,2,4,4,2,0,8,1,1,1,0,1,105,고척
2016년 03월 20일,42,39,13,5,6,0,2,10,9,2,0,6,2,0,1,0,0,347,잠실
2016년 03월 20일,43,40,15,12,1,0,2,5,5,2,0,6,1,2,1,0,1,224,인천
2016년 03월 20일,32,31,5,5,0,0,0,1,1,1,0,11,2,0,0,1,1,-28,사직
2016년 03월 20일,34,33,6,4,1,0,1,3,3,1,0,13,1,0,0,0,0,24,마산
2016년 03월 22일,31,29,4,3,1,0,0,0,0,2,0,4,0,1,0,0,0,-44,고척
2016년 03월 22일,35,34,7,6,1,0,0,5,5,0,0,3,0,1,1,0,1,50,잠실
2016년 03월 22일,38,35,9,8,1,0,0,5,5,0,1,11,1,0,2,0,0,51,대구
2016년 03월 22일,33,30,5,4,1,0,0,1,1,2,0,5,0,1,1,1,0,-34,광주
2016년 03월 22일,36,32,7,6,0,0,1,4,4,3,1,10,0,1,0,1,1,28,마산
2016년 03월 23일,42,37,11,4,4,1,2,5,5,5,0,6,1,0,0,1,0,247,고척
2016년 03월 23일,35,31,7,3,2,0,2,3,3,2,2,10,1,1,0,2,1,103,잠실
2016년 03월 23일,46,40,18,14,2,0,2,12,12,4,1,9,2,1,1,1,1,396,대구
2016년 03월 23일,40,37,11,6,1,0,4,8,8,2,1,12,1,0,0,2,0,289,광주
2016년 03월 23일,46,39,12,9,1,0,2,8,8,6,0,11,1,0,1,0,0,249,마산
2016년 03월 24일,35,31,5,4,1,0,0,2,1,4,0,7,3,0,0,1,0,-9,잠실
2016년 03월 24일,38,35,11,11,0,0,0,3,3,2,0,8,0,1,1,1,0,58,인천
2016년 03월 24일,39,35,9,6,1,0,2,5,5,3,0,2,1,0,1,0,2,194,대전
2016년 03월 24일,44,40,14,6,4,0,4,8,8,4,0,6,0,0,0,1,1,369,대구
2016년 03월 24일,50,38,11,6,2,1,2,13,11,11,1,9,0,1,0,0,1,311,사직
2016년 03월 25일,25,20,7,6,1,0,0,7,6,5,0,3,2,0,0,1,2,161,잠실
2016년 03월 25일,43,34,11,9,1,0,1,6,6,3,2,8,3,1,4,1,0,251,인천
2016년 03월 25일,41,35,10,5,2,0,3,8,7,5,0,8,0,1,1,0,0,266,대전
2016년 03월 25일,,,,,,,,,,,,,,,,,,,대구
2016년 03월 25일,32,26,14,13,0,0,1,11,10,4,1,4,0,0,1,1,0,337,사직
2016년 03월 26일,40,37,11,6,3,1,1,7,7,1,1,8,1,1,1,0,1,190,고척
2016년 03월 26일,37,33,7,5,1,1,0,4,3,4,0,5,3,0,0,0,0,78,잠실
2016년 03월 26일,36,33,6,5,0,1,0,2,2,2,0,9,0,0,1,0,0,-19,대구
2016년 03월 26일,37,33,11,9,2,0,0,1,1,2,1,5,2,0,1,1,1,57,광주
2016년 03월 26일,36,36,9,8,1,0,0,0,0,0,0,9,0,0,0,0,3,-78,수원
2016년 03월 27일,43,42,17,12,2,1,2,8,8,1,0,7,0,0,0,0,0,318,고척
2016년 03월 27일,31,31,7,5,2,0,0,1,1,0,0,3,1,1,0,1,0,14,잠실
2016년 03월 27일,30,29,3,2,0,0,1,1,1,1,0,9,0,0,0,1,4,-85,대구
2016년 03월 27일,41,35,11,8,1,1,1,10,10,4,0,7,0,0,2,2,1,239,광주
2016년 03월 27일,39,33,8,7,0,1,0,3,3,2,2,6,1,0,2,1,0,64,수원
2016년 03월 30일,13,7,4,4,0,0,0,6,6,0,6,0,0,0,0,2,1,138,인천
2016년 02월 17일,7,6,3,3,0,0,0,1,1,0,0,0,0,0,0,2,0,30,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 07월 16일,35,33,7,4,1,1,1,4,4,0,1,5,2,0,1,0,1,100,고척
2016년 07월 15일,40,37,10,8,1,0,1,4,4,3,0,7,1,0,0,1,3,70,고척
2016년 07월 18일,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,광주
2016년 07월 25일,9,5,2,1,0,0,1,3,3,0,4,0,0,0,0,1,0,114,광주
2016년 08월 08일,12,12,3,1,1,0,1,1,1,0,0,0,0,1,0,0,1,47,잠실
2016년 09월 20일,41,38,10,10,0,0,0,4,4,3,0,8,0,0,0,0,1,26,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 20일,33,31,7,6,0,0,1,2,2,2,0,8,0,0,0,4,0,1,수원
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 20일,45,41,19,14,4,0,1,11,11,2,0,6,0,1,2,1,0,365,대전
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 20일,35,33,8,6,0,0,2,3,3,1,1,5,1,2,0,0,0,98,광주
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 21일,43,41,6,5,1,0,0,1,1,1,0,7,0,0,1,0,0,-72,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 21일,43,38,14,9,2,0,3,10,9,3,1,4,0,1,1,1,0,338,대구
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 21일,37,33,7,5,2,0,0,2,1,3,0,4,3,0,1,0,1,47,광주
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 22일,38,36,11,9,1,0,1,2,2,1,0,10,1,0,1,0,1,56,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 22일,41,34,11,8,2,0,1,7,6,6,0,4,2,1,1,1,0,216,대전
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 23일,38,36,9,7,2,0,0,1,1,1,1,8,0,1,0,2,4,-46,수원
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 23일,44,39,13,10,2,0,1,3,3,5,0,7,1,0,0,1,2,124,대구
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 23일,38,32,7,3,2,0,2,7,7,5,0,9,0,1,1,1,2,139,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 24일,50,42,17,14,3,0,0,12,11,3,2,7,0,0,3,0,0,323,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 24일,40,38,11,7,3,0,1,9,9,2,0,7,2,0,0,0,0,215,대구
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 24일,37,34,8,6,1,0,1,1,1,3,0,6,0,1,0,1,0,35,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 25일,34,31,5,2,1,0,2,4,4,2,1,8,1,0,0,1,0,84,인천
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 25일,43,35,10,7,3,0,0,7,6,8,0,9,2,0,0,2,2,119,수원
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 25일,42,37,12,11,1,0,0,5,5,4,0,10,1,1,1,0,1,105,대구
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 25일,39,33,6,5,1,0,0,0,0,5,1,14,0,0,0,0,0,-66,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 27일,45,36,12,6,4,0,2,8,8,7,0,5,1,0,2,0,0,310,대전
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 27일,39,36,13,9,3,0,1,6,6,2,0,7,2,0,1,0,0,214,광주
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
