,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
2019년 05월 29일,42,37,13,9,4,0,0,4,4,4,0,3,0,1,1,1,0,172,고척
2019년 05월 29일,40,36,10,7,1,1,1,8,8,4,0,6,0,0,0,1,0,185,인천
2019년 05월 29일,38,36,11,6,4,0,1,3,2,1,0,4,0,0,1,1,0,141,대전
2019년 05월 29일,44,37,13,10,2,0,1,6,5,4,2,12,0,1,1,0,1,149,창원
2019년 05월 30일,40,36,12,11,1,0,0,2,2,3,0,6,3,1,1,1,0,115,잠실
2019년 05월 30일,42,38,13,9,3,0,1,6,6,3,0,2,0,2,1,0,0,227,고척
2019년 05월 30일,41,33,7,6,0,0,1,2,2,5,2,8,0,0,1,2,2,12,인천
2019년 05월 30일,39,34,7,4,2,0,1,3,3,4,1,8,0,0,0,0,1,84,대전
2019년 05월 30일,52,37,13,12,1,0,0,10,10,11,3,3,0,0,1,2,0,287,창원
2019년 05월 31일,36,34,7,5,2,0,0,2,2,2,0,6,1,0,0,0,0,21,잠실
2019년 05월 31일,33,31,6,5,0,0,1,1,1,1,0,1,0,0,1,1,1,9,인천
2019년 05월 31일,40,32,8,7,1,0,0,2,2,6,2,4,1,1,0,3,0,45,수원
2019년 05월 31일,36,35,9,7,2,0,0,2,2,1,0,10,1,0,0,1,0,21,광주
2019년 05월 31일,37,33,8,8,0,0,0,1,1,3,1,10,0,1,0,1,0,-37,사직
2019년 06월 01일,32,31,8,8,0,0,0,1,1,1,0,2,0,1,0,2,1,-15,잠실
2019년 06월 01일,40,34,8,7,0,0,1,6,6,4,0,9,1,0,2,0,1,120,인천
2019년 06월 01일,38,35,8,7,1,0,0,3,3,3,0,5,0,0,0,1,0,21,수원
2019년 06월 01일,42,34,11,7,4,0,0,4,4,6,1,6,1,1,1,2,0,162,광주
2019년 06월 01일,38,36,9,7,2,0,0,2,2,1,1,8,0,0,0,0,0,18,사직
2019년 06월 02일,35,31,6,3,1,0,2,4,4,4,0,5,1,1,0,0,0,135,잠실
2019년 06월 02일,32,31,6,4,2,0,0,2,2,1,0,11,0,1,0,1,1,-48,인천
2019년 06월 02일,44,36,13,9,4,0,0,7,6,6,0,6,2,0,2,2,0,237,수원
2019년 06월 02일,38,33,7,7,0,0,0,6,6,3,1,12,1,0,1,0,1,51,광주
2019년 06월 02일,44,38,13,9,3,0,1,8,8,4,1,5,1,0,1,2,0,259,사직
2019년 06월 04일,40,32,8,6,1,0,1,4,4,8,0,6,1,0,0,2,0,113,잠실
2019년 06월 04일,40,37,12,12,0,0,0,2,2,1,1,8,0,0,1,1,0,55,고척
2019년 06월 04일,37,31,6,5,0,0,1,1,1,6,0,8,0,0,0,2,0,2,대구
2019년 06월 04일,44,36,10,7,2,0,1,7,7,8,0,3,3,0,0,0,0,242,광주
2019년 06월 04일,38,36,7,6,1,0,0,2,1,1,0,9,1,2,1,1,0,-47,울산
2019년 06월 05일,42,39,11,10,1,0,0,2,1,3,0,2,2,0,0,0,1,57,잠실
2019년 06월 05일,42,37,10,8,1,0,1,6,6,4,1,8,1,1,0,0,0,157,고척
2019년 06월 05일,39,36,11,8,2,0,1,3,3,2,0,10,0,0,1,1,0,89,대구
2019년 06월 05일,41,37,10,7,3,0,0,5,5,3,1,2,0,0,0,0,0,139,광주
2019년 06월 05일,41,35,9,8,1,0,0,6,5,5,0,11,1,0,1,0,1,94,울산
2019년 06월 06일,42,39,13,9,2,1,1,7,7,3,0,4,0,0,0,2,2,190,잠실
2019년 06월 06일,34,32,6,5,1,0,0,2,2,1,1,5,0,1,0,0,2,-38,고척
2019년 06월 06일,32,31,4,4,0,0,0,0,0,1,0,7,0,0,0,0,0,-95,대구
2019년 06월 06일,37,34,9,6,2,0,1,3,3,3,0,8,0,0,0,2,0,68,광주
2019년 06월 06일,41,33,8,6,2,0,0,4,4,5,0,9,1,0,3,0,0,97,울산
2019년 06월 07일,36,36,8,5,3,0,0,1,1,0,0,8,1,1,0,0,1,-11,잠실
2019년 06월 07일,48,41,9,4,4,0,1,2,2,5,0,9,1,1,2,0,1,83,인천
2019년 06월 07일,39,31,6,6,0,0,0,1,1,8,0,3,0,1,0,1,1,9,수원
2019년 06월 07일,42,38,11,9,1,0,1,2,2,3,1,10,0,0,0,0,1,60,대전
2019년 06월 07일,32,30,8,6,1,0,1,1,1,1,0,5,0,1,1,2,2,27,창원
2019년 06월 08일,39,37,10,7,2,0,1,5,5,1,1,5,3,0,0,0,0,179,잠실
2019년 06월 08일,33,32,6,5,1,0,0,0,0,0,1,5,0,0,0,1,3,-77,인천
2019년 06월 08일,35,30,3,3,0,0,0,2,2,4,0,5,0,0,1,0,1,-50,수원
2019년 06월 08일,39,36,9,7,2,0,0,3,3,1,2,7,0,1,0,0,1,42,대전
2019년 06월 08일,34,31,6,5,0,0,1,4,4,2,1,7,1,0,0,2,1,49,창원
2019년 06월 09일,38,32,9,7,2,0,0,4,4,4,0,4,1,0,2,2,0,121,잠실
2019년 06월 09일,43,37,11,5,2,0,4,9,9,6,0,3,0,0,0,0,0,366,인천
2019년 06월 09일,32,29,4,3,1,0,0,0,0,3,0,4,0,0,0,2,2,-72,수원
2019년 06월 09일,43,41,11,10,0,0,1,3,3,1,0,7,1,1,1,2,0,74,대전
2019년 06월 09일,44,37,12,11,0,0,1,3,3,7,0,6,0,0,0,1,0,117,창원
2019년 06월 11일,49,43,9,7,1,1,0,1,1,6,0,11,0,0,0,2,0,-21,잠실
2019년 06월 11일,52,47,21,16,3,1,1,13,13,4,1,6,0,0,0,0,0,417,수원
2019년 06월 11일,43,34,9,9,0,0,0,1,1,7,0,7,0,0,2,0,0,33,대전
2019년 06월 11일,36,32,8,7,1,0,0,1,1,4,0,6,0,1,0,2,0,1,광주
2019년 06월 11일,50,41,13,6,6,0,1,9,8,6,1,8,0,0,2,0,2,283,창원
2019년 06월 12일,40,33,5,5,0,0,0,3,2,5,0,8,0,0,2,0,0,-27,잠실
2019년 06월 12일,39,35,12,8,3,0,1,6,6,2,0,4,0,1,2,1,1,196,수원
2019년 06월 12일,43,35,11,9,2,0,0,9,8,6,1,8,0,0,1,2,0,186,대전
2019년 06월 12일,42,40,14,13,1,0,0,3,3,2,0,10,0,0,0,1,1,62,광주
2019년 06월 12일,44,41,9,5,3,0,1,5,5,3,0,10,0,0,0,1,1,90,창원
2019년 06월 13일,42,37,10,8,2,0,0,3,3,4,1,6,1,1,0,2,1,52,잠실
2019년 06월 13일,34,33,9,6,3,0,0,1,1,1,0,4,0,0,0,2,2,12,수원
2019년 06월 13일,42,36,13,11,2,0,0,7,7,4,0,2,1,0,2,3,0,222,대전
2019년 06월 13일,35,28,6,5,0,0,1,2,2,3,1,3,1,0,3,2,0,69,광주
2019년 06월 13일,31,30,6,6,0,0,0,1,1,0,0,6,2,0,1,1,1,-19,창원
2019년 06월 14일,41,37,9,8,0,0,1,4,4,3,1,14,2,0,0,0,0,61,잠실
2019년 06월 14일,44,37,12,8,2,0,2,7,7,5,1,9,2,2,1,0,1,230,고척
2019년 06월 14일,37,34,8,4,2,0,2,3,3,3,0,9,0,0,0,0,2,87,인천
2019년 06월 14일,38,33,10,8,1,0,1,4,4,3,2,5,0,0,0,3,0,113,대구
2019년 06월 14일,,,,,,,,,,,,,,,,,,,사직
2019년 06월 15일,40,35,10,5,5,0,0,4,4,4,0,3,1,0,1,0,0,165,잠실
2019년 06월 15일,40,37,11,9,2,0,0,3,3,3,0,16,1,0,0,2,0,16,고척
2019년 06월 15일,36,31,4,4,0,0,0,0,0,5,0,12,0,0,0,0,1,-96,인천
2019년 06월 15일,48,39,13,9,4,0,0,10,10,8,0,4,1,1,1,1,1,271,대구
2019년 06월 15일,35,31,4,2,2,0,0,0,0,4,0,5,0,0,0,0,1,-59,사직
2019년 06월 16일,38,33,8,6,2,0,0,3,3,4,0,7,0,0,1,2,1,36,잠실
2019년 06월 16일,39,34,9,5,2,1,1,6,6,4,1,6,0,0,0,2,1,149,고척
2019년 06월 16일,32,30,4,2,1,0,1,2,2,2,0,3,0,0,0,1,4,-28,인천
2019년 06월 16일,41,36,8,8,0,0,0,3,3,5,0,9,2,1,0,1,1,14,대구
2019년 06월 16일,42,37,12,9,2,0,1,5,5,4,0,9,0,0,1,1,2,123,사직
2019년 06월 18일,43,35,11,7,3,1,0,7,7,7,0,4,2,0,1,1,0,206,잠실
2019년 06월 18일,33,30,5,4,0,0,1,2,2,2,0,10,0,1,1,0,0,-12,고척
2019년 06월 18일,46,40,13,10,2,0,1,11,10,3,1,9,0,0,2,0,0,261,대전
2019년 06월 18일,40,33,8,6,1,0,1,5,5,4,2,5,0,0,1,1,1,116,대구
2019년 06월 18일,32,31,6,5,1,0,0,2,2,0,1,6,1,1,0,1,0,10,광주
2019년 06월 19일,35,31,5,3,2,0,0,0,0,4,0,5,2,1,0,0,0,-20,잠실
2019년 06월 19일,37,34,7,7,0,0,0,2,1,2,1,10,0,0,0,1,0,-45,고척
2019년 06월 19일,42,37,8,5,0,0,3,7,7,3,1,6,1,0,1,1,0,223,대전
2019년 06월 19일,45,40,14,8,4,0,2,9,9,3,2,4,2,0,0,0,2,330,대구
2019년 06월 19일,43,38,13,10,2,0,1,7,7,3,1,3,0,0,1,0,0,236,광주
2019년 06월 20일,35,34,7,5,1,0,1,2,2,1,0,10,0,0,0,0,0,3,잠실
2019년 06월 20일,38,33,6,4,2,0,0,1,1,5,0,9,0,1,0,0,0,-29,고척
2019년 06월 20일,42,35,11,11,0,0,0,7,5,7,0,8,0,1,0,2,2,85,대전
2019년 06월 20일,44,38,14,6,5,0,3,11,9,3,1,1,3,0,2,1,0,449,대구
2019년 06월 20일,35,33,6,4,1,0,1,5,5,2,0,8,0,0,0,0,0,58,광주
2019년 06월 21일,48,35,11,7,3,1,0,8,8,11,0,7,2,0,2,1,1,242,잠실
2019년 06월 21일,34,32,5,4,1,0,0,1,1,2,0,10,0,0,0,1,0,-61,인천
2019년 06월 21일,30,29,2,2,0,0,0,0,0,1,0,3,0,0,0,0,1,-105,수원
2019년 06월 21일,40,34,8,3,4,0,1,5,4,5,1,6,1,1,0,1,0,163,대전
2019년 06월 21일,42,36,13,12,0,0,1,7,6,4,0,5,1,2,2,1,1,217,사직
2019년 06월 22일,36,31,5,4,0,0,1,3,3,3,1,5,1,1,1,0,0,64,잠실
2019년 06월 22일,30,30,3,2,1,0,0,0,0,0,0,8,0,0,0,0,0,-105,인천
2019년 06월 22일,42,38,14,12,1,0,1,7,7,2,0,4,0,0,2,2,1,210,수원
2019년 06월 22일,29,27,4,4,0,0,0,0,0,1,0,6,0,1,1,2,1,-93,대전
2019년 06월 22일,35,31,6,5,0,0,1,1,1,4,0,8,0,0,0,2,2,-25,사직
2019년 06월 23일,47,40,18,13,5,0,0,7,7,6,0,10,0,0,1,1,1,255,잠실
2019년 06월 23일,36,29,5,4,1,0,0,2,2,5,0,11,1,1,2,0,0,-19,인천
2019년 06월 23일,38,36,12,9,3,0,0,2,2,1,0,7,0,0,1,1,0,63,수원
2019년 06월 23일,42,40,13,8,4,0,1,10,10,1,1,6,0,0,0,1,0,260,대전
2019년 06월 23일,40,35,8,7,0,0,1,1,1,5,0,16,0,0,0,0,0,-7,사직
2019년 06월 25일,41,40,14,7,3,1,3,8,8,0,1,6,0,0,0,1,1,321,잠실
2019년 06월 25일,38,33,8,8,0,0,0,3,2,4,1,7,0,0,0,2,1,-4,고척
2019년 06월 25일,32,31,5,3,2,0,0,2,2,1,0,3,0,0,0,0,3,-51,포항
2019년 06월 25일,58,51,17,12,4,0,1,8,8,6,0,9,2,0,1,0,0,263,사직
2019년 06월 25일,52,45,20,14,3,0,3,14,14,5,1,8,0,0,1,1,1,485,창원
2019년 06월 26일,44,39,14,10,4,0,0,7,6,1,4,5,0,0,0,1,1,190,잠실
2019년 06월 26일,47,44,17,11,3,0,3,13,13,3,0,10,2,0,0,0,0,432,고척
2019년 06월 26일,,,,,,,,,,,,,,,,,,,포항
2019년 06월 26일,,,,,,,,,,,,,,,,,,,사직
2019년 06월 26일,,,,,,,,,,,,,,,,,,,창원
2019년 06월 27일,43,34,8,7,1,0,0,4,3,6,2,8,1,0,1,0,2,46,잠실
2019년 06월 27일,33,31,4,3,1,0,0,2,2,1,1,7,0,0,0,1,0,-58,고척
2019년 06월 27일,46,40,16,12,2,0,2,9,9,3,2,5,0,0,1,2,0,341,포항
2019년 06월 27일,44,39,14,12,1,0,1,10,9,4,0,5,1,1,1,1,1,259,사직
2019년 06월 27일,45,33,9,7,2,0,0,5,5,6,3,13,0,0,3,0,0,100,창원
2019년 06월 28일,32,31,8,7,1,0,0,2,2,1,0,4,1,0,0,1,1,7,잠실
2019년 06월 28일,31,29,3,1,2,0,0,1,1,2,0,7,0,0,0,1,0,-49,수원
2019년 06월 28일,44,39,12,9,1,1,1,6,6,2,2,3,0,0,1,0,3,178,대전
2019년 06월 28일,36,31,7,4,3,0,0,3,3,4,1,5,0,0,0,3,0,54,대구
2019년 06월 28일,41,33,10,8,2,0,0,6,6,6,1,3,2,1,1,2,0,191,창원
2019년 06월 29일,37,33,9,7,2,0,0,4,4,3,1,8,2,1,0,0,1,82,잠실
2019년 06월 29일,32,30,4,3,1,0,0,3,2,2,0,6,0,0,0,0,1,-48,수원
2019년 06월 29일,,,,,,,,,,,,,,,,,,,대전
2019년 06월 29일,,,,,,,,,,,,,,,,,,,대구
2019년 06월 29일,,,,,,,,,,,,,,,,,,,창원
2019년 06월 30일,43,35,10,6,4,0,0,4,4,6,0,4,0,0,2,1,0,156,잠실
2019년 06월 30일,42,37,7,5,1,1,0,3,3,5,0,7,0,2,0,1,1,13,수원
2019년 06월 30일,45,38,12,6,3,0,3,6,6,7,0,8,2,0,0,0,0,305,대전
2019년 06월 30일,53,43,18,13,5,0,0,14,12,7,1,3,1,0,2,1,1,397,대구
2019년 06월 30일,34,31,6,4,1,1,0,1,1,3,0,4,1,0,0,0,0,14,창원
2019년 07월 02일,34,34,6,5,1,0,0,2,1,0,0,10,1,0,0,1,1,-70,잠실
2019년 07월 02일,35,32,9,7,2,0,0,3,3,1,1,3,0,1,1,1,2,38,고척
2019년 07월 02일,30,27,2,1,1,0,0,1,1,3,0,8,0,0,0,2,1,-97,인천
2019년 07월 02일,36,33,7,6,1,0,0,3,3,2,1,7,1,0,0,0,0,21,수원
2019년 07월 02일,39,32,7,3,2,0,2,3,3,4,2,7,0,0,1,1,1,119,광주
2019년 07월 03일,32,31,6,4,1,0,1,1,1,1,0,4,0,1,0,1,1,7,잠실
2019년 07월 03일,34,31,5,4,1,0,0,3,3,2,1,5,0,0,0,1,0,9,고척
2019년 07월 03일,39,37,12,9,1,0,2,5,5,2,0,12,1,0,0,1,1,135,인천
2019년 07월 03일,35,33,8,6,2,0,0,0,0,2,0,6,0,0,0,2,0,-22,수원
2019년 07월 03일,42,33,7,4,1,2,0,8,7,8,0,4,3,0,1,0,0,227,광주
2019년 07월 04일,32,29,4,3,0,0,1,3,3,3,0,8,0,1,0,0,0,-5,잠실
2019년 07월 04일,36,32,7,5,1,0,1,4,4,2,0,6,0,0,2,0,0,101,고척
2019년 07월 04일,42,37,10,7,0,0,3,7,7,3,1,12,0,0,1,0,0,185,인천
2019년 07월 04일,36,36,9,7,0,0,2,3,3,0,0,7,2,0,0,0,0,101,수원
2019년 07월 04일,50,43,20,14,5,0,1,9,9,4,1,3,1,0,2,2,0,400,광주
2019년 07월 05일,38,35,10,6,3,0,1,8,8,2,1,5,2,0,0,2,4,183,잠실
2019년 07월 05일,38,36,11,7,3,1,0,1,1,2,0,7,0,0,0,2,0,46,고척
2019년 07월 05일,44,37,12,8,2,1,1,10,10,4,1,6,1,0,2,1,0,299,대전
2019년 07월 05일,35,31,6,4,1,1,0,1,1,3,1,8,0,1,0,1,0,-17,광주
2019년 07월 05일,43,37,12,10,0,2,0,3,3,5,1,6,0,1,0,1,0,114,창원
2019년 07월 06일,38,34,8,6,2,0,0,4,4,3,0,3,0,0,1,2,1,78,잠실
2019년 07월 06일,38,37,10,9,1,0,0,4,4,1,0,9,3,0,0,0,2,36,고척
2019년 07월 06일,50,41,13,11,1,0,1,8,7,7,0,6,1,1,2,1,1,210,대전
2019년 07월 06일,31,29,2,2,0,0,0,0,0,2,0,9,1,0,0,0,0,-111,광주
2019년 07월 06일,47,39,5,3,2,0,0,2,2,6,1,4,0,1,1,0,3,-40,창원
2019년 07월 07일,48,44,9,6,3,0,0,4,3,4,0,5,2,0,0,0,0,53,잠실
2019년 07월 07일,36,32,8,5,2,1,0,2,2,4,0,8,0,0,0,1,0,31,고척
2019년 07월 07일,34,30,6,5,1,0,0,4,4,3,0,5,0,1,1,1,2,39,대전
2019년 07월 07일,42,35,12,9,1,1,1,10,10,3,1,5,1,0,3,2,0,280,광주
2019년 07월 07일,43,33,9,5,3,0,1,4,4,7,2,4,3,0,1,2,1,198,창원
2019년 07월 09일,44,39,14,12,2,0,0,11,11,2,0,1,1,0,3,0,0,292,잠실
2019년 07월 09일,46,40,16,12,1,1,2,12,12,3,1,8,0,0,2,1,0,381,수원
2019년 07월 09일,40,37,5,5,0,0,0,0,0,1,1,11,1,0,1,1,0,-97,대전
2019년 07월 09일,38,31,7,5,1,0,1,2,2,6,0,3,0,1,1,1,1,60,대구
2019년 07월 09일,35,30,6,5,1,0,0,1,1,4,0,6,0,0,1,2,0,-15,사직
2019년 07월 10일,,,,,,,,,,,,,,,,,,,잠실
2019년 07월 10일,,,,,,,,,,,,,,,,,,,수원
2019년 07월 10일,,,,,,,,,,,,,,,,,,,대전
2019년 07월 10일,,,,,,,,,,,,,,,,,,,대구
2019년 07월 10일,,,,,,,,,,,,,,,,,,,사직
2019년 07월 11일,38,31,7,2,4,0,1,8,8,4,1,4,0,0,2,1,0,218,잠실
2019년 07월 11일,38,34,10,8,1,0,1,4,4,2,1,5,0,0,1,2,1,121,수원
2019년 07월 11일,37,28,9,5,2,0,2,5,5,7,0,7,1,0,2,2,0,215,대전
2019년 07월 11일,38,33,7,5,2,0,0,2,1,5,0,13,0,0,0,0,1,-24,대구
2019년 07월 11일,38,33,10,9,0,0,1,4,4,3,1,6,0,0,1,2,0,128,사직
2019년 07월 12일,44,38,14,11,0,0,3,6,5,4,1,10,0,0,1,1,0,234,잠실
2019년 07월 12일,36,34,7,5,0,1,1,6,6,2,0,6,1,0,0,0,1,114,인천
2019년 07월 12일,33,30,4,3,1,0,0,0,0,3,0,7,0,1,0,0,0,-62,광주
2019년 07월 12일,40,37,8,7,1,0,0,1,1,2,1,3,0,0,0,0,0,0,사직
2019년 07월 12일,45,40,13,10,2,1,0,8,8,4,1,10,1,0,0,0,1,170,창원
2019년 07월 13일,39,34,8,7,1,0,0,3,2,2,1,6,1,0,2,0,2,17,잠실
2019년 07월 13일,38,35,8,7,0,0,1,2,2,3,0,6,1,0,0,0,1,41,인천
2019년 07월 13일,43,39,14,9,3,0,2,10,9,3,0,2,0,0,1,2,0,323,광주
2019년 07월 13일,37,32,8,4,2,0,2,4,4,4,0,6,0,0,1,2,1,160,사직
2019년 07월 13일,48,43,19,14,3,0,2,13,12,2,0,6,0,0,3,2,1,403,창원
2019년 07월 14일,30,29,2,2,0,0,0,0,0,1,0,8,0,0,0,0,0,-120,잠실
2019년 07월 14일,35,32,8,4,3,0,1,3,3,3,0,11,1,2,0,1,0,61,인천
2019년 07월 14일,42,37,12,9,1,1,1,7,6,5,0,5,1,1,0,1,0,198,광주
2019년 07월 14일,44,35,11,5,4,1,1,8,8,5,0,8,1,0,4,0,0,295,사직
2019년 07월 14일,40,31,12,10,1,0,1,4,3,4,2,4,2,2,3,2,0,201,창원
2019년 07월 16일,42,37,12,8,3,0,1,7,7,4,0,3,0,0,1,1,0,232,잠실
2019년 07월 16일,31,30,3,3,0,0,0,0,0,1,0,6,0,0,0,0,0,-93,고척
2019년 07월 16일,38,33,7,4,1,0,2,4,4,5,0,7,0,0,0,1,0,115,인천
2019년 07월 16일,41,33,9,6,3,0,0,3,3,7,0,2,2,0,1,2,0,137,청주
2019년 07월 16일,,,,,,,,,,,,,,,,,,,광주
2019년 07월 17일,43,41,14,12,1,1,0,6,5,1,1,6,0,0,0,1,1,138,잠실
2019년 07월 17일,42,38,12,6,4,1,1,6,6,2,2,2,1,0,0,1,1,222,고척
2019년 07월 17일,37,33,6,5,1,0,0,2,2,1,3,10,3,0,0,1,0,15,인천
2019년 07월 17일,54,47,21,15,4,0,2,14,13,5,2,11,0,0,0,1,0,449,청주
2019년 07월 17일,32,31,4,2,1,0,1,1,1,1,0,10,0,0,0,0,0,-53,광주
2019년 07월 18일,42,39,13,11,1,0,1,7,6,2,0,8,0,0,1,0,0,177,잠실
2019년 07월 18일,37,32,5,3,2,0,0,1,1,4,0,6,0,0,1,0,0,-22,고척
2019년 07월 18일,47,41,15,10,4,0,1,12,12,4,1,9,0,0,1,0,1,320,인천
2019년 07월 18일,43,33,8,4,4,0,0,7,7,5,0,9,2,0,5,0,0,193,청주
2019년 07월 18일,40,36,11,8,3,0,0,6,6,2,0,6,1,1,2,0,0,158,광주
2019년 07월 26일,,,,,,,,,,,,,,,,,,,잠실
2019년 07월 26일,34,30,6,4,1,0,1,4,4,2,1,6,1,0,1,2,0,72,고척
2019년 07월 26일,,,,,,,,,,,,,,,,,,,수원
2019년 07월 26일,44,38,12,6,4,0,2,8,6,5,1,8,0,0,0,1,1,249,대구
2019년 07월 26일,39,37,14,12,1,0,1,8,6,2,0,2,0,2,0,1,0,192,사직
2019년 07월 27일,38,31,6,5,0,0,1,1,1,6,1,4,0,0,0,2,1,23,잠실
2019년 07월 27일,33,30,8,5,3,0,0,1,1,2,1,3,1,0,0,4,0,33,고척
2019년 07월 27일,39,32,10,9,0,0,1,5,4,4,0,7,3,1,3,1,0,168,수원
2019년 07월 27일,41,38,11,9,1,1,0,6,4,3,0,9,1,0,0,0,0,89,대구
2019년 07월 27일,44,36,10,9,1,0,0,4,4,5,2,6,2,0,1,0,0,134,사직
2019년 07월 28일,,,,,,,,,,,,,,,,,,,잠실
2019년 07월 28일,44,40,15,11,3,0,1,11,10,4,0,8,0,1,0,3,2,254,고척
2019년 07월 28일,45,39,11,7,2,0,2,10,10,6,0,6,0,0,0,0,0,285,수원
2019년 07월 28일,38,35,8,4,4,0,0,6,5,2,1,2,1,0,0,1,1,108,대구
2019년 07월 28일,38,36,10,8,2,0,0,3,3,2,0,6,0,1,0,1,0,54,사직
2019년 07월 30일,35,34,9,7,0,0,2,4,4,1,0,6,0,0,0,0,2,105,잠실
2019년 07월 30일,41,31,6,2,4,0,0,2,2,9,1,6,1,0,0,0,0,89,인천
2019년 07월 30일,37,35,11,10,1,0,0,2,2,1,1,1,1,0,0,1,0,77,수원
2019년 07월 30일,37,33,8,5,2,0,1,2,2,4,0,6,1,1,0,2,0,75,대구
2019년 07월 30일,41,32,10,8,1,1,0,9,9,4,2,4,0,1,3,0,1,229,창원
2019년 07월 31일,44,38,11,9,1,1,0,8,7,4,1,4,1,1,1,0,0,194,잠실
2019년 07월 31일,45,36,11,10,0,0,1,6,6,9,0,8,1,0,0,2,0,180,인천
2019년 07월 31일,35,32,10,8,1,0,1,5,5,2,0,5,1,0,1,3,0,146,수원
2019년 07월 31일,44,39,11,5,1,2,3,8,8,5,0,10,1,0,0,0,0,309,대구
2019년 07월 31일,42,34,7,4,3,0,0,4,2,7,1,4,1,1,0,1,1,57,창원
2019년 08월 01일,37,30,4,3,0,0,1,5,4,7,0,11,1,1,0,1,2,12,잠실
2019년 08월 01일,35,32,5,4,1,0,0,1,1,2,1,6,0,0,0,0,1,-50,인천
2019년 08월 01일,38,36,9,8,1,0,0,3,3,2,0,9,1,1,0,0,1,36,수원
2019년 08월 01일,40,32,7,4,1,0,2,9,8,6,2,2,0,0,0,2,0,240,대구
2019년 08월 01일,45,39,8,8,0,0,0,3,2,5,0,7,3,0,1,0,0,58,창원
2019년 08월 03일,45,41,14,11,0,1,2,10,9,3,1,8,2,1,0,0,0,291,잠실
2019년 08월 03일,40,35,11,7,3,1,0,7,6,2,0,4,0,2,3,1,0,188,고척
2019년 08월 03일,41,36,10,8,2,0,0,3,3,3,1,4,0,0,1,0,0,96,대전
2019년 08월 03일,33,29,3,3,0,0,0,1,0,3,1,8,0,1,0,1,0,-101,광주
2019년 08월 03일,36,31,4,3,1,0,0,1,1,4,0,6,1,0,1,0,1,-39,사직
2019년 08월 04일,35,33,7,6,1,0,0,2,2,1,0,6,2,0,1,0,0,35,잠실
2019년 08월 04일,36,32,7,4,1,2,0,5,5,2,0,9,0,0,2,0,1,89,고척
2019년 08월 04일,34,31,5,4,1,0,0,2,2,2,1,6,0,1,0,1,0,-28,대전
2019년 08월 04일,29,29,2,2,0,0,0,0,0,0,0,7,1,0,0,0,0,-111,광주
2019년 08월 04일,37,35,10,6,3,0,1,4,4,2,0,4,0,0,0,1,0,132,사직
2019년 08월 06일,37,37,11,8,2,1,0,3,3,0,0,7,0,2,0,0,1,45,잠실
2019년 08월 06일,38,35,8,7,0,0,1,3,3,2,1,9,4,0,0,1,0,101,인천
2019년 08월 06일,53,45,18,14,3,0,1,17,16,5,2,10,0,0,1,0,1,413,광주
2019년 08월 06일,,,,,,,,,,,,,,,,,,,울산
2019년 08월 06일,,,,,,,,,,,,,,,,,,,창원
2019년 08월 07일,41,36,13,11,1,0,1,7,7,1,3,2,1,0,1,3,1,224,잠실
2019년 08월 07일,32,30,4,2,0,1,1,2,2,2,0,4,0,0,0,1,0,17,인천
2019년 08월 07일,35,31,8,7,1,0,0,5,4,3,0,7,1,0,1,2,0,63,광주
2019년 08월 07일,49,43,17,9,4,2,2,16,15,4,0,7,0,0,2,0,0,494,울산
2019년 08월 07일,47,37,7,6,1,0,0,1,1,7,2,11,0,3,1,1,1,-43,창원
2019년 08월 08일,34,32,8,7,1,0,0,2,2,2,0,9,1,0,0,0,1,-8,잠실
2019년 08월 08일,40,38,10,8,2,0,0,6,5,2,0,11,0,0,0,0,1,45,고척
2019년 08월 08일,42,40,12,8,1,2,1,8,6,2,0,9,2,0,0,0,0,217,대구
2019년 08월 08일,41,34,7,6,1,0,0,2,2,4,3,5,1,0,0,2,0,29,광주
2019년 08월 08일,39,39,12,9,2,0,1,2,2,0,0,4,0,0,0,1,2,59,창원
2019년 08월 09일,37,34,6,6,0,0,0,1,1,2,0,5,0,0,1,0,2,-72,잠실
2019년 08월 09일,40,35,9,7,2,0,0,4,4,3,1,4,1,0,1,0,0,93,고척
2019년 08월 09일,43,37,10,7,2,0,1,6,6,5,1,7,0,0,0,0,0,173,대구
2019년 08월 09일,39,36,10,8,0,0,2,4,4,2,0,7,0,0,1,1,2,104,광주
2019년 08월 09일,44,38,11,9,2,0,0,5,4,5,0,11,0,2,1,1,0,97,창원
2019년 08월 10일,37,31,7,5,2,0,0,2,2,4,1,5,1,1,1,0,0,72,잠실
2019년 08월 10일,38,34,10,8,2,0,0,2,2,3,0,8,1,0,1,1,0,46,고척
2019년 08월 10일,35,30,6,3,2,0,1,4,4,4,1,6,0,0,0,2,1,65,수원
2019년 08월 10일,42,37,12,4,6,1,1,7,7,3,0,4,1,0,2,1,0,287,대구
2019년 08월 10일,34,33,6,3,2,0,1,4,4,1,0,9,0,0,0,0,1,24,창원
2019년 08월 11일,36,34,9,7,2,0,0,3,3,1,0,8,3,1,1,0,0,76,잠실
2019년 08월 11일,52,46,20,17,3,0,0,12,10,3,2,4,2,1,1,0,0,352,고척
2019년 08월 11일,39,35,9,5,3,0,1,6,6,2,0,8,1,0,2,0,3,139,수원
2019년 08월 11일,44,38,10,7,3,0,0,4,4,6,0,7,1,0,0,0,0,97,대구
