,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12,13,14
0,1땅, ,유비,2땅, ,중비, ,4구, ,4,0,0,0,0.343,전준호,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,우리,삼성,,,,,,
1,4구, ,2땅,유땅, ,4구, ,3직, ,3,0,0,1,0.260,권도영,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,우리,삼성,,,,,,
2,유땅, ,좌중2,좌안, , , , , ,3,2,0,1,0.315,이택근,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,우리,삼성,,,,,,
3, , , , , ,삼진, ,좌비, ,2,0,0,0,0.224,정수성,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,우리,삼성,,,,,,
4,좌중2, ,4구,3땅, , ,4구, , ,2,1,1,1,0.310,브룸바,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,우리,삼성,,,,,,
5, , , , , , , , ,유땅,1,0,0,0,0.274,정성훈,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,우리,삼성,,,,,,
6,2땅, ,우중안, ,삼진, ,좌안, , ,4,2,1,1,0.311,송지만,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,우리,삼성,,,,,,
7, , , , , , , , ,좌비,1,0,0,0,0.230,강병식,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,우리,삼성,,,,,,
8, ,2땅,중안, ,1땅, , , , ,3,1,1,1,0.286,이숭용,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,우리,삼성,,,,,,
9, , , , , , ,투유병, ,유땅,2,0,0,0,0.253,김일경,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,우리,삼성,,,,,,
10, ,우홈,좌2, ,4구, ,유땅, , ,3,2,3,3,0.236,강정호,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,우리,삼성,,,,,,
11, ,좌중2,좌2, ,좌홈, , , , ,3,3,3,1,0.233,김동수,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,우리,삼성,,,,,,
12, , , , , , , ,우비, ,1,0,0,0,0.257,강귀태,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,우리,삼성,,,,,,
13, ,유직,우비, ,유땅, , ,중안, ,4,1,0,0,0.247,황재균,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,우리,삼성,,,,,,
0,우중2, ,2땅, , ,유비,유땅, , ,4,1,0,0,0.303,박한이,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,삼성,우리,,,,,,
1,2땅, , ,우비, ,1비, ,3땅, ,4,0,0,0,0.190,신명철,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,삼성,우리,,,,,,
2,삼진, , ,좌안, , , , , ,2,1,0,0,0.274,진갑용,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,삼성,우리,,,,,,
3, , , , , ,삼진, ,3땅, ,2,0,0,0,0.229,현재윤,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,삼성,우리,,,,,,
4,삼진, , ,3땅, , ,중2,4구, ,3,1,0,1,0.294,박석민,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,삼성,우리,,,,,,
5, ,삼진, ,삼진, , ,4구,우비, ,3,0,0,1,0.264,최형우,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,삼성,우리,,,,,,
6, ,삼진, , ,삼진, , , , ,2,0,0,0,0.295,강봉규,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,삼성,우리,,,,,,
7, , , , , , ,우안, ,삼진,2,1,0,0,0.256,우동균,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,삼성,우리,,,,,,
8, ,삼진, , ,삼진, ,1땅, ,2땅,4,0,1,1,0.264,채태인,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,삼성,우리,,,,,,
9, , ,좌비, ,좌2, ,좌2, ,유땅,4,2,1,0,0.197,박진만,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,삼성,우리,,,,,,
10, , ,1비, ,3땅, , , , ,2,0,0,0,0.300,김창희,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,삼성,우리,,,,,,
11, , , , , , ,좌희비, , ,0,0,1,0,0.238,양준혁,구장 : 시민,"관중 : 3,095",2008.07.15(화),개시 : 18:30,경기시간 : 2:34,삼성,우리,,,,,,
0,유땅, ,좌비, ,3땅, ,중안,중비, ,5,1,1,1,0.294,정근우,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,SK,두산,,,,,,
1,좌비, , , , , , , , ,1,0,0,0,0.311,박재상,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,SK,두산,,,,,,
2, , ,우중3, ,유땅, ,중안, ,우파,4,2,2,1,0.254,김강민,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,SK,두산,,,,,,
3,2땅, ,삼진, ,유비, ,삼진, ,유비,5,0,0,0,0.308,김재현,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,SK,두산,,,,,,
4, ,좌안, ,3땅, ,좌비,좌2, ,좌안,5,3,2,1,0.340,박재홍,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,SK,두산,,,,,,
5, , , , , , , , , ,0,0,0,0,0.179,모창민,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,SK,두산,,,,,,
6, ,4구, ,2땅, ,중안,포파, ,우비,4,1,0,0,0.342,이진영,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,SK,두산,,,,,,
7, ,투땅, ,4구, ,유2병,투땅, , ,3,0,0,0,0.316,최정,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,SK,두산,,,,,,
8, ,중희비, ,좌비, , ,중안,삼진, ,3,1,1,1,0.281,박경완,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,SK,두산,,,,,,
9, ,우파, , ,유중안, ,우안,4구, ,3,2,0,1,0.273,나주환,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,SK,두산,,,,,,
10, , ,삼진, ,2안, ,우안,삼진, ,4,2,0,2,0.257,조동화,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,SK,두산,,,,,,
0,2땅,2안, ,좌파,유비, , , , ,4,1,1,0,0.307,이종욱,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,두산,SK,,,,,,
1, , , , , , , ,삼진, ,1,0,0,0,0.297,유재웅,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,두산,SK,,,,,,
2, , , , , , , , , ,0,0,0,0,0.000,이재우,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,두산,SK,,,,,,
3, , , , , , , , , ,0,0,0,0,0.000,정재훈,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,두산,SK,,,,,,
4,삼진,삼진, ,2비, ,3땅, ,4구, ,4,0,0,1,0.272,고영민,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,두산,SK,,,,,,
5,중비, ,2땅,사구, ,우안, ,우중안, ,4,2,1,0,0.341,김현수,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,두산,SK,,,,,,
6, ,중안,4구,2파, ,좌비, , , ,3,1,0,1,0.298,김동주,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,두산,SK,,,,,,
7, , , , , , , ,중비, ,1,0,0,0,0.209,이대수,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,두산,SK,,,,,,
8, ,1땅,우중2, ,좌안, , , , ,3,2,0,2,0.331,홍성흔,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,두산,SK,,,,,,
9, , , , , ,삼진, , , ,1,0,0,1,0.195,민병헌,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,두산,SK,,,,,,
10, ,삼진,중안, ,3안, ,사구, , ,3,2,2,2,0.224,이성열,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,두산,SK,,,,,,
11, ,4구,좌비, ,투땅, , , , ,2,0,0,1,0.244,오재원,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,두산,SK,,,,,,
12, , , , , , ,4구, , ,0,0,0,0,0.233,정원석,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,두산,SK,,,,,,
13, ,야선,좌중2, ,우땅, ,삼진, , ,4,1,2,0,0.218,채상병,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,두산,SK,,,,,,
14, , , , , , , , , ,0,0,0,0,0.108,최승환,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,두산,SK,,,,,,
15, ,4구,좌안, ,투땅, , ,삼진, ,3,1,2,0,0.241,김재호,구장 : 잠실,"관중 : 10,498",2008.07.15(화),개시 : 18:30,경기시간 : 3:43,두산,SK,,,,,,
0,1파, ,우안, ,유땅, ,3땅, , ,4,1,0,1,0.315,이용규,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,KIA,롯데,,,,,,
1,4구, ,우2, ,3땅, , ,4구, ,2,1,0,2,0.310,김원섭,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,KIA,롯데,,,,,,
2,중비, ,좌안, , ,2안, ,중비, ,4,2,2,0,0.332,장성호,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,KIA,롯데,,,,,,
3,중안, ,삼진, , ,삼진, ,1땅, ,4,1,1,0,0.210,최희섭,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,KIA,롯데,,,,,,
4, , , , , , , , , ,0,0,0,0,0.212,채종범,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,KIA,롯데,,,,,,
5,1땅, ,유2병, , ,유땅, , , ,3,0,0,0,0.278,나지완,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,KIA,롯데,,,,,,
6, , , , , , , ,3땅, ,1,0,0,0,0.276,이종범,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,KIA,롯데,,,,,,
7, ,좌안, ,우파, ,좌비, , ,2땅,4,1,0,0,0.264,이현곤,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,KIA,롯데,,,,,,
8, ,투희번, ,중안, , ,좌안, ,우비,3,2,0,0,0.286,김선빈,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,KIA,롯데,,,,,,
9, ,우안, ,중비, , ,투희번, , ,2,1,0,0,0.255,차일목,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,KIA,롯데,,,,,,
10, , , , , , , , ,삼진,1,0,0,0,0.292,이재주,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,KIA,롯데,,,,,,
11, , , , , , , , , ,0,0,0,0,0.100,이성우,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,KIA,롯데,,,,,,
12, ,32병, , ,포번, ,포파, , ,3,0,0,0,0.250,김종국,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,KIA,롯데,,,,,,
0,1땅, , ,삼진, ,2유병, ,4구, ,3,0,0,0,0.291,정수근,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,롯데,KIA,,,,,,
1,1땅, , ,삼진, ,4구, ,1희번, ,2,0,0,0,0.198,이승화,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,롯데,KIA,,,,,,
2,우비, , ,중비, ,2비, ,중희비, ,3,0,1,0,0.326,조성환,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,롯데,KIA,,,,,,
3, ,3땅, , ,삼진, ,중안,우비, ,4,1,0,0,0.292,이대호,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,롯데,KIA,,,,,,
4, ,우비, , ,중비, ,중비, ,중비,4,0,0,0,0.247,가르시아,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,롯데,KIA,,,,,,
5, ,삼진, , ,우비, ,우비, ,삼진,4,0,0,0,0.291,강민호,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,롯데,KIA,,,,,,
6, , ,2비, , ,사구,좌안, ,2땅,3,1,0,1,0.292,정보명,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,롯데,KIA,,,,,,
7, , ,삼진, , ,좌안,우안, , ,3,2,0,0,0.667,이인구,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,롯데,KIA,,,,,,
8, , ,좌비, , ,우안, ,우안, ,3,2,0,1,0.267,박기혁,구장 : 사직,"관중 : 10,437",2008.07.15(화),개시 : 18:31,경기시간 : 2:47,롯데,KIA,,,,,,
0,유안, ,좌중안, ,2땅, ,우안, ,3땅,5,3,0,1,0.271,이대형,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,LG,한화,,,,,,
1,4구, ,2땅, ,우비, ,유땅, , ,3,0,0,0,0.274,박용택,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,LG,한화,,,,,,
2, , , , , , , , ,삼진,1,0,0,0,0.195,채종국,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,LG,한화,,,,,,
3,3희번, ,유실, , ,4구, ,좌안,삼진,3,1,0,1,0.319,안치용,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,LG,한화,,,,,,
4,4구, ,좌비, , ,좌비, ,좌안, ,3,1,0,1,0.354,페타지니,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,LG,한화,,,,,,
5,3병, , ,2비, ,좌안, ,중비, ,4,1,0,0,0.270,최동수,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,LG,한화,,,,,,
6, ,2땅, ,중비, ,2비, ,좌2, ,4,1,1,0,0.294,박경수,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,LG,한화,,,,,,
7, ,유땅, ,3땅, ,좌비, ,우희비, ,3,0,1,0,0.235,이종열,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,LG,한화,,,,,,
8, ,중비, , ,우2, ,사구,우비, ,3,1,0,0,0.323,김정민,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,LG,한화,,,,,,
9, , ,중비, ,포희번, , , , ,1,0,0,0,0.210,권용관,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,LG,한화,,,,,,
10, , , , , , , , , ,0,0,0,0,0.000,김광삼,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,LG,한화,,,,,,
11, , , , , , ,유병, ,2안,2,1,0,0,0.194,정의윤,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,LG,한화,,,,,,
0,투땅,3땅, ,좌비, , ,우안, , ,4,1,0,1,0.277,추승우,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,한화,LG,,,,,,
1,4구, ,1땅, ,우비, ,4구, , ,2,0,0,2,0.278,연경흠,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,한화,LG,,,,,,
2,삼진, ,중비, ,좌비, ,중2, , ,4,1,2,0,0.290,클락,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,한화,LG,,,,,,
3,유안, ,2땅, ,중비, ,3파, , ,4,1,0,0,0.322,김태균,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,한화,LG,,,,,,
4, , , , , , , , , ,0,0,0,0,0.258,송광민,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,한화,LG,,,,,,
5,좌중2, , ,4구, ,1파, ,유땅, ,3,1,1,1,0.284,이범호,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,한화,LG,,,,,,
6,1파, , ,좌중안, ,삼진, ,유땅, ,4,1,0,1,0.267,김태완,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,한화,LG,,,,,,
7, ,4구, ,중안, ,삼진, , , ,2,1,1,0,0.271,신경현,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,한화,LG,,,,,,
8, , , , , , , ,좌비, ,1,0,0,0,0.216,이희근,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,한화,LG,,,,,,
9, ,포땅, ,포희번, , ,유땅, , ,2,0,0,0,0.189,한상훈,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,한화,LG,,,,,,
10, ,우비, ,중희비, , ,삼진, , ,2,0,1,0,0.232,김민재,구장 : 대전,"관중 : 3,118",2008.07.15(화),개시 : 18:30,경기시간 : 3:14,한화,LG,,,,,,
0,중비, ,2땅, ,좌안, , , , ,3,1,0,0,0.343,전준호,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,우리,삼성,,,,,,
1, , , , , , , , , ,0,0,0,1,0.224,정수성,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,우리,삼성,,,,,,
2, , , , , , ,유땅, ,2직,2,0,0,0,0.272,정성훈,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,우리,삼성,,,,,,
3,우비, ,4구, ,중안, ,중안, ,유땅,4,2,0,0,0.273,권도영,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,우리,삼성,,,,,,
4,좌중홈, ,유땅, ,중희비, ,좌안, , ,3,2,2,1,0.319,이택근,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,우리,삼성,,,,,,
5,좌비, , ,4구,중2, ,유비, , ,3,1,0,0,0.310,브룸바,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,우리,삼성,,,,,,
6, ,투땅, ,삼진,유직, ,유땅, , ,4,0,0,0,0.307,송지만,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,우리,삼성,,,,,,
7, ,중비, ,4구, ,삼진, ,중안, ,3,1,0,0,0.287,이숭용,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,우리,삼성,,,,,,
8, , , , , , , , , ,0,0,0,0,0.253,김일경,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,우리,삼성,,,,,,
9, ,좌안, ,삼진, ,우안, ,2병, ,4,2,0,0,0.241,강정호,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,우리,삼성,,,,,,
10, ,유땅, ,3땅, , , , , ,2,0,0,0,0.230,김동수,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,우리,삼성,,,,,,
11, , , , , ,우비, ,1땅, ,2,0,0,0,0.254,강귀태,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,우리,삼성,,,,,,
12, , , , , , , , , ,0,0,0,0,0.000,유선정,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,우리,삼성,,,,,,
13, , ,3파, ,중비,우비, , , ,3,0,0,0,0.244,황재균,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,우리,삼성,,,,,,
14, , , , , , , , ,1땅,1,0,0,0,0.227,강병식,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,우리,삼성,,,,,,
0,유땅,중비, , ,좌중안,2땅, , , ,4,1,0,1,0.302,박한이,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,삼성,우리,,,,,,
1, , , , , , , ,삼진, ,1,0,0,0,0.253,우동균,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,삼성,우리,,,,,,
2,중안, ,좌비, ,좌안,우비, , , ,4,2,0,1,0.203,박진만,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,삼성,우리,,,,,,
3,중안, ,좌중안, ,중땅, ,1땅, , ,4,2,0,2,0.242,양준혁,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,삼성,우리,,,,,,
4,우홈, ,삼진, ,3실, ,투땅, , ,4,1,3,2,0.294,박석민,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,삼성,우리,,,,,,
5,2땅, ,삼진, ,우안, ,우안, , ,4,2,2,0,0.268,최형우,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,삼성,우리,,,,,,
6, , , , , , , , , ,0,0,0,0,0.295,강봉규,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,삼성,우리,,,,,,
7,4구, , ,좌중안,1비, ,유땅, , ,3,1,0,0,0.301,김창희,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,삼성,우리,,,,,,
8,3비, , ,1땅,우중안, , ,유땅, ,4,1,1,0,0.264,채태인,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,삼성,우리,,,,,,
9, ,유땅, ,3땅, , , , , ,2,0,0,0,0.220,현재윤,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,삼성,우리,,,,,,
10, , , , ,삼진, , ,3땅, ,2,0,0,0,0.271,진갑용,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,삼성,우리,,,,,,
11, ,3땅, ,우비, ,2땅, , , ,3,0,0,0,0.234,김재걸,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,삼성,우리,,,,,,
12, , , , , , , ,중안, ,1,1,0,0,0.222,조동찬,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,삼성,우리,,,,,,
13, , , , , , , , , ,0,0,0,0,0.190,신명철,구장 : 시민,"관중 : 2,851",2008.07.16(수),개시 : 18:30,경기시간 : 2:36,삼성,우리,,,,,,
0,좌안,삼진, ,중안, ,우안, ,3파, ,5,3,0,1,0.284,이종범,구장 : 사직,"관중 : 8,879",2008.07.16(수),개시 : 18:30,경기시간 : 2:58,KIA,롯데,,,,,,
1,투희번, ,삼진,좌안, ,4구, ,4구, ,2,1,0,1,0.252,김종국,구장 : 사직,"관중 : 8,879",2008.07.16(수),개시 : 18:30,경기시간 : 2:58,KIA,롯데,,,,,,
2,2땅, ,투땅,포땅, ,2땅, ,중안, ,5,1,0,0,0.329,장성호,구장 : 사직,"관중 : 8,879",2008.07.16(수),개시 : 18:30,경기시간 : 2:58,KIA,롯데,,,,,,
3,4구, ,4구, ,중비, ,좌안, , ,2,1,0,0,0.295,이재주,구장 : 사직,"관중 : 8,879",2008.07.16(수),개시 : 18:30,경기시간 : 2:58,KIA,롯데,,,,,,
4, , , , , , , ,우희비, ,0,0,1,0,0.278,나지완,구장 : 사직,"관중 : 8,879",2008.07.16(수),개시 : 18:30,경기시간 : 2:58,KIA,롯데,,,,,,
5,좌중안, ,우비, ,2땅, ,좌2, , ,4,2,0,0,0.222,채종범,구장 : 사직,"관중 : 8,879",2008.07.16(수),개시 : 18:30,경기시간 : 2:58,KIA,롯데,,,,,,
6, , , , , , , , ,삼진,1,0,0,0,0.208,최희섭,구장 : 사직,"관중 : 8,879",2008.07.16(수),개시 : 18:30,경기시간 : 2:58,KIA,롯데,,,,,,
7, , , , , , , , , ,0,0,0,0,0.315,이용규,구장 : 사직,"관중 : 8,879",2008.07.16(수),개시 : 18:30,경기시간 : 2:58,KIA,롯데,,,,,,
8,우비, , ,좌중안,4구, ,유땅, ,좌중2,4,2,0,1,0.267,이현곤,구장 : 사직,"관중 : 8,879",2008.07.16(수),개시 : 18:30,경기시간 : 2:58,KIA,롯데,,,,,,
9, ,삼진, ,좌2,유땅, , , , ,3,1,0,1,0.265,김주형,구장 : 사직,"관중 : 8,879",2008.07.16(수),개시 : 18:30,경기시간 : 2:58,KIA,롯데,,,,,,
10, , , , , , ,고4, ,중비,1,0,0,0,0.309,김원섭,구장 : 사직,"관중 : 8,879",2008.07.16(수),개시 : 18:30,경기시간 : 2:58,KIA,롯데,,,,,,
11, ,우안, ,투희번, ,유땅,3파, ,유땅,4,1,1,0,0.255,차일목,구장 : 사직,"관중 : 8,879",2008.07.16(수),개시 : 18:30,경기시간 : 2:58,KIA,롯데,,,,,,
12, ,2땅, ,중희비, ,3땅,3땅, , ,3,0,1,0,0.282,김선빈,구장 : 사직,"관중 : 8,879",2008.07.16(수),개시 : 18:30,경기시간 : 2:58,KIA,롯데,,,,,,
0,2땅, ,2비, , ,투번, , ,4구,3,0,0,0,0.191,이승화,구장 : 사직,"관중 : 8,879",2008.07.16(수),개시 : 18:30,경기시간 : 2:58,롯데,KIA,,,,,,
