,0,1,2,3,4,5,6,7,8,9,10,11,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2
6,2땅, ,좌비, ,중안, ,좌중2, ,삼진,,,,5,2,0,0,0.284,신종길,구장 : 광주,"관중 : 4,274",2014.10.04(토),개시 : 17:00,경기시간 : 4:11,KIA,삼성
7, ,4구,3파, ,투희번, , , , ,,,,1,0,0,1,0.185,김원섭,구장 : 광주,"관중 : 4,274",2014.10.04(토),개시 : 17:00,경기시간 : 4:11,KIA,삼성
8, , , , , , ,4구, ,3땅,,,,1,0,0,0,0.271,김다원,구장 : 광주,"관중 : 4,274",2014.10.04(토),개시 : 17:00,경기시간 : 4:11,KIA,삼성
9, ,좌안, ,중비,3파, , , , ,,,,3,1,0,1,0.230,이성우,구장 : 광주,"관중 : 4,274",2014.10.04(토),개시 : 17:00,경기시간 : 4:11,KIA,삼성
10, , , , , , ,4구, , ,,,,0,0,0,0,0.336,안치홍,구장 : 광주,"관중 : 4,274",2014.10.04(토),개시 : 17:00,경기시간 : 4:11,KIA,삼성
11, , , , , , , , , ,,,,0,0,0,0,0.219,백용환,구장 : 광주,"관중 : 4,274",2014.10.04(토),개시 : 17:00,경기시간 : 4:11,KIA,삼성
12, ,삼진, ,삼진, , , , , ,,,,2,0,0,0,0.125,박찬호,구장 : 광주,"관중 : 4,274",2014.10.04(토),개시 : 17:00,경기시간 : 4:11,KIA,삼성
13, , , , ,2땅, , , , ,,,,1,0,0,0,0.294,이종환,구장 : 광주,"관중 : 4,274",2014.10.04(토),개시 : 17:00,경기시간 : 4:11,KIA,삼성
14, , , , , , , , , ,,,,0,0,0,0,0.274,강한울,구장 : 광주,"관중 : 4,274",2014.10.04(토),개시 : 17:00,경기시간 : 4:11,KIA,삼성
15, , , , , , ,삼진, , ,,,,1,0,0,0,0.253,김민우,구장 : 광주,"관중 : 4,274",2014.10.04(토),개시 : 17:00,경기시간 : 4:11,KIA,삼성
0,삼진, ,투희번, ,좌비, ,좌안, , ,,,,3,1,1,0,0.303,정수빈,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,두산,NC
1,좌비, ,야선, , ,좌비, , , ,,,,3,0,1,0,0.245,최주환,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,두산,NC
2, , , , , , ,유땅, , ,,,,1,0,0,0,0.314,칸투,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,두산,NC
3, , , , , , , , , ,,,,0,0,0,0,0.143,김진형,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,두산,NC
4,투땅, ,삼진, , ,중홈, ,삼진, ,,,,4,1,1,1,0.352,민병헌,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,두산,NC
5, , , , , , , , , ,,,,0,0,0,0,0.212,박건우,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,두산,NC
6, ,좌비,2땅, , ,4구, ,우비, ,,,,3,0,0,0,0.320,김현수,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,두산,NC
7, ,유땅, ,삼진, ,삼진, ,삼진, ,,,,4,0,0,0,0.313,홍성흔,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,두산,NC
8, ,좌2, ,삼진, ,2땅, , ,4구,,,,3,1,0,0,0.326,오재원,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,두산,NC
9, ,삼진, ,3땅, , ,중비, , ,,,,3,0,0,0,0.233,최재훈,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,두산,NC
10, , , , , , , , ,우안,,,,1,1,0,0,0.306,김재환,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,두산,NC
11, , , , , , , , , ,,,,0,0,0,0,0.277,고영민,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,두산,NC
12, , ,우안, ,2땅, ,4구, ,3비,,,,3,1,0,2,0.224,오재일,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,두산,NC
13, , ,좌안, ,중비, ,유땅, ,2비,,,,4,1,0,0,0.262,김재호,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,두산,NC
0,4구, ,좌안, ,1땅, ,4구, , ,,,,2,1,0,2,0.250,오정복,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,NC,두산
1, , , , , , , , , ,,,,0,0,0,0,0.299,박민우,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,NC,두산
2,우비, ,우2, ,좌비, ,유땅, , ,,,,4,1,0,0,0.289,이종욱,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,NC,두산
3,좌안, ,유땅, , ,유땅,중비, , ,,,,4,1,2,0,0.264,모창민,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,NC,두산
4,중비, ,4구, , ,우중홈, ,중안, ,,,,3,2,1,1,0.342,테임즈,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,NC,두산
5, , , , , , , , , ,,,,0,0,0,0,0.150,김성욱,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,NC,두산
6,유땅, ,우비, , ,삼진, ,32병, ,,,,4,0,0,0,0.269,이호준,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,NC,두산
7, ,좌안, ,우비, ,좌비, ,유직, ,,,,4,1,0,0,0.289,권희동,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,NC,두산
8, ,32병, ,3비, , ,중안, , ,,,,3,1,0,0,0.303,손시헌,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,NC,두산
9, , , , , , , , , ,,,,0,0,0,1,0.191,이상호,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,NC,두산
10, ,유땅, ,3땅, , , , , ,,,,2,0,0,0,0.275,지석훈,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,NC,두산
11, , , , , , ,우홈, , ,,,,1,1,2,1,0.331,나성범,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,NC,두산
12, , , , , , , , , ,,,,0,0,0,0,0.121,이태원,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,NC,두산
13, , ,우비, ,2땅, , , , ,,,,2,0,0,0,0.272,김태군,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,NC,두산
14, , , , , , ,유파, , ,,,,1,0,0,0,0.266,김종호,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,NC,두산
15, , , , , , , , , ,,,,0,0,0,0,0.270,조영훈,구장 : 마산,"관중 : 6,529",2014.10.05(일),개시 : 14:00,경기시간 : 2:43,NC,두산
0,2땅, ,2안, ,우안, ,우안, ,좌비,,,,5,3,0,1,0.368,서건창,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,넥센,LG
1,4구, ,유땅, ,좌안, ,2병, ,유땅,,,,4,1,2,0,0.311,이택근,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,넥센,LG
2,1땅, ,2땅, ,4구, ,삼진, , ,,,,3,0,0,0,0.261,이성열,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,넥센,LG
3,3직, , ,삼진,삼진, , ,삼진, ,,,,4,0,0,0,0.308,박병호,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,넥센,LG
4, ,1파, ,삼진,삼진, , ,4구, ,,,,3,0,0,0,0.357,강정호,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,넥센,LG
5, , , , , , , , , ,,,,0,0,0,0,0.188,김하성,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,넥센,LG
6, ,중비, ,삼진, ,2직, ,유병, ,,,,4,0,0,0,0.290,김민성,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,넥센,LG
7, ,삼진, , ,4구,3안, , ,좌안,,,,3,2,0,1,0.298,유한준,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,넥센,LG
8, , , , , , , , , ,,,,0,0,0,1,0.000,유재신,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,넥센,LG
9, , ,1땅, ,중비,삼진, , ,1희번,,,,3,0,0,0,0.278,문우람,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,넥센,LG
10, , ,유안, ,좌안,좌비, , , ,,,,3,2,0,1,0.261,박동원,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,넥센,LG
11, , , , , , , , ,좌안,,,,1,1,1,0,0.274,윤석민,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,넥센,LG
12, , , , , , , , , ,,,,0,0,0,0,0.000,고종욱,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,넥센,LG
13, , , , , , , , , ,,,,0,0,0,0,0.218,허도환,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,넥센,LG
0,중안, , ,우비,4구, ,삼진, , ,,,,3,1,0,0,0.322,정성훈,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,LG,넥센
1,중비, , ,중비,중희비, ,삼진, , ,,,,3,0,1,0,0.227,박경수,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,LG,넥센
2,2병, , ,우안,삼진, ,1땅, , ,,,,4,1,0,0,0.337,박용택,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,LG,넥센
3, ,중안, ,3땅, ,유실, , , ,,,,3,1,0,0,0.270,정의윤,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,LG,넥센
4, , , , , , , , , ,,,,0,0,0,1,0.293,황목치승,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,LG,넥센
5, , , , , , , ,4구, ,,,,0,0,0,0,0.250,김영관,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,LG,넥센
6, ,유병, , ,4구,중안, ,삼진, ,,,,3,1,0,1,0.335,이진영,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,LG,넥센
7, ,3땅, , ,2실,투희번, ,좌비, ,,,,3,0,0,1,0.246,이병규,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,LG,넥센
8, , ,중비, ,투희번, , , , ,,,,1,0,0,0,0.293,손주인,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,LG,넥센
9, , , , , ,4구, , ,1땅,,,,1,0,0,0,0.302,이병규,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,LG,넥센
10, , ,2직, , , , , , ,,,,1,0,0,0,0.217,최경철,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,LG,넥센
11, , , , ,우안, , , , ,,,,1,1,2,0,0.231,최승준,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,LG,넥센
12, , , , , ,유땅, , ,좌2,,,,2,1,1,2,0.500,현재윤,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,LG,넥센
13, , ,2땅, ,유안,유직, , ,중안,,,,4,2,1,0,0.259,오지환,구장 : 잠실,"관중 : 15,012",2014.10.05(일),개시 : 14:00,경기시간 : 3:22,LG,넥센
0,유땅,3실, , ,중안, ,중홈, ,중안,,,,5,3,1,1,0.322,송광민,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,한화,SK
1,4구,유땅, , ,3땅, ,유직, ,3땅,,,,4,0,0,0,0.295,정근우,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,한화,SK
2,좌안, ,3땅, ,중비, ,4구, ,4구,,,,3,1,0,0,0.317,김경언,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,한화,SK
3,3병, ,3땅, ,4구, ,유병, ,4구,,,,3,0,0,0,0.364,김태균,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,한화,SK
4, ,4구,중비, ,삼진, , ,중안,우비,,,,4,1,0,1,0.334,피에,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,한화,SK
5, ,좌안, ,좌중안, ,4구, ,2비, ,,,,3,2,0,0,0.288,이양기,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,한화,SK
6, ,좌안, ,투희번, ,중비, ,삼진, ,,,,3,1,1,1,0.267,장운호,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,한화,SK
7, ,4구, ,유땅, , , , , ,,,,1,0,0,0,0.225,조인성,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,한화,SK
8, , , , , ,삼진, , , ,,,,1,0,0,0,0.271,김태완,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,한화,SK
9, , , , , , , ,삼진, ,,,,1,0,0,0,0.248,정범모,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,한화,SK
10, ,1병, ,포파, , , , , ,,,,2,0,0,0,0.230,강경학,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,한화,SK
11, , , , , ,투땅, , , ,,,,1,0,0,0,0.269,최진행,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,한화,SK
12, , , , , , , , , ,,,,0,0,0,0,0.282,이학준,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,한화,SK
13, , , , , , , , ,2땅,,,,1,0,0,0,0.290,이용규,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,한화,SK
0,중안, ,유땅, ,1땅, ,1땅, , ,,,,4,1,0,1,0.355,이명기,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,SK,한화
1,좌안, ,2땅, ,삼진, ,1땅, , ,,,,4,1,0,1,0.257,조동화,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,SK,한화
2,포파, ,삼진, ,좌안, , ,3땅, ,,,,4,1,1,1,0.302,김강민,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,SK,한화
3,우안, , ,우중홈,우홈, , ,우비, ,,,,4,3,5,2,0.310,박정권,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,SK,한화
4,중비, , ,2땅,3땅, , ,삼진, ,,,,4,0,0,0,0.289,김성현,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,SK,한화
5,2땅, , ,우안, ,2안, , , ,,,,3,2,0,0,0.314,임훈,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,SK,한화
6, ,삼진, ,삼진, ,4구, , , ,,,,2,0,0,0,0.274,나주환,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,SK,한화
7, ,좌비, ,중비, ,유병, , , ,,,,3,0,0,0,0.345,이재원,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,SK,한화
8, , , , , , , , , ,,,,0,0,0,0,0.233,정상호,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,SK,한화
9, ,좌비, , ,중안, , , , ,,,,2,1,0,1,0.328,박계현,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,SK,한화
10, , , , , , ,중비, , ,,,,1,0,0,0,0.227,박진만,구장 : 문학,"관중 : 18,051",2014.10.05(일),개시 : 14:00,경기시간 : 3:00,SK,한화
0,우비,중안, ,3비, , ,좌안,포땅, ,,,,5,2,1,2,0.310,나바로,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,삼성,KIA
1, , , , , , , , , ,,,,0,0,0,0,0.353,김태완,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,삼성,KIA
2,좌비,중2, ,유땅, , ,투희번,2땅, ,,,,4,1,2,1,0.338,박한이,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,삼성,KIA
3,유안,중안, , ,좌비, ,유실, , ,,,,4,2,1,1,0.319,채태인,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,삼성,KIA
4, , , , , , , ,중비, ,,,,1,0,0,0,0.291,박해민,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,삼성,KIA
5,삼진,우비, , ,우2, ,우안, ,3비,,,,5,2,1,1,0.367,최형우,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,삼성,KIA
6, , , , , , , , , ,,,,0,0,0,0,0.200,박찬도,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,삼성,KIA
7, ,유비,1땅, ,삼진, ,중안, , ,,,,4,1,1,1,0.304,이승엽,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,삼성,KIA
8, , , , , , , , ,유땅,,,,1,0,0,0,0.333,진갑용,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,삼성,KIA
9, ,1땅,삼진, ,중비, ,3땅, ,삼진,,,,5,0,0,0,0.286,조동찬,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,삼성,KIA
10, ,4구,유땅, , ,4구,중안, , ,,,,2,1,2,1,0.271,김헌곤,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,삼성,KIA
11, ,사구, ,3땅, ,1희번, , , ,,,,1,0,0,1,0.234,이흥련,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,삼성,KIA
12, , , , , , ,중비, , ,,,,1,0,0,0,0.214,우동균,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,삼성,KIA
13, , , , , , , , , ,,,,0,0,0,0,0.290,이지영,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,삼성,KIA
14, ,중안, ,우안, ,투직, ,4구, ,,,,3,2,1,1,0.288,김상수,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,삼성,KIA
0,중안, ,2땅, ,2땅, ,우안, , ,,,,4,2,1,0,0.348,김주찬,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,KIA,삼성
1, , , , , , , , ,삼진,,,,1,0,0,0,0.182,김원섭,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,KIA,삼성
2,유땅, , ,유땅, ,유안,유땅, , ,,,,4,1,0,1,0.305,이대형,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,KIA,삼성
3, , , , , , , , ,삼진,,,,1,0,0,0,0.269,김다원,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,KIA,삼성
4,삼진, , ,좌중안, ,삼진,2파, , ,,,,4,1,0,1,0.311,필,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,KIA,삼성
5,삼진, , ,우안, ,4구, ,4구, ,,,,2,1,0,0,0.270,이범호,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,KIA,삼성
6, , , , , , , , , ,,,,0,0,0,1,0.253,김민우,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,KIA,삼성
7, ,삼진, ,3파, ,우중2, ,2비, ,,,,4,1,1,0,0.335,안치홍,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,KIA,삼성
8, ,2땅, ,우안, ,중비, ,우홈, ,,,,4,2,3,1,0.286,신종길,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,KIA,삼성
9, ,우비, ,유땅, ,2비, ,3파, ,,,,4,0,0,0,0.255,김주형,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,KIA,삼성
10, , ,삼진, ,유땅, ,3땅,3직, ,,,,4,0,0,0,0.206,백용환,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,KIA,삼성
11, , ,삼진, ,우비, , , , ,,,,2,0,0,0,0.111,박찬호,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,KIA,삼성
12, , , , , , ,유실, ,삼진,,,,2,0,0,1,0.271,강한울,구장 : 광주,"관중 : 3,052",2014.10.05(일),개시 : 14:00,경기시간 : 3:03,KIA,삼성
0,1직, , ,1땅, , ,우비, ,포실,,,,4,0,0,0,0.296,박민우,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
1, , , , , , , , , ,,,,0,0,0,0,0.182,노진혁,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
2,1땅, , ,2땅, , ,우비, , ,,,,3,0,0,0,0.263,김종호,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
3, , , , , , , , ,2비,,,,1,0,0,0,0.246,오정복,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
4, , , , , , , , , ,,,,0,0,0,0,0.150,김성욱,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
5,삼진, , ,중비, , ,삼진, , ,,,,3,0,0,0,0.287,이종욱,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
6, ,삼진, , , , , , , ,,,,1,0,0,0,0.341,테임즈,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
7, , , , ,삼진, , ,삼진, ,,,,2,0,0,0,0.265,조영훈,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
8, ,삼진, , ,삼진, , ,4구, ,,,,2,0,0,0,0.268,이호준,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
9, , , , , , , , , ,,,,0,0,0,0,0.191,이상호,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
10, ,2땅, , ,삼진, , ,좌비, ,,,,3,0,0,0,0.262,모창민,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
11, , ,4구, , ,2땅, ,삼진, ,,,,2,0,0,0,0.235,박정준,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
12, , , , , , , , , ,,,,0,0,0,0,0.275,지석훈,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
13, , ,32병, , ,삼진, , , ,,,,2,0,0,0,0.301,손시헌,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
14, , , , , , , , ,1땅,,,,1,0,0,0,0.331,나성범,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
15, , , , , , , , , ,,,,0,0,0,0,0.121,이태원,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
16, , ,좌비, , ,2땅, , , ,,,,2,0,0,0,0.270,김태군,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
17, , , , , , , , ,삼진,,,,1,0,0,0,0.288,권희동,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,NC,LG
0,2땅, ,2안, , ,3땅, ,유땅, ,,,,4,1,0,0,0.321,정성훈,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,LG,NC
1,유안, ,2유병, , ,우안, , , ,,,,3,2,0,0,0.235,박경수,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,LG,NC
2, , , , , , , , ,삼진,,,,1,0,0,0,0.247,김용의,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,LG,NC
3,좌안, , ,우안, ,좌파, , ,우중2,,,,4,3,0,1,0.341,박용택,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,LG,NC
4,삼진, , ,유비, ,유땅, , ,사구,,,,3,0,0,0,0.300,이병규,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,LG,NC
5,유땅, , ,삼진, , ,3파, ,우중안,,,,4,1,1,0,0.334,이진영,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,LG,NC
6, ,중비, ,1땅, , ,유비, , ,,,,3,0,0,0,0.242,이병규,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,LG,NC
7, ,삼진, , ,우2, ,삼진, , ,,,,3,1,0,0,0.259,오지환,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,LG,NC
8, ,2땅, , ,삼진, , , , ,,,,2,0,0,0,0.215,최경철,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,LG,NC
9, , , , , , , ,1땅, ,,,,1,0,0,0,0.217,스나이더,구장 : 잠실,"관중 : 11,339",2014.10.06(월),개시 : 18:30,경기시간 : 2:40,LG,NC
