,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2
9, , , , , , ,삼진,유땅, ,2,0,0,0,0.268,고영민,구장 : 잠실,"관중 : 7,176",2007.10.04(목),개시 : 18:32,경기시간 : 3:20,두산,한화
10, , ,좌비, ,중안, , , , ,2,1,0,0,0.185,장원진,구장 : 잠실,"관중 : 7,176",2007.10.04(목),개시 : 18:32,경기시간 : 3:20,두산,한화
11, , , , , , ,우안, ,4구,1,1,0,2,0.244,민병헌,구장 : 잠실,"관중 : 7,176",2007.10.04(목),개시 : 18:32,경기시간 : 3:20,두산,한화
12, , ,유땅, ,좌중안, ,좌안, , ,3,2,1,0,0.237,채상병,구장 : 잠실,"관중 : 7,176",2007.10.04(목),개시 : 18:32,경기시간 : 3:20,두산,한화
13, , , , , , , , ,삼진,1,0,0,0,0.156,김진수,구장 : 잠실,"관중 : 7,176",2007.10.04(목),개시 : 18:32,경기시간 : 3:20,두산,한화
14, , ,우2, ,2비, , , , ,2,1,0,0,0.074,윤석민,구장 : 잠실,"관중 : 7,176",2007.10.04(목),개시 : 18:32,경기시간 : 3:20,두산,한화
15, , , , , , ,유땅, , ,1,0,0,0,0.268,홍성흔,구장 : 잠실,"관중 : 7,176",2007.10.04(목),개시 : 18:32,경기시간 : 3:20,두산,한화
16, , , , , , , , ,투땅,1,0,0,0,0.252,이대수,구장 : 잠실,"관중 : 7,176",2007.10.04(목),개시 : 18:32,경기시간 : 3:20,두산,한화
0,중비,좌비, , ,삼진, , , , ,3,0,0,0,0.267,박한이,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,삼성,롯데
1, , , , , , ,투땅, , ,1,0,0,0,0.209,김종훈,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,삼성,롯데
2,중3, ,3땅, ,유땅, , ,삼진, ,4,1,0,1,0.230,박정환,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,삼성,롯데
3,4구, ,3땅, ,좌비, , ,중안, ,3,1,0,1,0.336,양준혁,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,삼성,롯데
4, , , , , , , , , ,0,0,0,0,0.248,김창희,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,삼성,롯데
5,삼진, ,좌안, , ,우안, ,우비, ,4,2,0,0,0.258,심정수,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,삼성,롯데
6,좌안, ,삼진, , ,삼진, ,중비, ,4,1,1,0,0.227,채태인,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,삼성,롯데
7,중안, , ,유안, ,중비, , , ,3,2,1,0,0.277,강봉규,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,삼성,롯데
8, , , , , , , , ,우안,1,1,0,0,0.200,김대익,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,삼성,롯데
9,중비, , ,투땅, ,3땅, , , ,3,0,0,0,0.161,이정식,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,삼성,롯데
10, , , , , , , , ,3땅,1,0,0,0,0.312,박진만,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,삼성,롯데
11, ,우안, ,삼진, , ,삼진, , ,3,1,0,0,0.143,이여상,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,삼성,롯데
12, , , , , , , , , ,0,0,0,0,0.252,신명철,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,삼성,롯데
13, , , , , , , , ,유땅,1,0,0,0,0.247,진갑용,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,삼성,롯데
14, ,2직, ,투땅, , ,중비, , ,3,0,0,0,0.111,강명구,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,삼성,롯데
0,2실, ,좌중안, ,1땅, ,중비, , ,4,1,0,1,0.293,정수근,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,롯데,삼성
1,1실, ,1땅, , ,삼진,삼진, , ,4,0,0,0,0.306,이승화,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,롯데,삼성
2,우희비, , ,좌홈, ,삼진, ,삼진, ,3,1,2,1,0.320,박현승,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,롯데,삼성
3,삼진, , ,중비, ,4구, ,4구, ,2,0,0,1,0.333,이대호,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,롯데,삼성
4, , , , , , , , , ,0,0,0,0,1.000,서정호,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,롯데,삼성
5, ,좌비, ,삼진, ,좌2, ,중비, ,4,1,0,1,0.273,페레즈,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,롯데,삼성
6, , , , , , , , , ,0,0,0,0,0.204,최만호,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,롯데,삼성
7, ,3땅, ,유땅, ,우홈, ,중안, ,4,2,3,1,0.271,강민호,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,롯데,삼성
8, ,좌비, , ,유땅,2비, , , ,3,0,0,0,0.284,정보명,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,롯데,삼성
9, , , , , , , ,유땅, ,1,0,0,0,0.056,문규현,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,롯데,삼성
10, , ,3실, ,우홈, ,중안, , ,3,2,1,1,0.213,박남섭,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,롯데,삼성
11, , ,유병, , , , , , ,1,0,0,0,0.259,이원석,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,롯데,삼성
12, , , , ,1땅, ,중비, , ,2,0,0,0,0.214,박기혁,구장 : 사직,"관중 : 1,115",2007.10.04(목),개시 : 18:29,경기시간 : 2:38,롯데,삼성
0,삼진, ,좌홈, ,사구, ,유직, ,투땅,4,1,1,1,0.282,박재홍,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,SK,현대
1,중비, ,2땅, ,4구, ,유땅, , ,3,0,0,0,0.271,조동화,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,SK,현대
2,좌비, ,삼진, , , , , , ,2,0,0,0,0.346,이진영,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,SK,현대
3, , , , ,삼진, , , , ,1,0,0,0,0.270,박재상,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,SK,현대
4, , , , , , , ,유비, ,1,0,0,0,0.136,김재구,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,SK,현대
5, ,좌중2,삼진, ,4구, , ,3땅, ,3,1,0,0,0.313,이호준,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,SK,현대
6, , , , , , , , , ,0,0,0,0,0.243,김강민,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,SK,현대
7, ,중비, ,3땅,삼진, , ,삼진, ,4,0,0,0,0.224,정경배,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,SK,현대
8, ,4구, ,4구, ,삼진, , ,중비,2,0,0,0,0.000,강혁,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,SK,현대
9, ,삼진, , , , , , , ,1,0,0,0,0.324,정근우,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,SK,현대
10, , , ,4구, ,삼진, , , ,1,0,0,0,0.240,나주환,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,SK,현대
11, , , , , , , , ,우2,1,1,0,1,0.195,김재현,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,SK,현대
12, ,4구, ,삼진, ,포파, , ,중안,3,1,1,0,0.174,김태균,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,SK,현대
13, ,1직, ,삼진, , , , , ,2,0,0,0,0.215,정상호,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,SK,현대
14, , , , , , ,유땅, , ,1,0,0,0,0.220,박정권,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,SK,현대
15, , , , , , , , ,우비,1,0,0,0,0.336,이재원,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,SK,현대
0,좌안,2땅, ,좌안, ,1땅, , , ,4,2,0,1,0.298,전준호,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,현대,SK
1, , , , , , ,투땅, , ,1,0,0,0,0.071,홍원기,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,현대,SK
2,중안, ,우중안,삼진, ,좌안, ,삼진, ,5,3,1,2,0.295,황재균,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,현대,SK
3,중비, ,사구, , , , , , ,1,0,0,0,0.316,이택근,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,현대,SK
4, , , , ,2땅,야선, ,유비, ,3,0,0,1,0.276,강병식,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,현대,SK
5,우비, ,중비, ,좌안,좌안, ,좌비, ,5,2,2,0,0.306,브룸바,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,현대,SK
6,4구, ,우안, ,2땅,2직, , , ,3,1,1,0,0.292,정성훈,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,현대,SK
7, , , , , , , , , ,0,0,0,0,0.133,강정호,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,현대,SK
8,우비, ,1땅, ,유땅,삼진, , , ,4,0,0,0,0.222,유한준,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,현대,SK
9, ,4구,유실, , ,우중안,삼진, , ,3,1,0,1,0.205,오윤,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,현대,SK
10, ,3땅,중비, , ,우안,좌비, , ,4,1,0,0,0.231,강귀태,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,현대,SK
11, ,중비, ,삼진, ,우안,좌홈, , ,4,2,2,2,0.249,김일경,구장 : 수원,관중 : 490,2007.10.04(목),개시 : 18:30,경기시간 : 3:12,현대,SK
0,좌홈,좌비, , ,3땅, , , , ,3,1,1,1,0.252,신명철,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
1, , , , , , ,삼진, ,삼진,2,0,0,0,0.224,박정환,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
2,우비, ,유땅, ,삼진, , ,삼진, ,4,0,0,0,0.232,김재걸,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
3, , , , , , , , ,삼진,1,0,0,0,0.198,김대익,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
4,중안, ,사구, , ,2땅, ,4구, ,2,1,0,1,0.337,양준혁,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
5, , , , , , , , , ,0,0,0,1,0.143,이여상,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
6,우비, ,유땅, , ,좌비, ,유안, ,4,1,0,0,0.258,심정수,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
7, , , , , , , , , ,0,0,0,1,0.000,김동명,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
8,중안, ,유땅, , ,포비, , , ,3,1,0,0,0.312,박진만,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
9, , , , , , , , , ,0,0,0,0,0.111,강명구,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
10, , , , , , , ,유안, ,1,1,0,0,0.282,강봉규,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
11,3땅, , ,삼진, , , , , ,2,0,0,0,0.235,김한수,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
12, , , , , , ,유땅,삼진, ,2,0,0,0,0.221,채태인,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
13, ,유땅, ,2땅, , ,4구,좌중안, ,3,1,2,0,0.267,박한이,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
14, ,2비, ,우비, , , , , ,2,0,0,0,0.246,진갑용,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
15, , , , , , ,중비,3땅, ,2,0,0,0,0.156,이정식,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
16, ,사구, , ,2땅, ,4구, , ,1,0,0,0,0.247,김창희,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
17, , , , , , , , ,2땅,1,0,0,0,0.206,김종훈,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,삼성,롯데
0,좌안,삼진, ,중안, ,우2, ,포파, ,5,3,0,1,0.325,박현승,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성
1,2직, ,삼진,유땅, ,삼진, , , ,4,0,0,0,0.301,이승화,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성
2, , , , , , , ,삼진, ,1,0,0,0,0.343,손용석,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성
3, , , , , , , , , ,0,0,0,0,0.198,이인구,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성
4,1파, ,중홈, ,3땅, ,좌비, , ,4,1,1,1,0.273,페레즈,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성
5, , , , , , , , , ,0,0,0,0,0.204,최만호,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성
6,좌홈, ,4구, ,3안, ,1파, , ,3,2,2,2,0.335,이대호,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성
7,유땅, ,삼진, ,좌2, ,좌비, , ,4,1,0,0,0.271,강민호,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성
8, ,삼진,우비, , , , , , ,2,0,0,0,0.333,서정호,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성
9, , , , ,좌희비, , ,4구, ,0,0,1,1,0.293,정수근,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성
10, ,유땅, ,우비,2땅, , , , ,3,0,0,0,0.282,정보명,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성
11, , , , , , , ,투희번, ,0,0,0,0,0.213,박남섭,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성
12, ,좌안, ,우비, ,삼진, ,우중2, ,4,2,1,1,0.262,이원석,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성
13, ,좌2, ,우중안, ,삼진, ,좌중2, ,4,3,1,0,0.222,박기혁,구장 : 사직,"관중 : 4,162",2007.10.05(금),개시 : 18:30,경기시간 : 2:56,롯데,삼성
0,2땅, ,우중2, , , , , , ,2,1,0,0,0.266,조원우,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,한화,현대
1, , , , , ,1땅, , , ,1,0,0,0,0.186,김수연,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,한화,현대
2, , , , , , , ,삼진, ,1,0,0,0,0.290,김태균,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,한화,현대
3, , , , , , , , , ,0,0,0,0,0.204,김인철,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,한화,현대
4,중비, ,1땅, , ,우안, ,유땅, ,4,1,0,0,0.257,연경흠,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,한화,현대
5,삼진, , ,좌비, ,중비, , ,좌안,4,1,0,0,0.320,크루즈,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,한화,현대
6, ,우안, ,삼진, ,2비, , ,삼진,4,1,0,0,0.213,김태완,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,한화,현대
7, ,유비, ,3땅, , , , , ,2,0,0,0,0.186,이도형,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,한화,현대
8, , , , , , ,중비, , ,1,0,0,0,0.203,심광호,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,한화,현대
9, , , , , , , , ,삼진,1,0,0,0,0.276,김민재,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,한화,현대
10, ,유비, , ,삼진, ,좌비, ,삼진,4,0,0,0,0.164,정희상,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,한화,현대
11, ,삼진, , ,4구, ,좌안, , ,2,1,0,0,0.231,백재호,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,한화,현대
12, , ,삼진, ,3땅, ,삼진, , ,3,0,0,0,0.222,송광민,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,한화,현대
13, , ,삼진, , , , , , ,1,0,0,0,0.000,전현태,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,한화,현대
14, , , , ,삼진, , ,우비, ,2,0,0,0,0.248,이범호,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,한화,현대
0,2땅, ,4구, ,2땅, , , , ,2,0,0,1,0.296,전준호,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,현대,한화
1, , , , , , ,2땅, , ,1,0,0,0,0.301,이숭용,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,현대,한화
2,3안, ,중안, ,삼진, ,유땅, , ,4,2,0,0,0.300,황재균,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,현대,한화
3,우비, ,유땅, ,3땅, , ,2비, ,4,0,1,0,0.313,이택근,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,현대,한화
4, ,중안,2직, , ,4구, ,중안, ,3,2,0,1,0.308,브룸바,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,현대,한화
5, , , , , , , , , ,0,0,0,0,0.000,김남형,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,현대,한화
6, ,4구, ,2비, ,유땅, ,2유병, ,3,0,0,0,0.290,정성훈,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,현대,한화
7, ,삼진, ,좌안, ,삼진, , , ,3,1,0,0,0.223,유한준,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,현대,한화
8, ,삼진, ,좌비, , , , , ,2,0,0,0,0.195,오윤,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,현대,한화
9, , , , , ,삼진, , , ,1,0,0,0,0.274,강병식,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,현대,한화
10, ,4구, ,좌안, , ,우중안, , ,2,2,0,0,0.278,김동수,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,현대,한화
11, ,삼진, ,포파, , ,3땅, , ,3,0,0,0,0.247,김일경,구장 : 수원,"관중 : 1,444",2007.10.05(금),개시 : 18:32,경기시간 : 2:21,현대,한화
0,우중2, ,중안, ,3땅, , , , ,3,2,0,1,0.350,이진영,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
1, , , , , , ,1땅, , ,1,0,0,0,0.269,박재상,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
2,투안, ,3희번, , ,4구, ,유땅, ,2,1,0,1,0.272,조동화,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
3,2땅, ,유직, , ,우중안, , , ,3,1,2,0,0.225,정경배,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
4, , , , , , , ,좌홈, ,1,1,1,1,0.243,나주환,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
5,삼진, , ,4구, ,3파, ,유땅, ,3,0,0,0,0.280,박재홍,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
6, , , , , , , , , ,0,0,0,0,0.243,김강민,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
7,2땅, , ,3파, ,중안, ,우비, ,4,1,0,0,0.196,김재현,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
8, ,좌안, ,3땅, ,좌비, , , ,3,1,0,0,0.221,박정권,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
9, , , , , , , , ,1파,1,0,0,0,0.333,이재원,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
10, , , , , , , , , ,0,0,0,0,0.136,김재구,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
11, ,2유병, ,2땅, ,좌비, , , ,3,0,0,0,0.000,김형철,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
12, , , , , , , , ,유땅,1,0,0,0,0.323,정근우,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
13, ,우안, , ,중비, ,포비, ,우비,4,1,0,0,0.217,정상호,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
14, ,3땅, , ,유비, ,우비, , ,3,0,0,0,0.000,김동건,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
15, , , , , , , , , ,0,0,0,0,0.000,김성현,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
16, , , , , , , , , ,0,0,0,0,0.267,최정,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,SK,한화
0,2땅, , ,좌파, ,삼진, ,1비, ,4,0,0,0,0.251,고동진,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,한화,SK
1,1비, , ,우안, ,중안, , , ,3,2,0,0,0.274,연경흠,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,한화,SK
2, , , , , , , ,3땅, ,1,0,0,0,0.211,김태완,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,한화,SK
3, , , , , , , , , ,0,0,0,0,0.204,김인철,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,한화,SK
4,삼진, , ,1땅, ,중안, , , ,3,1,0,0,0.321,크루즈,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,한화,SK
5, , , , , , , , ,2땅,1,0,0,0,0.182,김수연,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,한화,SK
6, ,우안, ,유땅, ,4구, , ,삼진,3,1,0,0,0.290,김태균,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,한화,SK
7, ,유땅, , ,3땅,1파, , ,삼진,4,0,0,0,0.245,이범호,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,한화,SK
8, ,2유병, , ,중비, ,중비, , ,3,0,0,0,0.238,이영우,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,한화,SK
9, , ,2비, ,4구, ,2땅, , ,2,0,0,0,0.228,백재호,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,한화,SK
10, , ,중비, ,투땅, , , , ,2,0,0,0,0.200,심광호,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,한화,SK
11, , , , , , ,삼진, , ,1,0,0,0,0.000,정범모,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,한화,SK
12, , ,2비, , ,2비, ,삼진, ,3,0,0,0,0.273,김민재,구장 : 대전,"관중 : 7,012",2007.10.06(토),개시 : 17:01,경기시간 : 2:35,한화,SK
0,1비, ,3땅, ,4구, ,1땅, , ,3,0,0,0,0.249,고동진,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,한화,KIA
1,1실, ,2땅, ,삼진, ,우비, , ,4,0,0,0,0.260,연경흠,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,한화,KIA
