,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9
0,중비, ,4구, ,중비, ,유직, , ,3,0,0,0,0.281,이종욱,구장 : 잠실,"관중 : 13,538",2006.10.02(월),개시 : 18:30,경기시간 : 3:01,두산,한화,
1,삼진, ,유땅, ,2땅, , ,중비, ,4,0,0,0,0.249,강동우,구장 : 잠실,"관중 : 13,538",2006.10.02(월),개시 : 18:30,경기시간 : 3:01,두산,한화,
2, , , , , , , , , ,0,0,0,0,0.000,이승엽,구장 : 잠실,"관중 : 13,538",2006.10.02(월),개시 : 18:30,경기시간 : 3:01,두산,한화,
3,중안, , ,유땅, ,유땅, ,삼진, ,4,1,0,0,0.284,안경현,구장 : 잠실,"관중 : 13,538",2006.10.02(월),개시 : 18:30,경기시간 : 3:01,두산,한화,
4, , , , , , , , , ,0,0,0,0,0.230,나주환,구장 : 잠실,"관중 : 13,538",2006.10.02(월),개시 : 18:30,경기시간 : 3:01,두산,한화,
5,2땅, , ,중안, ,유땅, ,좌비, ,4,1,0,0,0.252,김동주,구장 : 잠실,"관중 : 13,538",2006.10.02(월),개시 : 18:30,경기시간 : 3:01,두산,한화,
6, ,삼진, ,4구, ,우안, , ,3땅,3,1,0,0,0.250,최준석,구장 : 잠실,"관중 : 13,538",2006.10.02(월),개시 : 18:30,경기시간 : 3:01,두산,한화,
7, ,우비, ,3땅, ,3땅, , , ,3,0,0,0,0.259,임재철,구장 : 잠실,"관중 : 13,538",2006.10.02(월),개시 : 18:30,경기시간 : 3:01,두산,한화,
8, , , , , , , , ,삼진,1,0,0,0,0.169,민병헌,구장 : 잠실,"관중 : 13,538",2006.10.02(월),개시 : 18:30,경기시간 : 3:01,두산,한화,
9, ,삼진, ,1땅, , ,4구, , ,2,0,0,0,0.267,손시헌,구장 : 잠실,"관중 : 13,538",2006.10.02(월),개시 : 18:30,경기시간 : 3:01,두산,한화,
10, , , , , , , , ,3파,1,0,0,0,0.167,윤석민,구장 : 잠실,"관중 : 13,538",2006.10.02(월),개시 : 18:30,경기시간 : 3:01,두산,한화,
11, , ,삼진, ,우안, , , , ,2,1,0,0,0.217,용덕한,구장 : 잠실,"관중 : 13,538",2006.10.02(월),개시 : 18:30,경기시간 : 3:01,두산,한화,
12, , , , , , ,32병, , ,1,0,0,0,0.313,김진수,구장 : 잠실,"관중 : 13,538",2006.10.02(월),개시 : 18:30,경기시간 : 3:01,두산,한화,
13, , ,투땅, ,삼진, ,우안, , ,3,1,0,0,0.269,고영민,구장 : 잠실,"관중 : 13,538",2006.10.02(월),개시 : 18:30,경기시간 : 3:01,두산,한화,
0,우안,1직, ,1땅, , ,우중홈, , ,4,2,1,2,0.294,박용택,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,LG,SK,
1,좌안, ,사구, ,2땅, ,2땅, , ,3,1,0,1,0.231,추승우,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,LG,SK,
2,좌안, ,우안, ,투땅, , ,2직, ,4,2,0,0,0.297,이병규,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,LG,SK,
3,유2병, ,2땅, ,유땅, , ,중비, ,4,0,0,0,0.256,최길성,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,LG,SK,
4,좌안, ,4구, , ,삼진, ,유땅, ,3,1,1,0,0.217,이성열,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,LG,SK,
5,2땅, ,유2병, , ,2땅, , , ,3,0,0,0,0.190,최동수,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,LG,SK,
6, , , , , , , , ,포파,1,0,0,0,0.263,최승환,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,LG,SK,
7, ,유땅, ,중안, ,중비, , , ,3,1,0,0,0.071,안치용,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,LG,SK,
8, , , , , , , , ,2땅,1,0,0,0,0.240,최만호,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,LG,SK,
9, ,유땅, ,투희번, , ,삼진, , ,2,0,0,0,0.294,박가람,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,LG,SK,
10, , , , , , , , ,3땅,1,0,0,0,0.200,오태근,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,LG,SK,
11, ,중안, ,삼진, , ,2땅, , ,3,1,0,0,0.210,박경수,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,LG,SK,
0,중비, ,중비, , ,3땅, ,좌안, ,4,1,0,1,0.284,정근우,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,SK,LG,
1,2땅, ,3파, , ,4구, ,우안, ,3,1,0,1,0.201,조동화,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,SK,LG,
2,4구, , ,우비, ,삼진, ,3땅, ,3,0,1,0,0.259,박재홍,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,SK,LG,
3,삼진, , ,좌비, , ,중안,좌희비, ,3,1,1,1,0.269,김재구,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,SK,LG,
4, ,좌비, ,유비, , , , , ,2,0,0,0,0.253,박경완,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,SK,LG,
5, , , , , , ,좌안,좌중안, ,2,2,1,0,0.313,이재원,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,SK,LG,
6, , , , , , , , , ,0,0,0,0,0.183,최경철,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,SK,LG,
7, ,삼진, , ,3실, ,우비,유땅, ,4,0,0,0,0.221,최정,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,SK,LG,
8, ,우안, , ,우비, ,우중2, , ,3,2,1,0,0.276,김강민,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,SK,LG,
9, ,3파, , ,유2병, ,투땅, , ,3,0,0,0,0.253,이대수,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,SK,LG,
10, , ,삼진, , , , , , ,1,0,0,0,0.156,김동건,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,SK,LG,
11, , , , , ,좌안, , , ,1,1,0,0,0.210,정경배,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,SK,LG,
12, , , , , , , ,좌안, ,1,1,0,1,1.000,김성현,구장 : 문학,"관중 : 4,782",2006.10.02(월),개시 : 18:31,경기시간 : 2:30,SK,LG,
0,2땅, ,사구, ,2안,중안, ,2땅, ,4,2,2,0,0.285,박한이,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,삼성,현대,
1,삼진, , , , , , , , ,1,0,0,0,0.202,김종훈,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,삼성,현대,
2, , ,좌안, ,유땅, , , , ,2,1,1,0,0.243,김대익,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,삼성,현대,
3, , , , , ,사구, ,삼진, ,1,0,0,0,0.234,강봉규,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,삼성,현대,
4,유땅, ,삼진, ,중비,우비, , , ,4,0,0,0,0.283,박진만,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,삼성,현대,
5, , , , , , , ,투땅, ,1,0,0,0,0.165,박정환,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,삼성,현대,
6, ,삼진,포땅, ,유땅, ,4구, ,삼진,4,0,0,0,0.141,심정수,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,삼성,현대,
7, ,좌안, ,우2, ,우비,유땅, ,삼진,5,2,0,1,0.259,조동찬,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,삼성,현대,
8, ,우비, ,3땅, ,우안,3땅, ,2직,5,1,0,1,0.221,김창희,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,삼성,현대,
9, ,유안, ,중안, ,우안,삼진, , ,4,3,1,1,0.283,조영훈,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,삼성,현대,
10, ,2땅, ,우비, , , , , ,2,0,0,0,0.091,김영복,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,삼성,현대,
11, , , , , ,중2, , , ,1,1,2,1,0.303,양준혁,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,삼성,현대,
12, , , , , , , ,4구, ,0,0,0,1,0.229,이정식,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,삼성,현대,
13, , ,유땅, ,우안, , , , ,2,1,0,0,0.238,박종호,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,삼성,현대,
14, , , , , , , , , ,0,0,0,1,0.053,강명구,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,삼성,현대,
15, , , , , ,중비, ,좌중안, ,2,1,0,0,0.211,김재걸,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,삼성,현대,
0,삼진,4구, ,우안, ,1파, , ,중비,4,1,0,0,0.221,정수성,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,현대,삼성,
1,우안,2땅, ,좌안, , , , , ,3,2,1,1,0.287,전준호,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,현대,삼성,
2, , , , , ,삼진, , , ,1,0,0,0,0.279,김동수,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,현대,삼성,
3, , , , , , , , , ,0,0,0,0,0.322,이택근,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,현대,삼성,
4, , , , , , , , ,좌홈,1,1,1,1,1.000,허준,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,현대,삼성,
5,좌안,삼진, ,1비, , , , , ,3,1,1,0,0.291,정성훈,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,현대,삼성,
6, , , , , , ,삼진, ,3땅,2,0,0,0,0.208,지석훈,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,현대,삼성,
7,4구, ,중안,유비, , , , , ,2,1,0,0,0.286,이숭용,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,현대,삼성,
8, , , , , , ,삼진, , ,1,0,0,0,0.218,강병식,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,현대,삼성,
9,유비, ,3비, ,우비, ,삼진, , ,4,0,0,0,0.175,전근표,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,현대,삼성,
10,사구, ,2비, ,중안, , ,2땅, ,3,1,0,0,0.244,유한준,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,현대,삼성,
11,우비, ,삼진, ,유2병, , ,2비, ,4,0,0,0,0.299,강귀태,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,현대,삼성,
12, ,4구, ,유땅, ,삼진, ,2땅, ,3,0,0,0,0.212,채종국,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,현대,삼성,
13, ,투희번, ,4구, , , , , ,0,0,0,1,0.250,서한규,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,현대,삼성,
14, , , , , ,우중2, , ,중비,2,1,0,0,0.248,차화준,구장 : 수원,"관중 : 1,774",2006.10.02(월),개시 : 18:31,경기시간 : 3:27,현대,삼성,
0,삼진, ,좌안, , ,4구,우파, , ,3,1,0,1,0.249,황동채,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
1,삼진, ,유땅, , , , , , ,2,0,0,0,0.177,신명철,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
2, , , , , ,삼진, ,삼진, ,2,0,0,0,0.232,박남섭,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
3,삼진, , ,유땅, ,좌안, ,유비, ,4,1,0,0,0.338,이대호,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
4, , , , , , , , , ,0,0,0,0,0.000,이왕기,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
5, ,좌비, , , , , , , ,1,0,0,0,0.277,호세,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
6, , , ,중안, ,좌안, ,2땅, ,3,2,1,0,0.303,김승관,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
7, ,삼진, , , , , , , ,1,0,0,0,0.255,박연수,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
8, , , ,2비, ,중안, , , ,2,1,0,0,0.143,김문호,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
9, , , , , , , , ,우비,1,0,0,0,0.285,정수근,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
10, ,우비, ,포파, , , , , ,2,0,0,0,0.252,강민호,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
11, , , , , ,32병, , , ,1,0,0,0,0.125,이승재,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
12, , , , , , , , ,우비,1,0,0,0,0.218,손인호,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
13, , ,유땅, ,삼진, ,좌2, , ,3,1,0,0,0.253,정보명,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
14, , , , , , , , ,3땅,1,0,0,0,0.252,박기혁,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
15, , ,유안, ,2비, ,우비, , ,3,1,0,0,0.226,이원석,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
16, , ,중비, ,우비, ,1비, , ,3,0,0,0,0.185,이승화,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,롯데,두산,
0,좌2,1땅, , ,삼진, ,우안, , ,4,2,0,1,0.284,이종욱,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
1, , , , , , , , , ,0,0,0,0,0.249,강동우,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
2,유땅,투땅, , ,4구, ,우3, , ,3,1,2,2,0.270,고영민,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
3, , , , , , , , , ,0,0,0,0,0.167,김주호,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
4,사구, ,유비, ,사구, ,중안, , ,2,1,1,0,0.264,정원석,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
5,32병, ,중비, ,좌안, , , , ,3,1,2,0,0.251,최준석,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
6, , , , , , ,2땅, , ,1,0,0,0,0.284,안경현,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
7, ,3안,삼진, ,3병, , , , ,3,1,0,1,0.178,윤석민,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
8, , , , , , ,중비, , ,1,0,0,0,0.250,김동주,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
9, , , , , , , , , ,0,0,0,0,0.267,손시헌,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
10, ,삼진, ,2땅, ,중비, , , ,3,0,0,0,0.000,이승엽,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
11, , , , , , ,좌비, , ,1,0,0,0,0.253,장원진,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
12, ,우2, ,투직, ,중비, , , ,3,1,0,0,0.232,나주환,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
13, , , , , , , ,삼진, ,1,0,0,0,0.287,홍성흔,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
14, , , , , , , , , ,0,0,0,0,0.000,정재훈,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
15, ,4구, ,삼진, ,2땅, , , ,2,0,0,0,0.278,김진수,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
16, , , , , , , ,유땅, ,1,0,0,0,0.214,용덕한,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
17, ,4구, , ,중안, ,중안, , ,2,2,1,2,0.197,민병헌,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
18, , , , , , , ,중비, ,1,0,0,0,0.258,임재철,구장 : 잠실,"관중 : 7,231",2006.10.04(수),개시 : 18:29,경기시간 : 2:39,두산,롯데,
0,좌안, ,유2병, ,유땅, , ,우안, ,4,2,0,1,0.253,황동채,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,롯데,한화,
1,1땅, ,1땅, , ,삼진, ,우중홈, ,4,1,2,1,0.188,이승화,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,롯데,한화,
2,3땅, , ,좌비, , , , , ,2,0,0,0,0.336,이대호,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,롯데,한화,
3, , , , , ,삼진, ,3비, ,2,0,0,0,0.216,손인호,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,롯데,한화,
4,3땅, , ,2땅, ,중비, ,삼진, ,4,0,0,0,0.286,김승관,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,롯데,한화,
5, ,삼진, ,우실, , , , , ,2,0,0,0,0.251,강민호,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,롯데,한화,
6, , , , , , ,우안,중안, ,2,2,0,0,0.176,이승재,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,롯데,한화,
7, ,우비, ,2비, , ,우비,우비, ,4,0,0,0,0.247,정보명,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,롯데,한화,
8, ,3땅, , ,중안, ,우안, , ,3,2,0,0,0.300,김문호,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,롯데,한화,
9, , , , , , , , ,중비,1,0,0,0,0.250,박연수,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,롯데,한화,
10, , ,좌안, ,2땅, ,삼진, ,삼진,4,1,0,0,0.226,이원석,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,롯데,한화,
11, , ,좌안, ,삼진, , , , ,2,1,0,0,0.241,박남섭,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,롯데,한화,
12, , , , , , ,유땅, ,2직,2,0,0,0,0.175,신명철,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,롯데,한화,
0,삼진, ,1땅,중안, ,삼진, , , ,4,1,0,0,0.227,김인철,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,한화,롯데,
1,유땅, ,중안,4구, , ,3비, , ,3,1,0,1,0.241,고동진,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,한화,롯데,
2,유비, ,4구,중비, , , , , ,2,0,0,1,0.257,이범호,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,한화,롯데,
3, , , , , , ,1땅, , ,1,0,0,0,0.350,송광민,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,한화,롯데,
4, ,2비,중홈, ,삼진, ,중비, , ,4,1,3,1,0.256,이도형,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,한화,롯데,
5, ,3땅,유실, ,4구, , ,유비, ,3,0,0,0,0.349,백재호,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,한화,롯데,
6, , , , , , , , , ,0,0,0,0,0.242,한상훈,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,한화,롯데,
7, ,우홈,투땅, ,유땅, , ,좌비, ,4,1,1,1,0.203,연경흠,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,한화,롯데,
8, ,4구, ,유땅,우파, , , , ,2,0,0,0,0.139,백승룡,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,한화,롯데,
9, , , , , , , ,3땅, ,1,0,0,0,0.000,정범모,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,한화,롯데,
10, , , , , , , , , ,0,0,0,0,0.211,김민재,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,한화,롯데,
11, ,투땅, ,삼진, ,유땅, , , ,3,0,0,0,0.234,심광호,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,한화,롯데,
12, , ,우비,중안, ,2땅, , , ,3,1,0,0,0.208,김수연,구장 : 대전,"관중 : 1,380",2006.10.05(목),개시 : 14:00,경기시간 : 2:23,한화,롯데,
