,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9
1,우비, , ,4구, ,3땅, ,투땅, ,3,0,0,0,0.281,오윤,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,넥센,한화,
2,1땅, , ,우비, ,중비, ,2땅, ,4,0,0,0,0.326,조중근,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,넥센,한화,
3, ,삼진, ,삼진, ,2땅, ,4구, ,3,0,0,0,0.237,알드리지,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,넥센,한화,
4, ,우비, ,4구, , ,유땅,유땅, ,3,0,0,0,0.232,강정호,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,넥센,한화,
5, ,삼진, ,삼진, , ,4구, ,3땅,3,0,0,1,0.263,송지만,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,넥센,한화,
6, , ,중비, ,1파, ,우2, ,중안,4,2,0,0,0.270,이숭용,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,넥센,한화,
7, , ,3땅, ,유땅, , , , ,2,0,0,0,0.153,허준,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,넥센,한화,
8, , , , , , ,4구, , ,0,0,0,0,0.213,강병식,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,넥센,한화,
9, , , , , , , , , ,0,0,0,0,0.258,김일경,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,넥센,한화,
10, , , , , , , , ,유2병,1,0,0,0,0.333,허도환,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,넥센,한화,
11, , ,좌비, ,우중안, ,중희비, , ,2,1,1,0,0.231,김민성,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,넥센,한화,
0,2땅, ,4구, ,3희번, ,좌비,중비, ,3,0,0,0,0.270,강동우,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,한화,넥센,
1,우안, ,2땅, ,우중2, ,우2, , ,4,3,1,1,0.259,한상훈,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,한화,넥센,
2,우홈, ,좌비, ,삼진, ,4구, , ,3,1,2,1,0.303,장성호,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,한화,넥센,
3,중안, ,우비, ,4구, ,삼진, , ,3,1,0,0,0.258,최진행,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,한화,넥센,
4,삼진, , ,2직, , , , , ,2,0,0,0,0.285,정원석,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,한화,넥센,
5, , , , ,삼진, , , , ,1,0,0,0,0.080,전현태,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,한화,넥센,
6, , , , , , , ,4구, ,0,0,0,0,0.000,김회성,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,한화,넥센,
7, ,유땅, ,4구, ,좌비, ,투희번, ,2,0,0,1,0.242,김경언,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,한화,넥센,
8, ,유땅, ,우중2, ,삼진, ,유땅, ,4,1,1,0,0.242,이대수,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,한화,넥센,
9, ,유땅, ,4구, ,삼진, ,우안, ,3,1,0,0,0.173,신경현,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,한화,넥센,
10, , ,3땅, ,4구, ,유땅,4구, ,2,0,0,1,0.230,이여상,구장 : 대전,"관중 : 10,500",2011.06.05(일),개시 : 16:59,경기시간 : 3:18,한화,넥센,
0,삼진, ,좌비, ,우비, ,중안, ,좌비,5,1,0,0,0.295,이종욱,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,두산,KIA,
1,삼진, ,2땅, ,포파, , , , ,3,0,0,0,0.260,오재원,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,두산,KIA,
2, , , , , , ,삼진, , ,1,0,0,0,0.000,안동현,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,두산,KIA,
3, , , , , , , , ,좌비,1,0,0,0,0.000,정진호,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,두산,KIA,
4,2땅, ,3땅, , ,우비, ,2땅,1땅,5,0,0,0,0.299,김현수,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,두산,KIA,
5, ,좌중홈, ,3땅, ,유땅, ,3안, ,4,2,1,1,0.313,김동주,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,두산,KIA,
6, ,삼진, ,2땅, ,우비, ,중비, ,4,0,0,0,0.269,이성열,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,두산,KIA,
7, ,좌안, ,좌안, , ,우중2,4구, ,3,3,0,1,0.311,윤석민,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,두산,KIA,
8, ,중안, ,삼진, , ,2땅,4구, ,3,1,0,0,0.252,정수빈,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,두산,KIA,
9, ,2비, , ,삼진, ,중안, , ,3,1,1,0,0.167,최승환,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,두산,KIA,
10, , , , , , , ,2비, ,1,0,0,0,0.173,김재환,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,두산,KIA,
11, ,3땅, , ,우안, ,우비, ,우안,4,2,0,0,0.206,김재호,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,두산,KIA,
0,2땅,야선, ,중안, , ,중비, , ,4,1,1,1,0.366,이용규,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,KIA,두산,
1,좌중2,3파, ,유땅, , ,중안, , ,4,2,0,1,0.314,김선빈,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,KIA,두산,
2,4구,중2, , ,삼진, ,3땅, , ,3,1,2,1,0.303,이범호,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,KIA,두산,
3,좌중2,삼진, , ,삼진, ,유땅, , ,4,1,2,0,0.216,김상현,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,KIA,두산,
4,1파, ,1파, ,2땅, , , , ,3,0,0,0,0.262,이종범,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,KIA,두산,
5, , , , , , , ,4구, ,0,0,0,0,0.297,최희섭,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,KIA,두산,
6, , , , , , , , , ,0,0,0,0,0.254,이현곤,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,KIA,두산,
7,삼진, ,삼진, , ,3땅, ,삼진, ,4,0,0,0,0.208,김상훈,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,KIA,두산,
8, ,중안,삼진, , ,삼진, ,삼진, ,4,1,0,1,0.316,최훈락,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,KIA,두산,
9, ,투희번, ,3땅, ,4구, , , ,1,0,0,0,0.147,박기남,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,KIA,두산,
10, , , , , , , ,1땅, ,1,0,0,0,0.288,안치홍,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,KIA,두산,
11, ,1실, ,좌비, ,유땅, , , ,3,0,0,1,0.230,신종길,구장 : 무등,"관중 : 9,010",2011.06.07(화),개시 : 18:31,경기시간 : 3:03,KIA,두산,
0,좌안, ,삼진, ,유땅, ,4구,삼진, ,4,1,0,2,0.294,정근우,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,SK,넥센,
1,4구, ,투땅, ,좌중안, ,우비,좌비, ,4,1,2,0,0.286,박재상,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,SK,넥센,
2,중비, ,중비, ,삼진, ,4구, ,우안,4,1,0,2,0.285,박정권,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,SK,넥센,
3,4구, , ,3땅, ,3땅, , , ,2,0,0,0,0.129,박재홍,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,SK,넥센,
4, , , , , , ,4구, ,투희번,0,0,0,0,0.250,최동수,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,SK,넥센,
5,4구, , ,유땅, ,좌안,우중안, ,사구,3,2,2,1,0.281,최정,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,SK,넥센,
6,삼진, , ,1땅, ,4구, , , ,2,0,0,0,0.187,이호준,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,SK,넥센,
7, , , , , , ,유땅, ,좌2,2,1,2,0,0.204,김강민,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,SK,넥센,
8, ,1비, , ,4구,삼진, ,3안,삼진,4,1,0,0,0.275,정상호,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,SK,넥센,
9, ,3땅, , ,유실, , , , ,2,0,0,1,0.200,김연훈,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,SK,넥센,
10, , , , , ,삼진, , , ,1,0,0,0,0.246,안치용,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,SK,넥센,
11, , , , , , , ,투희실,삼진,1,0,0,0,0.300,최윤석,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,SK,넥센,
12, ,투땅, , ,투희번, ,중비,삼진, ,3,0,0,0,0.227,조동화,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,SK,넥센,
0,3땅, ,좌홈, ,3땅, ,좌비, ,삼진,5,1,1,1,0.292,김민우,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,넥센,SK,
1,3땅, ,3땅, ,2비, ,4구, , ,3,0,0,0,0.272,오윤,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,넥센,SK,
2,4구, ,3땅, ,우비, ,3직, , ,3,0,0,0,0.293,유한준,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,넥센,SK,
3,유땅, ,4구, , ,유비,삼진, , ,3,0,0,0,0.233,알드리지,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,넥센,SK,
4, ,우비,삼진, , ,2땅, ,중비, ,4,0,0,0,0.226,강정호,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,넥센,SK,
5, ,유안, ,유땅, ,4구, ,3파, ,3,1,0,0,0.265,송지만,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,넥센,SK,
6, ,3땅, ,중비, ,사구, ,2비, ,3,0,0,0,0.183,장영석,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,넥센,SK,
7, ,4구, ,4구, ,삼진, , , ,1,0,0,0,0.151,허준,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,넥센,SK,
8, , , , , , , , ,1비,1,0,0,0,0.250,허도환,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,넥센,SK,
9, ,좌비, ,삼진, , ,1안, ,1파,4,1,0,0,0.231,김민성,구장 : 목동,"관중 : 3,198",2011.06.07(화),개시 : 18:31,경기시간 : 3:49,넥센,SK,
0,우비, ,삼진, , ,중안, ,2땅, ,4,1,0,0,0.269,강동우,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,한화,LG,
1,3실, ,2비, , ,1희번, ,삼진, ,3,0,0,0,0.225,이여상,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,한화,LG,
2,삼진, , ,좌비, ,1땅, , ,우비,4,0,0,0,0.294,장성호,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,한화,LG,
3,1비, , ,좌안, ,삼진, , ,삼진,4,1,0,0,0.258,최진행,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,한화,LG,
4, ,좌비, ,삼진, , , , , ,2,0,0,0,0.282,정원석,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,한화,LG,
5, , , , , , ,중비, ,삼진,2,0,0,0,0.000,김회성,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,한화,LG,
6, ,삼진, ,삼진, , ,삼진, , ,3,0,0,0,0.254,이양기,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,한화,LG,
7, , , , , , , , , ,0,0,0,0,0.250,이희근,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,한화,LG,
8, ,4구, , ,삼진, ,유땅, , ,2,0,0,0,0.239,이대수,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,한화,LG,
9, ,삼진, , ,중비, , ,삼진, ,3,0,0,0,0.255,한상훈,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,한화,LG,
10, , ,삼진, ,우비, , , , ,2,0,0,0,0.169,신경현,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,한화,LG,
11, , , , , , , ,4구, ,0,0,0,0,0.242,김경언,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,한화,LG,
0,1땅, ,3땅, ,유땅, ,유땅, , ,4,0,0,0,0.272,이택근,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,LG,한화,
1,사구, , ,2땅, ,우안,좌2, , ,3,2,2,1,0.235,서동욱,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,LG,한화,
2,2유병, , ,우안, ,야선,우비, , ,4,1,0,1,0.366,이병규,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,LG,한화,
3, , , , , , , , , ,0,0,0,0,0.200,박병호,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,LG,한화,
4, ,우2, ,3파, ,삼진,우비, , ,4,1,0,0,0.317,박용택,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,LG,한화,
5, ,삼진, ,2땅, ,중안, , , ,3,1,1,0,0.292,정성훈,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,LG,한화,
6, , , , , , , ,우2, ,1,1,0,0,0.122,윤진호,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,LG,한화,
7, ,2비, , ,우비,우희비, ,투희번, ,2,0,1,0,0.288,정의윤,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,LG,한화,
8, ,유땅, , ,중안,유비, ,유땅, ,4,1,0,0,0.295,김태완,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,LG,한화,
9, , ,좌비, ,사구, , , , ,1,0,0,0,0.188,심광호,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,LG,한화,
10, , , , , , ,중안,사구, ,1,1,0,1,0.294,조인성,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,LG,한화,
11, , ,중비, ,중비, ,투땅,중비, ,4,0,0,1,0.228,박경수,구장 : 잠실,"관중 : 15,498",2011.06.07(화),개시 : 18:29,경기시간 : 2:46,LG,한화,
0,우비, ,2비, ,유실, ,중비, ,중비,5,0,0,1,0.278,전준우,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,롯데,삼성,
1,투땅, ,좌안, ,우비, ,유직, , ,4,1,0,0,0.244,이인구,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,롯데,삼성,
2,삼진, ,유땅, ,우2, , ,투땅, ,4,1,1,0,0.298,손아섭,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,롯데,삼성,
3, ,우비,유땅, ,우비, , ,삼진, ,4,0,0,0,0.364,이대호,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,롯데,삼성,
4, , , , , , , , , ,0,0,0,0,0.103,이승화,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,롯데,삼성,
5, ,좌비, ,삼진,1땅, , , , ,3,0,0,0,0.326,강민호,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,롯데,삼성,
6, , , , , , , ,삼진, ,1,0,0,0,0.130,장성우,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,롯데,삼성,
7, ,중안, ,유비, ,우비, , ,4구,3,1,0,0,0.272,홍성흔,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,롯데,삼성,
8, , , , , , , , , ,0,0,0,0,0.233,황동채,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,롯데,삼성,
9, ,좌안, ,중안, ,우비, , ,삼진,4,2,0,0,0.255,조성환,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,롯데,삼성,
10, ,포파, ,좌안, ,유땅, , ,좌비,4,1,0,0,0.279,황재균,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,롯데,삼성,
11, , ,4구,우비, , , , , ,1,0,0,0,0.163,문규현,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,롯데,삼성,
12, , , , , , ,2땅, , ,1,0,0,0,0.299,박종윤,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,롯데,삼성,
13, , , , , , , , ,좌안,1,1,0,0,1.000,양종민,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,롯데,삼성,
0,1비,유땅, ,2땅, ,중안, , , ,4,1,2,1,0.300,배영섭,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,삼성,롯데,
1, , , , , , , ,포비, ,1,0,0,0,0.294,오정복,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,삼성,롯데,
2,중비, ,투안,좌비, ,중홈, ,중안, ,5,3,2,2,0.246,박한이,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,삼성,롯데,
3,3땅, ,중안, ,우파,삼진, , , ,4,1,0,1,0.269,박석민,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,삼성,롯데,
4, , , , , , , ,삼진, ,1,0,0,0,0.162,강명구,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,삼성,롯데,
5, ,2땅,좌2, ,4구,유땅, , , ,3,1,2,0,0.277,최형우,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,삼성,롯데,
6, , , , , , , ,2땅, ,1,0,0,0,0.225,이영욱,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,삼성,롯데,
7, ,중안,좌비, ,삼진, ,1땅, , ,4,1,0,1,0.290,조영훈,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,삼성,롯데,
8, ,좌중안,삼진, ,유땅, ,좌안, , ,4,2,0,1,0.251,가코,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,삼성,롯데,
9, ,좌안,삼진, , ,삼진, , , ,3,1,1,0,0.242,신명철,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,삼성,롯데,
10, , , , , , ,우안, , ,1,1,0,0,0.261,김상수,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,삼성,롯데,
11, ,우안, ,삼진, ,사구, , , ,2,1,0,1,0.278,진갑용,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,삼성,롯데,
12, , , , , , ,삼진, , ,1,0,0,0,0.182,채상병,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,삼성,롯데,
13, ,우희비, ,좌홈, ,좌2,삼진, , ,3,2,2,2,0.279,손주인,구장 : 대구,"관중 : 7,552",2011.06.07(화),개시 : 18:30,경기시간 : 2:57,삼성,롯데,
0,투땅, ,우안, ,유땅, ,중비, , ,4,1,0,0,0.294,이종욱,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,두산,KIA,
1,유땅, ,투땅, , ,투땅, ,좌중안, ,4,1,0,0,0.259,오재원,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,두산,KIA,
2,삼진, , ,좌파, ,좌비, ,삼진, ,4,0,0,0,0.292,김현수,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,두산,KIA,
3, ,4구, ,2파, ,중안, ,중비, ,3,1,0,0,0.313,김동주,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,두산,KIA,
4, ,1땅, ,2땅, ,좌비, ,삼진, ,4,0,0,0,0.260,이성열,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,두산,KIA,
5, ,삼진, , ,좌2, ,우중2, ,삼진,4,2,0,1,0.323,윤석민,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,두산,KIA,
6, ,우비, , ,중비, ,1땅, ,3땅,4,0,0,0,0.245,정수빈,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,두산,KIA,
7, , ,투땅, ,3땅, , , , ,2,0,0,0,0.154,최승환,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,두산,KIA,
8, , , , , , ,중홈, , ,1,1,2,1,0.189,김재환,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,두산,KIA,
9, , , , , , , , ,유땅,1,0,0,0,0.000,정진호,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,두산,KIA,
10, , ,2땅, ,좌안, ,좌비, , ,3,1,0,0,0.216,김재호,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,두산,KIA,
0,사구,유비, ,좌비,2땅, , ,2비, ,4,0,0,0,0.356,이용규,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,KIA,두산,
1,4구,좌중3, ,중비, ,2땅, , , ,3,1,2,1,0.315,김선빈,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,KIA,두산,
2,투땅,좌안, ,좌안, ,3땅, , , ,4,2,1,0,0.308,이범호,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,KIA,두산,
3,3파,좌비, ,우안, ,삼진, , , ,4,1,0,0,0.295,최희섭,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,KIA,두산,
4,유땅, ,우중2,우비, , ,우비, , ,4,1,0,1,0.216,김상현,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,KIA,두산,
5, ,좌안,삼진, ,유땅, ,좌안, , ,4,2,0,1,0.293,안치홍,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,KIA,두산,
6, ,투희번,중희비, ,좌2, ,우비, , ,2,1,1,1,0.267,이종범,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,KIA,두산,
7, ,4구,4구, ,3비, , ,중비, ,2,0,0,1,0.267,차일목,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,KIA,두산,
8, , , , , , , , , ,0,0,0,0,0.208,김상훈,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,KIA,두산,
9, ,4구,삼진, ,중안, , ,삼진, ,3,1,1,1,0.233,신종길,구장 : 무등,"관중 : 9,130",2011.06.08(수),개시 : 18:30,경기시간 : 2:52,KIA,두산,
0,삼진, ,중안, ,유비, ,좌중2,중희비, ,4,2,1,1,0.226,김강민,구장 : 목동,"관중 : 2,148",2011.06.08(수),개시 : 18:30,경기시간 : 3:25,SK,넥센,
1,좌비, ,4구, ,우안, ,좌안,중비, ,4,2,1,1,0.292,박재상,구장 : 목동,"관중 : 2,148",2011.06.08(수),개시 : 18:30,경기시간 : 3:25,SK,넥센,
2,2땅, ,유비, ,1땅, ,1희번, ,2비,4,0,0,0,0.279,박정권,구장 : 목동,"관중 : 2,148",2011.06.08(수),개시 : 18:30,경기시간 : 3:25,SK,넥센,
3, ,삼진, ,우홈, ,좌안,삼진, , ,4,2,1,1,0.200,이호준,구장 : 목동,"관중 : 2,148",2011.06.08(수),개시 : 18:30,경기시간 : 3:25,SK,넥센,
4, , , , , , , , ,1실,1,0,0,0,0.225,조동화,구장 : 목동,"관중 : 2,148",2011.06.08(수),개시 : 18:30,경기시간 : 3:25,SK,넥센,
5, ,좌중2, ,유안, ,사구,우2, ,중비,4,3,1,0,0.293,최정,구장 : 목동,"관중 : 2,148",2011.06.08(수),개시 : 18:30,경기시간 : 3:25,SK,넥센,
