,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9
3,좌안,좌중2, ,좌안,좌비, ,좌비, , ,5,3,3,2,0.300,김동주,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,두산,SK,
4, , , , , , , , ,유비,1,0,0,0,0.190,이대수,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,두산,SK,
5,3희번,중안, ,1땅, ,중안, ,우안, ,4,3,0,0,0.338,홍성흔,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,두산,SK,
6, , , , , , , , , ,0,0,0,0,0.238,오재원,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,두산,SK,
7,4구,삼진, ,좌중홈, ,삼진, ,1땅, ,4,1,2,1,0.228,최준석,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,두산,SK,
8, , , , , , , , , ,0,0,0,0,0.000,진야곱,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,두산,SK,
9, , , , , , , , , ,0,0,0,0,0.000,박민석,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,두산,SK,
10,2땅, ,1안,좌비, ,삼진, ,2비, ,5,1,1,0,0.250,전상렬,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,두산,SK,
11,중안, ,삼진, ,우비,3땅, ,3땅, ,5,1,1,0,0.207,채상병,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,두산,SK,
12, , , , , , , , , ,0,0,0,0,0.125,최승환,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,두산,SK,
13,우비, ,2유병, ,2중안, ,우비, ,좌안,5,2,0,2,0.246,김재호,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,두산,SK,
0,유실, ,유땅, , , , , , ,2,0,1,0,0.295,정근우,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,SK,두산,
1, , , , ,삼진, ,삼진, , ,2,0,0,0,0.341,이재원,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,SK,두산,
2, , , , , , , , ,1희번,0,0,1,0,0.000,조웅천,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,SK,두산,
3,1비, ,삼진, ,좌중안, ,삼진, ,우비,5,1,0,0,0.276,조동화,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,SK,두산,
4,좌비, , ,2땅,유땅, , , , ,3,0,0,0,0.304,김재현,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,SK,두산,
5, , , , , , , ,좌비, ,1,0,0,0,0.183,모창민,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,SK,두산,
6,유땅, , ,우비, ,우2, ,4구, ,3,1,0,0,0.324,박재홍,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,SK,두산,
7, ,유땅, ,우중안, ,삼진, ,삼진, ,4,1,0,0,0.308,최정,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,SK,두산,
8, ,투땅, ,좌안, , , , , ,2,1,0,0,0.331,이진영,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,SK,두산,
9, , , , , ,2땅, , , ,1,0,0,0,0.100,김연훈,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,SK,두산,
10, , , , , , , ,삼진, ,1,0,0,0,0.250,권영진,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,SK,두산,
11, ,유땅, , , , , , , ,1,0,0,0,0.271,박경완,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,SK,두산,
12, , , ,우비, ,2비, , ,4구,2,0,0,1,0.203,정상호,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,SK,두산,
13, , ,중비, ,우3, ,유땅, ,3비,4,1,0,1,0.269,나주환,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,SK,두산,
14, , ,중안, ,투땅, ,좌안, ,1안,4,3,1,1,0.263,김강민,구장 : 문학,"관중 : 12,199",2008.08.27(수),개시 : 18:31,경기시간 : 3:16,SK,두산,
0,삼진, ,삼진, ,삼진,유땅,삼진, ,3땅,6,0,0,0,0.292,김주찬,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,롯데,한화,
1,2땅, ,중안, ,사구,좌안,삼진, , ,4,2,0,2,0.300,이인구,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,롯데,한화,
2,우비, ,삼진, ,중안,유안, ,2안, ,5,3,1,2,0.315,조성환,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,롯데,한화,
3, ,우안, ,우비,4구,좌안, ,4구, ,3,2,2,1,0.299,이대호,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,롯데,한화,
4, ,우안, ,중비,중안,2땅, ,유병, ,5,2,2,0,0.266,가르시아,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,롯데,한화,
5, ,삼진, ,4구,우안, ,3땅,우비, ,4,1,1,0,0.291,강민호,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,롯데,한화,
6, ,유비, ,삼진,투직, ,좌중안, , ,4,1,0,0,0.282,정보명,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,롯데,한화,
7, , , , , , , , ,투안,1,1,0,0,0.213,이원석,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,롯데,한화,
8, ,삼진, , ,4구/ 2땅, ,4구, , ,2,0,0,1,0.220,박현승,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,롯데,한화,
9, , , , , , , , ,삼진,1,0,0,0,0.193,이승화,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,롯데,한화,
10, , ,투땅, ,유안,우비,4구, ,유땅,4,1,0,1,0.258,박기혁,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,롯데,한화,
0,중2, ,2땅, ,좌안, ,삼진, ,삼진,5,2,0,0,0.319,송광민,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,한화,롯데,
1,1비, ,좌2, ,중비, ,삼진, ,유땅,5,1,0,0,0.248,김민재,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,한화,롯데,
2,3직, ,좌비, ,삼진, ,투땅, , ,4,0,0,0,0.268,클락,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,한화,롯데,
3,좌비, , ,중비,4구, , ,우중홈, ,3,1,1,1,0.327,김태균,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,한화,롯데,
4, ,4구, ,4구,삼진, , ,우안, ,2,1,0,1,0.290,이범호,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,한화,롯데,
5, ,좌안, ,중홈, ,삼진, ,1파, ,4,2,2,1,0.277,김태완,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,한화,롯데,
6, ,유병, , , , , , , ,1,0,0,0,0.000,최진행,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,한화,롯데,
7, , , ,삼진, ,4구, ,4구, ,1,0,0,0,0.267,추승우,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,한화,롯데,
8, ,우비, ,4구, ,삼진, ,유병, ,3,0,0,0,0.286,신경현,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,한화,롯데,
9, , , , , , , , , ,0,0,0,0,0.217,이희근,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,한화,롯데,
10, , ,삼진,삼진, , ,좌안, , ,3,1,0,0,0.219,한상훈,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,한화,롯데,
11, , , , , , , , ,삼진,1,0,0,0,0.214,이도형,구장 : 대전,"관중 : 4,243",2008.08.27(수),개시 : 18:30,경기시간 : 3:38,한화,롯데,
0,좌파, ,4구, ,좌중안, ,2안, ,좌비,4,2,0,0,0.331,박한이,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,삼성,우리, 
1,유땅, ,우비, ,좌비, ,1파, , ,4,0,0,1,0.221,박진만,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,삼성,우리,4구
2,좌2, ,우비, ,중비, ,우안, , ,5,3,2,2,0.260,양준혁,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,삼성,우리,중홈
3,우2, , ,삼진, ,우중홈,2땅, , ,5,2,2,1,0.276,최형우,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,삼성,우리,삼진
4,3땅, , ,우중2, ,유비, ,중안, ,4,2,0,0,0.305,김창희,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,삼성,우리, 
5, , , , , , , , , ,1,0,0,0,0.135,허승민,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,삼성,우리,삼진
6, ,중2, ,4구, ,1땅, ,2병, ,4,1,0,1,0.272,채태인,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,삼성,우리,3땅
7, , , , , , , , , ,0,0,0,0,0.216,조동찬,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,삼성,우리, 
8, ,투희번, ,투땅, ,4구, ,2땅, ,2,0,0,0,0.239,김재걸,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,삼성,우리, 
9, , , , , , , , , ,0,0,0,0,0.280,박석민,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,삼성,우리, 
10, ,유땅, ,2땅, ,좌비, , ,우비,4,0,0,0,0.206,현재윤,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,삼성,우리, 
11, ,삼진, , ,삼진, ,중안, ,유땅,4,1,0,0,0.181,신명철,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,삼성,우리, 
0,2땅, ,중안, ,3땅, , , , ,3,1,0,1,0.339,전준호,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,우리,삼성, 
1, , , , , , ,포파, , ,2,0,0,0,0.250,오윤,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,우리,삼성,1땅
2,삼진, ,우안, ,좌안, ,1파, , ,5,2,2,1,0.273,정성훈,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,우리,삼성,삼진
3,좌안, , , , , , , , ,1,1,0,0,0.321,이택근,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,우리,삼성, 
4, , ,삼진, ,우2, , ,중비, ,3,1,1,0,0.203,정수성,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,우리,삼성, 
5,유땅, , ,삼진,삼진, , ,2비, ,4,0,0,0,0.298,브룸바,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,우리,삼성, 
6, ,삼진, ,중비, ,삼진, ,2땅, ,4,0,0,0,0.292,송지만,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,우리,삼성, 
7, ,우비, ,삼진, ,4구, , , ,2,0,0,0,0.270,이숭용,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,우리,삼성, 
8, , , , , , , , ,우비,1,0,0,0,0.252,권도영,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,우리,삼성, 
9, , , , , , , , , ,0,0,0,0,0.239,황재균,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,우리,삼성, 
10, ,중비, , ,중안,3안, , ,우비,4,2,0,0,0.258,강정호,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,우리,삼성, 
11, , ,좌안, ,유땅,삼진, , ,2땅,4,1,0,0,0.251,강귀태,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,우리,삼성, 
12, , , , , , , , , ,0,0,0,0,0.231,김동수,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,우리,삼성, 
13, , ,2비, ,4구, ,유땅, , ,3,0,0,1,0.248,김일경,구장 : 목동,"관중 : 1,730",2008.08.28(목),개시 : 18:31,경기시간 : 3:45,우리,삼성,삼진
0,유땅,유땅, ,3희번, ,2안,우2, , ,4,2,2,0,0.315,이용규,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,KIA,LG,
1,중안, ,투땅,좌안, ,유땅,3땅, , ,5,2,0,0,0.293,이종범,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,KIA,LG,
2, , , , , , , , , ,0,0,0,0,0.216,채종범,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,KIA,LG,
3,중비, ,우홈,삼진, , ,우안,1땅, ,5,2,1,2,0.311,장성호,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,KIA,LG,
4, , , , , , , , , ,0,0,0,0,0.150,김형철,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,KIA,LG,
5,우안, ,4구, ,우2, ,좌안,2땅, ,4,3,0,2,0.242,최희섭,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,KIA,LG,
6,4구, ,좌안, ,3파, , , , ,2,1,0,1,0.290,나지완,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,KIA,LG,
7, , , , , , ,좌중안,1땅, ,2,1,1,1,0.111,강동우,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,KIA,LG,
8,유땅, ,좌중3, ,3땅, ,사구, , ,3,1,2,1,0.267,이현곤,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,KIA,LG,
9, , , , , , , , ,중비,1,0,0,0,0.243,김주형,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,KIA,LG,
10, ,중안,3파, ,좌비, ,좌안, , ,4,2,2,1,0.311,김상훈,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,KIA,LG,
11, , , , , , , , ,삼진,1,0,0,0,0.288,이재주,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,KIA,LG,
12, , , , , , , , , ,0,0,0,0,0.252,차일목,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,KIA,LG,
13, ,1희번,유땅, , ,유땅,삼진, ,삼진,4,0,0,0,0.267,김선빈,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,KIA,LG,
14, ,우비, ,좌안, ,유땅,삼진, , ,4,1,0,0,0.230,김종국,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,KIA,LG,
0,좌파, , ,3땅, , ,유땅, ,2땅,4,0,0,0,0.257,이대형,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,LG,KIA,
1,삼진, , ,삼진, , ,중비, ,4구,3,0,0,0,0.271,박용택,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,LG,KIA,
2,투땅, , ,삼진, , ,우2, , ,3,1,0,0,0.307,안치용,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,LG,KIA,
3, , , , , , , , ,2땅,1,0,0,0,0.271,손인호,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,LG,KIA,
4, ,중비, , ,중비, ,삼진, , ,3,0,0,0,0.347,페타지니,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,LG,KIA,
5, ,우비, , ,우비, , ,삼진, ,3,0,0,0,0.271,최동수,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,LG,KIA,
6, ,삼진, , ,2비, , ,좌비, ,3,0,0,0,0.268,박경수,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,LG,KIA,
7, , ,우비, , ,삼진, ,투안, ,3,1,0,0,0.243,김상현,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,LG,KIA,
8, , ,3땅, , ,삼진, ,3땅, ,3,0,0,0,0.239,조인성,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,LG,KIA,
9, , ,삼진, , , , , , ,1,0,0,0,0.201,권용관,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,LG,KIA,
10, , , , , ,삼진, , , ,1,0,0,0,0.385,김광삼,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,LG,KIA,
11, , , , , , , , ,좌비,1,0,0,0,0.181,박용근,구장 : 잠실,"관중 : 7,574",2008.08.28(목),개시 : 18:30,경기시간 : 2:55,LG,KIA,
0,삼진, ,3파, ,유땅, , , , ,3,0,0,0,0.310,이종욱,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,두산,SK,
1, , , , , , ,삼진, ,삼진,2,0,0,0,0.297,유재웅,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,두산,SK,
2,삼진, ,삼진, , ,삼진, , , ,3,0,0,0,0.265,고영민,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,두산,SK,
3, , , , , , ,유땅, ,2땅,2,0,0,0,0.235,오재원,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,두산,SK,
4,삼진, , ,2땅, ,4구,삼진, ,우중2,4,1,0,0,0.345,김현수,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,두산,SK,
5, ,중안, ,삼진, ,유2병, ,삼진,유비,5,1,0,1,0.226,최준석,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,두산,SK,
6, ,삼진, ,3유안, , ,좌안,중비, ,4,2,0,1,0.340,홍성흔,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,두산,SK,
7, ,삼진, ,2땅, , ,좌안,우중안, ,4,2,0,1,0.200,이대수,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,두산,SK,
8, ,중안, , ,2땅, ,중안,2실, ,4,2,1,1,0.273,전상렬,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,두산,SK,
9, ,2땅, , , , , , , ,1,0,0,0,0.206,채상병,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,두산,SK,
10, , , , ,3비, ,좌2,4구, ,2,1,3,0,0.140,최승환,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,두산,SK,
11, , ,삼진, ,중안, ,4구,우비, ,3,1,0,0,0.248,김재호,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,두산,SK,
0,우안,2땅,좌중2, ,유땅, ,사구, , ,4,2,3,1,0.297,정근우,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,SK,두산,
1,1땅,1안,우2, ,삼진, ,삼진, , ,5,2,2,0,0.332,이진영,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,SK,두산,
2,투땅,3땅, , , , , , , ,2,0,0,0,0.333,이재원,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,SK,두산,
3, , ,중비, , ,중안,삼진, , ,3,1,0,0,0.305,김재현,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,SK,두산,
4,유땅, ,좌홈,우중2, ,4구,중비, , ,4,2,1,2,0.327,박재홍,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,SK,두산,
5, ,중홈,4구,사구, ,중비, ,중비, ,3,1,1,2,0.308,최정,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,SK,두산,
6, ,4구,3좌안,삼진, ,중비, , , ,3,1,0,2,0.272,박경완,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,SK,두산,
7, , , , , , , ,우안, ,1,1,0,0,0.213,정상호,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,SK,두산,
8, ,좌비,중희비,중안, ,4구, ,유땅, ,3,1,2,0,0.270,나주환,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,SK,두산,
9, ,우안,삼진,우비, ,2비, ,유2병, ,5,1,0,1,0.261,김강민,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,SK,두산,
10, ,우안,4구, ,삼진, , , , ,2,1,0,1,0.192,모창민,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,SK,두산,
11, , , , , , ,1안, , ,1,1,0,0,0.280,조동화,구장 : 문학,"관중 : 8,523",2008.08.28(목),개시 : 18:30,경기시간 : 3:17,SK,두산,
0,좌비,우비, ,우2, ,좌3, ,우안,1파,6,3,4,1,0.296,김주찬,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,롯데,한화,
1,중안, ,사구,삼진, ,투땅, , , ,3,1,0,0,0.302,이인구,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,롯데,한화,
2, , , , , , , ,좌안, ,1,1,1,1,0.285,정보명,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,롯데,한화,
3, , , , , , , , ,중홈,1,1,1,1,0.200,이승화,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,롯데,한화,
4,중비, ,우비, ,중안,중비, ,좌안, ,5,2,0,1,0.316,조성환,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,롯데,한화,
5, , , , , , , , ,삼진,1,0,0,0,0.000,서정호,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,롯데,한화,
6, , , , , , , , , ,0,0,0,0,0.258,박기혁,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,롯데,한화,
7,4구, ,2땅, ,1파, ,2땅,좌안, ,4,1,1,1,0.299,이대호,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,롯데,한화,
8,우파, ,고4, ,고4, ,유땅,3비, ,3,0,0,0,0.264,가르시아,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,롯데,한화,
9, ,우비,4구, ,우파, ,중비,중안, ,4,1,1,0,0.290,강민호,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,롯데,한화,
10, , , , , , , , , ,0,0,0,0,0.000,이동훈,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,롯데,한화,
11, ,좌중홈,2땅, , ,삼진, ,4구/ 좌안, ,4,2,2,2,0.336,손광민,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,롯데,한화,
12, ,4구, ,우중2, ,우중2, ,1희번/ 우비, ,3,2,0,2,0.231,이원석,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,롯데,한화,
13, ,중비, ,우비, ,사구, ,야선,삼진,4,0,0,2,0.000,김민성,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,롯데,한화,
0,삼진, ,삼진, ,중비, ,삼진, ,3안,5,1,1,0,0.266,추승우,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,한화,롯데,
1,4구, ,삼진, ,삼진, , ,좌비,우비,4,0,0,0,0.306,송광민,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,한화,롯데,
2,좌비, ,중비, ,2땅, , ,1실, ,4,0,0,1,0.265,클락,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,한화,롯데,
3,삼진, , ,유땅, ,유땅, ,삼진, ,4,0,0,0,0.323,김태균,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,한화,롯데,
4, , , , , , , , , ,0,0,0,0,0.202,윤재국,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,한화,롯데,
5, ,삼진, ,중안, ,2비, ,좌안, ,4,2,1,1,0.292,이범호,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,한화,롯데,
6, , , , , , , , , ,0,0,0,0,0.160,오선진,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,한화,롯데,
7, ,4구, ,3땅, ,투땅, ,유땅, ,3,0,0,1,0.275,김태완,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,한화,롯데,
8, ,우2, ,4구, , ,투땅, ,삼진,3,1,0,0,0.221,한상훈,구장 : 대전,"관중 : 4,190",2008.08.28(목),개시 : 18:30,경기시간 : 3:42,한화,롯데,
