,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10
6,유2병, , ,우희비, ,고4, ,고4, ,1,0,1,0,0.333,데이비스,구장 : 청주,"관중 : 1,885",2001.07.05(목),개시 : 18:30,경기시간 : 2:49,한화,SK,,
7, ,삼진, ,삼진, ,좌안, , , ,3,1,1,0,0.350,김태균,구장 : 청주,"관중 : 1,885",2001.07.05(목),개시 : 18:30,경기시간 : 2:49,한화,SK,,
8, , , , , , , ,고4, ,0,0,0,0,0.292,이영우,구장 : 청주,"관중 : 1,885",2001.07.05(목),개시 : 18:30,경기시간 : 2:49,한화,SK,,
9, ,삼진, , ,유땅, , , , ,2,0,0,0,0.261,강석천,구장 : 청주,"관중 : 1,885",2001.07.05(목),개시 : 18:30,경기시간 : 2:49,한화,SK,,
10, , , , , ,좌비, ,유실, ,2,0,1,0,0.179,황우구,구장 : 청주,"관중 : 1,885",2001.07.05(목),개시 : 18:30,경기시간 : 2:49,한화,SK,,
11, ,삼진, , ,1비, ,투땅,2비, ,4,0,0,0,0.287,장종훈,구장 : 청주,"관중 : 1,885",2001.07.05(목),개시 : 18:30,경기시간 : 2:49,한화,SK,,
12, , ,삼진, ,중비, ,좌안, , ,3,1,0,0,0.230,백재호,구장 : 청주,"관중 : 1,885",2001.07.05(목),개시 : 18:30,경기시간 : 2:49,한화,SK,,
13, , , , , , , ,3땅, ,1,0,0,0,0.255,신국환,구장 : 청주,"관중 : 1,885",2001.07.05(목),개시 : 18:30,경기시간 : 2:49,한화,SK,,
14, , ,좌비, , ,좌홈,유2병, , ,3,1,1,1,0.255,강인권,구장 : 청주,"관중 : 1,885",2001.07.05(목),개시 : 18:30,경기시간 : 2:49,한화,SK,,
0,4구,우중2, ,우비, ,1안,우홈,우3, ,5,4,3,4,0.332,전준호,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,현대,삼성,,
1,2안,4구, ,1땅, ,중비,중안, , ,4,2,0,1,0.252,박종호,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,현대,삼성,,
2, , , , , , , ,유땅, ,1,0,0,0,0.208,장교성,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,현대,삼성,,
3,투희번,우안, ,중비, ,2실,중비, , ,4,1,1,1,0.308,이숭용,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,현대,삼성,,
4, , , , , , , , ,우비,1,0,0,0,0.000,최만호,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,현대,삼성,,
5,좌홈,4구, , ,좌안,4구,4구, , ,2,2,3,2,0.276,박경완,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,현대,삼성,,
6, , , , , , , , ,2비,1,0,0,0,0.182,이재주,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,현대,삼성,,
7,투땅,삼진, , ,1희번,4구, , , ,2,0,1,0,0.245,이명수,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,현대,삼성,,
8, , , , , , ,삼진, ,중비,2,0,0,0,0.167,황윤성,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,현대,삼성,,
9,4구,유비, , ,4구,4구,2땅, , ,2,0,1,0,0.278,전근표,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,현대,삼성,,
10,삼진, ,삼진, ,32병,4구, ,2땅, ,4,0,1,0,0.258,박진만,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,현대,삼성,,
11, , , , , , , , , ,0,0,0,0,0.200,채종국,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,현대,삼성,,
12, ,4구,유땅, , ,유비/ 삼진, ,1파, ,4,0,0,1,0.226,퀸란,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,현대,삼성,,
13, , , , , , , , , ,0,0,0,0,0.182,이용주,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,현대,삼성,,
14, ,좌비,2땅, , ,좌중홈,좌홈,3실, ,5,2,2,3,0.229,김인호,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,현대,삼성,,
0,사구,좌중안, ,유땅, , , , , ,2,1,2,0,0.268,정경배,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,삼성,현대,,
1, , , , , , ,2땅, ,삼진,2,0,0,0,0.300,김재걸,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,삼성,현대,,
2,32병,유땅, , ,우비, ,유땅, ,유땅,5,0,0,0,0.262,김승권,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,삼성,현대,,
3,4구, ,1땅, ,투땅, , ,우2, ,3,1,0,0,0.293,이승엽,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,삼성,현대,,
4,좌중2, ,삼진, ,유비, , ,2땅, ,4,1,0,0,0.298,마르티네,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,삼성,현대,,
5, , , , , , , , , ,0,0,0,0,0.111,장영균,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,삼성,현대,,
6, ,삼진,좌2, , ,1땅, , , ,3,1,0,0,0.289,마해영,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,삼성,현대,,
7, , , , , , , ,삼진, ,1,0,0,0,0.188,김기태,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,삼성,현대,,
8, ,유땅,삼진, , ,1땅, , , ,3,0,0,0,0.280,김한수,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,삼성,현대,,
9, , , , , , , ,삼진, ,1,0,0,0,0.091,김인철,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,삼성,현대,,
10, ,우2, ,중비, ,4구, , ,4구,2,1,0,1,0.290,박정환,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,삼성,현대,,
11, ,사구, ,2비, ,투땅, , , ,2,0,0,1,0.231,김동수,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,삼성,현대,,
12, , , , , , , , , ,0,0,0,0,0.250,장성국,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,삼성,현대,,
13, , , , , , , , ,4구,0,0,0,0,0.289,강동우,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,삼성,현대,,
14, ,유안, ,중안, , ,2땅, ,삼진,4,2,0,0,0.261,박한이,구장 : 시민,"관중 : 6,764",2001.07.06(금),개시 : 18:30,경기시간 : 3:24,삼성,현대,,
0,4구, ,유땅, , ,3희번, ,중비, ,2,0,0,0,0.286,유지현,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,LG,SK,,
1,3희번, , ,4구, ,2땅, ,좌안, ,2,1,1,0,0.321,김재현,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,LG,SK,,
2,유땅, , ,중비, ,4구, ,삼진, ,3,0,0,0,0.250,박연수,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,LG,SK,,
3,2땅, , ,유2병, ,우안, , ,좌홈,4,2,2,1,0.269,로마이어,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,LG,SK,,
4, ,중비, , ,삼진,삼진, , ,중안,4,1,0,0,0.334,이병규,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,LG,SK,,
5, ,삼진, , ,1땅, ,삼진, , ,3,0,0,0,0.237,심성보,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,LG,SK,,
6, , , , , , , , ,삼진,1,0,0,0,0.326,양준혁,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,LG,SK,,
7, ,3땅, , ,삼진, ,2땅, , ,3,0,0,0,0.231,김정민,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,LG,SK,,
8, , , , , , , , , ,0,0,0,0,0.214,장재중,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,LG,SK,,
9, , , , , , , , ,1유병,1,0,0,0,0.294,서용빈,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,LG,SK,,
10, , ,중비, , ,좌중2,삼진, , ,3,1,0,1,0.235,권용관,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,LG,SK,,
11, , ,3비, , , , , , ,1,0,0,0,0.077,윤현식,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,LG,SK,,
12, , , , , ,4구, , , ,0,0,0,1,0.000,조재영,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,LG,SK,,
13, , , , , , , ,삼진, ,1,0,0,0,0.232,안상준,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,LG,SK,,
0,유비,삼진, , ,우3, ,중비, , ,4,1,1,0,0.310,윤재국,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,SK,LG,,
1,우비, ,삼진, ,유땅, ,2땅, , ,4,0,0,0,0.246,조원우,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,SK,LG,,
2,우비, ,투땅, ,사구, , ,중비, ,3,0,0,0,0.327,브리또,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,SK,LG,,
3, ,좌안,2땅, ,삼진, , ,우안, ,4,2,0,1,0.348,에레라,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,SK,LG,,
4, ,유땅, ,투땅, ,유땅, ,우안, ,4,1,0,1,0.247,이호준,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,SK,LG,,
5, , , , , , , , , ,0,0,0,0,0.244,최태원,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,SK,LG,,
6, ,좌안, ,3땅, ,우2, ,삼진, ,4,2,0,1,0.256,안재만,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,SK,LG,,
7, ,중안, ,2땅, ,2땅, ,2땅, ,4,1,1,0,0.247,이진영,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,SK,LG,,
8, ,3땅, , ,중안,삼진, , , ,3,1,0,1,0.243,양용모,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,SK,LG,,
9, , , , , , , , , ,0,0,0,0,0.155,강성우,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,SK,LG,,
10, ,좌2, , ,투희번, ,3땅, , ,2,1,1,0,0.169,송재익,구장 : 인천,"관중 : 1,640",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,SK,LG,,
0,4구,좌비, ,1땅, , ,삼진, , ,3,0,0,1,0.288,이영우,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,한화,두산,,
1, , , , , , , ,3땅, ,1,0,0,0,0.250,신국환,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,한화,두산,,
2,좌비,4구, , ,1땅, ,우희실, , ,2,0,1,0,0.332,김종석,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,한화,두산,,
3, , , , , , , , ,삼진,1,0,0,0,0.286,장종훈,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,한화,두산,,
4,4구,유땅, , ,좌안, ,좌안, ,삼진,4,2,0,0,0.252,송지만,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,한화,두산,,
5, , , , , , , , , ,0,0,0,0,0.198,이범호,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,한화,두산,,
6,1땅, ,삼진, ,2땅, ,삼진, ,삼진,5,0,0,0,0.328,데이비스,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,한화,두산,,
7,중안, ,삼진, ,유땅, ,중비, , ,4,1,1,0,0.345,김태균,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,한화,두산,,
8,유땅, ,3땅, , ,3땅, ,우중안, ,4,1,0,0,0.240,허준,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,한화,두산,,
9, ,1파, ,4구, ,2땅, ,유2병, ,3,0,0,0,0.250,강인권,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,한화,두산,,
10, ,우중안, ,투희번, ,중비, , , ,2,1,0,0,0.263,강석천,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,한화,두산,,
11, , , , , , , ,사구, ,0,0,0,0,0.179,황우구,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,한화,두산,,
12, ,좌안, ,2비, , ,좌2, , ,3,2,0,0,0.247,백재호,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,한화,두산,,
13, , , , , , , ,유안, ,1,1,0,1,0.270,김수연,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,한화,두산,,
0,4구, ,우비, , ,삼진, ,유땅,유땅,4,0,0,0,0.306,장원진,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,두산,한화,,
1,1땅, ,4구, , ,1안, , , ,2,1,0,0,0.444,송원국,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,두산,한화,,
2, , , , , , , ,사구, ,0,0,0,0,0.199,김민호,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,두산,한화,,
3,중비, ,유땅, , ,삼진, ,우비, ,4,0,0,0,0.296,우즈,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,두산,한화,,
4, ,유땅, ,중비, ,4구, ,좌안, ,3,1,0,0,0.356,심재학,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,두산,한화,,
5, ,4구, ,중비, ,2땅, ,삼진, ,3,0,0,0,0.277,안경현,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,두산,한화,,
6, ,좌안, ,3땅, , ,4구, , ,2,1,0,0,0.267,최훈재,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,두산,한화,,
7, , , , , , , , , ,0,0,0,0,0.294,정수근,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,두산,한화,,
8, , , , , , , , ,3실,1,0,0,1,0.250,이종민,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,두산,한화,,
9, ,1땅, , ,2땅, ,유2병, , ,3,0,0,0,0.266,홍성흔,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,두산,한화,,
10, , , , , , , , ,좌2,1,1,1,0,0.091,이대현,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,두산,한화,,
11, , ,투직, ,1땅, ,4구, ,투희번,2,0,0,0,0.211,홍원기,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,두산,한화,,
12, , ,4구, ,삼진, ,삼진, ,삼진,3,0,0,0,0.242,강봉규,구장 : 잠실,"관중 : 4,347",2001.07.06(금),개시 : 18:30,경기시간 : 3:15,두산,한화,,
0,3땅, ,2땅, , ,2땅, , , ,3,0,0,0,0.272,박현승,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,롯데,KIA,,
1, , , , , , , ,1비, ,1,0,0,0,0.268,김주찬,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,롯데,KIA,,
2,2땅, , ,중안, ,중비, ,사구, ,3,1,0,1,0.258,임재철,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,롯데,KIA,,
3,2땅, , ,4구, ,4구, , , ,1,0,0,0,0.307,김응국,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,롯데,KIA,,
4, , , , , , , ,2땅, ,1,0,0,1,0.000,이우민,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,롯데,KIA,,
5, ,삼진, ,1땅, ,중홈, ,2땅, ,4,1,2,1,0.344,호세,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,롯데,KIA,,
6, ,좌안, ,우희비, ,우비, , ,투땅,3,1,1,0,0.315,조경환,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,롯데,KIA,,
7, ,우중안, ,삼진, , ,삼진, ,좌2,4,2,0,0,0.276,얀,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,롯데,KIA,,
8, ,32병, , ,3땅, ,4구, , ,2,0,0,0,0.244,박정태,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,롯데,KIA,,
9, , , , , , , , ,중안,1,1,0,0,0.143,한규식,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,롯데,KIA,,
10, , ,삼진, ,2땅, , , , ,2,0,0,0,0.318,최기문,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,롯데,KIA,,
11, , , , , , ,삼진, , ,1,0,0,0,0.167,정진식,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,롯데,KIA,,
12, , , , , , , , ,삼진,1,0,0,0,0.269,김대익,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,롯데,KIA,,
13, , ,2땅, ,3땅, ,삼진, , ,3,0,0,0,0.136,박기혁,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,롯데,KIA,,
14, , , , , , , , ,삼진,1,0,0,0,0.245,이계성,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,롯데,KIA,,
0,좌중홈,1파, ,우중2,3실, ,삼진, , ,5,2,1,2,0.316,김종국,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,KIA,롯데,,
1,삼진,1안, ,좌안,1땅, , ,삼진, ,5,2,2,2,0.267,장일현,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,KIA,롯데,,
2,삼진,좌중2, ,4구, ,2땅, ,우비, ,4,1,1,1,0.266,장성호,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,KIA,롯데,,
3, , , , , , , , , ,0,0,0,0,0.288,김경언,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,KIA,롯데,,
4,투땅,3비, ,좌안, ,좌2, ,우비, ,5,2,1,0,0.347,산토스,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,KIA,롯데,,
5, ,4구,삼진,중안, ,우비, , , ,3,1,1,1,0.309,이동수,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,KIA,롯데,,
6, ,좌2,3땅,유안, ,우비, , , ,4,2,1,1,0.287,신동주,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,KIA,롯데,,
7, , , , , , , , , ,0,0,0,0,0.139,김창희,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,KIA,롯데,,
8, ,좌중2,1파, ,중안, ,좌비, , ,4,2,1,1,0.263,홍세완,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,KIA,롯데,,
9, ,3땅, ,3땅,우비, , , , ,3,0,0,0,0.300,김상훈,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,KIA,롯데,,
10, , , , , , ,우중2, , ,1,1,0,0,0.222,김지훈,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,KIA,롯데,,
11, ,좌2, ,유땅,유비, ,좌비, , ,4,1,1,1,0.231,김태룡,구장 : 무등,관중 : 990,2001.07.07(토),개시 : 14:59,경기시간 : 2:44,KIA,롯데,,
0,중안, ,우안, ,삼진, ,삼진, , ,4,2,0,2,0.335,전준호,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,현대,삼성,,
1,투희번, ,우2, ,중비, , ,1땅, ,3,1,1,0,0.253,박종호,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,현대,삼성,,
2,중홈, ,사구, , ,우2, ,1땅, ,3,2,2,1,0.312,이숭용,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,현대,삼성,,
3,중비, ,삼진, , ,1희번, ,삼진, ,3,0,0,0,0.273,박경완,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,현대,삼성,,
4,3파, , ,1직, ,삼진, , , ,3,0,0,0,0.148,황윤성,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,현대,삼성,,
5, , , , , , , , ,3땅,1,0,0,0,0.293,심정수,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,현대,삼성,,
6, , , , , , , , , ,0,0,0,0,0.245,이명수,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,현대,삼성,,
7, ,유땅, ,삼진, ,포파, , ,2비,4,0,0,0,0.259,전근표,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,현대,삼성,,
8, ,좌비, ,삼진, , ,좌안, ,우비,4,1,0,0,0.230,김인호,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,현대,삼성,,
9, ,3땅, , ,유땅, ,유비, , ,3,0,0,0,0.223,퀸란,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,현대,삼성,,
10, , ,우비, ,중홈, ,중비, , ,3,1,1,1,0.259,박진만,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,현대,삼성,,
0,2안, ,좌비, ,투안, , ,삼진, ,4,2,0,0,0.265,박한이,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,삼성,현대,,
1,삼진, ,2땅, ,2병, , ,삼진, ,4,0,0,0,0.284,강동우,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,삼성,현대,,
2,4구, , ,4구, ,중비, ,4구, ,1,0,0,1,0.292,이승엽,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,삼성,현대,,
3,삼진, , ,중안, ,삼진, ,삼진, ,4,1,0,0,0.297,마르티네,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,삼성,현대,,
4, ,2안, ,야선, ,3땅, , ,중비,4,1,1,0,0.288,마해영,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,삼성,현대,,
5, ,3파, ,1파, , ,중비, ,유땅,4,0,0,0,0.276,김한수,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,삼성,현대,,
6, ,유2병, ,유땅, , ,우비, ,3땅,4,0,0,0,0.283,박정환,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,삼성,현대,,
7, , ,3땅, ,좌홈, ,우안, , ,3,2,1,1,0.245,김동수,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,삼성,현대,,
8, , ,중안, ,중비, , , , ,2,1,0,0,0.308,김재걸,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,삼성,현대,,
9, , , , , , ,유땅, , ,1,0,0,0,0.258,김승권,구장 : 시민,"관중 : 8,492",2001.07.07(토),개시 : 18:30,경기시간 : 2:44,삼성,현대,,
0,삼진, ,4구, ,좌2, ,4구, , ,2,1,0,1,0.323,김재현,구장 : 인천,"관중 : 2,659",2001.07.07(토),개시 : 18:30,경기시간 : 3:27,LG,SK,,
1,삼진, ,중비, ,삼진, ,32병, , ,4,0,0,0,0.282,유지현,구장 : 인천,"관중 : 2,659",2001.07.07(토),개시 : 18:30,경기시간 : 3:27,LG,SK,,
2,유땅, , ,우안,우홈, , ,1땅, ,4,2,3,2,0.337,이병규,구장 : 인천,"관중 : 2,659",2001.07.07(토),개시 : 18:30,경기시간 : 3:27,LG,SK,,
3, ,중안, ,4구,유땅, , ,2땅, ,3,1,0,0,0.326,양준혁,구장 : 인천,"관중 : 2,659",2001.07.07(토),개시 : 18:30,경기시간 : 3:27,LG,SK,,
4, , , , , , , , , ,0,0,0,0,0.237,심성보,구장 : 인천,"관중 : 2,659",2001.07.07(토),개시 : 18:30,경기시간 : 3:27,LG,SK,,
5, ,삼진, ,좌비,우비, , ,유땅, ,4,0,0,0,0.264,로마이어,구장 : 인천,"관중 : 2,659",2001.07.07(토),개시 : 18:30,경기시간 : 3:27,LG,SK,,
6, ,32병, ,우안, ,1땅, , ,1땅,4,1,1,0,0.293,서용빈,구장 : 인천,"관중 : 2,659",2001.07.07(토),개시 : 18:30,경기시간 : 3:27,LG,SK,,
7, , ,4구,중비, ,유땅, , ,유땅,3,0,0,0,0.209,장재중,구장 : 인천,"관중 : 2,659",2001.07.07(토),개시 : 18:30,경기시간 : 3:27,LG,SK,,
8, , ,우안,삼진, ,포번, , ,4구,3,1,0,0,0.237,권용관,구장 : 인천,"관중 : 2,659",2001.07.07(토),개시 : 18:30,경기시간 : 3:27,LG,SK,,
9, , ,삼진, ,사구, ,삼진, ,3땅,3,0,0,1,0.254,손지환,구장 : 인천,"관중 : 2,659",2001.07.07(토),개시 : 18:30,경기시간 : 3:27,LG,SK,,
