,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10
10, , ,삼진, ,포희번, , , , ,1,0,0,0,0.206,정범모,구장 : 대전,"관중 : 12,207",2014.06.07(토),개시 : 17:31,경기시간 : 3:04,한화,삼성,,
11, , , , , , ,삼진, , ,1,0,0,0,0.138,조인성,구장 : 대전,"관중 : 12,207",2014.06.07(토),개시 : 17:31,경기시간 : 3:04,한화,삼성,,
0,삼진,포비,4구, ,삼진, , , , ,3,0,0,0,0.367,민병헌,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,두산,넥센,,
1, , , , , , , ,중비,3땅,2,0,0,0,0.220,장민석,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,두산,넥센,,
2,좌중안,우비,중비, ,좌비, , ,중안,사구,5,2,0,1,0.351,최주환,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,두산,넥센,,
3, , , , , , , , , ,0,0,0,1,0.245,허경민,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,두산,넥센,,
4,4구,우안, ,좌중홈,3파, , ,좌안,중안,5,4,2,2,0.327,김현수,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,두산,넥센,,
5,삼진,삼진, ,중홈, ,중비, ,우비,좌홈,6,2,3,2,0.308,칸투,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,두산,넥센,,
6,4구, ,2땅,삼진, ,좌안, ,삼진,투땅,5,1,0,0,0.339,홍성흔,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,두산,넥센,,
7,4구, ,4구, , , , , , ,0,0,1,1,0.275,김재환,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,두산,넥센,,
8, , , ,좌비, ,삼진, , ,좌중2,3,1,0,1,0.314,양의지,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,두산,넥센,,
9,우비, ,우중2,우안, , ,중안, ,4구,4,3,0,1,0.295,고영민,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,두산,넥센,,
10, ,좌안,투안,우비, , ,2병, , ,4,2,1,1,0.319,김재호,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,두산,넥센,,
11, , , , , , , , ,좌홈,1,1,3,1,0.281,이원석,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,두산,넥센,,
12, ,4구,삼진, ,4구, ,유땅, ,중비,3,0,0,0,0.276,정수빈,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,두산,넥센,,
0,우3/ 좌중2, ,좌안, ,좌안, , ,우2, ,5,5,4,1,0.387,서건창,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,넥센,두산,,
1,좌안/ 유땅, ,3땅, ,삼진, , ,삼진, ,5,1,1,1,0.281,이택근,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,넥센,두산,,
2,4구,삼진, ,유비, ,2땅, ,유땅, ,4,0,0,1,0.309,유한준,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,넥센,두산,,
3,4구,투땅, ,4구, ,유땅, , ,좌홈,3,1,1,2,0.312,박병호,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,넥센,두산,,
4,삼진,삼진, ,포파, ,1비, , ,중비,5,0,0,0,0.294,강정호,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,넥센,두산,,
5,좌안, ,3땅,4구, , ,중안, , ,3,2,2,1,0.270,윤석민,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,넥센,두산,,
6, , , , , , , , , ,0,0,0,0,0.214,김하성,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,넥센,두산,,
7, , , , , , , , ,삼진,1,0,0,0,0.143,서동욱,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,넥센,두산,,
8,우비, ,중비,삼진, , ,좌안, ,3땅,5,1,0,0,0.276,김민성,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,넥센,두산,,
9,4구, ,좌중2, ,우중안, ,3파, , ,3,2,0,2,0.278,문우람,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,넥센,두산,,
10,4구, , , , , , , , ,0,0,1,1,0.071,박동원,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,넥센,두산,,
11, , ,사구, , , , , , ,0,0,0,0,0.368,안태영,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,넥센,두산,,
12, , , , ,투희번, ,삼진, , ,1,0,0,0,0.246,허도환,구장 : 목동,"관중 : 6,618",2014.06.08(일),개시 : 17:00,경기시간 : 4:14,넥센,두산,,
0,2땅, ,좌비, ,유실, , , , ,3,0,0,0,0.293,이대형,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,KIA,LG,,
1, , , , , ,좌안, , ,좌2,2,2,1,1,0.364,김다원,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,KIA,LG,,
2,사구, ,좌비, , , , , , ,1,0,0,0,0.293,김주찬,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,KIA,LG,,
3, , , , ,좌안,유땅, , ,4구,2,1,0,0,0.286,김민우,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,KIA,LG,,
4,삼진, ,유땅, , , , , , ,2,0,0,0,0.267,이범호,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,KIA,LG,,
5, , , , ,1파, ,유비, ,삼진,3,0,0,0,0.290,박기남,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,KIA,LG,,
6,좌안, , ,좌중안,2비, , , , ,3,2,0,0,0.371,나지완,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,KIA,LG,,
7, , , , , , ,삼진, ,좌2,2,1,1,0,0.175,차일목,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,KIA,LG,,
8,우비, , ,투땅, , , , , ,2,0,0,0,0.277,신종길,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,KIA,LG,,
9, , , , , ,우비,중비, ,삼진,3,0,0,0,0.354,이종환,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,KIA,LG,,
10, ,4구, ,좌중안, ,좌안, ,1땅,투땅,4,2,0,1,0.195,김원섭,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,KIA,LG,,
11, ,삼진, ,우비, ,우안, ,4구, ,3,1,0,1,0.314,안치홍,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,KIA,LG,,
12, ,중비, ,포파, ,삼진, ,우비, ,4,0,0,0,0.214,백용환,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,KIA,LG,,
13, ,3비, , ,1직,좌안, ,2땅, ,4,1,1,0,0.289,강한울,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,KIA,LG,,
0,좌비,삼진,삼진,우희비, ,좌안,유땅, , ,5,1,2,1,0.310,박용택,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,LG,KIA,,
1, , , , , , , , , ,0,0,0,0,0.000,윤지웅,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,LG,KIA,,
2, , , , , , , , , ,0,0,0,0,0.000,정찬헌,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,LG,KIA,,
3,4구,우중2,유땅,좌홈, ,투2안,중비, , ,5,3,3,4,0.272,오지환,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,LG,KIA,,
4, , , , , , , , , ,0,0,0,0,0.219,박경수,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,LG,KIA,,
5,유땅,우안,2땅, , , , , , ,3,1,2,1,0.335,이진영,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,LG,KIA,,
6, , , ,1안, ,1비, ,우비, ,3,1,0,0,0.288,정의윤,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,LG,KIA,,
7,사구,3안, ,중안, , , , , ,2,2,0,3,0.308,정성훈,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,LG,KIA,,
8, , , ,중비, ,사구, ,삼진, ,2,0,0,1,0.272,손주인,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,LG,KIA,,
9,우중안,중안, ,우중3,우안,중2, ,우중2, ,6,6,6,3,0.316,이병규,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,LG,KIA,,
10,우홈,삼진, ,삼진,2유병,삼진, , , ,5,1,3,1,0.272,조쉬벨,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,LG,KIA,,
11, , , , , , , ,우비, ,1,0,0,0,0.222,백창수,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,LG,KIA,,
12,삼진,4구, ,4구,좌안,좌중2, , , ,3,2,1,1,0.462,채은성,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,LG,KIA,,
13, ,유안/ 4구, ,4구,삼진, , , , ,2,1,1,2,0.225,최경철,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,LG,KIA,,
14, , , , , ,3땅, , , ,1,0,0,0,0.000,김재민,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,LG,KIA,,
15, ,2안/ 유땅, ,좌안, ,우2,중비, , ,5,3,1,3,0.313,김용의,구장 : 잠실,"관중 : 21,712",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,LG,KIA,,
0,2땅, ,투땅, ,삼진, , ,중비, ,4,0,0,0,0.337,정훈,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,롯데,SK,,
1,좌안, , , , , , , , ,1,1,0,1,0.262,전준우,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,롯데,SK,,
2, , ,우비, , ,좌비, ,2땅, ,3,0,0,0,0.238,김문호,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,롯데,SK,,
3,투안, ,삼진, , ,삼진, ,유땅, ,4,1,0,0,0.358,손아섭,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,롯데,SK,,
4,사구, , ,중홈, ,4구, , ,1땅,2,1,1,1,0.371,히메네스,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,롯데,SK,,
5,유실, , ,삼진, ,중비, , , ,3,0,1,0,0.224,최준석,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,롯데,SK,,
6, , , , , , , , ,1안,1,1,0,1,0.325,박종윤,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,롯데,SK,,
7,유2병, , ,유땅, , ,4구, ,사구,2,0,0,0,0.295,황재균,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,롯데,SK,,
8, ,3땅, ,우비, , ,투희번, ,우2,3,1,1,0,0.331,문규현,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,롯데,SK,,
9, ,좌안, , ,삼진, ,삼진, ,삼진,4,1,0,0,0.217,강민호,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,롯데,SK,,
10, ,삼진, , ,사구, ,투땅, , ,2,0,0,0,0.111,임종혁,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,롯데,SK,,
0,좌안, ,투희번, , ,3직, ,좌안, ,3,2,0,0,0.314,이명기,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,SK,롯데,,
1,3희번, ,1땅, , ,1땅, , , ,2,0,0,0,0.250,조동화,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,SK,롯데,,
2, , , , , , , ,삼진, ,1,0,0,0,0.214,정상호,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,SK,롯데,,
3, , , , , , , , , ,0,0,0,0,0.286,김재현,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,SK,롯데,,
4,1땅, ,유땅, , ,1안, , ,우안,4,2,0,0,0.455,임훈,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,SK,롯데,,
5,삼진, , ,우비, ,삼진, , ,유2병,4,0,0,0,0.432,이재원,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,SK,롯데,,
6, ,4구, ,4구, , ,우비, ,유땅,2,0,0,0,0.305,김강민,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,SK,롯데,,
7, ,우중안, ,2비, , ,유땅, , ,3,1,0,0,0.287,김성현,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,SK,롯데,,
8, ,삼진, , ,삼진, ,삼진, , ,3,0,0,0,0.286,박윤,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,SK,롯데,,
9, ,우비, , ,삼진, , ,삼진, ,3,0,0,0,0.235,나주환,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,SK,롯데,,
10, , ,좌2, ,투땅, , ,우안, ,3,2,0,0,0.400,박계현,구장 : 문학,"관중 : 15,945",2014.06.08(일),개시 : 17:01,경기시간 : 3:06,SK,롯데,,
0,4구,4구, ,좌안, ,4구,삼진, ,4구,2,1,1,0,0.318,나바로,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,삼성,한화,,
1,투희번,2유병, , ,4구,1땅,유땅, ,좌비,4,0,0,0,0.281,박한이,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,삼성,한화,,
2,3파, , , , , , , , ,1,0,0,0,0.278,채태인,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,삼성,한화,,
3, ,2비, , ,투안, ,좌2,좌비, ,4,2,0,1,0.246,박해민,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,삼성,한화,,
4,유땅, ,우중안, ,좌비, ,좌2,1땅, ,5,2,1,1,0.354,최형우,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,삼성,한화,,
5, , , , , , , , , ,0,0,0,0,0.286,이영욱,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,삼성,한화,,
6, ,4구,유비, ,중비, ,우2,2땅, ,4,1,1,2,0.341,박석민,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,삼성,한화,,
7, ,중안,2직, , ,2직,4구, ,우안,4,2,0,1,0.304,이승엽,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,삼성,한화,,
8, , , , , , , , , ,0,0,0,0,0.000,강명구,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,삼성,한화,,
9, ,3실,유땅, , ,3직,우비, ,좌비,5,0,0,1,0.286,김헌곤,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,삼성,한화,,
10, ,좌안, ,3땅, ,중안,4구, ,좌안,4,3,1,1,0.310,이지영,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,삼성,한화,,
11, ,4구, ,3파, ,우안,우안, ,우비,4,2,1,0,0.299,김상수,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,삼성,한화,,
0,1땅,중안, , ,좌중안,좌파, ,삼진, ,5,2,0,1,0.316,이용규,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,한화,삼성,,
1,1안,유땅, , ,중비, , , , ,3,1,0,0,0.324,한상훈,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,한화,삼성,,
2, , , , , , ,유안, ,3땅,2,1,0,0,0.230,김회성,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,한화,삼성,,
3,중안, ,우안, ,유땅, ,2비, ,우비,5,2,0,0,0.291,정근우,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,한화,삼성,,
4,우비, ,삼진, ,우홈, ,우안, ,삼진,5,2,2,1,0.357,김태균,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,한화,삼성,,
5,4구, ,좌2, ,4구, ,삼진, , ,2,1,0,0,0.319,피에,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,한화,삼성,,
6,유땅, ,우비, ,중안, ,삼진, , ,4,1,0,0,0.315,송광민,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,한화,삼성,,
7, , , , , , , , , ,0,0,0,0,0.400,이학준,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,한화,삼성,,
8, ,중안, ,우비,우비, , ,중비, ,4,1,0,0,0.307,최진행,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,한화,삼성,,
9, ,좌비, ,유파, ,3땅, , , ,3,0,0,0,0.322,김경언,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,한화,삼성,,
10, , , , , , , ,삼진, ,1,0,0,0,0.250,장운호,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,한화,삼성,,
11, ,유파, ,삼진, , , , , ,2,0,0,0,0.129,조인성,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,한화,삼성,,
12, , , , , ,삼진, , , ,1,0,0,0,0.191,김태완,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,한화,삼성,,
13, , , , , , , ,좌안, ,1,1,0,0,0.219,정범모,구장 : 대전,"관중 : 7,617",2014.06.08(일),개시 : 16:59,경기시간 : 3:33,한화,삼성,,
0,유땅,중안, ,1비, ,중안, , ,,4,2,3,0,0.322,나바로,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,삼성,넥센,,
1,2땅,4구, ,2땅, , ,중비, ,,3,0,0,0,0.277,박한이,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,삼성,넥센,,
2,좌안,유비, ,2땅, , ,유비, ,,4,1,0,0,0.277,채태인,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,삼성,넥센,,
3,좌비, ,좌중홈, ,우비, ,우안, ,,4,2,1,1,0.357,최형우,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,삼성,넥센,,
4, ,3땅,좌중안, ,유땅, ,2땅, ,,4,1,0,1,0.339,박석민,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,삼성,넥센,,
5, ,2땅,우안, ,우비, , ,삼진,,4,1,0,0,0.303,이승엽,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,삼성,넥센,,
6, ,좌중2,1희번, , ,3안, ,4구,,2,2,0,2,0.271,박해민,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,삼성,넥센,,
7, ,4구,우안, , ,3땅, ,좌안,,3,2,1,1,0.324,이지영,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,삼성,넥센,,
8, ,4구,2유병, , ,3땅, ,삼진,,3,0,0,0,0.294,김상수,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,삼성,넥센,,
0,2땅, ,우비, ,2땅, ,4구, ,,3,0,0,0,0.382,서건창,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,넥센,삼성,,
1,2땅, ,4구, ,3땅, ,좌비, ,,3,0,0,0,0.277,이택근,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,넥센,삼성,,
2,우중안, ,2좌안, ,우비, , ,중비,,4,2,0,1,0.313,유한준,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,넥센,삼성,,
3,중홈, ,삼진, , ,4구, ,삼진,,3,1,2,2,0.313,박병호,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,넥센,삼성,,
4,우비, ,3땅, , ,중안, ,중홈,,4,2,1,1,0.299,강정호,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,넥센,삼성,,
5, ,좌홈, ,삼진, ,유땅, ,좌2,,4,2,2,1,0.278,윤석민,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,넥센,삼성,,
6, , , , , , , , ,,0,0,0,0,0.214,김하성,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,넥센,삼성,,
7, ,1직, ,삼진, ,중비, , ,,3,0,0,0,0.318,안태영,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,넥센,삼성,,
8, , , , , , , ,3땅,,1,0,0,0,0.000,김지수,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,넥센,삼성,,
9, ,삼진, ,2실, ,좌비, , ,,3,0,0,0,0.272,문우람,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,넥센,삼성,,
10, ,삼진, , , , , , ,,1,0,0,0,0.244,허도환,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,넥센,삼성,,
11, , , ,투땅, , , , ,,1,0,0,0,0.214,박헌도,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,넥센,삼성,,
12, , , , , , ,삼진, ,,1,0,0,0,0.067,박동원,구장 : 목동,"관중 : 4,343",2014.06.10(화),개시 : 18:30,경기시간 : 3:02,넥센,삼성,,
0,중비, ,2땅,우중3, ,투땅, ,삼진, ,5,1,3,1,0.283,이종욱,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,NC,두산,,
1,좌비, ,투안,유땅, ,좌안, , ,중홈,5,3,2,1,0.304,모창민,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,NC,두산,,
2,1땅, ,4구,우안, ,중안, , ,우안,4,3,0,1,0.386,나성범,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,NC,두산,,
3, ,중비,중비,좌안, ,우비, , ,삼진,5,1,0,0,0.273,이호준,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,NC,두산,,
4, ,우안,4구,2유병, , ,1땅, ,중안,4,2,1,1,0.352,테임즈,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,NC,두산,,
5, , , , , , , , , ,0,0,0,0,0.243,김종호,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,NC,두산,,
6, ,4구,2비, ,삼진, ,우비, , ,3,0,0,1,0.344,권희동,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,NC,두산,,
7, , , , , , , , ,삼진,1,0,0,0,0.278,조영훈,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,NC,두산,,
8, ,우2, ,중안,우비, ,우비, ,중비,5,2,2,1,0.254,손시헌,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,NC,두산,,
9, ,삼진, ,좌안,2비, , ,삼진, ,4,1,0,1,0.317,지석훈,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,NC,두산,,
10, ,좌비, ,투희실, ,중비, ,2땅, ,3,0,0,1,0.272,김태군,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,NC,두산,,
0,우안,좌중안, ,삼진, , ,삼진, ,우비,5,2,0,2,0.368,민병헌,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,두산,NC,,
1,우안,좌땅, ,유땅, , , , , ,3,1,0,1,0.350,최주환,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,두산,NC,,
2, , , , , , ,4구, ,2비,1,0,0,0,0.289,고영민,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,두산,NC,,
3,4구,좌중안, ,삼진, , ,2유병, , ,3,1,1,0,0.327,김현수,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,두산,NC,,
4,좌안,삼진, , ,삼진, , ,좌중안, ,4,2,2,0,0.312,칸투,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,두산,NC,,
5,중비, ,4구, ,유비, , ,2직, ,3,0,0,0,0.333,홍성흔,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,두산,NC,,
6,중비, ,좌2, ,유직, , ,좌안, ,4,2,0,1,0.318,양의지,구장 : 잠실,"관중 : 8,945",2014.06.10(화),개시 : 18:31,경기시간 : 3:43,두산,NC,,
