,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9
8, ,우중2,3안, ,중2, ,우파,삼진, ,5,3,3,0,0.333,장운호,구장 : 잠실,"관중 : 15,397",2013.10.02(수),개시 : 18:28,경기시간 : 3:42,한화,LG,
9, ,삼진,2땅, , , , , , ,2,0,0,0,0.243,정범모,구장 : 잠실,"관중 : 15,397",2013.10.02(수),개시 : 18:28,경기시간 : 3:42,한화,LG,
10, , , , ,중비, ,우안, ,포파,3,1,0,0,0.241,엄태용,구장 : 잠실,"관중 : 15,397",2013.10.02(수),개시 : 18:28,경기시간 : 3:42,한화,LG,
0,유직,중안,중비, , ,유땅, ,중비, ,5,1,2,1,0.329,박용택,구장 : 잠실,"관중 : 15,397",2013.10.02(수),개시 : 18:28,경기시간 : 3:42,LG,한화,
1,1땅,좌안, ,유땅, ,좌비, , , ,4,1,0,1,0.270,손주인,구장 : 잠실,"관중 : 15,397",2013.10.02(수),개시 : 18:28,경기시간 : 3:42,LG,한화,
2, , , , , , , , ,유직,1,0,0,0,0.237,이대형,구장 : 잠실,"관중 : 15,397",2013.10.02(수),개시 : 18:28,경기시간 : 3:42,LG,한화,
3,중안,좌2, ,좌2, , ,유비, ,삼진,5,3,2,1,0.347,이병규,구장 : 잠실,"관중 : 15,397",2013.10.02(수),개시 : 18:28,경기시간 : 3:42,LG,한화,
4,우중2,중비, ,유땅, , ,좌중안, ,4구,4,2,1,0,0.315,정성훈,구장 : 잠실,"관중 : 15,397",2013.10.02(수),개시 : 18:28,경기시간 : 3:42,LG,한화,
5, , , , , , , , , ,0,0,0,0,0.217,정주현,구장 : 잠실,"관중 : 15,397",2013.10.02(수),개시 : 18:28,경기시간 : 3:42,LG,한화,
6,2땅,유땅, ,1비, , ,유비, ,유비,5,0,0,0,0.331,이진영,구장 : 잠실,"관중 : 15,397",2013.10.02(수),개시 : 18:28,경기시간 : 3:42,LG,한화,
7, ,좌2,좌중2, ,1땅, ,우비, , ,4,2,0,2,0.275,정의윤,구장 : 잠실,"관중 : 15,397",2013.10.02(수),개시 : 18:28,경기시간 : 3:42,LG,한화,
8, ,2땅,4구, ,2땅, , ,좌중안, ,3,1,0,1,0.285,이병규,구장 : 잠실,"관중 : 15,397",2013.10.02(수),개시 : 18:28,경기시간 : 3:42,LG,한화,
9, ,우안, , , , , , , ,1,1,1,1,0.204,윤요섭,구장 : 잠실,"관중 : 15,397",2013.10.02(수),개시 : 18:28,경기시간 : 3:42,LG,한화,
10, , ,3희번, ,투번, , ,삼진, ,2,0,0,0,0.260,현재윤,구장 : 잠실,"관중 : 15,397",2013.10.02(수),개시 : 18:28,경기시간 : 3:42,LG,한화,
11, ,우2,우안, , ,삼진, ,유땅, ,4,2,2,1,0.257,오지환,구장 : 잠실,"관중 : 15,397",2013.10.02(수),개시 : 18:28,경기시간 : 3:42,LG,한화,
0,투땅, ,1땅, ,투희번, ,유땅,사구, ,3,0,0,1,0.297,배영섭,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,삼성,롯데,
1,중비, ,유땅, ,1땅, ,4구,우중2, ,4,1,2,1,0.282,박한이,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,삼성,롯데,
2,유땅, , ,삼진,좌안, ,중안, ,유땅,5,2,1,1,0.316,박석민,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,삼성,롯데,
3, ,삼진, ,2안,삼진, ,중비, ,2땅,5,1,0,1,0.304,최형우,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,삼성,롯데,
4, ,좌안, ,좌2, ,유안,좌2, , ,4,4,1,3,0.381,채태인,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,삼성,롯데,
5, , , , , , , , ,좌중안,1,1,0,0,0.205,강봉규,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,삼성,롯데,
6, ,4구, ,4구, ,유땅, , , ,1,0,0,0,0.273,김태완,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,삼성,롯데,
7, , , , , , ,유안, ,3땅,2,1,1,0,0.333,성의준,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,삼성,롯데,
8, ,3파, ,우희비, ,좌2, ,2땅, ,3,1,2,0,0.275,정형식,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,삼성,롯데,
9, ,우비, ,중비, ,2땅, ,좌중3, ,4,1,0,1,0.239,이지영,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,삼성,롯데,
10, , ,중비, ,우중안,2비, ,3땅, ,4,1,0,1,0.211,정병곤,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,삼성,롯데,
0,좌비, ,2땅, ,삼진, , , , ,3,0,0,0,0.242,조홍석,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,롯데,삼성,
1, , , , , , ,좌안, , ,1,1,0,0,0.236,김대우,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,롯데,삼성,
2, , , , , , , , ,삼진,1,0,0,0,0.218,신본기,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,롯데,삼성,
3,유땅, ,3땅, , ,좌안,유땅, , ,4,1,0,1,0.260,정훈,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,롯데,삼성,
4, , , , , , , , ,삼진,1,0,0,0,0.000,임종혁,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,롯데,삼성,
5,투번, ,유땅, , ,좌홈,중비, ,삼진,5,1,2,1,0.343,손아섭,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,롯데,삼성,
6, ,유땅, ,우비, ,유실, ,2땅, ,4,0,0,0,0.273,전준우,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,롯데,삼성,
7, ,3땅, ,중비, ,중안, ,2안, ,4,2,0,0,0.255,박종윤,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,롯데,삼성,
8, ,우중2, ,삼진, ,4구, ,삼진, ,3,1,0,0,0.270,황재균,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,롯데,삼성,
9, ,4구, , ,1땅, , , , ,1,0,0,0,0.238,조성환,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,롯데,삼성,
10, , , , , ,1땅, ,4구, ,1,0,0,0,0.264,장성호,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,롯데,삼성,
11, ,3땅, , ,좌중안,삼진, , , ,3,1,0,0,0.400,김준태,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,롯데,삼성,
12, , , , , , , ,삼진, ,1,0,0,0,0.000,고도현,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,롯데,삼성,
13, , , , , , , , , ,0,0,0,0,0.115,김사훈,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,롯데,삼성,
14, , ,우안, ,삼진, , , , ,2,1,0,0,0.242,문규현,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,롯데,삼성,
15, , , , , , ,삼진, ,좌안,2,1,0,0,0.255,이승화,구장 : 사직,"관중 : 5,682",2013.10.02(수),개시 : 18:31,경기시간 : 3:34,롯데,삼성,
0,4구,중안, ,중비, ,중비, ,1땅, ,4,1,0,2,0.307,이종욱,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,두산,KIA,
1, , , , , , , , , ,0,0,0,0,0.252,손시헌,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,두산,KIA,
2,우안,4구, ,좌안, ,4구, , ,삼진,3,2,0,1,0.298,허경민,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,두산,KIA,
3,3땅,4구, ,중비, ,유안, , ,좌2,4,2,0,0,0.322,민병헌,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,두산,KIA,
4, , , , , , , , , ,0,0,0,1,0.271,박건우,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,두산,KIA,
5,좌안,4구, ,중비, , ,2땅, ,4구,3,1,2,1,0.299,오재일,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,두산,KIA,
6, , , , , , , , , ,0,0,0,1,0.350,김동한,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,두산,KIA,
7, , , , , , , , , ,0,0,0,0,0.271,최준석,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,두산,KIA,
8,우중안,유땅, , ,삼진, ,좌비, ,2우안,5,2,2,1,0.299,홍성흔,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,두산,KIA,
9,우희비, ,중비, ,우안, ,유땅, ,1땅,4,1,1,0,0.304,이원석,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,두산,KIA,
10,유비, ,중비, ,우비, , ,2안,좌안,5,2,2,0,0.281,정수빈,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,두산,KIA,
11, ,삼진,삼진, ,삼진, , , , ,3,0,0,0,0.248,양의지,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,두산,KIA,
12, , , , , , , ,우비, ,1,0,0,0,0.297,최주환,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,두산,KIA,
13, , , , , , , , ,3땅,1,0,0,0,0.259,임재철,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,두산,KIA,
14, ,2비, ,중안, ,좌비, ,유땅, ,4,1,0,0,0.314,김재호,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,두산,KIA,
15, , , , , , , , , ,0,0,0,0,0.276,최재훈,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,두산,KIA,
0,삼진,4구, ,우안, ,좌비, , ,2땅,4,1,0,0,0.308,신종길,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,KIA,두산,
1,우안,삼진, ,유2병, , ,중안, ,중비,5,2,0,1,0.571,김광연,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,KIA,두산,
2,4구,삼진, , ,삼진, ,4구, , ,2,0,0,1,0.247,이범호,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,KIA,두산,
3, , , , , , , , , ,0,0,0,0,0.148,윤완주,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,KIA,두산,
4, , , , , , , , ,우안,1,1,0,0,0.255,차일목,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,KIA,두산,
5, , , , , , , , , ,0,0,0,0,0.091,유재혁,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,KIA,두산,
6,삼진, ,좌안, ,유땅, ,삼진, , ,4,1,0,0,0.290,나지완,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,KIA,두산,
7, , , , , , , , , ,0,0,0,0,0.200,이준호,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,KIA,두산,
8, , , , , , , , ,우중안,1,1,0,0,0.243,김주형,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,KIA,두산,
9,4구, ,우비, ,중안, ,삼진, ,삼진,4,1,0,1,0.233,황정립,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,KIA,두산,
10,좌안, ,삼진, ,우2, ,삼진, , ,4,2,1,1,0.288,박기남,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,KIA,두산,
11,4구, ,삼진, ,유땅, , ,유땅, ,3,0,1,1,0.182,이동훈,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,KIA,두산,
12,좌홈, , ,2비, ,삼진, , , ,3,1,4,1,0.159,이홍구,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,KIA,두산,
13, , , , , , , ,삼진, ,1,0,0,0,0.286,이종환,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,KIA,두산,
14, , , , , , , , , ,0,0,0,0,0.173,백용환,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,KIA,두산,
15,우비, , ,중안, ,우비, ,3땅, ,4,1,0,0,0.248,안치홍,구장 : 무등,"관중 : 5,067",2013.10.03(목),개시 : 14:01,경기시간 : 3:33,KIA,두산,
0,좌비, ,투땅, , ,삼진, ,2땅, ,4,0,0,0,0.251,이대수,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,한화,LG, 
1,삼진, , ,중안, ,삼진, , ,2땅,4,1,0,0,0.278,김경언,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,한화,LG, 
2,우안, , ,4구, , ,4구, ,4구,1,1,0,0,0.319,김태균,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,한화,LG, 
3, , , , , , , , , ,0,0,0,0,0.167,박상규,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,한화,LG, 
4,투비, , ,유병, , ,32병, ,중비,4,0,0,0,0.308,이양기,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,한화,LG, 
5, ,우2, ,삼진, , ,4구, ,4구,2,1,0,0,0.266,송광민,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,한화,LG, 
6, ,2땅, , ,삼진, ,우안, ,좌비,4,1,0,0,0.287,정현석,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,한화,LG, 
7, ,좌비, , ,2땅, ,삼진, , ,4,1,0,0,0.111,하주석,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,한화,LG,1안
8, , ,삼진, ,삼진, , ,우안, ,4,1,0,0,0.316,장운호,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,한화,LG,1땅
9, , ,좌비, , ,삼진, ,유병, ,4,0,0,0,0.226,엄태용,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,한화,LG,삼진
0,좌비, ,좌비, ,좌비, , ,3직, ,4,0,0,0,0.326,박용택,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,LG,한화, 
1,중비, ,유땅, , ,중비, ,좌비, ,4,0,0,0,0.267,손주인,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,LG,한화, 
2,우안, , ,우안, ,2땅, , ,좌비,4,2,0,0,0.349,이병규,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,LG,한화, 
3,3땅, , ,2땅, ,3땅, , ,좌비,4,0,0,0,0.312,정성훈,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,LG,한화, 
4, ,중안, ,32병, , ,중비, ,삼진,4,1,0,0,0.330,이진영,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,LG,한화, 
5, ,좌비, , ,우비, ,2땅, , ,3,0,0,0,0.272,정의윤,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,LG,한화,4구
6, , , , , , , , , ,0,0,0,0,0.237,이대형,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,LG,한화, 
7, ,삼진, , ,유비, ,2안, , ,3,1,0,0,0.286,이병규,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,LG,한화, 
8, , , , , , , , , ,0,0,0,0,0.267,문선재,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,LG,한화,투희번
9, ,좌비, , ,4구, ,좌비, , ,2,0,0,0,0.202,윤요섭,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,LG,한화, 
10, , , , , , , , , ,0,0,0,1,0.276,김용의,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,LG,한화,4구
11, , ,중비, ,4구, , ,2땅, ,3,1,1,0,0.258,오지환,구장 : 잠실,"관중 : 22,049",2013.10.03(목),개시 : 16:58,경기시간 : 2:55,LG,한화,우3
0,삼진, ,3파,2땅, ,1안, ,좌비, ,5,1,0,0,0.263,서건창,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,넥센,SK,
1,삼진, ,포파, ,4구,중안, , , ,3,1,0,1,0.266,서동욱,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,넥센,SK,
2, , , , , , , , ,3실,1,0,0,0,0.286,송지만,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,넥센,SK,
3,우안, ,우안, ,4구,유비, , ,삼진,4,2,0,2,0.288,이택근,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,넥센,SK,
4,우비, ,좌홈, ,4구,투땅, , ,우비,4,1,3,2,0.318,박병호,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,넥센,SK,
5, ,삼진,중비, ,삼진, ,삼진, ,유비,5,0,0,0,0.283,김민성,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,넥센,SK,
6, ,3땅, ,3파,좌안, ,유비, , ,4,1,2,0,0.294,강정호,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,넥센,SK,
7, ,우안, ,중안,사구, ,삼진, , ,3,2,0,0,0.292,오윤,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,넥센,SK,
8, ,삼진, ,4구, , , , , ,1,0,0,0,0.270,유한준,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,넥센,SK,
9, , , , ,우희비, , ,1파, ,1,0,1,0,0.306,문우람,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,넥센,SK,
10, , ,4구,투땅,유비, , , , ,2,0,0,1,0.210,허도환,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,넥센,SK,
11, , , , , , , ,삼진, ,1,0,0,0,0.000,지재옥,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,넥센,SK,
0,좌2, ,4구,좌안, ,좌안,4구, , ,3,3,1,3,0.321,김재현,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,SK,넥센,
1,삼진, ,삼진,좌중2, ,삼진,4구, , ,4,1,3,0,0.263,박재상,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,SK,넥센,
2,우희비, ,3땅,중비, ,2땅, , , ,3,0,2,0,0.248,이재원,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,SK,넥센,
3, , , , , , ,삼진, , ,1,0,0,0,0.221,임훈,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,SK,넥센,
4,좌안, ,2땅, ,중홈,좌비, ,좌중안, ,5,3,1,1,0.289,박정권,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,SK,넥센,
5, , , , , , , , , ,0,0,0,0,0.280,정근우,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,SK,넥센,
6, , , , , , , , , ,0,0,0,0,0.258,조동화,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,SK,넥센,
7,사구, , ,삼진,중2, ,우중홈,중비, ,4,2,1,2,0.263,한동민,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,SK,넥센,
8,삼진, , ,삼진, , , , , ,2,0,0,0,0.213,조인성,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,SK,넥센,
9, , , , ,우중안, ,삼진,2직, ,3,1,1,0,0.293,정상호,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,SK,넥센,
10, ,유땅, ,4구,삼진, ,4구,3땅, ,3,0,0,2,0.235,김상현,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,SK,넥센,
11, ,4구, ,우안,유땅, ,중비, , ,3,1,0,1,0.226,김성현,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,SK,넥센,
12, ,2유병, ,중안,우안, ,좌2, , ,4,3,1,1,0.206,최윤석,구장 : 문학,"관중 : 23,099",2013.10.03(목),개시 : 17:01,경기시간 : 3:58,SK,넥센,
0,중비, ,2땅, , ,유비, , , ,3,0,0,0,0.295,배영섭,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,삼성,롯데,
1, , , , , , , ,투땅,중비,2,0,0,0,0.273,정형식,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,삼성,롯데,
2,4구, ,2땅, , ,중비, ,좌안,삼진,4,1,0,1,0.357,이상훈,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,삼성,롯데,
3,우안, ,유비, , ,좌홈, , , ,3,2,1,1,0.318,박석민,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,삼성,롯데,
4, , , , , , , ,좌2,중안,2,2,1,1,0.500,백상원,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,삼성,롯데,
5,투땅, , ,3땅, ,우홈, ,중안,2땅,5,2,2,2,0.305,최형우,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,삼성,롯데,
6,삼진, , ,삼진, ,3땅, ,우안, ,4,1,1,0,0.207,강봉규,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,삼성,롯데,
7, ,우홈, ,중비, , ,좌비,2땅, ,4,1,1,1,0.225,우동균,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,삼성,롯데,
8, ,삼진, , ,삼진, ,3비, , ,3,0,0,0,0.267,성의준,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,삼성,롯데,
9, , , , , , , ,우안, ,1,1,1,0,0.284,박한이,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,삼성,롯데,
10, , , , , , , , , ,0,0,0,0,0.190,강명구,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,삼성,롯데,
11, ,중비, , ,삼진, ,유실, , ,3,0,0,0,0.235,이정식,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,삼성,롯데,
12, , , , , , , ,삼진, ,1,0,0,0,0.272,김태완,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,삼성,롯데,
13, , , , , , , , , ,0,0,0,0,0.239,이지영,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,삼성,롯데,
14, ,삼진, , ,삼진, ,삼진, ,중안,4,1,0,1,0.213,정병곤,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,삼성,롯데,
0,3안, ,중2, ,2직,4구, ,투직, ,4,2,0,1,0.344,손아섭,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,롯데,삼성,
1,좌비, ,사구, ,좌안,3파, ,유땅, ,4,1,0,0,0.255,이승화,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,롯데,삼성,
2,우안, ,1병, ,3땅, ,우안, , ,4,2,0,1,0.298,박준서,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,롯데,삼성,
3, , , , , , , ,1파, ,1,0,0,1,0.259,정훈,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,롯데,삼성,
4,우안, ,중비, ,우비, ,좌안, ,좌안,5,3,0,2,0.277,전준우,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,롯데,삼성,
5,좌비, , ,우2, ,1땅,2비, ,좌비,5,1,0,0,0.255,박종윤,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,롯데,삼성,
6,좌중2, , ,2땅, ,투안,좌2, ,2비,5,3,3,2,0.274,황재균,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,롯데,삼성,
7, ,2땅, ,삼진, ,우안, , , ,3,1,1,0,0.237,김대우,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,롯데,삼성,
8, , , , , , ,2땅, , ,1,0,1,0,0.238,조홍석,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,롯데,삼성,
9, , , , , , , , ,우중안,1,1,1,0,0.242,조성환,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,롯데,삼성,
10, ,유땅, ,투땅, ,투안,우중안, , ,4,2,1,0,0.223,신본기,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,롯데,삼성,
11, ,중비, , ,4구, , , , ,1,0,0,1,0.111,김사훈,구장 : 사직,"관중 : 7,600",2013.10.03(목),개시 : 17:01,경기시간 : 3:22,롯데,삼성,
