,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12,13,14
12, , ,4구, ,우중2,중비, ,4구, ,2,1,0,0,0.219,김강민,구장 : 사직,"관중 : 30,000",2008.06.06(금),개시 : 14:02,경기시간 : 3:22,SK,롯데,,,,,,
0,2땅, ,좌비, , ,중비, ,좌안, ,4,1,0,0,0.303,정수근,구장 : 사직,"관중 : 30,000",2008.06.06(금),개시 : 14:02,경기시간 : 3:22,롯데,SK,,,,,,
1, , , , , , , , , ,0,0,0,1,0.177,이승화,구장 : 사직,"관중 : 30,000",2008.06.06(금),개시 : 14:02,경기시간 : 3:22,롯데,SK,,,,,,
2,4구, ,포번, , ,유땅, ,좌중안, ,3,1,0,0,0.270,김주찬,구장 : 사직,"관중 : 30,000",2008.06.06(금),개시 : 14:02,경기시간 : 3:22,롯데,SK,,,,,,
3,4구, , ,좌비, ,유땅, ,중희비, ,2,0,1,0,0.333,조성환,구장 : 사직,"관중 : 30,000",2008.06.06(금),개시 : 14:02,경기시간 : 3:22,롯데,SK,,,,,,
4,삼진, , ,삼진, , ,사구,4구, ,2,0,0,1,0.321,이대호,구장 : 사직,"관중 : 30,000",2008.06.06(금),개시 : 14:02,경기시간 : 3:22,롯데,SK,,,,,,
5, ,1땅, ,2비, , ,좌2,좌비, ,4,1,0,0,0.333,강민호,구장 : 사직,"관중 : 30,000",2008.06.06(금),개시 : 14:02,경기시간 : 3:22,롯데,SK,,,,,,
6, ,삼진, , ,1땅, ,사구, ,중안,3,1,0,0,0.265,가르시아,구장 : 사직,"관중 : 30,000",2008.06.06(금),개시 : 14:02,경기시간 : 3:22,롯데,SK,,,,,,
7, ,4구, , ,우중안, ,우희비, ,삼진,2,1,1,0,0.287,정보명,구장 : 사직,"관중 : 30,000",2008.06.06(금),개시 : 14:02,경기시간 : 3:22,롯데,SK,,,,,,
8, ,2땅, , ,삼진, ,2비, ,2병,4,0,0,0,0.162,마해영,구장 : 사직,"관중 : 30,000",2008.06.06(금),개시 : 14:02,경기시간 : 3:22,롯데,SK,,,,,,
9, , ,삼진, ,2땅, ,중비, , ,3,0,0,0,0.175,이원석,구장 : 사직,"관중 : 30,000",2008.06.06(금),개시 : 14:02,경기시간 : 3:22,롯데,SK,,,,,,
0,중안, ,1땅, , ,4구, ,좌안,삼진,4,2,0,1,0.354,박한이,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,삼성,KIA,,,,,,
1,중비, , ,2땅, ,삼진, , , ,3,0,0,0,0.241,박종호,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,삼성,KIA,,,,,,
2, , , , , , , ,우안, ,1,1,0,1,0.220,신명철,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,삼성,KIA,,,,,,
3,중비, , ,유땅, ,우비, ,우2, ,4,1,1,0,0.219,양준혁,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,삼성,KIA,,,,,,
4, ,4구, ,4구, , ,중안,4구, ,1,1,0,0,0.307,박석민,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,삼성,KIA,,,,,,
5, ,삼진, ,3땅, , ,삼진,좌안, ,4,1,1,0,0.310,채태인,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,삼성,KIA,,,,,,
6, ,삼진, , ,유비, ,투땅,투땅, ,4,0,0,1,0.248,최형우,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,삼성,KIA,,,,,,
7, , ,삼진, ,유땅, ,중안,삼진, ,4,1,1,0,0.340,강봉규,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,삼성,KIA,,,,,,
8, , ,2안, ,3땅, , , , ,2,1,0,0,0.297,진갑용,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,삼성,KIA,,,,,,
9, , , , , , ,삼진, ,3비,2,0,0,0,0.000,현재윤,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,삼성,KIA,,,,,,
10, , ,우비, , ,우비, ,2땅,2땅,4,0,0,0,0.247,김재걸,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,삼성,KIA,,,,,,
0,중2,좌안, ,4구, ,2땅, ,투희번, ,3,2,1,1,0.315,이용규,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,KIA,삼성,,,,,,
1,2땅,4구, ,2땅, ,유땅, ,삼진, ,4,0,0,0,0.317,이종범,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,KIA,삼성,,,,,,
2,4구,우비, , ,삼진,좌비, ,4구, ,3,0,0,0,0.368,장성호,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,KIA,삼성,,,,,,
3, , , , , , , , , ,0,0,0,0,0.000,최용규,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,KIA,삼성,,,,,,
4, , , , , , , , , ,0,0,0,0,0.000,한기주,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,KIA,삼성,,,,,,
5,중희비, ,유땅, ,좌홈, ,유땅,4구, ,3,1,2,1,0.331,이재주,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,KIA,삼성,,,,,,
6, , , , , , , , , ,0,0,0,0,0.125,채종범,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,KIA,삼성,,,,,,
7,1땅, ,4구, ,2안, ,1땅,1땅, ,4,1,0,1,0.333,김원섭,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,KIA,삼성,,,,,,
8, ,삼진,우안, ,좌2, ,좌안, , ,4,3,0,1,0.283,이현곤,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,KIA,삼성,,,,,,
9, ,중안,유2병, ,4구, ,우2, , ,3,2,0,1,0.245,김선빈,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,KIA,삼성,,,,,,
10, ,유실, ,유땅,좌중안, ,1땅, , ,4,1,2,0,0.250,차일목,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,KIA,삼성,,,,,,
11, ,우비, ,삼진,중비, , ,3안, ,4,1,0,0,0.189,김종국,구장 : 무등,"관중 : 13,400",2008.06.06(금),개시 : 17:00,경기시간 : 3:13,KIA,삼성,,,,,,
0,삼진, ,삼진, , ,1땅, ,투안, ,4,1,0,0,0.293,이대형,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,LG,두산,,,,,,
1,우중안, ,유비, , ,3직, ,우희비, ,3,1,1,0,0.236,이종열,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,LG,두산,,,,,,
2,좌안, ,포파, , ,중비, ,3안, ,4,2,1,0,0.387,안치용,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,LG,두산,,,,,,
3,유비, , ,1땅, , ,1땅,삼진, ,4,0,0,0,0.317,페타지니,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,LG,두산,,,,,,
4,우비, , ,투땅, , ,유땅, ,2비,4,0,0,0,0.280,최동수,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,LG,두산,,,,,,
5, ,좌중안, ,중비, , ,2땅, ,삼진,4,1,0,0,0.287,손인호,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,LG,두산,,,,,,
6, ,유2병, , ,중비, , ,좌비,좌비,4,0,0,0,0.248,조인성,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,LG,두산,,,,,,
7, ,좌안, , ,유땅, , ,중안, ,3,2,0,1,0.279,박경수,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,LG,두산,,,,,,
8, ,유땅, , ,투땅, , ,우중안, ,3,1,0,1,0.221,박용근,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,LG,두산,,,,,,
0,중비, ,투희번, , , , , , ,1,0,0,0,0.303,이종욱,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,두산,LG,,,,,,
1, , , ,1비, ,우비, ,우3, ,3,1,0,1,0.250,전상렬,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,두산,LG,,,,,,
2,3비, ,1비,3땅, ,좌안, ,4구, ,4,1,0,2,0.270,고영민,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,두산,LG,,,,,,
3, , , , , , , , , ,0,0,0,0,0.233,정원석,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,두산,LG,,,,,,
4,중안, ,4구, ,삼진,우2, ,4구, ,3,2,2,2,0.348,김현수,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,두산,LG,,,,,,
5,4구, ,좌중안, ,좌안,중2, ,32병, ,4,3,2,2,0.301,김동주,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,두산,LG,,,,,,
6, , , , , , , , , ,0,0,0,0,0.203,이대수,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,두산,LG,,,,,,
7,좌비, ,좌홈, ,좌2,유땅, , , ,4,2,3,1,0.335,홍성흔,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,두산,LG,,,,,,
8, , , , , , , ,우중2, ,1,1,1,0,0.221,안경현,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,두산,LG,,,,,,
9, ,삼진,우안, ,투땅, ,2직,1땅, ,5,1,1,0,0.194,이성열,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,두산,LG,,,,,,
10, ,3파,삼진, ,2땅, ,삼진, , ,4,0,0,0,0.245,오재원,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,두산,LG,,,,,,
11, ,2비, ,우파, ,2땅,우중2, , ,4,1,0,0,0.250,최승환,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,두산,LG,,,,,,
12, , ,좌2,중3, ,우안,삼진, , ,4,3,0,2,0.275,김재호,구장 : 잠실,"관중 : 25,892",2008.06.06(금),개시 : 17:00,경기시간 : 3:01,두산,LG,,,,,,
0,2안,4구, , ,중비, , ,1땅, ,5,1,0,0,0.296,이택근,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,우리,한화,삼진, ,3땅,,,
1,4구,1땅, , ,2땅, , , , ,2,0,0,0,0.361,전준호,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,우리,한화, , , ,,,
2, , , , , , , ,유땅, ,2,0,0,0,0.138,권도영,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,우리,한화,삼진, , ,,,
3,우비, ,우비, ,삼진, , ,삼진, ,5,0,0,0,0.294,송지만,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,우리,한화, ,3땅, ,,,
4,우비, ,유땅, , ,유땅, , ,2땅,5,0,0,0,0.277,브룸바,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,우리,한화, ,삼진, ,,,
5,4구, ,삼진, , ,2비, , ,1땅,4,0,0,0,0.248,정성훈,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,우리,한화, ,1땅, ,,,
6,중비, , ,2땅, ,2땅, , ,좌2,4,1,0,0,0.267,이숭용,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,우리,한화, , , ,,,
7, , , , , , , , , ,0,0,0,0,0.167,정수성,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,우리,한화, , , ,,,
8, , , , , , , , , ,1,0,0,0,0.224,전근표,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,우리,한화, , ,삼진,,,
9, ,2비, ,우비, , ,좌비, ,고4,4,1,0,0,0.261,강귀태,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,우리,한화, , ,우안,,,
10, ,유안, ,3땅, , ,좌안, , ,3,2,0,0,0.173,강정호,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,우리,한화, , , ,,,
11, , , , , , , , ,2땅,2,0,0,0,0.253,유재신,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,우리,한화, , ,삼진,,,
12, ,2땅, , ,3안, ,2땅, , ,4,1,0,0,0.268,황재균,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,우리,한화,2땅, ,4구,,,
0,1땅, ,좌비, , ,우비, ,좌중안, ,5,1,0,0,0.220,윤재국,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,한화,우리,2땅, , ,,,
1,삼진, ,삼진, , , , , , ,2,0,0,0,0.286,송광민,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,한화,우리, , , ,,,
2, , , , , ,4구, ,우안, ,1,1,0,0,0.183,이여상,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,한화,우리, , , ,,,
3, , , , , , , , , ,1,0,0,0,0.305,이영우,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,한화,우리, ,삼진, ,,,
4, , , , , , , , , ,0,0,0,0,0.168,한상훈,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,한화,우리, , , ,,,
5,사구, , ,1땅, ,4구, ,좌비, ,3,0,0,0,0.309,클락,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,한화,우리, ,1땅, ,,,
6,좌안, , ,3파, ,유비, , ,2땅,5,1,0,0,0.346,김태균,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,한화,우리, ,삼진, ,,,
7,투땅, , ,3땅, , ,중비, ,4구,4,1,0,1,0.270,이범호,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,한화,우리, , ,우중2,,,
8, ,좌비, , ,중비, ,2땅, ,유직,4,0,0,0,0.256,김태완,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,한화,우리, , , ,,,
9, , , , , , , , , ,1,1,0,0,0.238,오승택,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,한화,우리, , ,3안,,,
10, ,투땅, , ,우비, ,삼진, , ,4,1,0,0,0.278,추승우,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,한화,우리,3안, ,고4,,,
11, ,유땅, , ,1땅, , ,삼진, ,3,0,0,0,0.206,신경현,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,한화,우리,투희번, , ,,,
12, , , , , , , , , ,0,0,1,0,0.165,이희근,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,한화,우리, , ,사구,,,
13, , ,3땅, , ,2땅, ,유비, ,4,0,0,0,0.230,김민재,구장 : 대전,"관중 : 9,086",2008.06.06(금),개시 : 17:00,경기시간 : 3:42,한화,우리,유땅, , ,,,
0,우중2, , ,좌비, ,유땅, , , ,3,1,0,0,0.312,이진영,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,SK,롯데,,,,,,
1, , , , , , , , ,우비,1,0,0,0,0.184,박정권,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,SK,롯데,,,,,,
2,1직, , ,2땅, , ,2안, ,4구,3,1,0,2,0.316,박재상,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,SK,롯데,,,,,,
3,우비, , ,우비, , ,좌안, ,우안,4,2,0,0,0.311,김재현,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,SK,롯데,,,,,,
4, ,삼진, , ,삼진, ,중희비, , ,2,0,1,0,0.373,박재홍,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,SK,롯데,,,,,,
5, , , , , , , , ,투안,1,1,1,0,0.250,조동화,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,SK,롯데,,,,,,
6, ,3땅, , ,3땅, ,우비, ,사구,3,0,0,0,0.329,최정,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,SK,롯데,,,,,,
7, ,유땅, , ,우비, ,2비, ,32병,4,0,0,0,0.297,박경완,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,SK,롯데,,,,,,
8, , ,포파, , ,2땅, ,우비, ,3,0,0,0,0.287,정근우,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,SK,롯데,,,,,,
9, , ,우비, , ,중안, ,3안, ,3,2,0,0,0.308,나주환,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,SK,롯데,,,,,,
10, , ,삼진, , ,투번, ,2병, ,3,0,0,0,0.211,김강민,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,SK,롯데,,,,,,
0,유땅, ,좌비, , ,4구, ,2땅, ,3,0,0,0,0.298,정수근,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,롯데,SK,,,,,,
1,투중안, , ,유땅, ,삼진, ,삼진, ,4,1,0,0,0.270,김주찬,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,롯데,SK,,,,,,
2,삼진, , ,삼진, , ,2땅, ,3땅,4,0,0,0,0.327,조성환,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,롯데,SK,,,,,,
3, ,우비, ,좌비, , ,우안, ,투땅,4,1,0,0,0.320,이대호,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,롯데,SK,,,,,,
4, ,중비, , ,유땅, ,좌비, ,우비,4,0,0,0,0.326,강민호,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,롯데,SK,,,,,,
5, ,2땅, , ,2땅, ,4구, , ,2,0,0,0,0.263,가르시아,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,롯데,SK,,,,,,
6, , ,삼진, ,삼진, ,2땅, , ,3,0,0,0,0.278,정보명,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,롯데,SK,,,,,,
7, , ,유땅, , ,3땅, ,우안, ,3,1,0,0,0.219,박현승,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,롯데,SK,,,,,,
8, , , , , , , , , ,0,0,0,0,0.177,이승화,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,롯데,SK,,,,,,
9, , ,좌2, , ,2땅, ,투비, ,3,1,0,0,0.186,이원석,구장 : 사직,"관중 : 30,000",2008.06.07(토),개시 : 16:31,경기시간 : 2:48,롯데,SK,,,,,,
0,중안,1땅, ,2땅, , , , , ,3,1,0,1,0.354,박한이,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,삼성,KIA,,,,,,
1, , , , , , ,좌비, ,투희번,1,0,0,0,0.149,허승민,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,삼성,KIA,,,,,,
2,삼진,좌파, , ,우비, ,중비, ,좌비,5,0,0,0,0.211,신명철,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,삼성,KIA,,,,,,
3,중안,우비, , ,우비, ,중비, , ,4,1,0,1,0.220,양준혁,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,삼성,KIA,,,,,,
4,좌안, ,3땅, ,유땅, , ,좌홈, ,4,2,2,2,0.310,박석민,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,삼성,KIA,,,,,,
5,좌비, ,우비, , ,투땅, ,우안, ,4,1,0,0,0.306,채태인,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,삼성,KIA,,,,,,
6,우중안, ,4구, , ,투땅, ,2병, ,3,1,1,0,0.250,최형우,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,삼성,KIA,,,,,,
7,중안, ,우비, , ,좌안, , , ,3,2,1,0,0.322,김창희,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,삼성,KIA,,,,,,
8, , , , , , , ,좌비, ,1,0,0,0,0.333,강봉규,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,삼성,KIA,,,,,,
9,3땅, , ,투땅, ,4구, , ,1파,3,0,0,0,0.291,진갑용,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,삼성,KIA,,,,,,
10, ,좌안, ,중비, ,좌안, , ,중안,4,3,0,0,0.271,김재걸,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,삼성,KIA,,,,,,
0,4구,투직, , ,유땅, ,3땅, , ,3,0,0,0,0.310,이용규,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,KIA,삼성,,,,,,
1,1안, ,좌안, ,유땅, , ,중비, ,4,2,0,1,0.337,김원섭,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,KIA,삼성,,,,,,
2,우비, ,1땅, ,4구, , ,중비, ,3,0,0,0,0.358,장성호,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,KIA,삼성,,,,,,
3,2비, ,중희비, ,좌비, , ,유땅, ,3,0,1,0,0.322,이재주,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,KIA,삼성,,,,,,
4,삼진, ,좌중안, , ,투땅, , ,우2,4,2,0,0,0.370,최경환,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,KIA,삼성,,,,,,
5, ,2땅, ,3땅, ,삼진, , ,3파,4,0,0,0,0.278,이현곤,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,KIA,삼성,,,,,,
6, ,우비, ,4구, ,유실, , , ,2,0,0,0,0.241,김선빈,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,KIA,삼성,,,,,,
7, , , , , , , , ,중비,1,0,0,0,0.315,이종범,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,KIA,삼성,,,,,,
8, ,좌안, ,삼진, , ,좌비, ,삼진,4,1,0,0,0.250,차일목,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,KIA,삼성,,,,,,
9, ,우중안, ,유땅, , ,3땅, , ,3,1,0,0,0.193,김종국,구장 : 무등,"관중 : 13,400",2008.06.07(토),개시 : 17:00,경기시간 : 2:56,KIA,삼성,,,,,,
0,유안, ,투안,중안, , ,삼진, ,삼진,5,3,2,0,0.299,이대형,구장 : 잠실,"관중 : 22,729",2008.06.07(토),개시 : 17:00,경기시간 : 3:42,LG,두산,,,,,,
1,2유병, ,포희번,유비, , ,4구, ,유직,3,0,0,0,0.282,박용택,구장 : 잠실,"관중 : 22,729",2008.06.07(토),개시 : 17:00,경기시간 : 3:42,LG,두산,,,,,,
2,3땅, ,2땅, ,유비, ,유실, ,4구,4,0,0,0,0.374,안치용,구장 : 잠실,"관중 : 22,729",2008.06.07(토),개시 : 17:00,경기시간 : 3:42,LG,두산,,,,,,
3, , , , , , , , , ,0,0,0,0,0.287,손인호,구장 : 잠실,"관중 : 22,729",2008.06.07(토),개시 : 17:00,경기시간 : 3:42,LG,두산,,,,,,
4, ,삼진,유직, ,3파, ,삼진, , ,4,0,0,0,0.297,페타지니,구장 : 잠실,"관중 : 22,729",2008.06.07(토),개시 : 17:00,경기시간 : 3:42,LG,두산,,,,,,
5, ,좌안, ,좌안,삼진, , ,3땅, ,4,2,0,1,0.286,최동수,구장 : 잠실,"관중 : 22,729",2008.06.07(토),개시 : 17:00,경기시간 : 3:42,LG,두산,,,,,,
6, ,유비, ,좌안, , , , , ,2,1,0,1,0.239,이종열,구장 : 잠실,"관중 : 22,729",2008.06.07(토),개시 : 17:00,경기시간 : 3:42,LG,두산,,,,,,
7, , , , , ,삼진, ,3땅, ,2,0,0,0,0.188,김상현,구장 : 잠실,"관중 : 22,729",2008.06.07(토),개시 : 17:00,경기시간 : 3:42,LG,두산,,,,,,
8, ,우안, ,유안, ,좌비, ,좌홈, ,4,3,1,1,0.290,박경수,구장 : 잠실,"관중 : 22,729",2008.06.07(토),개시 : 17:00,경기시간 : 3:42,LG,두산,,,,,,
9, ,좌비, ,삼진, ,우비, ,좌안, ,4,1,0,0,0.283,김정민,구장 : 잠실,"관중 : 22,729",2008.06.07(토),개시 : 17:00,경기시간 : 3:42,LG,두산,,,,,,
10, , , , , , , , , ,0,0,0,0,0.248,조인성,구장 : 잠실,"관중 : 22,729",2008.06.07(토),개시 : 17:00,경기시간 : 3:42,LG,두산,,,,,,
11, , ,4구,좌비, , ,중비,3땅, ,3,0,0,0,0.211,박용근,구장 : 잠실,"관중 : 22,729",2008.06.07(토),개시 : 17:00,경기시간 : 3:42,LG,두산,,,,,,
12, , , , , , , , , ,0,0,0,0,0.261,채종국,구장 : 잠실,"관중 : 22,729",2008.06.07(토),개시 : 17:00,경기시간 : 3:42,LG,두산,,,,,,
0,삼진, ,중3, ,1땅, ,유실, ,4구,4,1,1,2,0.246,오재원,구장 : 잠실,"관중 : 22,729",2008.06.07(토),개시 : 17:00,경기시간 : 3:42,두산,LG,,,,,,
